CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,36.384620666503906,36.384620666503906,0.0,1,NaN,0.39479106131400865
1,2,12.0,12.0,0.0,1,NaN,3.141592653589793
2.0,3.0,42.018062591552734,42.018062591552734,-0.144,8.0,0.621,0.4048917988279203
3,4,14.0,14.0,0.0,1,NaN,3.141592653589793
4.0,3.0,40.16205596923828,40.16205596923828,-0.342,4.0,0.54,0.33205943630983786
5.0,3.0,21.366436004638672,21.366436004638672,0.155,11.0,0.693,0.09065988742783065
6.0,5.0,22.452863693237305,22.452863693237305,0.48,10.0,1.658,0.09065988742783065
7.0,6.0,26.522960662841797,26.522960662841797,0.399,4.0,2.204,0.11710875554357315
8.0,7.0,27.722414016723633,27.722414016723633,-0.209,3.0,0.365,0.42285388827412324
9.0,6.0,39.24226760864258,39.24226760864258,0.105,2.0,0.239,0.39852244960683225
10.0,6.0,19.683704376220703,19.683704376220703,0.421,8.0,0.457,0.38050639785904167
11.0,3.0,15.55634880065918,15.55634880065918,0.187,4.0,1.324,0.7853981633974483
12,5,27.311738967895508,27.311738967895508,0.0,1,NaN,0.4048917988279203
13.0,8.0,27.000308990478516,27.000308990478516,-0.342,6.0,0.26,0.7509290691456344
14,3,15.45350456237793,15.45350456237793,0.0,1,NaN,0.1651486778872935
15.0,6.0,20.963035583496094,20.963035583496094,0.385,5.0,0.324,0.4366271915102814
16.0,3.0,29.06888198852539,29.06888198852539,-0.37,2.0,0.199,0.4636475906407117
17,3,22.664257049560547,22.664257049560547,0.0,1,NaN,0.8224182996574491
18.0,3.0,43.461544036865234,43.461544036865234,-0.8,2.0,4.707,0.3947911278930359
19.0,6.0,45.87958908081055,45.87958908081055,0.11,3.0,0.524,0.28177186426273954
20.0,9.0,25.043960571289062,25.043960571289062,0.03,3.0,-0.083,0.4636475906407117
21.0,8.0,20.7911376953125,20.7911376953125,0.091,2.0,0.083,0.9151006998080051
22.0,3.0,22.994775772094727,22.994775772094727,-0.184,2.0,0.2,0.5516549779452019
23.0,10.0,27.659744262695312,27.659744262695312,0.034,2.0,0.204,0.5191461034137409
24.0,11.0,16.400001525878906,16.400001525878906,-0.196,2.0,0.135,0.6435010789344459
25.0,12.0,23.702320098876953,23.702320098876953,-0.089,2.0,0.183,0.4636475906407117
26,13,50.58413314819336,50.58413314819336,0.0,1,NaN,0.6889243539610008
27,13,28.597082138061523,28.597082138061523,0.0,1,NaN,0.3805063312800144
28,14,25.288986206054688,25.288986206054688,0.0,1,NaN,0.3487709718871669
29.0,3.0,36.48057174682617,42.926658630371094,0.061,3.0,0.484,0.3970794157701728
30,3,20.7889404296875,46.23390579223633,0.0,1,NaN,0.39060706879392604
31,3,66.72734069824219,25.93379783630371,0.0,1,NaN,0.22679884310705348
32.0,3.0,51.571624755859375,27.163990020751953,-0.802,2.0,2.314,0.24497867926188402
33,3,54.7271614074707,31.60262680053711,0.0,1,NaN,0.286051464265956
34,3,45.123966217041016,33.23214340209961,0.0,1,NaN,0.3455555710555461
35.0,5.0,31.574697494506836,24.63326644897461,0.378,4.0,0.676,0.15264931440333152
36,6,40.4589729309082,28.52798843383789,0.0,1,NaN,0.1243550004878402
37.0,6.0,19.887920379638672,32.726165771484375,0.009,10.0,0.656,0.17219080817876276
38.0,6.0,23.086484909057617,70.60173797607422,-0.071,3.0,0.207,0.26356388182413826
39.0,6.0,19.230182647705078,22.76839828491211,0.597,3.0,0.241,0.3217505727567366
40.0,3.0,22.15082550048828,16.970561981201172,-0.174,4.0,0.35,0.7853981633974483
41.0,8.0,23.742708206176758,10.0,-0.098,2.0,0.124,3.141592653589793
42.0,3.0,33.28022384643555,90.53648376464844,0.117,2.0,-0.465,0.5132522616052865
43,13,25.770023345947266,25.770023345947266,0.0,1,NaN,1.0040671247105464
