ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,74.94,153.32666666666665,0,1
1,2,1,68.74566473988439,167.36994219653178,0,2
2,1,1,76.37640449438203,152.1123595505618,0,1
2,2,1,72.57352941176471,164.92156862745097,0,2
3,1,1,76.6086956521739,151.6413043478261,0,1
3,2,1,74.24882629107981,163.76525821596243,0,2
4,1,1,79.30890052356021,151.33507853403142,0,1
4,2,1,78.02597402597402,162.84415584415584,0,2
5,1,1,81.42937853107344,151.1864406779661,0,1
5,2,1,80.68032786885246,162.13114754098362,0,2
6,1,1,84.58695652173913,150.47826086956522,0,1
6,2,1,84.52529182879377,161.2295719844358,0,2
7,1,1,81.13065326633166,148.83417085427135,0,1
7,2,1,82.5728476821192,158.48675496688742,0,2
8,1,1,81.26794258373205,147.7799043062201,0,1
8,2,1,83.5925925925926,157.14814814814815,0,2
9,1,1,83.75829383886256,148.96208530805688,0,1
9,2,1,86.6798866855524,157.79603399433427,0,2
10,1,1,85.57142857142857,149.52232142857142,0,1
10,2,1,89.23958333333333,158.00260416666666,0,2
11,1,1,86.80645161290323,149.81566820276498,0,1
11,2,1,101.07211538461539,149.90865384615384,0,2
11,3,1,80.83091787439614,165.2463768115942,0,3
12,1,1,103.13829787234043,146.4822695035461,0,1
12,2,1,85.98305084745763,148.72033898305085,0,2
12,3,1,78.75272727272727,163.56,0,3
13,1,1,102.51125401929261,147.967845659164,0,1
13,2,1,86.24691358024691,147.6255144032922,0,2
13,3,1,79.01736111111111,162.64236111111111,0,3
14,1,1,106.121387283237,147.21965317919074,0,1
14,2,1,88.88537549407114,146.5494071146245,0,2
14,3,1,82.13888888888889,161.52777777777777,0,3
15,1,1,112.63186813186813,138.1978021978022,0,1
15,2,1,89.32684824902724,146.8599221789883,0,2
15,3,1,87.07225433526011,159.03468208092485,0,3
15,4,1,101.68983957219251,159.3957219251337,0,4
16,1,1,113.71641791044776,138.33333333333334,0,1
16,2,1,89.7624521072797,146.7816091954023,0,2
16,3,1,98.73714285714286,150.10857142857142,0,3
16,4,1,100.8423645320197,159.99014778325125,0,4
16,5,1,79.30412371134021,164.8041237113402,0,5
17,1,1,113.65900383141762,144.26819923371647,0,1
17,2,1,101.34117647058824,144.3372549019608,0,2
17,3,1,86.80633802816901,148.45774647887325,0,3
17,4,1,95.88721804511279,163.21052631578948,0,4
17,5,1,78.26694915254237,166.20762711864407,0,5
18,1,1,112.06049822064057,143.91103202846975,0,1
