ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,150,238,84,161,67,147,74.94,153.32666666666665,1.1947534205971084,158,0.8765592553963466,13.81976597885342,1,0.6302521008403361,0.8369927909477962,19.919270085629563,19.209372712298546,5.0,2.3118635372363885,2.23606797749979,9.152553237716281,9.587024293872355,-55.10600769619334,47.45584412271571,0.9493670886075949,0.5175770507053506,0.02953095722373234,0.17147837318581244,0.10556477482594469,0.0170530646221313,0.01785627276046337,0.02659952462965011,0.04007209173938112,0.03902884845459998,0.001622808788643848,0.007936096108986575,0.010958337379025488,0.009653790306661495,0.00658980083220302,0.0036131647657646087,0.01683400727070107,0.008375697750502176,0.005723743021042629,0.004903077027041852,0.0066154091234861745,0.009864808831465986,0.016057030637433613,0.008630838409686176,0.0071968770004862724,0.008027611460641853,0.007418623833575868,0.004017594627454743,0.010615561710014623,0.0038721458186149514,0.003081963610818599,74.94,153.32666666666665,0,0.0,15.348725579748312,2,1.0,25.862068965517242,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,173,288,78,176,60,160,68.74566473988439,167.36994219653178,1.2294182696410998,184,0.8769322081586818,14.841510746523857,1,0.6006944444444444,0.8133928254473776,21.437969773179198,20.615528128088304,5.385164807134504,2.4280073376266578,2.23606797749979,9.899494936611665,10.30339030694002,-48.823276818409816,51.698484809834994,0.9402173913043478,0.5182833911510192,0.014363218868548747,0.1725261611481972,0.10746162621617335,0.01105866310808897,0.006037366945739819,0.028263929638736893,0.039945304674665436,0.04220402779538192,0.0027084878059675153,0.0023479293328351075,0.004507432261636604,0.011394658725606065,0.00639666171430452,0.004301480107154735,0.01965058642344964,0.0062418933375008355,0.005145522817477819,0.0054283220352849835,0.005072519682262933,0.009698015877687611,0.019127573201379217,0.007760195319547396,0.008988908763109654,0.01022468739859449,0.0046214537069091,0.003753264235273263,0.0034674888493050203,0.0045869900474355355,0.00496856509078879,68.74566473988439,167.36994219653178,0,0.0,15.348725579748312,1,1.0,22.22222222222222,0.0,0,2,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
2,1,178,315,87,160,66,145,76.37640449438203,152.1123595505618,1.3292049163917143,190,0.9110083860077008,15.054455784347004,1,0.5650793650793651,0.7523294472267071,23.485150778067627,21.95449840010015,5.0,2.345234603131401,2.23606797749979,9.152553237716281,9.684990317942276,-59.13550790824448,54.52691193458118,0.9368421052631579,0.4667812751813009,0.002329191948087104,0.15824618767145548,0.10866333399661776,0.008598992146795159,0.004785959700590411,0.040841729872570655,0.04839178075197966,0.04501046867624718,0.0043750110872117646,0.0014442354527751332,0.004454834405023679,0.0023821949800010896,0.004255493193165451,0.011758803678519204,0.020693473762156443,0.0030606885145952637,0.007739229495133571,0.0020561705456135517,0.0036623508889809453,0.008333651680831774,0.012919360204361142,0.005580317942171107,0.003539447887286885,0.00926115838483471,0.00767181440393024,0.004221094028848425,0.0066158213199221955,0.0032682991475692235,0.002908087260290299,76.37640449438203,152.1123595505618,0,0.0,13.36179988135774,2,1.0,29.850746268656717,0.0,0,1,1,1.8809039432421337,1.8809039432421337,nan,1.8809039432421337,1,2,1.0,1.0,1,1.4364044943820318,-1.2143071161048624
2,2,204,396,84,174,62,156,72.57352941176471,164.92156862745097,1.3855526875706856,217,0.9208453045646477,16.11647812414279,1,0.5151515151515151,0.721733651105912,25.87818569156485,24.413111231467404,5.0,2.4426232591411488,2.23606797749979,9.52659947520497,10.090631840929593,-53.39380423964216,59.59797974644666,0.9400921658986175,0.4358068240368679,0.015481495033949959,0.15263848692908594,0.10377008312830012,0.011045209744159335,0.006367536306833472,0.045502464669044625,0.049516849026408294,0.04539363498553269,0.0058161063507150374,0.0034743173596411773,0.0046613635429962035,0.004977665249355708,0.011559488143420482,0.013513315258415969,0.02357927345192085,0.004507520096395897,0.0011749221555571198,0.005681966873785064,0.0035187522125637526,0.002998109102073556,0.010671710137940268,0.0010965700714008911,0.0012971880058116824,0.013120232519397491,0.004696283691605638,0.0033540495045827276,0.0040863044059552284,0.0040236231849374,0.002431204916464768,72.57352941176471,164.92156862745097,0,0.0,13.36179988135774,1,1.0,27.027027027027028,0.0,0,2,2,4.543905927723741,4.543905927723741,nan,4.543905927723741,2,2,1.0,1.0,2,3.82786467188032,-2.4483735690808146
3,1,184,352,88,160,66,144,76.6086956521739,151.6413043478261,1.4227218974580185,199,0.927852570351909,15.306079714651624,1,0.5227272727272727,0.7028780549358965,25.16275184249788,23.323807579381203,4.47213595499958,2.285051105525608,2.23606797749979,8.682431421244592,9.384377631542486,-58.45695942065511,57.35533905932738,0.9246231155778895,0.43049534503734466,0.02461932620084618,0.14241141186588388,0.10661366622141932,0.016666268865597723,0.01905191664698878,0.04391691513416425,0.05005459387666363,0.04418547432083047,0.006389748943505031,0.01148307930422965,0.012755686212223583,0.009559921715126445,0.01313915062033684,0.012864726744692011,0.02066435040230388,0.000999152552016814,0.003015679349661372,0.0022953018419342637,0.00843361491605595,0.0019330370417271151,0.008730198702722068,0.0021917665366363004,0.005060690393145512,0.010168726552939168,0.0037998517934548417,0.005643366246236608,0.0025161846319591164,0.004137893315728886,0.005726080280265215,76.6086956521739,151.6413043478261,0,0.0,12.351487392137386,2,1.0,33.333333333333336,0.0,0,1,1,2.3717064163491526,0.5252163230638026,nan,2.4061202663059365,1,3,0.9856973691470465,2.0,1,0.23229115779187737,-0.47105520273569823
3,2,213,437,86,174,63,155,74.24882629107981,163.76525821596243,1.4559525109138536,227,0.9353651299503817,16.46815177937675,1,0.4874141876430206,0.6868355887324463,27.793564380021984,26.076809620810597,5.0,2.4017704129431565,2.23606797749979,9.2,9.830127308109496,-53.68331886553133,62.42640687119285,0.9383259911894273,0.39882356327733764,0.024614320913341356,0.14091545618807663,0.09788226460704963,0.019217936741938786,0.01741432189358369,0.04285268709141825,0.05361556364018714,0.04128864049944791,0.009596765378394432,0.013924408648412701,0.011598919220633741,0.014512089227012059,0.013799395214164413,0.018176556963064392,0.02003216843348556,0.003117533988058749,0.002399417152645148,0.006738213484093825,0.0072580285414583934,0.0011005154107668667,0.0024062225936859923,0.0020906966062622465,0.0027677345920191815,0.01051207414364581,0.0036242271805026717,0.0034017250973926863,0.0034572596798115823,0.001911962634454619,0.004170148805294556,74.24882629107981,163.76525821596243,0,0.0,12.351487392137386,1,1.0,29.11392405063291,0.0,0,2,2,6.57864223516744,2.0356014839746233,nan,6.579507411698364,2,3,0.9998685043610733,2.0,2,1.6752968793150984,-1.1563104114885334
4,1,191,352,91,160,69,144,79.30890052356021,151.33507853403142,1.3705802572370438,201,0.9251707834878232,15.594510349620345,1,0.5426136363636364,0.7296179809388926,25.40323961669312,23.706539182259394,5.0,2.3464515707678837,2.23606797749979,8.875203139603666,9.641827000268595,-57.54585510415087,57.35533905932738,0.9502487562189055,0.4281890995639605,0.009215107718594049,0.15263039868657546,0.10169538439986676,0.008404002332589798,0.005592242948791424,0.03682187842758014,0.058840126892201854,0.04028824420715873,0.0033961295784721867,0.0051330791549990115,0.0024321486891902104,0.01359934181508126,0.00825490583322059,0.018071509837697588,0.01833032856768473,0.0016784296821128661,0.0011380432134736416,0.0011235101162443172,0.0014080320531453673,0.004759165639933813,0.0030402014606853846,0.007336484121954204,0.00215945441262724,0.008555532444770622,0.0017542248811900725,0.0028751718596701273,0.0016014388477295753,0.0018648509187087349,0.0012156873897430347,79.30890052356021,151.33507853403142,0,0.0,11.58036100165402,2,1.0,36.111111111111114,0.0,0,1,1,4.801428441080653,2.71751367917303,nan,5.123633945478966,1,4,0.9371138711650892,3.0,1,2.7002048713863047,-0.3062258137946685
4,2,231,500,91,173,66,153,78.02597402597402,162.84415584415584,1.558207054536754,249,0.9457632264035218,17.14987856615383,1,0.462,0.6417632349234194,30.286031093772294,28.0178514522438,5.0,2.3995818134947893,2.23606797749979,9.183563460761723,9.838622170489053,-54.63066255153264,67.25483399593904,0.927710843373494,0.3746730380048695,0.013345561138438697,0.1317259778416989,0.09775866036799169,0.00863375319888886,0.009384815375558068,0.045071296653211405,0.05599032352700611,0.04360818060734021,0.004980551922209271,0.005958398906314954,0.007104989034860291,0.01921046020606758,0.018858830481329525,0.021893333554232033,0.022370753692716957,0.0023332114788201996,0.002204124750927164,0.0035018786195834995,0.005324681537553388,0.005404277663523108,0.0025046432339705356,0.004668207187501187,0.005596233894805247,0.01227984586854201,0.0002980068279204828,0.0020786032972328365,0.002777795842173456,0.0016721573981474784,0.004117337916896168,78.02597402597402,162.84415584415584,0,0.0,11.58036100165402,1,1.0,30.58823529411765,0.0,0,2,2,10.325060898262723,3.8878367494744723,nan,10.467344161172836,2,4,0.9864069375460213,3.0,2,3.777147734894214,-0.9211023718065974
5,1,177,336,92,160,71,144,81.42937853107344,151.1864406779661,1.4069519614797081,188,0.9257993306974752,15.012108426804138,1,0.5267857142857143,0.7107563210248401,24.479143282187156,23.021728866442675,4.47213595499958,2.2706266528336685,2.23606797749979,8.574929257125442,9.25349173563684,-57.17441587070103,55.94112549695428,0.9414893617021277,0.4252139611662713,0.01187309972533679,0.14982434998816693,0.1027616187470714,0.008416252561629851,0.009469562241851045,0.04473604628466752,0.052536351912598984,0.04414307220576151,0.005926285078228707,0.0015780190480377241,0.008912447004522853,0.006680084098295488,0.014541889502616753,0.014656881772503183,0.022479246435689187,0.0007070651113155495,0.0017324195730290155,0.002321800357623517,0.00779999872630869,0.00023100464617143262,0.009453092742010281,0.00016109954771141997,0.0007496107727794887,0.012254036887300727,0.001835348731603994,0.003484984717111283,0.0023661818747117342,0.003345829427851726,0.006598583193890297,81.42937853107344,151.1864406779661,0,0.0,10.9703092578084,2,1.0,39.130434782608695,0.0,0,1,1,6.833198445988979,2.1256811126326,nan,7.249315058111566,1,5,0.9425991822969569,4.0,1,2.1204780075132277,-0.14863785606533497
5,2,244,567,95,173,68,152,80.68032786885246,162.13114754098362,1.6946076488555186,264,0.9543934653886634,17.625846048215095,1,0.43033509700176364,0.5901070968701024,32.47712880890776,30.0,5.0,2.3672612943578137,2.23606797749979,9.121403400793104,9.696101780445694,-54.22999283841882,72.08326112068524,0.9242424242424242,0.34518938768375523,0.007951518243541336,0.12451968367375385,0.09228571396524833,0.0033105168603149776,0.0026311404192407074,0.04639881912565885,0.05567830840475125,0.043158960514591775,0.0016109060213300983,0.00010532433499075917,0.0018648754302278265,0.02262361543788759,0.021575902140702565,0.025116800214051545,0.023360085445809593,0.002146870079164669,0.0015901551158747464,0.0020300007652028574,0.0015506669039562619,0.007483713280357769,0.006022911988785744,0.007579725507636309,0.00950367754964214,0.01337414514508402,0.0011115688570382562,0.0014618169463494618,0.002239252031883008,0.0020992875599665905,0.0012059471783689686,80.68032786885246,162.13114754098362,0,0.0,10.9703092578084,1,1.0,31.86813186813187,0.0,0,2,2,13.033846456244214,2.7484495926969523,nan,13.215793753869788,2,5,0.9862325864784098,4.0,2,2.654353842878436,-0.7130083031722165
