CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.35,35,4,-1.43768764260337,38.75,-0.437556058228795
2,0.525,32,8,-0.572769253802891,40.75,-0.434858871434589
3,0,9,1,NaN,NaN,NaN
4,0.454545454545455,21,11,-0.245907243489017,31.7272727272727,-0.288163048440249
5,0.309090909090909,24,11,0.0226780787996117,31.0909090909091,-0.371417411581369
6,0.04,8,5,0.381520954469612,8.6,0.0909064847645781
7,0.270588235294118,30,17,0.421768554548991,42.5882352941176,-0.206207232773688
8,0.885714285714286,28,7,0.121543886863466,43.7142857142857,-0.271456397828182
9,0.323076923076923,8,13,0.129373322679745,10,-0.33795772181054
10,0.72,40,5,-2.18125750886061,48.6,-0.200368619103202
11,0.0545454545454545,30,11,-0.610717093093465,30.6363636363636,-0.0878805262901858
12,0.44,30,10,-0.61451456825107,42.5,-0.298504083141007
13,0.290909090909091,22,11,-0.232893384408669,28.9090909090909,-0.196351255477543
14,0.509090909090909,25,11,-0.139951012937469,34.6363636363636,-0.347089538197986
15,0.8,38,5,-0.265627599980627,47,-0.113002991824758
16,0.64,41,10,0.0143899990264387,55.2,-0.293363582573226
17,0.133333333333333,37,6,-1.19591185463297,46.3333333333333,0.295206823398857
18,0.6,42,3,-3.44377352773262,46.3333333333333,-0.193337156283205
19,0.6,34,4,-1.95382711044201,39.25,0.292066270657003
20,0.75,42,4,-1.98076064215254,49.75,-0.321041798292503
21,0.65,40,4,-1.19240511558351,46,-0.221304226410667
22,0.333333333333333,36,6,-0.587978898440676,44.1666666666667,-0.178263503688585
23,0.4,40,4,-0.0779897135497798,44,-0.32791941861817
24,0.866666666666667,32,3,-3.10678582943957,37.6666666666667,0.114937993614248
25,0.866666666666667,25,3,-3.26482293985418,30.3333333333333,-0.192941845247879
26,1.3,29,2,-5.54984699442659,35.5,0.00562063106715641
27,0.8,24,2,-4.39615294104801,28,0.251890073095833
28,0.2,34,2,-6.87951262976206,35,-0.0857143949836192
29,1.2,30,2,-3.66898761092152,36,-0.375703937172089
30,-0.2,26,2,-0.996037902079816,25,-0.315510422955069
31,0.3,26,2,1.28967743107541,27.5,-0.349066739095439
32,0.9,28,2,-1.77223716752276,32.5,-0.277877553071115
33,1,33,2,-0.41117192188884,38,-0.217220058687477
34,0,27,1,NaN,NaN,NaN
35,0,34,1,NaN,NaN,NaN
36,0,38,1,NaN,NaN,NaN
37,0,28,1,NaN,NaN,NaN
38,0,46,1,NaN,NaN,NaN
39,0,45,1,NaN,NaN,NaN
40,0,30,1,NaN,NaN,NaN
41,0,6,1,NaN,NaN,NaN
42,0,54,1,NaN,NaN,NaN
