TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-1.501492898951955,1,37.794466403162055,115.14624505928852,0.113,-0.032,False,27.312276313713657,11.852590701087836,0
2,1,-1.4987843245440367,1,38.65178571428572,114.69196428571428,0.279,0.116,False,27.87784548824101,10.261387592402656,0
3,1,-1.5056936133441603,1,41.280851063829786,114.3872340425532,,,False,29.273736749602858,10.268722939235122,0
4,2,-1.4906061999019464,2,16.954732510288064,117.09053497942386,0.339,0.367,False,30.035717825739173,10.433226580006258,0
5,2,-1.4867015264467953,2,21.83206106870229,118.14885496183206,0.867,-0.103,False,31.732173362957017,10.621346968955136,0
6,2,-1.5079540027237113,2,26.02097902097902,116.76923076923076,0.564,-0.329,False,36.06598602476736,10.292618068240774,0
7,2,-1.5326422063179814,2,28.172638436482085,114.57328990228012,0.603,-0.101,False,38.88772466628741,10.236438301957303,0
8,2,-1.5677512064156773,2,26.437689969604865,114.46808510638296,0.493,0.425,False,41.90028967291934,10.20794794938294,0
9,2,-1.585356905613513,2,33.40226628895184,114.84985835694052,0.776,-0.045,False,44.36661838596123,10.27699250343682,0
10,2,-1.6022666733718987,2,34.501333333333335,114.288,,,True,48.24847681420191,10.157428447445616,0
11,3,-1.6154412378756113,2,32.215384615384615,100.23461538461538,0.365,0.195,False,33.54155248580558,10.054608118465602,2
11,4,-1.5261689737279622,2,33.79057591623037,126.38743455497382,0.173,0.373,False,25.64477332920183,9.635029851043516,2
12,3,-1.64529589807946,2,32.420664206642066,101.1918819188192,-0.708,0.085,False,35.3688894536373,9.95327687513093,2
12,4,-1.4136105854305572,2,33.084210526315786,128.5,-0.016,-0.227,False,26.512224495936334,9.291709105124191,2
13,3,-1.6546060684662274,2,33.904761904761905,101.15079365079364,0.524,0.065,False,31.82936412143129,10.264831332808216,2
13,4,-1.4564060647655364,2,34.38383838383838,126.98484848484848,0.283,0.353,False,26.43286201556987,9.721027602485982,2
14,3,-1.6529677824947737,2,34.43396226415094,101.3132075471698,-0.048,-0.025,False,34.45151843965001,10.059292572367903,2
14,4,-1.3768263818749906,2,34.81553398058252,128.69417475728156,0.472,0.067,False,27.845794163829243,9.539288400568264,2
15,3,-1.6654342486704674,2,36.556390977443606,100.43609022556392,0.226,0.117,False,34.212934221288826,10.121344194868238,2
15,4,-1.3244579139492691,2,36.731277533039645,128.5066079295154,2.082,-1.631,False,30.207477351195177,9.774090338922123,2
16,3,-1.3553069900028625,2,32.69847328244275,102.37404580152672,0.556,0.211,False,35.34320809694698,9.659285068130274,2
16,4,-1.339632863500383,2,37.38351254480287,119.79928315412188,,,True,40.616915498225005,9.085781394248167,2
17,3,-1.4200161001546652,2,33.46931407942238,103.2346570397112,0.221,0.393,False,38.124928378075786,9.54969294904871,2
17,5,-1.4446845497116547,2,40.90967741935484,108.46451612903226,0.212,-0.081,False,21.7147561590262,9.162826979305075,4
17,6,-1.1569793679565912,2,36.825806451612905,128.05161290322582,0.419,0.175,False,22.307333658494866,8.91084370865582,4
18,3,-1.4716929981662386,2,35.409893992932865,104.6643109540636,0.432,0.324,False,39.23067638692459,9.527898398374344,2
18,5,-1.5013333595569522,2,43.23493975903615,107.12048192771084,0.661,-0.039,False,22.774193016353887,9.35660367303131,4
18,6,-1.1629049843905723,2,38.845238095238095,128.36904761904762,0.381,0.172,False,24.40317004117287,8.805792484723142,4
19,3,-1.5123167550540453,2,36.42122186495177,106.03215434083602,0.613,0.19,False,41.39252295592825,9.799097136076805,2
19,5,-1.5346325253315813,2,44.48876404494382,106.3932584269663,0.362,-0.08,False,26.0772148009306,8.800992524303439,4
19,6,-0.9837208154968653,2,40.547486033519554,128.74301675977654,0.463,0.131,False,26.30825942407631,8.78486326483521,4
20,3,-1.5221734058137313,2,36.215384615384615,107.1046153846154,,,True,44.45735678497122,9.693371638871367,2
20,5,-1.5264079131136203,2,44.16161616161616,106.0959595959596,,,False,27.88736799600981,9.113879039378608,4
20,6,-0.8818204421362135,2,40.99476439790576,129.28795811518324,1.602,-0.287,False,28.624747068483224,8.580285892272888,4
21,7,-1.4482290833525007,2,32.86279683377309,107.89182058047491,0.188,-0.113,False,54.138704421031775,9.251419395554777,3
21,8,-1.4443524358699058,2,40.80534351145038,106.66030534351144,0.491,-0.175,False,38.43107299787359,8.844117316719512,3
21,6,-0.7725215829916312,2,41.857723577235774,127.5,0.68,-0.196,False,36.63263713061009,8.816235907089451,4
22,7,-1.4357178982300445,2,32.455263157894734,107.42631578947368,0.433,0.031,False,55.078903123309786,9.08705046396893,3
22,8,-1.4292591558894432,2,40.4179104477612,105.8731343283582,0.861,-0.058,False,40.88581965941668,8.613557250630606,3
22,6,-0.7982349115459695,2,41.76029962546816,126.50187265917604,0.635,-0.008,False,40.03277298343108,8.966482350453191,4
23,7,-1.4135805076450036,2,33.04973821989529,107.4083769633508,1.192,0.408,False,57.24223627332071,8.81161927708945,3
23,8,-1.4082979947897285,2,41.33892617449664,105.20805369127515,,,True,45.19261744375514,8.77665641603025,3
23,6,-0.816813344878008,2,42.78716216216216,126.11824324324324,0.859,0.36,False,43.2086449989261,9.343860981596992,4
24,7,-1.3830031097565676,2,34.86698337292162,108.97862232779096,1.063,-0.081,False,63.20432875000624,8.832075396297515,3
24,9,-1.51151453235839,2,45.18292682926829,95.71341463414636,0.016,0.082,False,24.523495447907425,8.821669195768397,8
24,10,-1.3201862322600544,2,41.25625,117.5,-0.068,0.088,False,25.428748930727785,8.211461673661429,8
24,6,-0.8758845733373799,2,44.77987421383648,127.33333333333331,1.013,-0.454,False,47.50183859188985,9.629142227221916,4
25,7,-1.3639711310070657,2,36.12328767123287,108.14383561643837,,,True,68.51819961829527,8.6803669958799,3
25,9,-1.4875645395122872,2,46.38922155688623,95.59281437125748,1.953,-0.676,False,24.603484771037728,8.991625283877461,8
25,6,-0.9766575212973865,2,46.6094674556213,124.25147928994085,,,True,52.565936014741744,9.78332490192064,4
25,10,-1.248543473409913,2,42.36486486486486,117.57432432432432,1.234,0.621,False,25.0888224401177,7.75347436671099,8
26,11,-1.4072543544803084,2,39.66428571428571,90.78571428571428,0.776,-0.468,False,44.02327246462415,8.604771568749719,7
26,9,-1.429475318867996,2,46.6986301369863,91.662100456621,0.892,-0.534,False,34.36947476871905,8.420882411299104,8
26,12,-1.4627035099383148,2,53.210045662100455,106.0228310502283,0.842,-0.508,False,31.63881507234453,9.020873386578872,6
26,10,-1.1604269862141425,2,41.44385026737968,121.18716577540108,0.386,-0.227,False,31.25805151994525,8.048799109513151,8
26,13,-1.3009677149781165,2,31.123076923076923,127.79230769230767,,,False,40.43408828765892,8.691178018641695,7
26,14,-0.8945257720745778,2,42.68571428571428,133.05238095238096,0.643,-0.281,False,33.20936921368256,8.411396036175315,6
27,11,-1.3929133568601664,2,40.48172757475083,87.85382059800665,0.746,0.309,False,47.90547498655848,8.630508176649872,7
27,9,-1.4129967620019888,2,47.596774193548384,88.1774193548387,,,True,38.82952300876202,8.470164651171341,8
27,12,-1.5455608841206643,2,54.03043478260869,102.74347826086957,0.489,-0.228,False,35.84990578140202,8.438734074509512,6
27,10,-1.190996395703291,2,40.75,120.225,,,True,33.18641442885001,8.156708733099165,8
27,14,-0.9300735741942547,2,42.283185840707965,131.7079646017699,0.685,0.002,False,36.42297618390545,8.538959764807009,6
28,11,-1.2704201087534144,2,39.28181818181818,90.08484848484848,0.598,0.645,False,51.63692230918387,8.489559789403756,7
28,15,-1.214116424314007,2,49.86330935251799,79.45323741007195,0.324,0.21,False,22.69005047540564,7.958094582186946,9
