CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,27.312276313713657,28.15461951718584,0.028,3.0,0.131,-1.5019902789467174
2.0,2.0,30.035717825739173,38.74814096469049,0.031,7.0,0.52,-1.5390398172559323
3.0,2.0,33.54155248580558,36.79529513246598,0.156,10.0,0.218,-1.5515251484778083
4.0,2.0,25.64477332920183,29.54334114232624,-0.178,6.0,0.499,-1.4061837972081161
5.0,2.0,21.7147561590262,24.613382993080126,-0.05,4.0,0.309,-1.5017645869284522
6.0,2.0,22.307333658494866,35.731704434647355,-0.012,9.0,0.672,-0.9361708382256242
7.0,2.0,54.138704421031775,59.63647443719276,0.049,5.0,0.575,-1.4089003459982365
8.0,2.0,38.43107299787359,41.503170033681805,-0.077,3.0,0.451,-1.427303195516359
9.0,2.0,24.523495447907425,30.581494499106554,-0.282,4.0,0.715,-1.4603877881851655
10.0,2.0,25.428748930727785,28.74050932991019,0.121,4.0,0.388,-1.23003827189685
11.0,2.0,44.02327246462415,51.25328745489761,0.021,5.0,0.562,-1.3278962518634445
12.0,2.0,31.63881507234453,37.99569742313078,-0.063,10.0,0.259,-1.6714856301665466
13,2,40.43408828765892,,,1,NaN,-1.3009677149781165
14.0,2.0,33.20936921368256,57.74713705088884,0.052,15.0,0.579,-1.1653088444222024
15.0,2.0,22.69005047540564,35.952392572446584,-0.157,9.0,0.834,-1.175977761688072
16.0,2.0,21.028259645820327,27.48946679225471,0.166,8.0,0.325,-1.2501465108212717
17.0,2.0,35.029316911963505,36.456493469823045,0.05,3.0,0.293,-1.0750358582621804
18.0,2.0,45.80297581629216,46.41129752214093,0.118,3.0,0.089,-1.1751530368628866
19.0,2.0,35.02838422668251,41.7132865570094,0.009,5.0,0.589,-0.9295547395414294
20.0,2.0,35.57045660759467,45.398891167537286,-0.071,8.0,0.642,-1.21835810093273
21.0,2.0,32.593146020376494,40.45736992444455,-0.03,5.0,0.682,-1.2737208491751062
22.0,2.0,32.2214166554344,32.79849614396714,0.047,5.0,0.076,-1.2421556850615991
23.0,2.0,59.11625448836615,61.61762245006873,-0.11,2.0,0.5,-1.2257693816594188
24.0,2.0,26.917728217546696,44.37901150164295,0.425,10.0,0.81,-1.3003495605350046
25.0,2.0,32.067637198559275,34.81928320473845,0.529,3.0,0.353,-1.155817901110843
26.0,2.0,33.91923861084582,45.02819855782811,0.034,6.0,0.766,-1.6617820811273043
27.0,2.0,30.597052215410542,36.82353527572347,0.302,5.0,0.504,-0.24575978861657485
28.0,2.0,31.397401425527622,38.35314456898173,0.178,5.0,0.555,-0.9854104589042965
29.0,2.0,29.49218703199014,36.17463124527291,0.339,5.0,0.553,-1.2430209406478654
30.0,2.0,29.82309167345848,37.58031952275623,0.039,5.0,0.642,-1.359759617495675
31.0,2.0,22.904860163062008,27.016019674231462,-0.078,5.0,0.34,-1.2537221833045384
32.0,2.0,35.7010086965723,41.01274994630922,0.124,5.0,0.447,-1.2544350634349353
33.0,2.0,34.39367079013676,41.648478681920444,0.745,5.0,0.607,-1.256177991840521
34.0,2.0,29.96027925293597,36.56411872787051,0.348,5.0,0.562,-1.4727637008513257
35.0,2.0,23.150550644733865,28.153627620519796,0.043,5.0,0.431,-1.1930764779378606
36.0,2.0,48.25980657449456,53.22954202562627,0.404,4.0,0.521,-1.517132908447431
37.0,2.0,34.533200465094644,40.905664451685254,0.913,4.0,0.655,-0.9968071986805129
38.0,2.0,32.7998900038278,39.10650863441907,0.115,4.0,0.666,-0.9722903570182946
39.0,2.0,33.26491311277648,34.47974295566024,0.13,2.0,0.243,-0.8718253133252472
40.0,2.0,30.422708944382197,31.81009209127405,0.207,2.0,0.277,-1.397060567860677
41.0,2.0,30.89399571932852,31.997485168759233,-0.075,2.0,0.221,-1.7826635812581475
42.0,2.0,28.990173393516624,29.745573521882584,0.154,2.0,0.151,-1.6885612107012224
43,2,30.6017487415079,,,1,NaN,-1.440280644502495
44,2,31.1717427476424,,,1,NaN,-1.5349680756056425
