ImageNumber,ObjectNumber,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,1,100.68109339407745,79.91571753986332,0,1
1,2,1,54.704081632653065,130.79931972789115,0,2
2,1,1,100.50739957716702,74.81183932346723,0,1
2,2,1,54.78616352201258,126.23584905660377,0,2
3,1,1,99.80859375,75.318359375,0,1
3,2,1,53.8859649122807,126.93567251461988,0,2
4,1,1,100.78994614003591,67.71992818671454,0,1
4,2,1,54.060846560846564,120.13756613756614,0,2
5,1,1,100.67808219178082,66.60445205479452,0,1
5,2,1,53.649867374005304,119.41644562334217,0,2
6,1,1,101.46993670886076,63.34335443037975,0,1
6,2,1,52.178660049627794,117.09677419354838,0,2
7,1,1,101.73676470588235,63.80294117647059,0,1
7,2,1,51.544186046511626,118.14418604651163,0,2
8,1,1,101.58355437665783,59.46419098143236,0,1
8,2,1,50.643892339544514,114.87784679089027,0,2
9,1,1,100.82120051085569,59.77394636015325,0,1
9,2,1,50.170340681362724,115.374749498998,0,2
10,1,1,99.97021764032073,59.78579610538373,0,1
10,2,1,49.54189944134078,116.0074487895717,0,2
11,1,1,98.45484221980414,61.36343852013058,0,1
11,2,1,49.21640488656195,117.04537521815008,0,2
12,1,1,120.48971962616822,45.00560747663551,0,1
12,2,1,74.50414937759336,73.86307053941908,0,2
12,3,1,65.71768707482993,114.61224489795919,0,3
12,4,1,30.300911854103344,117.7629179331307,0,4
13,1,1,119.41252302025782,45.38489871086556,0,1
13,2,1,75.37837837837837,73.65444015444015,0,2
13,3,1,64.02631578947368,113.91776315789474,0,3
13,4,1,31.450704225352112,118.34366197183098,0,4
14,1,1,116.38704318936877,46.16112956810631,0,1
14,2,1,78.02645502645503,72.71075837742504,0,2
14,3,1,62.0462962962963,113.19444444444444,0,3
14,4,1,33.192,118.28533333333333,0,4
15,1,1,112.88006482982172,46.030794165316046,0,1
15,2,1,78.1385435168739,71.33392539964476,0,2
15,3,1,60.30882352941177,112.04411764705883,0,3
15,4,1,43.925925925925924,114.27513227513228,0,4
15,5,1,21.898477157360407,120.18781725888324,0,5
16,1,1,127.56598240469208,37.13782991202346,0,1
16,2,1,93.49112426035504,56.29585798816568,0,2
16,3,1,80.68652037617555,70.5564263322884,0,3
16,4,1,57.70984455958549,111.39119170984456,0,4
16,5,1,46.611111111111114,115.46464646464646,0,5
16,6,1,21.972093023255812,120.10232558139535,0,6
17,1,1,125.53468208092485,38.04624277456647,0,1
17,2,1,93.48961424332344,56.545994065281896,0,2
17,3,1,80.14848484848486,71.02878787878788,0,3
17,4,1,42.56315789473684,107.33684210526316,0,4
17,5,1,20.515555555555554,120.63111111111111,0,5
17,6,1,46.46376811594203,116.46376811594203,0,6
17,7,1,67.71717171717172,116.08080808080808,0,7
18,1,1,123.69041095890411,36.824657534246576,0,1
18,2,1,98.245,53.5875,0,2
18,3,1,83.45694444444445,68.15555555555555,0,3
18,4,1,53.57487922705314,109.08454106280193,0,4
18,5,1,21.627118644067796,118.1822033898305,0,5
18,6,1,50.40528634361233,115.62555066079295,0,6
19,1,1,122.84303797468354,37.80253164556962,0,1
19,2,1,99.64987405541562,53.76574307304786,0,2
19,3,1,103.53935185185185,60.56018518518518,0,3
19,4,1,60.56838905775076,77.85714285714286,0,4
19,5,1,53.5945945945946,109.509009009009,0,5
19,6,1,21.97590361445783,118.57429718875503,0,6
19,7,1,51.79668049792531,116.4356846473029,0,7
20,1,1,119.96208530805687,40.0260663507109,0,1
20,2,1,116.46180555555556,50.28819444444444,0,2
20,3,1,117.68401486988847,58.226765799256505,0,3
20,4,1,86.54482758620689,57.42758620689655,0,4
20,5,1,61.20338983050848,77.23446327683615,0,5
20,6,1,85.19026548672566,66.69911504424779,0,6
20,7,1,52.282474226804126,110.8020618556701,0,7
20,8,1,22.62162162162162,119.47104247104247,0,8
20,9,1,57.15925925925926,119.28518518518518,0,9
21,1,1,119.57798165137615,40.08715596330275,0,1
