TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
21,15,11,0.253172649959137,130.937962962963,67.5175925925926,38.739822143053,4.75839457549726,0,18,18,,
21,16,12,-0.225793277167221,164.264540337711,68.9333958724203,40.4835121704515,4.57784725308803,0,22,20,0.032,-0.073
22,3,1,-0.312794595503557,80.9173511293635,90.2510266940452,61.7011876692989,5.78406578279635,1,0,0,0.026,-0.245
22,4,2,-0.166485110920157,113.404069767442,72.7950581395349,22.3528819964443,4.87655181266767,2,20,0,0.011,0.023
22,5,3,-0.344056548920006,69.3688524590164,78.2349726775956,37.6983784925499,5.3641848312191,0,0,0,0.017,-0.18
22,6,4,-0.346923929322453,158.064962726305,79.7433439829606,68.4118823664435,5.37188476345823,0,0,0,0.026,0.478
22,7,5,-0.328014681593393,81.3263254113346,82.0274223034735,53.6442292045695,3.68100876155235,0,0,0,0.025,-0.136
22,9,7,-0.270778892712423,100.126302083333,68.1927083333333,28.6416502108365,4.09806379363224,0,0,0,0.01,-0.018
22,10,8,-0.177856352249867,168.744456177402,59.0844772967265,45.8781841796636,8.04592426740401,0,21,21,0.006,0.959
22,11,9,-0.295816150620431,86.2608225108225,63.650974025974,54.2647429235475,5.73905612110611,0,0,0,0.014,-0.175
22,12,6,-0.209969632496001,114.943941109853,89.2095130237826,52.9699986733853,5.79645301467954,8,0,0,0.024,-0.142
22,13,6,-0.13728610381974,126.889483065954,78.1176470588235,39.3099000590182,4.93349084490236,8,0,0,0.014,0.352
22,16,12,-0.293917802704485,163.940978077572,68.7622259696459,50.0308408332089,4.56820604919376,0,22,20,-0.02,0.968
22,17,10,0.320007421687324,124.852941176471,55.1657239819005,55.4482885867228,5.83245745970904,14,0,0,0.02,0.084
22,18,11,0.322164562289246,128.071428571429,65.5495798319328,40.2875552627619,5.0158002967081,15,0,19,0.007,0.271
23,3,1,-0.310507850709654,77.6990072202166,91.432761732852,69.5931931876292,5.81062426152732,1,0,0,0.012,-0.081
23,4,2,-0.192205903433298,113.393700787402,73.0249343832021,25.6103964433911,4.69011032885515,2,20,0,0.016,0.432
23,5,3,-0.353877771362712,66.4612341772152,79.5482594936709,42.8271055603572,5.63303860331952,0,0,0,0.009,0.095
23,6,4,-0.363142555201864,160.760638297872,79.7016441005803,76.1412226943004,5.41449001874151,0,0,0,-0.024,1.019
23,7,5,-0.332657960652938,79.8024475524475,82.5673076923077,61.0026055203155,3.61329633529762,0,0,0,-0.012,0.225
23,9,7,-0.255306067835245,99.9729411764706,68.2552941176471,31.5307864370473,4.29580570004292,0,0,0,0.022,0.339
23,10,8,-0.142126877228768,174.135796545106,58.1401151631478,47.7640237293872,9.18231046634317,0,21,21,0.006,1.373
23,11,9,-0.304362428264622,84.6500524658972,64.3384050367261,58.5310488992901,5.5830313798683,0,0,0,0.004,0.151
23,12,6,-0.225832545974777,113.603266596417,89.7687038988409,60.0262646503952,5.61862132914492,8,0,0,0.03,0.349
23,13,6,-0.135118733846944,128.881097560976,78.2324695121951,43.4583387189817,5.11352095561406,8,0,0,-0.001,0.589
23,16,12,-0.256212155699256,169.65952732644,67.5598227474151,44.175650717594,5.65684885117476,0,22,20,0.005,1.517
23,17,10,0.288744092129899,125.480342741935,54.7862903225806,61.547521319402,5.90055206240209,14,0,0,0.012,0.292
23,18,11,0.299598352236786,129.673312883436,65.3842024539877,42.4747220986307,5.30606325210071,15,0,19,0.013,0.424
24,3,1,-0.286689009096,73.7523547880691,94.1291208791209,73.302017008901,6.35288429506504,1,0,0,-0.014,-0.555
24,4,2,-0.263362317997872,114.988888888889,74.5333333333333,30.4047474070132,4.30480681148651,2,20,0,0.01,0.378
24,5,3,-0.343739645307656,64.0573770491803,82.1013412816691,45.3964545323164,5.74304719474787,0,0,0,0.014,-0.374
24,6,4,-0.330408335735323,166.111351819757,80.3600519930676,68.8723990252059,6.25215054906856,0,0,0,-0.037,0.538
24,7,5,-0.328677684148831,79.5397350993377,84.3733443708609,57.3956685166029,3.66415399273663,0,0,0,0.004,-0.142
24,9,7,-0.238656688572163,100.942973523422,69.8329938900204,38.209207425102,4.3163529914187,0,0,0,0.009,-0.079
24,10,8,-0.101054121676494,181.047186147186,59.0961038961039,49.5772355447585,11.1153434753575,0,21,21,,
24,11,9,-0.311787120126631,84.0156882591093,66.3911943319838,59.7033326936965,5.65111352881304,0,0,0,0.003,-0.532
24,12,6,-0.240234520323477,114.676109537299,91.2275731822474,69.1319935675025,5.42222644412287,8,0,0,0.02,-0.146
24,13,6,-0.15598014130603,131.847129506008,79.0200267022697,43.239943031318,6.37599900440564,8,0,0,0.012,0.245
24,16,12,-0.188703999567309,177.628590078329,68.0078328981723,45.6208741934899,6.61967298731121,0,22,20,0.004,0.043
24,17,10,0.256302020595563,126.843416370107,55.3140569395018,65.1453101537766,6.36568283564012,14,0,0,-0.018,-0.757
24,18,11,0.267707733767741,131.829096045198,65.8100282485876,46.4897243934309,5.36418830969814,15,0,19,-0.022,0.959
25,3,1,-0.271058814965672,68.8205302515296,94.3783140720598,68.9935670721393,8.76380347900644,1,0,0,,
25,4,2,-0.268446223038982,117.944695259594,73.4063205417607,33.4082737848452,4.40384578969827,2,20,0,0.014,1.177
25,5,3,-0.366225953238873,59.7535947712418,82.9915032679739,49.5936088618647,5.75355542556226,0,0,0,,
25,6,4,-0.308965606426706,169.510023130301,79.4745566692367,57.6558305386395,9.58841940517673,0,0,0,,
25,7,5,-0.344434073599067,79.4410029498525,83.4882005899705,58.5992582235866,3.89725640612229,0,0,0,,
25,9,7,-0.232551561598624,101.076709796673,68.9426987060998,40.9145621418395,4.40814190088723,0,0,0,-0.055,-1.163
25,11,9,-0.324034479964031,80.328557312253,66.7188735177866,60.5107038309849,5.69291286347112,0,0,0,,
25,12,6,-0.24028342772616,114.110922946655,90.7629127857748,75.1999328897658,5.59761143855217,8,0,0,,
25,13,6,-0.176840537540445,133.773955773956,78.1683046683047,46.9060445022947,6.79399613257961,8,0,0,0.038,0.096
25,16,12,-0.104988936592786,178.390725019441,66.5976048120053,46.8058758621194,5.30738518189347,0,22,20,0.004,0.045
25,17,10,0.211557296647742,123.615965051628,53.2378872120731,59.7320781493868,8.19199402009037,14,0,0,-0.021,2.056
25,18,11,0.283279025622062,138.046311549653,63.9435912786024,39.8450634970652,5.12881674213485,15,0,19,-0.022,0.983
25,19,11,0.326115926574248,119.35663507109,60.5758293838863,30.3334179338302,4.54628112374475,18,0,0,,
25,20,12,0.181589582030051,143.401098901099,67.2582417582418,24.1627950858355,4.87049831677739,16,0,0,,
25,21,8,-0.215241607358864,166.328244274809,59.5696564885496,29.0985223840115,5.7884694850048,10,0,0,0.051,1.296
25,22,13,-0.12652580525527,189.628408370323,62.4140773620799,50.6298616859304,15.8834903903255,38,0,0,,
26,4,2,-0.213608857111301,126.262168141593,70.8982300884956,37.6192203859024,4.08140308207084,2,20,0,,
26,9,7,-0.274957540288851,92.9920382165605,70.2324840764331,24.5533134748809,4.00230032515686,0,0,0,,
26,13,6,-0.251471681247808,135.311789772727,76.4538352272727,58.3928357321695,4.42322686910835,8,0,0,,
26,16,12,-0.0212738736182622,179.152859960552,65.1873767258383,47.9908775307488,3.99509737647573,0,22,20,,
26,17,10,0.307492905005632,135.894736842105,50.2129742962056,53.510916315268,5.54378657210312,14,0,0,,
26,18,11,0.298850317476382,144.263527054108,62.0771543086172,33.2004026006995,4.89344517457156,15,0,19,,
26,21,8,-0.0378984170098439,174.129076086957,56.7771739130435,44.4891639061294,5.67922169396522,10,0,0,,
26,23,14,0.0349433115549962,45.6422861710631,99.0243804956035,60.2462659772029,7.7087687547086,0,0,0,,
26,24,15,-0.217646146524851,41.1832358674464,88.5311890838207,27.9621203705951,5.51092819679539,0,0,0,,
26,25,16,-0.342733467263471,66.4019501625135,71.6950162513543,57.2609467611294,5.71247720280822,0,0,0,,
26,26,17,-0.376231488427623,64.6814720812183,88.6294416243655,28.4058131806071,4.39989561047204,0,0,0,,
26,27,18,-0.386475488239582,68.840782122905,79.5,31.7172964027181,3.93875108246304,0,0,0,,
26,28,19,-0.34368667297345,91.4216524216524,86.5633903133903,60.6616178419391,4.67631426246222,0,0,0,,
