2	0	6	0
3	0	5	0
4	6	18	3
5	6	13	3
6	7	12	2
7	7	12	2
8	13	20	6
9	13	20	6
10	13	21	7
11	13	20	7
12	14	20	5
13	14	28	5
14	19	22	4
15	19	31	4
16	21	29	8
17	21	32	8
18	21	32	12
19	21	32	12
20	21	30	9
21	21	32	9
22	21	30	11
23	21	28	11
24	22	28	10
25	22	28	10
26	23	27	14
27	23	29	14
30	25	30	0
31	28	34	26
32	28	34	26
34	29	34	24
35	29	34	24
36	29	31	13
37	29	32	13
39	29	34	25
40	29	34	25
42	29	34	23
43	29	34	23
45	30	34	16
46	30	34	16
47	30	34	0
48	30	34	0
49	30	33	0
50	31	34	20
51	31	34	20
52	31	32	22
53	31	34	22
54	31	34	30
55	31	34	30
57	32	34	36
58	32	34	36
59	32	34	15
60	32	34	15
61	33	34	18
62	33	34	18
63	33	34	17
64	33	34	17
65	33	34	19
66	33	34	19
67	33	34	21
68	33	34	21
70	33	34	37
71	33	34	37
72	33	34	0
73	34	34	49
74	34	34	49
