TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,1.1071487694436986,1.0,74.10000610351562,125.20000457763672,16.54690170288086,7.155417442321777,0.0,44.0,4.0,0.182,0.39
1.0,1.0,0.7853981633974483,2.0,86.50000762939453,124.5,21.21320343017578,7.071067810058594,0.0,48.0,3.0,0.141,0.439
1.0,2.0,0.5880025328719031,3.0,88.5384521484375,138.19229125976562,14.976905822753906,7.488452911376953,0.0,52.0,5.0,0.046,0.426
2.0,0.0,1.1902899955148822,1.0,76.67241668701172,125.93103790283203,17.45536231994629,6.870727062225342,0.0,44.0,4.0,0.588,0.087
2.0,1.0,0.7853981633974483,2.0,89.25000762939453,125.25001525878906,21.920310974121094,7.0710673332214355,0.0,48.0,3.0,0.567,-0.077
2.0,2.0,0.4636475906407117,3.0,90.90000915527344,139.20001220703125,15.205260276794434,7.602630138397217,0.0,52.0,5.0,0.603,-0.511
3.0,0.0,1.3734008294274058,1.0,77.5769271850586,125.8846206665039,20.39607810974121,7.8446455001831055,0.0,44.0,4.0,0.121,-0.191
3.0,1.0,0.7378149981478117,2.0,91.25338745117188,123.3212661743164,24.75435447692871,8.07207202911377,0.0,48.0,3.0,0.423,-0.272
3.0,2.0,0.7086263531263798,3.0,91.18824005126953,135.94705200195312,18.22216033935547,7.7010321617126465,0.0,52.0,5.0,0.174,-0.135
4.0,0.0,1.5707963267948966,1.0,78.0,124.5,21.0,8.0,0.0,44.0,4.0,0.298,0.366
4.0,1.0,0.7853981633974483,2.0,91.75000762939453,121.25,26.870054244995117,7.77817440032959,0.0,48.0,3.0,0.283,0.498
4.0,2.0,0.7853981633974483,3.0,91.75,134.75,19.091880798339844,7.071067810058594,0.0,52.0,5.0,0.271,0.365
5.0,0.0,1.4711276561567357,1.0,80.55445861816406,125.0445556640625,22.48784065246582,7.6617865562438965,0.0,44.0,4.0,0.369,0.113
5.0,1.0,0.7853981633974483,2.0,95.50001525878906,121.50000762939453,28.284271240234375,7.071067810058594,0.0,48.0,3.0,0.424,0.046
5.0,2.0,0.7378150647268391,3.0,94.45701599121094,135.09727478027344,20.449251174926758,7.466667652130127,0.0,52.0,5.0,0.284,-0.021
6.0,0.0,1.4056475823285757,1.0,81.89188385009766,124.85134887695312,24.331050872802734,7.726752281188965,0.0,44.0,4.0,0.282,0.175
6.0,1.0,0.7853981633974483,2.0,96.49999237060547,121.00001525878906,30.405588150024414,7.77817440032959,0.0,48.0,3.0,0.303,0.391
6.0,2.0,0.7419472920532332,3.0,95.13018798828125,134.4943389892578,21.868906021118164,7.064393520355225,0.0,52.0,5.0,0.293,0.347
7.0,0.0,1.4288992423318942,1.0,83.87000274658203,124.58999633789062,25.73868751525879,7.49533224105835,0.0,44.0,4.0,1.486,-0.755
7.0,1.0,0.8198672576492622,2.0,99.0534439086914,121.45011901855469,31.922748565673828,7.164341926574707,0.0,48.0,3.0,1.773,-0.683
7.0,2.0,0.7853981633974483,3.0,97.75,134.75,23.33452033996582,7.0710673332214355,0.0,52.0,5.0,1.413,-0.645
8.0,0.0,1.3633001252030077,1.0,80.69364166259766,122.1697769165039,33.167686462402344,7.879900932312012,0.0,44.0,4.0,0.502,0.079
8.0,1.0,0.9151006998080051,2.0,96.72490692138672,118.9423828125,40.789649963378906,7.682355880737305,0.0,48.0,3.0,,
8.0,2.0,0.9272951812814234,3.0,94.8800048828125,132.8400115966797,30.399995803833008,7.599998950958252,0.0,52.0,5.0,0.575,0.154
9.0,0.0,1.3134726475237344,1.0,81.12176513671875,122.36270904541016,35.67995834350586,7.889291286468506,0.0,44.0,4.0,0.384,0.359
9.0,2.0,0.9723774385303937,3.0,95.56558990478516,133.29620361328125,33.27442932128906,7.4360456466674805,0.0,52.0,5.0,0.617,0.245
9.0,3.0,0.9827937939229934,2.0,103.69229888916016,128.53846740722656,21.63330841064453,6.656403064727783,1.0,,,0.398,0.423
9.0,48.0,0.7853981633974483,2.0,89.75000762939453,109.75001525878906,20.50609588623047,7.071067810058594,1.0,49.0,18.0,0.424,-0.084
10.0,0.0,1.261093328887947,1.0,82.32874298095703,123.71481323242188,37.60170364379883,7.809877395629883,0.0,44.0,4.0,0.464,0.33
10.0,2.0,1.0121970231492585,3.0,96.60112762451172,134.06179809570312,36.3579216003418,7.737983703613281,0.0,52.0,5.0,0.79,-0.106
10.0,3.0,1.0040670581315192,2.0,105.11469268798828,130.1088104248047,23.622520446777344,6.979381561279297,1.0,,,0.386,-0.065
10.0,48.0,0.7853981633974483,2.0,90.00000762939453,109.00001525878906,22.62741470336914,7.0710673332214355,1.0,49.0,18.0,0.435,-0.381
11.0,0.0,1.2014626220780371,1.0,83.61629486083984,124.84208679199219,39.91992950439453,8.423196792602539,0.0,44.0,4.0,0.604,0.338
11.0,2.0,1.0405805279941325,3.0,97.23008728027344,132.95130920410156,40.308815002441406,7.109821319580078,0.0,52.0,5.0,0.72,0.032
11.0,3.0,1.0303767594355482,2.0,105.3823471069336,129.4705810546875,25.55328941345215,7.0314412117004395,1.0,,,0.614,0.257
11.0,48.0,0.6435010789344459,2.0,89.62000274658203,106.83999633789062,24.799999237060547,7.800000190734863,1.0,49.0,18.0,0.644,-0.188
12.0,0.0,1.161888447753623,1.0,85.05986785888672,125.90739440917969,42.94160079956055,8.07448959350586,0.0,44.0,4.0,,
12.0,2.0,1.0516501568021286,3.0,98.08460998535156,132.52308654785156,43.90829086303711,7.31804895401001,0.0,52.0,5.0,,
12.0,3.0,1.1071487694436986,2.0,106.40001678466797,130.30001831054688,28.621667861938477,6.7082037925720215,1.0,,,0.322,-0.19
12.0,48.0,0.6107260214520315,2.0,89.9932861328125,105.29530334472656,28.01773452758789,7.3730878829956055,1.0,49.0,18.0,0.666,-0.769
13.0,3.0,0.968508997309972,2.0,105.47612762451172,129.82891845703125,30.23203468322754,7.467879772186279,1.0,,,0.055,0.28
13.0,4.0,0.9272951812814234,1.0,91.92000579833984,141.0600128173828,28.80000114440918,7.400000095367432,0.0,56.0,7.0,0.508,0.413
13.0,5.0,0.9827937939229934,3.0,104.65383911132812,145.2307586669922,28.844409942626953,7.488452911376953,2.0,58.0,6.0,0.832,0.213
13.0,44.0,1.2315037449644035,1.0,76.6046142578125,113.46308135986328,28.456119537353516,7.710331916809082,0.0,45.0,9.0,0.578,-0.305
