CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0.0,1.0,16.54690170288086,16.54690170288086,0.108,12.0,0.44,1.1071487694436986
1.0,2.0,21.21320343017578,21.21320343017578,0.043,8.0,0.489,0.7853981633974483
2.0,3.0,14.976905822753906,14.976905822753906,0.013,12.0,0.482,0.5880025328719031
3.0,2.0,21.63330841064453,21.63330841064453,0.078,21.0,0.074,0.9827937939229934
4.0,1.0,28.80000114440918,28.80000114440918,0.469,4.0,0.575,0.9272951812814234
5.0,3.0,28.844409942626953,28.844409942626953,-0.02,3.0,0.495,0.9827937939229934
6.0,3.0,15.652474403381348,15.652474403381348,0.093,7.0,0.729,1.1071487694436986
7,1,20.603696823120117,20.603696823120117,0.0,1,NaN,1.138388447978655
8.0,3.0,26.0765323638916,26.0765323638916,0.135,5.0,0.576,0.9994587907602733
9.0,1.0,28.46049690246582,28.46049690246582,0.397,3.0,0.431,1.2490457207486463
10.0,4.0,27.200830459594727,27.200830459594727,0.588,4.0,0.595,1.2847448625289406
11.0,5.0,30.222341537475586,30.222341537475586,0.244,4.0,0.513,0.571337469455596
12.0,1.0,17.4888973236084,17.4888973236084,-0.371,4.0,0.67,1.0516501568021286
13.0,1.0,17.45536231994629,17.45536231994629,0.274,4.0,0.771,1.1902899955148822
14.0,1.0,16.703645706176758,16.703645706176758,0.363,5.0,0.673,0.21866896131309815
15,6,44.088294982910156,44.088294982910156,0.0,1,NaN,0.1767088443233254
16,7,43.06403350830078,43.06403350830078,0.0,1,NaN,1.5444866920698948
17.0,3.0,21.835878372192383,21.835878372192383,-0.894,7.0,0.896,1.2722973807519649
18.0,2.0,29.024124145507812,29.024124145507812,-0.171,7.0,0.766,1.0516501568021286
19.0,3.0,25.793560028076172,25.793560028076172,-0.525,5.0,0.588,0.9827937939229934
20.0,3.0,24.58753776550293,24.58753776550293,0.073,2.0,0.321,1.8490959782731475
21.0,7.0,31.24047088623047,31.24047088623047,0.322,3.0,0.51,0.6889244205400281
22.0,8.0,30.522613525390625,30.522613525390625,0.109,5.0,0.37,0.5317240467946169
23.0,9.0,31.573284149169922,31.573284149169922,0.325,3.0,0.45,0.17985350493849092
24.0,10.0,28.413909912109375,28.413909912109375,0.337,5.0,0.534,2.284886953845901
25.0,1.0,17.75040626525879,17.75040626525879,-0.768,5.0,0.538,0.982793660764939
26.0,1.0,16.155494689941406,16.155494689941406,-0.415,5.0,0.637,1.1902899955148822
27.0,11.0,36.0548095703125,36.0548095703125,0.371,2.0,0.485,1.2252407890288641
28.0,12.0,31.614233016967773,31.614233016967773,0.288,2.0,0.331,1.8692952728378285
29.0,1.0,18.0,18.0,-0.14,4.0,0.855,1.5707963267948966
30.0,9.0,22.0,22.0,-0.189,4.0,0.557,3.141592653589793
31.0,1.0,17.111255645751953,17.111255645751953,-0.359,4.0,0.709,1.6614562142227272
32.0,7.0,21.913467407226562,21.913467407226562,0.021,4.0,0.748,1.1071487694436986
33.0,3.0,19.17412757873535,19.17412757873535,-0.576,3.0,0.947,1.647568220289749
34,11,21.27589988708496,21.27589988708496,0.0,1,NaN,1.480136464334201
35.0,12.0,17.261892318725586,17.261892318725586,0.416,3.0,0.755,1.7359450046821898
36.0,3.0,24.697479248046875,24.697479248046875,-0.029,2.0,0.388,0.38050639785904167
37.0,2.0,28.431921005249023,28.431921005249023,-0.091,2.0,0.367,1.421906313941564
38.0,3.0,25.238859176635742,25.238859176635742,0.552,2.0,0.304,0.9827937939229934
39.0,8.0,25.92325782775879,25.92325782775879,0.569,2.0,0.383,0.5191461034137409
40.0,1.0,29.39623260498047,29.39623260498047,0.387,2.0,0.504,1.4464413512741916
41.0,7.0,30.15068817138672,30.15068817138672,0.169,2.0,0.536,1.6162196059826408
42.0,10.0,30.219940185546875,30.219940185546875,0.295,2.0,0.391,1.969318776401729
43,2,24.510374069213867,24.510374069213867,0.0,1,NaN,1.3854484375667064
44.0,1.0,28.456119537353516,17.45536231994629,-0.018,5.0,0.666,1.1902899955148822
45.0,1.0,30.83537483215332,20.39607810974121,0.013,3.0,0.449,1.3734008294274058
46.0,1.0,21.835878372192383,21.0,-0.99,4.0,0.58,1.5707963267948966
47.0,1.0,15.885407447814941,22.48784065246582,-0.837,5.0,0.644,1.4711276561567357
48.0,2.0,20.50609588623047,21.920310974121094,-0.074,14.0,0.389,0.7853981633974483
49.0,2.0,32.225425720214844,24.75435447692871,-0.006,5.0,0.399,0.7378149981478117
50,2,51.1955451965332,26.870054244995117,0.0,1,NaN,0.7853981633974483
51,2,30.4105224609375,28.284271240234375,0.0,1,NaN,0.7853981633974483
52.0,3.0,25.8116512298584,15.205260276794434,-0.418,5.0,0.621,0.4636475906407117
53.0,3.0,27.72724151611328,18.22216033935547,-0.343,5.0,0.459,0.7086263531263798
54.0,3.0,28.300514221191406,19.091880798339844,-0.131,5.0,0.454,0.7853981633974483
55.0,3.0,26.832815170288086,20.449251174926758,-0.401,2.0,0.367,0.7378150647268391
56.0,1.0,23.297409057617188,31.340559005737305,0.827,4.0,0.738,0.982793660764939
57.0,1.0,21.811372756958008,35.831146240234375,0.212,2.0,0.233,1.0743736453822568
58.0,3.0,21.60881996154785,33.004661560058594,0.551,2.0,0.224,0.9827937939229934
59.0,3.0,27.145126342773438,17.826751708984375,-0.05,4.0,0.533,1.1902899955148822
60.0,3.0,21.187259674072266,26.671794891357422,-0.432,3.0,0.691,1.3734008294274058
61.0,3.0,27.196001052856445,29.058576583862305,-0.225,7.0,0.228,0.8850668340356093
62.0,1.0,19.0,31.574085235595703,0.198,5.0,0.699,1.3045442668111893
63.0,1.0,17.0,34.923431396484375,-0.116,2.0,0.3,1.356735566274017
64.0,1.0,28.174455642700195,19.0,0.272,2.0,0.359,1.5707963267948966
65.0,1.0,16.641006469726562,19.414505004882812,0.11,5.0,0.577,0.982793660764939
66.0,1.0,19.230182647705078,19.229822158813477,0.263,4.0,0.66,0.13255153621045318
67.0,7.0,28.134132385253906,28.134132385253906,0.39,5.0,0.678,1.8157750060567805
68.0,7.0,29.0,32.98484420776367,0.212,2.0,0.5,1.8157750060567805
69.0,3.0,27.53571128845215,29.09295082092285,0.262,2.0,0.499,0.965251684980696
70.0,7.0,18.769041061401367,35.38184356689453,0.39,4.0,0.724,0.7354397913505974
71.0,8.0,25.93838882446289,32.242713928222656,0.389,2.0,0.409,0.49934676571051956
72.0,9.0,18.335756301879883,34.71276092529297,0.421,4.0,0.769,0.20749621823664555
73.0,10.0,26.17119598388672,32.19623565673828,0.233,2.0,0.294,2.147171564926541
74.0,11.0,20.83698081970215,40.90872573852539,1.061,3.0,0.744,1.2827409669667102
75.0,12.0,18.577085494995117,34.92512893676758,-0.253,3.0,0.93,1.8157750060567805
