TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-2.736042399181338,1,146.13538461538462,85.04615384615384,0.047,-1.754,False,44.30879386703017,9.680292076589597,0
2,1,-2.727196401781866,1,145.76750700280112,80.35854341736695,0.019,0.019,False,48.555470113154335,9.79591885628412,0
3,1,-2.722036949106657,1,145.28532608695653,81.28532608695652,0.057,-1.781,False,50.2703025729048,9.719333364143123,0
4,1,-2.736855142352995,1,145.8768472906404,74.51724137931035,0.02,-0.431,False,55.39832443996521,9.749568689618515,0
5,1,-2.7371343809223787,1,145.58767772511848,73.65876777251185,0.068,-0.692,False,57.20053856575249,9.791598025771004,0
6,1,-2.7343678216313854,1,145.6769911504425,71.14823008849558,0.032,0.409,False,63.31176848162701,9.654516102914728,0
7,1,-2.738488727862097,1,145.94154488517745,72.00208768267224,0.092,-1.399,False,66.1486426343236,9.885441826837091,0
8,1,-2.7428800225833365,1,145.14738805970148,68.82462686567165,,,True,74.39021391748157,9.848236033560957,0
9,2,-2.8349039256836073,1,128.49815498154982,62.56826568265683,0.05,-0.29,False,36.15795858929533,9.725936129682507,1
9,3,-2.6798379274303294,1,159.44791666666666,75.60416666666667,0.056,-0.307,False,40.080819645477824,9.438678956059888,1
10,2,-2.999443524434196,1,128.27526132404182,62.03135888501742,0.036,0.747,False,40.635997324403874,9.403269885604908,1
10,3,-2.7900646565447054,1,158.47712418300654,76.56535947712419,0.032,-0.329,False,45.1323950362996,9.364618412529758,1
11,2,-3.017739501949568,1,129.15824915824916,62.77777777777778,0.065,-0.011,False,43.83362379066016,9.229311618006667,1
11,3,-2.8197650531969374,1,157.54285714285714,77.35555555555555,0.067,-3.016,False,48.02099663656444,9.467489927545186,1
12,2,-3.021488523590277,1,129.97538461538463,61.02769230769231,0.041,0.041,False,49.67219497095338,9.015474173788336,1
12,3,-2.865208594757441,1,153.6818181818182,74.95454545454545,0.047,-0.575,False,54.02467842946257,10.097225128910674,1
13,2,-3.015882065498504,1,129.8312101910828,61.47770700636943,,,True,53.35915975554697,8.47055436711913,1
13,3,-2.8825063002264586,1,152.49166666666667,75.42222222222222,0.104,-1.785,False,58.29007551656937,9.83600390483094,1
14,4,-3.0154706898931862,1,118.89820359281435,59.66467065868263,0.026,-0.418,False,25.52168119197042,8.633373856722818,2
14,5,-2.9056325874453117,1,146.68098159509202,64.0122699386503,0.009,-0.118,False,29.74841220974549,7.15661576544937,2
