CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,30.7700176239014,27.541962800707136,0.033,140.0,-0.002
2.0,32.5637016296387,38.16853124445135,0.285,11.0,0.015
3.0,28.4573650360107,36.220208828265854,-0.397,13.0,0.026
4.0,18.685131072998,25.398559252421066,-0.044,18.0,0.024
5.0,21.6656875610352,29.104499114187146,-0.287,19.0,0.023
6.0,23.3907775878906,28.470098972320542,0.006,12.0,0.024
7.0,20.742992401123,27.1523381641933,-0.338,14.0,0.029
8.0,22.341251373291,25.482509824964733,0.343,9.0,0.022
9.0,37.0815963745117,38.5734659830729,0.149,3.0,0.017
10.0,21.1706085205078,26.98713378906251,-0.25,10.0,0.033
11.0,24.3046989440918,29.466408252716075,-0.286,12.0,0.025
12.0,19.3616638183594,27.963565372285387,0.032,21.0,0.026
13.0,15.9722871780396,23.789565994625995,-0.175,21.0,0.026
14.0,22.1550674438477,27.453259627024337,0.275,12.0,0.029
15.0,21.9385967254639,29.985982077462335,-0.02,14.0,0.03
16.0,17.85915184021,25.14727727104636,-0.091,17.0,0.028
17.0,19.3470783233643,27.044747857486495,-0.141,17.0,0.028
18.0,16.7057209014893,22.619491497675597,-0.028,12.0,0.032
19.0,18.2759475708008,19.7341506958008,0.286,10.0,0.017
20.0,19.0455780029297,25.37636869093952,-0.214,17.0,0.024
21.0,21.3467464447021,29.624935817718494,-0.073,20.0,0.023
22.0,19.2932243347168,20.707690845836293,0.129,11.0,0.014
23.0,12.4612216949463,21.95598965883255,-0.342,16.0,0.039
24.0,19.9919834136963,25.660169855753573,0.02,15.0,0.024
25.0,18.5021991729736,28.160575037417203,-0.345,23.0,0.025
26.0,17.820743560791,20.135849271501815,-0.929,21.0,-0.003
27.0,16.8397312164307,21.10133223100141,0.117,11.0,0.026
28.0,20.501895904541,27.19497271946498,0.577,14.0,0.027
29.0,19.9031772613525,26.404571396963938,-0.033,14.0,0.03
30.0,13.9309558868408,13.9309558868408,0.0,1.0,0.0
31.0,6.5573091506958,6.5573091506958,0.0,1.0,0.0
32.0,11.9127025604248,15.480356534322098,-0.264,3.0,0.102
33.0,14.13134765625,14.13134765625,0.0,1.0,0.0
34.0,19.3068161010742,26.05693413229549,0.182,17.0,0.024
35.0,19.7694606781006,26.86599667867024,-0.122,18.0,0.024
36.0,18.6217174530029,26.00070101420086,-0.275,15.0,0.029
37.0,17.80712890625,23.996149796705975,-0.183,13.0,0.033
39.0,16.5724678039551,16.9428071975708,0.503,4.0,0.017
40.0,20.1007518768311,25.475661550249374,0.521,14.0,0.029
41.0,17.6174869537354,24.91199791431427,-0.096,16.0,0.031
42.0,20.5868396759033,28.43866860866546,0.081,16.0,0.029
43.0,20.9570922851563,27.74995708465576,0.262,16.0,0.023
45.0,17.0506362915039,23.179893493652337,0.5,20.0,0.02
46.0,7.82533073425293,7.82533073425293,0.0,1.0,0.0
47.0,16.98610496521,21.939568351296817,0.382,17.0,0.025
48.0,16.4229927062988,23.501648743947335,-0.348,18.0,0.025
49.0,19.4079399108887,23.575933337211602,-0.061,16.0,0.024
50.0,17.8188533782959,21.202696228027346,-0.285,15.0,0.024
51.0,14.7103958129883,23.372953474521644,-0.48,16.0,0.035
52.0,15.943868637085,23.398808987935393,0.129,15.0,0.037
53.0,18.4322872161865,24.720639155461228,0.472,13.0,0.031
54.0,21.6455841064453,23.451658672756622,0.47,9.0,0.011
55.0,21.0182361602783,29.20587203081916,0.188,17.0,0.026
56.0,19.6333389282227,23.461679018460792,0.304,13.0,0.026
57.0,18.3841686248779,27.60351276397705,-0.115,16.0,0.034
58.0,16.523775100708,23.830621446881988,-0.289,14.0,0.034
59.0,17.8820323944092,25.787459135055546,0.187,16.0,0.033
60.0,16.4568500518799,23.226210089290838,-0.537,17.0,0.023
61.0,16.4564971923828,21.48011474609374,0.217,15.0,0.024
62.0,13.4880180358887,17.566121816635135,0.091,12.0,0.027
63.0,25.5496482849121,33.891241575542246,0.228,19.0,0.018
64.0,17.0785598754883,21.853188959757492,-0.347,15.0,0.032
65.0,20.6828422546387,26.14912782396588,-0.621,14.0,0.026
66.0,13.6692142486572,24.480845451354973,0.227,16.0,0.04
67.0,18.9052104949951,24.15073347091675,0.444,16.0,0.023
68.0,18.7049350738525,26.60021474626329,0.068,18.0,0.029
69.0,17.8391284942627,22.46330760075496,0.203,13.0,0.03
70.0,18.8070373535156,25.800157928466785,0.5,15.0,0.028
71.0,17.1756477355957,25.036179900169365,0.263,16.0,0.031
73.0,33.9359817504883,33.9359817504883,0.0,1.0,0.0
74.0,20.9208965301514,27.23481737772623,0.511,15.0,0.024
75.0,20.9829044342041,27.23056983947754,0.006,14.0,0.029
76.0,18.0293025970459,22.391158764178936,0.308,13.0,0.025
77.0,21.0152320861816,23.507321724524875,-0.24,13.0,0.009
78.0,12.1523008346558,12.1523008346558,0.0,1.0,0.0
79.0,21.9200992584229,26.88527262210846,0.202,16.0,0.022
80.0,15.4338846206665,26.345514146905202,0.571,19.0,0.035
81.0,18.2303924560547,25.20586929321288,0.306,15.0,0.029
82.0,14.2780637741089,14.2780637741089,0.0,1.0,0.0
83.0,16.2929229736328,16.2929229736328,0.0,1.0,0.0
84.0,14.0790529251099,22.192806180318208,-0.59,15.0,0.037
85.0,15.8667860031128,19.718214511871334,-0.006,12.0,0.024
86.0,17.5101432800293,23.63248306512832,-0.1,16.0,0.023
87.0,19.1338500976563,25.23996337254842,0.436,12.0,0.03
88.0,17.4278907775879,24.74114303588867,-0.664,20.0,0.026
89.0,14.9192876815796,20.3962595122201,-0.012,14.0,0.029
90.0,15.7639036178589,21.560048035212933,-0.162,14.0,0.031
91.0,16.2362308502197,19.496109448946445,0.031,13.0,0.013
92.0,14.8339414596558,23.71231353282929,-0.413,16.0,0.034
93.0,15.4896287918091,21.34464422861735,-0.03,15.0,0.023
94.0,15.2941865921021,21.91847318410874,-0.163,16.0,0.032
95.0,20.0294704437256,26.580287372364726,-1.017,17.0,0.02
96.0,16.3960742950439,21.612419128417965,-0.552,13.0,0.033
97.0,17.7733249664307,24.285074869791668,-0.132,15.0,0.028
98.0,10.0001096725464,10.0001096725464,0.0,1.0,0.0
99.0,19.9213981628418,24.85358567671342,0.161,11.0,0.029
100.0,20.4772415161133,23.660445451736464,0.012,8.0,0.024
101.0,21.1959457397461,28.06314252217612,-0.701,15.0,0.028
102.0,19.7644710540771,30.24282035827635,-0.368,20.0,0.027
103.0,21.9714775085449,29.110057269825663,-0.442,17.0,0.022
104.0,19.7018795013428,28.37390959262848,-0.025,16.0,0.03
105.0,20.8827476501465,25.89566758962778,0.113,13.0,0.028
106.0,16.0016822814941,21.660318215688076,-0.347,12.0,0.028
108.0,14.8295497894287,14.8295497894287,0.0,1.0,0.0
109.0,15.0664854049683,15.0664854049683,0.0,1.0,0.0
110.0,17.9618759155273,21.92887039184571,-0.657,15.0,0.023
111.0,19.8243808746338,22.033067491319457,-1.162,9.0,0.021
112.0,17.1543483734131,18.085623059953985,0.151,7.0,0.016
113.0,12.5036296844482,12.5036296844482,0.0,1.0,0.0
114.0,10.545729637146,10.545729637146,0.0,1.0,0.0
115.0,19.3340950012207,21.88260803222656,-1.448,10.0,0.012
116.0,14.8495492935181,14.8495492935181,0.0,1.0,0.0
117.0,16.4902515411377,21.886622619628913,-0.256,15.0,0.027
118.0,14.988377571106,14.988377571106,0.0,1.0,0.0
119.0,8.00803852081299,8.00803852081299,0.0,1.0,0.0
120.0,11.8753414154053,11.8753414154053,0.0,1.0,0.0
121.0,13.2798738479614,13.2798738479614,0.0,1.0,0.0
122.0,16.9031295776367,23.732205899556465,-0.9,15.0,0.031
123.0,18.2905311584473,19.60815796485312,-0.696,13.0,0.019
124.0,19.566743850708,22.47351096658146,-0.762,17.0,0.012
125.0,16.7444095611572,22.369854688644413,-0.588,16.0,0.027
126.0,18.5717716217041,26.503729275294727,-0.457,14.0,0.031
127.0,19.9014110565186,26.264260805570164,-0.483,13.0,0.03
128.0,15.1451978683472,20.47541539809282,-0.734,17.0,0.023
129.0,19.3279552459717,26.364315244886605,-1.091,18.0,0.023
130.0,15.8935527801514,21.758308819362092,-0.796,14.0,0.029
131.0,17.2377700805664,22.545860290527344,-1.586,26.0,0.016
132.0,22.9651336669922,31.096025466918935,-0.71,10.0,0.038
133.0,27.2977752685547,35.161764399210604,0.306,15.0,0.025
134.0,16.0941925048828,25.791312834795782,0.976,17.0,0.036
135.0,17.082052230835,18.898585160573322,0.065,12.0,0.009
136.0,18.0266857147217,23.597680409749348,-0.613,12.0,0.032
137.0,19.5075740814209,24.781545052161594,-0.338,13.0,0.023
138.0,16.4933319091797,21.181134776065225,0.097,19.0,0.003
139.0,16.9652423858643,22.935015869140635,0.483,15.0,0.024
140.0,13.1348581314087,13.1348581314087,0.0,1.0,0.0
142.0,18.3141193389893,22.279819928682766,-0.885,13.0,0.02
143.0,18.9429950714111,22.616952549327507,-0.357,11.0,0.02
144.0,20.4322700500488,20.891856193542452,-0.025,2.0,0.015
145.0,19.6237545013428,26.152249018351238,-0.025,18.0,0.025
146.0,14.8299827575684,14.8299827575684,0.0,1.0,0.0
148.0,15.4161605834961,14.6512289047241,0.597,2.0,-0.035
149.0,17.692045211792,25.032997131347656,0.427,18.0,0.029
150.0,16.4017772674561,16.80864753723144,-0.084,5.0,-0.007
151.0,12.2709970474243,12.2709970474243,0.0,1.0,0.0
152.0,22.2510089874268,24.541889084710025,-0.728,18.0,0.019
153.0,9.67985343933105,9.67985343933105,0.0,1.0,0.0
154.0,9.7401876449585,9.7401876449585,0.0,1.0,0.0
155.0,15.8949756622314,15.8949756622314,0.0,1.0,0.0
156.0,13.4299068450928,13.4299068450928,0.0,1.0,0.0
157.0,17.1437644958496,24.912159220377614,0.135,15.0,0.031
158.0,17.1379165649414,21.04862465177263,-0.176,14.0,0.026
159.0,6.99194002151489,6.99194002151489,0.0,1.0,0.0
161.0,15.5594987869263,23.118495319200612,-1.5,23.0,0.019
162.0,15.4368772506714,15.4368772506714,0.0,1.0,0.0
163.0,10.5687446594238,10.5687446594238,0.0,1.0,0.0
164.0,20.1419486999512,26.876196725027903,0.415,14.0,0.03
165.0,22.0092620849609,20.56590207417803,-2.286,3.0,-0.043
166.0,17.9988632202148,23.88766339619954,-0.288,15.0,0.025
167.0,17.2180614471436,24.43794263203938,-0.032,15.0,0.024
168.0,14.1081514358521,22.1780600828283,0.076,17.0,0.034
169.0,20.6949329376221,25.7191505432129,0.31,14.0,0.023
170.0,13.0025758743286,13.0025758743286,0.0,1.0,0.0
171.0,20.4564533233643,23.42697552272253,-0.282,14.0,0.015
172.0,15.8835668563843,19.9817894155329,-0.395,11.0,0.03
