TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,0.482052264248853,106.168047337278,47.5147928994083,37.2382149212609,7.61684066966198,0,0,2,0.001,-0.817
2,1,1,0.482852974662697,103.471142520612,43.4658421672556,37.4089922841105,7.50695158332945,0,0,2,,
3,2,1,0.477014633118717,99.3688092729189,40.2033719704953,41.751526066966,7.86419866900523,1,4,3,0.009,-0.48
4,2,1,0.46942747874024,97.2437810945274,39.0517412935323,44.5490803091331,7.83989184913422,1,4,3,0.008,-0.496
5,2,1,0.461997146307593,93.9645454545455,40.48,46.8487215331393,8.2798064080845,1,4,3,0.008,0.003
6,2,1,0.457354600607808,93.2273131672598,42.1806049822064,49.1588116864913,8.16715180884337,1,4,3,0.005,-0.132
7,2,1,0.471775394245396,92.284693019344,42.6602186711522,50.5147184322015,8.36672673253368,1,4,3,0.005,0.093
8,2,1,0.474941880756521,92.091192517537,44.1590023382697,52.0028930615163,8.78876778262777,1,4,3,0.003,-0.192
9,2,1,0.462732231286692,91.558487874465,43.0456490727532,53.048687981459,9.66632051849024,1,4,3,0.005,-0.205
10,2,1,0.460449579506092,91.7188356164384,40.2116438356164,54.5984300425682,9.91206172240753,1,4,3,0.009,-0.058
11,2,1,0.45048072047902,90.8521767381417,41.4408706952567,57.1985366268109,10.06100755625,1,4,3,0.01,-0.29
12,2,1,0.449888787629527,90.2983512999366,39.1116043119848,60.1640313902302,9.82131258171725,1,4,3,,
13,3,1,0.0728671871316904,79.3574007220217,31.3086642599278,37.9652360318562,7.51758260542251,2,8,7,0.016,0.143
13,4,1,0.26716097139472,100.402528977871,44.6770284510011,35.1598217245119,10.3069581811627,2,6,5,0.008,-0.104
14,3,1,0.116500525956143,80.0114045618247,31.594237695078,42.9134224227535,6.76987476095145,2,8,7,0.011,0.47
14,4,1,0.275563198335031,99.7266226622662,44.9202420242024,37.4983661948301,8.28893886353567,2,6,5,0.03,-0.423
15,3,1,0.152825345575741,82.7316091954023,31.0701149425287,46.228648138218,6.72355416788234,2,8,7,0.017,0.183
15,4,1,0.249166446792718,97.936970338983,43.7441737288136,46.5156104510624,7.21017090851957,2,6,5,0.013,-0.062
16,3,1,0.16382322766521,83.6216960352423,31.2962555066079,51.1912135581542,6.50177650649471,2,8,7,0.017,0.142
16,4,1,0.241885554063044,97.5275510204082,43.9005102040816,50.444432426497,7.15824778794316,2,6,5,0.041,-0.578
17,3,1,0.197814786322029,84.1446153846154,31.9158974358974,56.3084007825012,6.45766671139518,2,8,7,0.007,0.019
17,4,1,0.246965578516723,94.3047752808989,43.9939138576779,62.8045362558138,6.6126690780015,2,6,5,0.021,-0.306
18,3,1,0.209785827060211,83.7652347652348,33.1543456543457,58.4508223972366,6.44327757918983,2,8,7,0.015,0.443
18,4,1,0.248485122857853,92.2103064066852,44.8319405756732,69.138332221285,6.20662576947019,2,6,5,-0.006,-0.342
19,3,1,0.227197869744614,85.0677179962894,35.8251391465677,63.0688744425166,6.49045457401293,2,8,7,0.003,0.521
19,4,1,0.255049966316273,89.4624454148472,46.4899563318777,67.3383868416173,6.24707433742327,2,6,5,0.005,0.147
20,3,1,0.235412042901748,86.4539355992844,39.1533989266547,63.905469564771,6.54286215643353,2,8,7,0.053,-0.229
20,4,1,0.258743291284284,88.6367218282112,49.5685579196217,68.813775958675,6.70559060944927,2,6,5,-0.001,-0.343
21,3,1,0.255967543689918,85.2132075471698,39.1120754716981,79.7726331805992,6.57314206475171,2,8,7,0.005,0.317
21,4,1,0.268308144295312,86.9384984025559,49.0934504792332,68.6053356550469,6.56530988343973,2,6,5,0.01,0.124
22,3,1,0.270599146019207,86.0432451751251,41.0761258041458,81.2098317808796,6.58285472380767,2,8,7,0.03,0.313
22,4,1,0.267590668306115,86.4823529411765,51.1253676470588,71.743188093896,6.714327735885,2,6,5,,
23,3,1,0.281901655430716,86.7661548304543,43.1660268714012,90.2683182015404,6.63200932810047,2,8,7,,
23,5,1,0.258514855312519,70.09350132626,48.67175066313,42.7251723813956,6.25094650970113,4,0,11,-0.015,-0.012
23,6,1,0.333351393807538,105.005641748942,58.1170662905501,41.6566023712828,5.92572798040472,4,18,16,0.015,-0.015
24,5,1,0.198607340424802,69.582671957672,49.2943121693122,38.2897468917426,7.36159591954064,4,0,11,-0.004,-0.659
24,6,1,0.234212468323778,104.123481781377,59.5310391363023,46.0088182099078,5.6807018918698,4,18,16,0.006,-0.671
24,7,1,0.194213388056704,71.7489795918367,39.6974489795918,44.8985629679336,9.14219693575331,3,10,9,0.008,0.646
24,8,1,0.239505060994218,107.483226837061,50.9832268370607,35.7254783384573,5.69811663060153,3,19,20,0.006,0.508
25,5,1,0.221496335324251,66.626179245283,47.7647405660377,36.9660808758755,10.6094630640814,4,0,11,0.007,-0.846
25,6,1,0.141300238304813,100.679545454545,58.7818181818182,47.8414279619911,6.75052164831815,4,18,16,-0.007,-0.634
25,7,1,0.16476624386887,75.7506775067751,39.0564588979223,47.1658964118291,10.9047783302176,3,10,9,0.008,-0.257
25,8,1,0.251713547330917,110.326271186441,50.9011299435028,37.4266888740213,6.73905976619506,3,19,20,0.001,-0.166
26,5,1,0.267575268874241,64.3059023836549,43.6958002270148,39.1502665497788,10.4631572718532,4,0,11,-0.003,-0.723
26,6,1,0.118529684342283,98.9242424242424,55.4640852974186,45.8448573963182,6.95127658264577,4,18,16,0.016,-0.312
26,7,1,0.172562997023843,75.9442538593482,35.76243567753,49.4578408470012,11.2761257397782,3,10,9,0.028,0.535
26,8,1,0.252781552292224,110.621031746032,48.218253968254,37.7279750141329,7.80366424223469,3,19,20,0.011,0.32
27,5,1,0.323418852418584,60.667943107221,42.601750547046,38.3388772547706,11.3801635897251,4,0,11,0.013,0.412
27,6,1,0.099630789896313,97.263078470825,55.2318913480885,50.6017428835082,7.18426491683122,4,18,16,0.006,0.113
27,7,1,0.17664927709411,78.9633792603336,35.6026105873822,57.9764872892361,11.8640277245984,3,10,9,,
27,8,1,0.242702032688759,112.009758897819,49.0390355912744,40.939315666508,11.5054501781874,3,19,20,-0.009,0.777
28,5,1,0.212988674996409,62.0536945812808,44.2118226600985,42.3695573283227,15.6495652102231,4,0,11,,
