1	0	0	0
2	0	0	0
3	1	1	0
4	1	1	0
5	2	13	0
6	2	2	0
7	3	3	0
8	4	4	0
9	5	5	0
10	6	6	0
11	7	7	0
12	8	8	0
13	9	9	0
14	10	10	0
15	11	11	0
16	12	12	0
17	12	12	0
18	13	34	0
19	13	18	0
20	14	24	0
21	19	20	19
22	19	32	0
23	21	22	58
24	21	26	21
25	24	28	59
26	25	34	20
27	27	29	24
28	28	28	60
29	28	28	66
30	29	34	25
31	31	36	69
32	31	37	61
33	31	34	0
34	33	34	22
35	33	38	0
36	35	38	18
37	35	35	34
38	35	36	26
39	35	35	62
40	35	38	33
41	35	36	30
42	35	38	0
43	35	37	0
44	35	38	0
45	35	37	0
46	36	36	37
47	37	38	78
48	37	38	31
49	37	38	0
50	37	38	0
51	38	38	43
52	38	38	63
53	38	38	70
54	38	38	45
55	38	38	32
56	38	38	0
57	35	36	18
58	19	20	19
59	21	23	58
60	24	27	59
61	28	30	60
62	31	34	61
63	35	37	62
64	38	38	63
65	25	32	20
66	21	27	21
67	28	38	66
68	33	33	22
69	27	30	24
70	31	37	69
71	38	38	70
72	29	29	25
73	35	38	26
74	35	36	30
75	37	37	31
76	38	38	32
77	35	38	33
78	35	36	34
79	37	38	78
80	36	38	37
81	38	38	43
82	38	38	45
