Cell_lable,NumberOfDivision
1,4
2,4
3,0
4,0
5,0
6,0
7,3
8,0
9,0
10,2
11,0
12,0
13,1
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
