TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2
1,1,1,-1.29203552002627,31.8588342440801,158.98087431694,19.8047917577972,8.30552466480268,0,5,4
1,2,2,-1.26492378457379,37.0243644067797,141.820974576271,17.7903089053731,7.92190172000731,0,21,0
2,1,1,-1.41239091724764,34.788961038961,159.730519480519,22.8840963528244,8.10331916280113,0,5,4
2,2,2,-1.32672476275038,39.6942231075697,139.106573705179,19.9082052433905,7.57993118716742,0,21,0
3,1,1,-1.4684409062331,35.3078101071975,160.754977029096,24.286066445146,8.18502455631359,0,5,4
3,2,2,-1.33080460211372,40.4772727272727,138.122727272727,21.389444484021,7.83360976758471,0,21,0
4,1,1,-1.52192403240275,38.5407569141194,160.760553129549,26.5433306965983,7.98775229499406,0,5,4
4,2,2,-1.25136309002206,43.9023372287145,136.884808013356,23.2378297671159,8.0099752598084,0,21,0
5,1,1,-1.50511643391105,40.4785992217899,160.577172503243,28.9432001072677,8.28322685750266,0,5,4
5,2,2,-1.21526206469941,46.8129829984544,134.876352395672,25.680504354221,7.81172237653129,0,21,0
6,1,1,1.51185286551433,43.2715633423181,156.97371967655,32.5165675951156,7.35046831856723,0,5,4
6,2,2,1.39117465712086,51.0920634920635,138.844444444444,30.0856629349168,6.91775554966963,0,21,0
7,1,1,1.51683592700661,39.8786808009423,152.93875147232,50.7627207055682,6.11456290789542,0,5,4
7,2,2,1.47453611217337,48.8159379407616,140.485895627645,42.7220533143676,5.7739498498066,0,21,0
8,1,1,1.52314407518998,40.1684266103485,150.532206969377,59.8074375277979,6.09105618581351,0,5,4
8,2,2,1.49601402498698,49.6729032258065,140.925161290323,50.4745452130887,5.5638695643543,0,21,0
9,1,1,-1.51833236471365,43.006,150.5935,74.6526413524,5.72758093500596,0,5,4
9,2,2,-1.5405154263744,53.1636141636142,142.03663003663,57.794803375115,5.29601083450339,0,21,0
10,1,1,-1.48389525711201,44.9680259499537,148.66218721038,75.9656431517772,5.82395744482058,0,5,4
10,2,2,-1.49720228672779,56.0978773584906,132.686320754717,25.7930160240882,5.36688131616726,0,21,0
10,3,3,-1.4367602294082,54.4572748267898,154.954965357968,24.7499680017024,5.71242222614793,0,0,0
11,1,1,-1.46088972751609,46.3945074106364,147.309938971229,73.7304471938003,5.92929196338919,0,5,4
11,2,2,-1.47359677387074,57.2929411764706,133.488235294118,25.3336942948513,5.26086395660247,0,21,0
11,3,3,-1.4331741146344,55.079822616408,157.559866962306,26.8446659390311,5.64938348780971,0,0,0
12,2,2,-1.24351443357213,57.1070780399274,128.297640653358,34.9861897346588,5.20302030553636,0,21,0
12,3,3,-1.44323161990398,53.3303571428571,158.455357142857,35.129679194686,6.12230089321914,0,0,0
12,4,1,-1.460631191311,42.9595141700405,162.091767881242,49.1466849569288,5.46100806203554,1,14,15
12,5,1,-1.17630032337339,48.9185136897001,123.805736636245,38.9738697225042,7.52460748112491,1,19,0
13,2,2,-1.2013696699841,57.9052287581699,124.62908496732,39.3803365171718,5.20014403881303,0,21,0
13,3,3,-1.44495536254607,53.0074738415546,157.125560538117,39.0702522903694,6.22105558413635,0,0,0
13,4,1,-1.45916786463013,42.6138014527845,162.076876513317,52.3636033621347,5.70286200303248,1,14,15
13,5,1,-1.14144192948711,49.4457831325301,121.03313253012,42.5380392390915,7.486631969287,1,19,0
14,2,2,-1.09977574508813,61.1378787878788,122.330303030303,41.2015586520924,5.15169468742057,0,21,0
14,3,3,-1.3662354554215,56.1078296703297,155.971153846154,44.573097593984,5.7497217539191,0,0,0
14,4,1,-1.37067132398078,45.0081433224756,162.305646036916,58.3862449486993,5.82370561102284,1,14,15
14,5,1,-1.07051122493703,52.0153764581124,119.892895015907,52.9653570419271,6.57273259853224,1,19,0
15,2,2,-1.07849767480857,65.5267379679144,117.550802139037,46.4306002400389,5.36662092173077,0,21,0
15,3,3,-1.32670267282111,57.8869509043928,154.917958656331,49.7252932264047,5.51864319089063,0,0,0
15,4,1,-1.35052109577103,46.8722854188211,161.849017580145,56.8858520838479,6.22769296086629,1,14,15
15,5,1,-1.08612402946982,52.7259332023576,121.792730844794,65.3501856223656,5.76656963527142,1,19,0
16,2,2,-1.06893224283682,67.9445740956826,112.696616102684,55.1917779720602,5.69119943498568,0,21,0
16,3,3,-1.2995343225664,55.6993392070485,162.050660792952,24.6585519342891,5.74530419562206,0,0,0
16,4,1,-1.49538624687855,44.4255499153976,172.215736040609,32.4551599937794,6.29448719267861,1,14,15
16,5,1,-1.03307786393435,58.8727106227106,109.515567765568,33.8048878061996,5.38115208931081,1,19,0
16,6,4,-1.21390541463705,46.7294332723949,134.895795246801,30.7730023173918,5.7172378907168,0,0,0
16,7,5,-1.19925395642341,51.2675879396985,146.463567839196,28.0861041803431,4.80199489260158,0,0,0
16,8,6,-1.32992467305054,62.207756232687,140.925207756233,20.0926554098278,5.57761265806187,0,0,0
17,2,2,-1.05514078239483,73.8087797619048,100.296130952381,38.9787653412353,5.99116850863604,0,21,0
17,3,3,-1.12334842545107,53.7732142857143,163.875,34.6175530327238,5.42940056530106,0,0,0
17,4,1,1.14492066478671,39.7540983606557,174.78893442623,41.7373986259166,6.10238979800688,1,14,15
17,5,1,-1.03631133798175,57.6084828711256,110.336867862969,41.4125038606806,5.11582414087451,1,19,0
17,6,4,-1.29318177292856,42.7623456790123,141.885030864198,40.729547168502,5.17290801171489,0,0,0
17,7,5,-1.2549624954988,48.0336842105263,153.618947368421,35.9686187842939,4.45592770765839,0,0,0
17,8,6,-1.12633480405791,62.6538461538462,137.133653846154,29.4287228704081,5.60227881760553,0,0,0
17,9,7,-0.982378278775392,58.5075187969925,125.834586466165,28.1389901342908,4.76319477175174,0,20,18
