stepNum,id,divideFlag,cellAge,growthRate,LifeHistory,startVol,targetVol,lineage,pos,time,radius,length,orientation,cellType
3,49,False,3,-0.002,11,10.60964974,10.24567349,,"[67.26470588, 107.4411765]",4.5,,10.05812281,-87.41571835,2
3,50,False,3,0.012,11,19.12894971,23.35516824,,"[71.61111111, 69.96296296]",4.5,,20.25746914,-59.56545255,1
3,51,False,3,-0.001,11,9.387181248,9.294330638,,"[68.5, 29.66666667]",4.5,,8.824347506,-53.47992351,2
3,52,False,3,0.02,11,14.82391286,20.7288955,,"[73.6744186, 61.53488372]",4.5,,18.08437064,-56.06106525,1
3,65,False,3,0.079,6,15.80156068,32.21538535,,"[79.125, 72.94318182]",4.5,,30.16347796,-41.4905992,1
3,53,False,3,0.006,11,11.65419604,12.9614814,,"[70.875, 91.34375]",4.5,,12.73070152,-43.68759145,2
3,54,False,3,0.021,11,7.04934198,9.897292343,,"[70.17857143, 115.4642857]",4.5,,7.461742826,48.54933471,2
3,56,False,3,0.005,11,8.551453074,9.303869465,,"[71.86363636, 83.95454545]",4.5,,8.808914677,-88.08373264,2
3,55,False,3,-0.001,11,6.613044616,6.510703179,,"[72.21052632, 35.31578947]",4.5,,6.298988514,-50.02207949,3
3,90,False,2,0.006,10,15.53984953,16.8817532,,"[74.95121951, 51.65853659]",4.5,,15.90670949,-35.71548474,1
3,59,False,3,0.01,11,8.478399855,9.937518495,,"[78.76666667, 95.23333333]",4.5,,9.193078944,74.42727524,2
3,58,False,3,0.011,11,6.318284642,7.530109098,,"[76.73684211, 109.4736842]",4.5,,6.494939372,-11.56411571,2
3,60,False,3,-0.002,11,15.47181422,14.93200098,,"[80.23404255, 116.4468085]",4.5,,16.29183999,-36.59669285,1
3,61,False,3,0.017,4,25.42984045,28.20601138,,"[87.85, 28.55]",4.5,,26.68852395,-80.97612482,1
3,62,False,3,0.001,11,8.191040098,8.390289549,,"[80.84615385, 20.53846154]",4.5,,7.158564973,35.98285722,2
3,64,False,3,0.007,11,32.79791844,36.97462014,,"[95.17241379, 36.71264368]",4.5,,32.60888592,85.11305111,1
3,66,False,3,0.004,11,11.79418159,12.64814989,,"[84.075, 85.975]",4.5,,11.31844757,-11.82811523,2
3,67,False,3,0.006,11,10.24264287,11.25414591,,"[84.93103448, 102.6896552]",4.5,,10.53079394,-37.11728874,2
3,68,False,3,0.004,11,30.49216519,32.7210726,,"[96.40740741, 43.65432099]",4.5,,30.81922336,89.19668882,1
3,69,False,3,0.018,8,24.44745649,30.35888911,,"[93.9516129, 49.75806452]",4.5,,25.22709182,87.9115576,1
3,63,False,3,0.013,11,14.07267894,17.47652725,,"[90.07692308, 55.46153846]",4.5,,15.79885342,76.06873593,1
3,70,False,3,0.017,11,14.73330345,19.50078678,,"[90.21621622, 113.4054054]",4.5,,14.89392623,-44.02399735,1
3,71,False,3,-0.008,11,7.137775702,6.298747559,,"[88.8, 20.44]",4.5,,6.459215953,-24.97243315,3
3,73,False,3,0.006,11,13.01216878,14.29846169,,"[93.25641026, 92.46153846]",4.5,,13.93906029,-69.90914171,2
3,72,False,3,0.013,8,29.83184136,34.7100704,,"[90.87012987, 73.58441558]",4.5,,30.99533927,4.050653407,1
3,74,False,3,0.012,11,16.92447444,20.61079246,,"[94.16666667, 101.0208333]",4.5,,17.35039775,-44.3268764,1
3,75,False,3,-0.002,11,6.199798384,5.982593621,,"[93.34782609, 120.3478261]",4.5,,9.116387295,-14.15683593,1
3,91,False,2,-0.05,3,7.879664367,6.286993568,77,"[96.69230769, 21.0]",4.5,,6.225841936,71.1952046,1
3,78,False,3,0.013,11,16.19859555,20.22077774,,"[97.70731707, 77.46341463]",4.5,,16.83017014,5.155820754,3
3,79,False,3,0.021,11,7.095077571,9.961535282,,"[99.19047619, 118.3333333]",4.5,,9.771680519,4.344156661,1
3,77,False,3,0.019,11,12.4086978,17.00267359,,"[100.975, 61.325]",4.5,,14.14193152,-2.927141041,1
3,80,False,3,0.015,11,12.31082252,15.77673715,,"[101.0, 105.5]",4.5,,11.68280369,-16.90912289,1
3,81,False,3,0.02,11,12.56989672,17.35584103,,"[105.2105263, 30.92105263]",4.5,,12.36195415,-83.12405165,1
3,82,False,3,0.013,11,30.77758954,38.23218083,,"[106.5747126, 64.86206897]",4.5,,34.31110331,-12.07105637,1
3,83,False,3,0.01,11,18.06627836,21.46879705,,"[105.0, 91.90384615]",4.5,,20.17059858,14.25687253,3
3,84,False,3,0.006,11,13.87350175,15.41028073,,"[105.4375, 115.6666667]",4.5,,15.29184254,-3.798170419,1
4,4,False,4,0.01,6,43.20215327,47.41743447,,"[19.96747967, 44.08130081]",6.0,,41.3105379,-6.967580003,1
4,1,False,4,0.032,11,5.080843675,8.633847936,,"[16.94117647, 82.23529412]",6.0,,5.415619344,-82.86774385,1
4,93,False,2,0.018,9,13.19031158,16.81342605,3,"[19.02702703, 96.32432432]",6.0,,12.94682631,-56.36677345,1
4,3,False,4,0.026,11,6.476244946,9.919115103,,"[16.85714286, 108.8095238]",6.0,,5.316632772,69.69935268,2
4,7,False,4,-0.013,8,5.114139637,4.38178046,,"[19.25, 23.0]",6.0,,5.959061348,43.80702798,0
4,94,False,2,0.097,6,8.184311949,19.67112826,6,"[24.79310345, 73.82758621]",6.0,,20.56745259,87.91108084,2
4,6,False,4,-0.009,11,10.18386855,8.725329243,,"[20.73529412, 87.88235294]",6.0,,10.25251081,-47.05530216,2
4,8,False,4,0.003,11,5.042040092,5.326818938,,"[21.11111111, 103.1111111]",6.0,,5.929628473,45.0,2
4,9,False,4,0.006,11,6.741475125,7.457861174,,"[24.09090909, 66.77272727]",6.0,,7.451415551,84.48390438,2
4,10,False,4,0.001,11,6.985699679,7.064206812,,"[25.45833333, 59.125]",6.0,,7.209753117,46.86065663,2
4,12,False,4,0.02,11,15.93600645,22.30855081,,"[27.65957447, 37.82978723]",6.0,,17.11178757,-17.38729366,1
4,13,False,4,0.017,11,9.890084084,13.0965639,,"[29.59259259, 100.037037]",6.0,,10.89204827,68.91153925,3
4,15,False,4,-0.007,11,7.064206812,6.288331408,,"[27.68181818, 107.7727273]",6.0,,6.772874495,-41.29850487,2
4,11,False,4,0.011,11,6.596939677,7.921745557,,"[28.85, 25.15]",6.0,,7.207466824,68.78807844,2
4,96,False,2,0.043,9,12.86032935,22.94977089,15,"[31.55555556, 56.41666667]",6.0,,20.23877216,44.30989689,3
4,95,False,2,0.023,9,12.41175122,17.04208359,3,"[31.60606061, 87.72727273]",6.0,,12.87488526,-57.14188518,1
4,98,False,2,0.067,9,9.112157794,22.58123183,20,"[32.94827586, 111.7931034]",6.0,,22.08253135,-39.82519015,2
4,16,False,4,-0.083,5,8.153853478,4.38178046,,"[31.15789474, 19.68421053]",6.0,,7.816057748,-88.96809014,2
4,17,False,4,0.008,5,13.76133497,14.64751317,,"[34.3030303, 49.93939394]",6.0,,14.23464221,40.07318357,2
4,22,False,4,-0.066,11,17.176837,5.768121028,,"[35.86486486, 118.0810811]",6.0,,14.31491614,-41.35235719,2
4,85,False,3,-0.005,10,9.275195311,8.648069257,,"[33.82352941, 66.76470588]",6.0,,8.585574188,41.53155392,2
4,21,False,4,0.001,11,13.73490821,13.91059652,,"[36.68421053, 91.63157895]",6.0,,14.51217009,-59.42165497,1
4,20,False,4,0.01,11,5.258554521,6.152778894,,"[35.0, 41.5]",6.0,,5.865300866,63.93749183,2
4,23,False,4,0.007,11,19.51376585,21.84364894,,"[38.29787234, 24.42553191]",6.0,,19.08130624,-22.34882082,1
4,26,False,4,0.017,11,5.181899763,6.844455372,,"[39.88888889, 36.77777778]",6.0,,5.965709252,-83.9142709,2
4,25,False,4,0.006,11,12.35367926,13.62207697,,"[42.09375, 97.0625]",6.0,,10.90540561,-74.39257372,1
4,86,False,3,0.004,10,8.627305685,9.165129294,,"[39.5, 78.0]",6.0,,8.657180039,11.27656926,1
4,100,False,2,-0.002,9,18.02852094,17.63914078,15,"[44.17073171, 71.36585366]",6.0,,16.79722451,35.02506991,1
4,87,False,3,0.002,10,10.87389089,11.2880224,,"[42.55555556, 47.77777778]",6.0,,10.37282202,7.742863078,2
4,29,False,4,0.012,11,6.32455532,7.77230363,,"[43.10526316, 60.10526316]",6.0,,6.865882451,39.2864492,3
4,27,False,4,0.021,11,12.9319568,18.33184031,,"[44.84210526, 24.81578947]",6.0,,14.58151239,-24.69061324,1
4,30,False,4,0.006,11,7.274516944,8.04661039,,"[47.1, 83.3]",6.0,,8.063805066,-65.84452924,2
4,31,False,4,0.005,11,9.567894762,10.4755742,,"[49.46428571, 38.60714286]",6.0,,9.451155106,-60.70959914,2
4,33,False,4,-0.002,11,21.43947048,20.86074816,,"[54.28571429, 86.14285714]",6.0,,21.33972581,-59.44520487,1
4,32,False,4,0.003,11,11.60435415,12.18586758,,"[51.05405405, 29.72972973]",6.0,,11.52382448,-55.60453237,2
4,34,False,4,0.009,11,6.442661334,7.420822794,,"[48.57142857, 54.38095238]",6.0,,6.258173506,-7.202498205,2
4,88,False,3,0.003,3,5.449353666,5.529681747,,"[49.09090909, 121.3636364]",6.0,,5.529681747,-85.2688389,2
4,36,False,4,-0.004,11,7.350017559,6.92820323,,"[51.15, 44.9]",6.0,,7.765712412,-58.71359709,2
4,39,False,4,0.006,6,18.82645146,19.90651947,,"[55.22857143, 117.7285714]",6.0,,19.83078008,61.86562817,2
4,37,False,4,0.007,11,10.65514034,11.97341926,,"[50.84615385, 64.46153846]",6.0,,11.02070881,-20.84509784,1
4,38,False,4,-0.007,11,12.80268562,11.35119862,,"[52.0, 97.69230769]",6.0,,12.15154784,-28.78250107,0
4,40,False,4,0.005,11,5.845028238,6.331370506,,"[52.5, 20.0]",6.0,,5.542593462,23.10943762,2
4,89,False,3,0.001,5,7.933053216,7.973515304,,"[55.0, 108.25]",6.0,,6.950730289,55.69431141,2
4,35,False,4,0.013,8,26.03879671,30.33638773,,"[56.67058824, 67.91764706]",6.0,,27.98313167,-17.39195982,1
4,42,False,4,0.003,11,6.741475125,7.093783913,,"[55.36363636, 52.13636364]",6.0,,7.189541123,5.609421141,2
4,43,False,4,-0.003,11,8.501559325,8.119415292,,"[61.39285714, 38.71428571]",6.0,,7.8406856,-62.68313244,3
4,101,False,1,-0.019,4,4.596473335,4.098780306,,"[61.0, 18.90909091]",6.0,,4.596473335,-75.2862718,2
4,44,False,4,-0.002,11,9.457835891,9.146006608,,"[62.64516129, 24.48387097]",6.0,,9.600769106,-64.12392285,2
4,47,False,4,0.006,11,22.3023839,24.62766963,,"[69.11290323, 43.16129032]",6.0,,23.66627181,-70.17251381,1
4,45,False,4,0.005,11,12.10347982,13.09883918,,"[61.92307692, 91.56410256]",6.0,,13.04758515,-25.69790231,2
4,46,False,4,0.004,11,20.09761862,21.39329999,,"[67.43636364, 101.0727273]",6.0,,21.29200307,-87.5080342,2
4,48,False,4,0.013,11,9.990729992,12.40530712,,"[65.0, 51.07142857]",6.0,,10.03448822,-65.68263484,1
4,49,False,4,-0.002,11,10.60964974,10.24567349,,"[66.76470588, 107.4705882]",6.0,,10.26956055,-84.08434939,2
4,50,False,4,0.012,11,19.12894971,23.35516824,,"[70.67241379, 70.18965517]",6.0,,20.50951278,-59.86242434,1
4,51,False,4,-0.001,11,9.387181248,9.294330638,,"[67.79166667, 29.5]",6.0,,8.968793063,-51.13287752,2
4,65,False,4,0.079,6,15.80156068,32.21538535,,"[78.82653061, 72.82653061]",6.0,,30.18976145,-40.10911158,1
4,53,False,4,0.006,11,11.65419604,12.9614814,,"[69.86206897, 91.5862069]",6.0,,13.07618326,-45.43106667,2
4,52,False,4,0.02,11,14.82391286,20.7288955,,"[72.95555556, 61.42222222]",6.0,,17.82077504,-54.72739571,1
4,56,False,4,0.005,11,8.551453074,9.303869465,,"[70.95454545, 84.04545455]",6.0,,9.143910434,89.41282603,2
4,54,False,4,0.021,11,7.04934198,9.897292343,,"[69.66666667, 115.3333333]",6.0,,7.659416862,-45.0,2
4,102,False,1,0.007,3,9.306962618,9.589271641,,"[71.29411765, 20.35294118]",6.0,,9.306962618,46.86822968,1
4,55,False,4,-0.001,11,6.613044616,6.510703179,,"[71.21052632, 35.31578947]",6.0,,6.298988514,-50.02207949,3
4,90,False,3,0.006,10,15.53984953,16.8817532,,"[74.28571429, 51.5]",6.0,,15.34545492,-36.5599503,1
4,59,False,4,0.01,11,8.478399855,9.937518495,,"[77.90322581, 95.22580645]",6.0,,9.483795125,76.58795339,2
4,58,False,4,0.011,11,6.318284642,7.530109098,,"[76.31578947, 109.2631579]",6.0,,6.65287679,-21.18575019,2
4,60,False,4,-0.002,11,15.47181422,14.93200098,,"[79.65217391, 116.2391304]",6.0,,15.84989302,-35.20328846,1
4,61,True,4,0.017,4,25.42984045,28.20601138,,"[87.81944444, 27.83333333]",6.0,,28.20601138,-79.18372888,1
4,62,False,4,0.001,11,8.191040098,8.390289549,,"[79.8, 20.06666667]",6.0,,8.444564141,36.70057632,2
4,64,False,4,0.007,11,32.79791844,36.97462014,,"[94.07608696, 35.60869565]",6.0,,33.49169607,87.58935702,1
4,66,False,4,0.004,11,11.79418159,12.64814989,,"[83.35, 86.125]",6.0,,11.56411869,-8.303194727,2
4,67,False,4,0.006,11,10.24264287,11.25414591,,"[84.09677419, 102.483871]",6.0,,10.98890992,-36.73484945,2
4,68,False,4,0.004,11,30.49216519,32.7210726,,"[95.16, 42.50666667]",6.0,,31.31007038,-88.06478505,1
4,69,False,4,0.018,8,24.44745649,30.35888911,,"[94.83823529, 48.47058824]",6.0,,27.08229012,-87.47571708,1
4,63,False,4,0.013,11,14.07267894,17.47652725,,"[89.61538462, 54.61538462]",6.0,,16.70242897,84.17098079,1
4,70,False,4,0.017,11,14.73330345,19.50078678,,"[89.48780488, 113.0487805]",6.0,,15.80872302,-41.42980295,1
4,71,False,4,-0.008,11,7.137775702,6.298747559,,"[88.35483871, 19.93548387]",6.0,,7.4563573,-23.22510815,3
4,73,False,4,0.006,11,13.01216878,14.29846169,,"[92.21621622, 92.27027027]",6.0,,13.43460348,-66.59205991,2
4,74,False,4,0.012,11,16.92447444,20.61079246,,"[93.51020408, 100.755102]",6.0,,17.81126836,-44.72952047,1
4,72,False,4,0.013,8,29.83184136,34.7100704,,"[90.32142857, 73.82142857]",6.0,,32.27451518,3.339390001,1
4,75,False,4,-0.002,11,6.199798384,5.982593621,,"[92.63636364, 119.5]",6.0,,8.910648417,-16.445234,1
4,91,False,3,-0.05,3,7.879664367,6.286993568,77,"[96.15384615, 20.15384615]",6.0,,6.286993568,72.51743961,1
4,78,False,4,0.013,11,16.19859555,20.22077774,,"[96.85106383, 76.82978723]",6.0,,17.19165042,2.475643212,3
4,77,False,4,0.019,11,12.4086978,17.00267359,,"[100.3555556, 60.08888889]",6.0,,14.59678111,-13.38351777,1
4,80,False,4,0.015,11,12.31082252,15.77673715,,"[100.2258065, 105.0967742]",6.0,,12.13261307,-16.16801025,1
4,79,False,4,0.021,11,7.095077571,9.961535282,,"[98.73684211, 118.2631579]",6.0,,8.805565826,-3.946565706,1
4,81,False,4,0.02,11,12.56989672,17.35584103,,"[104.7435897, 28.97435897]",6.0,,12.50934258,-77.51954388,1
4,82,False,4,0.013,11,30.77758954,38.23218083,,"[105.7701149, 65.31034483]",6.0,,33.22947464,-11.98095121,1
4,83,False,4,0.01,11,18.06627836,21.46879705,,"[104.3773585, 91.9245283]",6.0,,20.31134399,17.58009536,3
4,84,False,4,0.006,11,13.87350175,15.41028073,,"[104.775, 114.4]",6.0,,13.60556334,-3.011351101,1
5,4,False,5,0.01,6,43.20215327,47.41743447,,"[21.01020408, 39.85714286]",7.5,,32.66017034,-9.079026609,1
5,1,False,5,0.032,11,5.080843675,8.633847936,,"[17.8, 82.06666667]",7.5,,5.405999203,-75.28075516,1
5,93,False,3,0.018,9,13.19031158,16.81342605,3,"[19.95, 96.2]",7.5,,12.80403528,-56.73209023,3
5,3,False,5,0.026,11,6.476244946,9.919115103,,"[18.0, 108.5]",7.5,,5.542593462,66.89056238,2
5,94,False,3,0.097,6,8.184311949,19.67112826,6,"[25.65671642, 73.64179104]",7.5,,21.17402894,89.23521292,2
5,7,False,5,-0.013,8,5.114139637,4.38178046,,"[19.5, 22.5]",7.5,,4.780914437,-45.0,0
5,6,False,5,-0.009,11,10.18386855,8.725329243,,"[21.57575758, 87.90909091]",7.5,,10.01345762,-52.88406261,2
5,8,False,5,0.003,11,5.042040092,5.326818938,,"[21.66666667, 103.0]",7.5,,6.053946093,78.40070474,2
5,9,False,5,0.006,11,6.741475125,7.457861174,,"[24.86363636, 66.72727273]",7.5,,7.289212461,77.5611048,2
5,10,False,5,0.001,11,6.985699679,7.064206812,,"[26.14285714, 59.28571429]",7.5,,7.159236621,38.18165111,2
5,15,False,5,-0.007,11,7.064206812,6.288331408,,"[27.86363636, 108.0454545]",7.5,,6.501779595,-57.320831,2
5,12,False,5,0.02,11,15.93600645,22.30855081,,"[28.35416667, 36.83333333]",7.5,,16.810075,-13.67967898,1
5,96,False,3,0.043,9,12.86032935,22.94977089,15,"[31.78378378, 56.27027027]",7.5,,21.21886349,44.1342033,3
5,13,False,5,0.017,11,9.890084084,13.0965639,,"[30.39285714, 100.3928571]",7.5,,12.27200047,66.56366597,3
5,11,False,5,0.011,11,6.596939677,7.921745557,,"[29.5, 23.8]",7.5,,6.318163433,65.99360625,2
5,98,False,3,0.067,9,9.112157794,22.58123183,20,"[33.71186441, 111.5084746]",7.5,,21.77174367,-45.49913604,2
5,16,False,5,-0.083,5,8.153853478,4.38178046,,"[30.5, 19.0]",7.5,,4.38178046,63.43494882,2
5,95,False,3,0.023,9,12.41175122,17.04208359,3,"[33.65625, 86.90625]",7.5,,12.6129665,-58.92822321,1
5,17,True,5,0.008,5,13.76133497,14.64751317,,"[34.70588235, 50.5]",7.5,,14.64751317,43.97170436,2
5,21,False,5,0.001,11,13.73490821,13.91059652,,"[36.77777778, 92.02777778]",7.5,,14.51824697,-62.77604488,1
5,22,False,5,-0.066,11,17.176837,5.768121028,,"[36.32432432, 118.3513514]",7.5,,12.92889954,-41.82546313,2
5,85,False,4,-0.005,10,9.275195311,8.648069257,,"[34.27777778, 66.5]",7.5,,8.418665359,47.85973535,2
5,20,False,5,0.01,11,5.258554521,6.152778894,,"[35.375, 42.3125]",7.5,,6.245171658,64.7277659,2
5,23,False,5,0.007,11,19.51376585,21.84364894,,"[38.48214286, 24.875]",7.5,,20.07412449,-23.38009175,1
5,26,False,5,0.017,11,5.181899763,6.844455372,,"[39.61904762, 37.42857143]",7.5,,6.258173506,-82.79750179,2
5,25,False,5,0.006,11,12.35367926,13.62207697,,"[42.41176471, 97.26470588]",7.5,,11.94719086,-74.69388641,1
5,86,False,4,0.004,10,8.627305685,9.165129294,,"[40.52, 77.36]",7.5,,8.765896065,14.53174841,1
5,100,False,3,-0.002,9,18.02852094,17.63914078,15,"[44.75555556, 71.0]",7.5,,17.81317375,36.86387504,1
5,87,False,4,0.002,10,10.87389089,11.2880224,,"[42.96666667, 48.23333333]",7.5,,11.26537165,2.991055008,2
5,29,False,5,0.012,11,6.32455532,7.77230363,,"[43.9047619, 60.0952381]",7.5,,6.982972488,-45.0,3
5,27,False,5,0.021,11,12.9319568,18.33184031,,"[45.30769231, 24.97435897]",7.5,,14.90266853,-28.75735337,1
5,30,False,5,0.006,11,7.274516944,8.04661039,,"[47.6, 83.3]",7.5,,7.642876123,-52.15935916,2
5,31,False,5,0.005,11,9.567894762,10.4755742,,"[49.64516129, 38.4516129]",7.5,,10.15221721,-62.40992469,2
5,32,False,5,0.003,11,11.60435415,12.18586758,,"[51.87179487, 29.48717949]",7.5,,12.3524806,-56.17373172,2
5,33,False,5,-0.002,11,21.43947048,20.86074816,,"[54.47272727, 86.18181818]",7.5,,21.1627915,-56.73597588,1
5,34,False,5,0.009,11,6.442661334,7.420822794,,"[49.28571429, 54.42857143]",7.5,,6.493535639,-4.447928485,2
5,39,False,5,0.006,6,18.82645146,19.90651947,,"[55.79452055, 117.7534247]",7.5,,19.84905764,61.31962321,2
5,36,False,5,-0.004,11,7.350017559,6.92820323,,"[51.36842105, 45.0]",7.5,,7.465956276,-52.75009021,2
5,38,False,5,-0.007,11,12.80268562,11.35119862,,"[52.46153846, 97.79487179]",7.5,,12.24154552,-26.65707251,0
5,37,False,5,0.007,11,10.65514034,11.97341926,,"[51.57692308, 64.19230769]",7.5,,10.9340808,-20.68837375,1
5,40,False,5,0.005,11,5.845028238,6.331370506,,"[53.2, 19.85]",7.5,,5.697256676,2.235028736,2
5,89,False,4,0.001,5,7.933053216,7.973515304,,"[55.0, 107.9230769]",7.5,,6.937873184,66.93834864,0
5,35,False,5,0.013,8,26.03879671,30.33638773,,"[57.375, 67.57954545]",7.5,,27.71537263,-19.09448607,1
5,42,False,5,0.003,11,6.741475125,7.093783913,,"[55.71428571, 51.42857143]",7.5,,6.493535639,4.447928485,2
5,43,False,5,-0.003,11,8.501559325,8.119415292,,"[61.85714286, 38.21428571]",7.5,,7.66975591,-54.48140923,2
5,45,False,5,0.005,11,12.10347982,13.09883918,,"[62.125, 91.85]",7.5,,13.37946821,-22.58778945,2
5,46,False,5,0.004,11,20.09761862,21.39329999,,"[67.33333333, 101.125]",7.5,,21.28405499,-85.44433825,3
5,101,False,2,-0.019,4,4.596473335,4.098780306,,"[61.5, 18.8]",7.5,,4.098780306,90.0,2
5,44,False,5,-0.002,11,9.457835891,9.146006608,,"[63.46875, 24.375]",7.5,,9.528703554,-60.36703023,2
5,47,False,5,0.006,11,22.3023839,24.62766963,,"[69.79032258, 42.87096774]",7.5,,23.61009098,-71.98985387,1
5,48,False,5,0.013,11,9.990729992,12.40530712,,"[66.1, 50.36666667]",7.5,,10.63699216,-67.44934705,1
5,49,False,5,-0.002,11,10.60964974,10.24567349,,"[66.76470588, 107.4705882]",7.5,,10.26956055,-84.08434939,2
5,50,False,5,0.012,11,19.12894971,23.35516824,,"[71.53571429, 69.875]",7.5,,20.59518988,-60.72706826,1
5,51,False,5,-0.001,11,9.387181248,9.294330638,,"[68.61538462, 29.23076923]",7.5,,9.206672462,-49.32140129,2
5,52,False,5,0.02,11,14.82391286,20.7288955,,"[73.44897959, 61.53061224]",7.5,,17.7147066,-58.09433587,1
5,65,False,5,0.079,6,15.80156068,32.21538535,,"[79.64646465, 72.46464646]",7.5,,31.77767641,-41.06481077,1
5,56,False,5,0.005,11,8.551453074,9.303869465,,"[70.85, 84.15]",7.5,,9.409309589,88.02642371,2
5,53,False,5,0.006,11,11.65419604,12.9614814,,"[70.12903226, 91.51612903]",7.5,,11.72823236,-41.64418844,2
5,54,False,5,0.021,11,7.04934198,9.897292343,,"[69.75, 115.2857143]",7.5,,7.541662809,46.68622917,2
5,102,False,2,0.007,3,9.306962618,9.589271641,,"[71.78571429, 20.21428571]",7.5,,8.852042574,50.36837229,1
5,55,False,5,-0.001,11,6.613044616,6.510703179,,"[71.6, 35.25]",7.5,,6.756449154,-53.10693734,3
5,90,False,4,0.006,10,15.53984953,16.8817532,,"[75.1627907, 51.60465116]",7.5,,15.70647555,-37.50366849,1
5,59,False,5,0.01,11,8.478399855,9.937518495,,"[78.0, 95.0]",7.5,,9.43376721,76.71747441,2
5,58,False,5,0.011,11,6.318284642,7.530109098,,"[76.25, 108.7]",7.5,,7.013479721,-9.730606173,2
5,103,False,1,0.005,7,13.10484736,13.75149976,62,"[81.17647059, 29.0]",7.5,,13.10484736,90.0,1
5,60,False,5,-0.002,11,15.47181422,14.93200098,,"[80.18604651, 115.6511628]",7.5,,15.86668721,-36.13099088,1
5,62,False,5,0.001,11,8.191040098,8.390289549,,"[80.5, 20.0]",7.5,,7.964205637,26.56505118,2
5,64,False,5,0.007,11,32.79791844,36.97462014,,"[95.31707317, 34.93902439]",7.5,,33.00186581,-89.99570484,1
5,67,False,5,0.006,11,10.24264287,11.25414591,,"[84.09677419, 102.483871]",7.5,,10.98890992,-36.73484945,2
5,66,False,5,0.004,11,11.79418159,12.64814989,,"[83.90697674, 85.81395349]",7.5,,11.86219303,-9.997953038,2
5,68,False,5,0.004,11,30.49216519,32.7210726,,"[96.2, 41.58666667]",7.5,,31.51325419,-86.11860574,1
5,63,False,5,0.013,11,14.07267894,17.47652725,,"[89.72727273, 53.79545455]",7.5,,16.90024044,84.55647933,1
5,69,False,5,0.018,8,24.44745649,30.35888911,,"[95.73239437, 47.69014085]",7.5,,27.82749253,-86.83061486,1
5,70,False,5,0.017,11,14.73330345,19.50078678,,"[90.34883721, 112.3953488]",7.5,,16.80162315,-42.21817062,1
5,71,False,5,-0.008,11,7.137775702,6.298747559,,"[89.10344828, 19.75862069]",7.5,,7.435682856,-27.13039665,3
5,73,False,5,0.006,11,13.01216878,14.29846169,,"[92.82857143, 92.0]",7.5,,13.5983069,-62.40778593,2
5,74,False,5,0.012,11,16.92447444,20.61079246,,"[94.17391304, 99.97826087]",7.5,,17.5428266,-45.79467706,1
5,104,False,1,0.012,7,12.67866061,14.36845392,62,"[94.28947368, 26.34210526]",7.5,,12.67866061,-63.24362793,1
5,72,False,5,0.013,8,29.83184136,34.7100704,,"[91.1827957, 73.09677419]",7.5,,32.93931478,0.473605186,1
5,75,False,5,-0.002,11,6.199798384,5.982593621,,"[93.25, 119.4583333]",7.5,,9.279663014,-16.67340297,1
5,78,False,5,0.013,11,16.19859555,20.22077774,,"[97.21276596, 76.25531915]",7.5,,18.13139833,-1.639288338,3
5,79,False,5,0.021,11,7.095077571,9.961535282,,"[99.15, 117.7]",7.5,,8.976768063,4.375482363,1
5,77,False,5,0.019,11,12.4086978,17.00267359,,"[101.1956522, 59.2173913]",7.5,,15.24974299,-14.04704369,1
5,80,False,5,0.015,11,12.31082252,15.77673715,,"[101.0333333, 104.4]",7.5,,11.93925645,-16.58488896,1
5,81,False,5,0.02,11,12.56989672,17.35584103,,"[105.625, 27.675]",7.5,,13.1320706,-72.42438354,1
5,82,False,5,0.013,11,30.77758954,38.23218083,,"[106.3370787, 64.78651685]",7.5,,34.51135754,-12.5656145,1
5,83,False,5,0.01,11,18.06627836,21.46879705,,"[104.8846154, 91.75]",7.5,,19.95884892,18.07314153,3
5,84,False,5,0.006,11,13.87350175,15.41028073,,"[105.6666667, 113.8461538]",7.5,,13.1404518,-7.046735462,1
6,4,True,6,0.01,6,43.20215327,47.41743447,,"[20.20967742, 46.06451613]",9.0,,47.41743447,-7.521586212,1
6,1,False,6,0.032,11,5.080843675,8.633847936,,"[17.12, 82.64]",9.0,,8.557750407,-32.99136457,3
6,93,False,4,0.018,9,13.19031158,16.81342605,3,"[19.05128205, 96.43589744]",9.0,,13.82391589,-52.42984622,3
6,3,False,6,0.026,11,6.476244946,9.919115103,,"[17.44, 108.92]",9.0,,6.22913229,-81.46448935,2
6,7,False,6,-0.013,8,5.114139637,4.38178046,,"[19.33333333, 22.4]",9.0,,5.433874816,51.56701115,0
6,94,False,4,0.097,6,8.184311949,19.67112826,6,"[25.8852459, 74.14754098]",9.0,,20.80621884,85.35963216,2
6,6,False,6,-0.009,11,10.18386855,8.725329243,,"[21.72727273, 86.96969697]",9.0,,10.29675114,-48.40735534,2
6,8,False,6,0.003,11,5.042040092,5.326818938,,"[21.47619048, 103.0952381]",9.0,,6.284044138,61.31604699,2
6,9,False,6,0.006,11,6.741475125,7.457861174,,"[25.05, 67.1]",9.0,,7.383351137,81.41716082,2
6,10,False,6,0.001,11,6.985699679,7.064206812,,"[26.0, 59.39130435]",9.0,,6.891317115,38.64146322,2
6,12,False,6,0.02,11,15.93600645,22.30855081,,"[27.79591837, 37.46938776]",9.0,,17.55316859,-14.60213404,1
6,13,False,6,0.017,11,9.890084084,13.0965639,,"[29.82142857, 101.1428571]",9.0,,12.54379072,58.37785931,3
