2	0	11	0
3	0	14	0
4	12	34	2
5	12	18	2
6	15	16	3
7	15	17	3
8	18	19	7
9	18	19	7
10	19	31	5
11	19	23	5
12	20	24	8
13	20	28	8
14	20	26	9
15	20	24	9
16	24	38	11
17	24	32	11
18	25	34	12
19	25	34	12
20	25	35	15
21	25	30	15
22	27	32	14
23	27	36	14
24	29	33	13
25	29	32	13
26	31	31	0
27	31	38	0
28	31	38	21
29	31	38	21
30	32	34	10
31	32	35	10
32	33	38	0
33	33	38	17
34	33	38	17
35	33	38	22
36	33	38	22
37	33	38	25
38	33	38	25
39	34	38	24
40	34	38	24
41	35	38	30
42	35	38	30
43	35	38	4
44	35	38	4
45	35	38	19
46	35	38	19
47	35	38	18
48	35	38	18
49	36	38	31
50	36	38	31
51	36	38	20
52	36	38	20
54	37	38	23
55	37	38	23
