CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,-0.0305036399513483,26.3856010437012,29,-0.181848287582397,24.3927440643311
2,0.144698098301888,13.3768892288208,4,0.327239990234375,25.3297348022461
3,NaN,11.8130073547363,1,NaN,NaN
4,0.0671350136399269,16.0996894836426,2,-0.19771321117878,17.89577293396
5,0.0380219370126724,10.7517433166504,3,1.1874406337738,13.0138177871704
6,NaN,11,1,NaN,NaN
7,0.0924196243286133,9,5,0.607619225978851,15.2570371627808
8,0.00582197727635503,14.5521373748779,42,-1.36762082576752,21.7447719573975
9,0.0335521511733532,13.5901546478271,9,0.655400037765503,16.1509323120117
10,-0.00694348989054561,19.0918807983398,65,0.163071230053902,23.6674690246582
11,-0.00674755964428186,18.5824565887451,39,0.387580543756485,24.9027500152588
12,-0.0132444771006703,15.2639694213867,47,-1.06391358375549,21.9772434234619
13,0.0792610943317413,7,3,-1.25431311130524,8.33333301544189
14,0.054794866591692,10.2297925949097,4,0.0373280830681324,16.540225982666
15,0.0316239260137081,7,13,-1.43055140972137,23.946174621582
16,0.00666899140924215,20,30,-0.870518803596497,23.9363021850586
17,-0.0201410185545683,14,9,-0.736843526363373,21.4044513702393
18,0.0145762758329511,22.2000007629395,3,0.17789714038372,22.6133975982666
19,-0.0337887592613697,18,8,-0.0879427567124367,18.7698364257813
20,-0.0192484632134438,19.8879203796387,7,1.42829239368439,21.4083461761475
21,-0.0225132070481777,19,7,1.09696018695831,21.1428565979004
22,NaN,9,1,NaN,NaN
23,NaN,9,1,NaN,NaN
24,0.0958940163254738,6,2,0.216522216796875,7
25,NaN,6.64078283309937,1,NaN,NaN
26,NaN,10.2000007629395,1,NaN,NaN
27,NaN,8.24621105194092,1,NaN,NaN
28,0.00142823858186603,23.230770111084,30,0.547338545322418,23.5872993469238
29,-0.00711181061342359,9.3914852142334,42,0.464348673820496,19.2008476257324
30,NaN,10,1,NaN,NaN
31,NaN,6.70820379257202,1,NaN,NaN
32,-0.146373555064201,26.4732990264893,4,-0.810864746570587,20.867280960083
33,0.0220289696007967,13,17,-0.629662036895752,23.3165187835693
34,-0.0577509663999081,23.2676849365234,3,-1.67850744724274,23.0701446533203
35,NaN,13.3394594192505,1,NaN,NaN
36,0.00940247904509306,13.3394594192505,28,0.212724596261978,23.9699687957764
37,NaN,8,1,NaN,NaN
38,-0.0191788040101528,8,10,-0.498122155666351,14.5004987716675
39,0.122245945036411,10.119288444519,3,-0.262112081050873,13.1197509765625
40,-0.088966928422451,29.8323726654053,4,-1.87795770168304,23.7748222351074
41,-0.0817165896296501,13,3,-1.06161499023438,11.6666669845581
42,NaN,15.5563488006592,1,NaN,NaN
43,-0.0261740162968636,18,3,-0.00628323014825583,18.3333339691162
44,-0.0160461273044348,19.1808605194092,14,0.193062916398048,23.1201763153076
45,-0.00824674591422081,11,49,-0.200214624404907,21.7779273986816
46,-0.0743811950087547,10,2,0.901596069335938,9
47,NaN,16.9774913787842,1,NaN,NaN
48,-0.0137847550213337,21.0906009674072,11,0.957461297512054,26.0381908416748
49,0.00585759989917278,16.4438438415527,12,0.225444376468658,19.8729400634766
50,-0.0152895664796233,21.8403282165527,11,0.359397202730179,25.5787792205811
51,NaN,12,1,NaN,NaN
52,-0.055684644728899,13,2,0.796671569347382,12
53,-0.000477975409012288,16.2634544372559,62,-0.586179673671722,20.2256507873535
54,0.00225409329868853,20.771110534668,17,0.145912319421768,25.2515335083008
55,NaN,20,1,NaN,NaN
56,0.0229976177215576,14,2,0.310811370611191,14.5
57,0.133084610104561,6,2,-0.432037353515625,7.4721360206604
58,0.0051169260405004,19.7989883422852,59,-0.801549553871155,23.391788482666
59,-0.0474581904709339,20.1246089935303,17,-0.565245985984802,19.0606727600098
60,-0.0197652149945498,32.9816627502441,46,-0.723967492580414,22.6934280395508
61,0.00317463232204318,12,135,-1.34454584121704,21.5120697021484
62,NaN,6,1,NaN,NaN
63,0.00326786609366536,18.7292442321777,11,-0.527845442295074,20.0317287445068
64,-0.00888506602495909,22,11,-0.150583907961845,25.4950733184814
65,-0.00460885604843497,18.657434463501,58,-0.21036222577095,24.6421585083008
66,NaN,21.0227527618408,1,NaN,NaN
67,0.0109852701425552,15.0372085571289,29,0.863834083080292,21.8639030456543
68,-0.0124275768175721,22.4706783294678,9,0.13202865421772,27.2852458953857
69,-0.0126777971163392,15.7083520889282,5,-0.0166107174009085,18.2790584564209
70,0.0389312319457531,23.488655090332,7,-1.24262416362762,29.3114356994629
71,-0.00829847063869238,18.7866535186768,43,1.73739790916443,19.7762203216553
72,-0.011266827583313,20.2368316650391,8,-1.3482106924057,25.4266948699951
73,-0.000366340071195737,19.4000015258789,16,-0.961352527141571,21.0641078948975
74,0.0515670776367188,10,3,0.427785247564316,10.203950881958
75,-0.000173795313457958,20.2465591430664,47,-1.39431524276733,26.1712627410889
76,-0.00216704397462308,12.0747671127319,58,-2.00482606887817,20.9799461364746
77,-0.0820794105529785,18,4,0.044097900390625,14.5
78,-0.00926880072802305,19,8,-0.581896483898163,20.3401908874512
79,-0.00151259894482791,16.9705619812012,89,1.23616361618042,21.0471801757813
80,NaN,5,1,NaN,NaN
81,NaN,10.1646814346313,1,NaN,NaN
82,0.00275693042203784,22,75,1.538538813591,24.13743019104
83,0.0105389757081866,15,6,2.31022143363953,18.9873390197754
84,-0.208487823605537,27.5844421386719,2,-2.77902984619141,21.1712455749512
85,0.00402852287515998,16,58,-0.472644686698914,20.7093315124512
86,-0.0598884969949722,24,6,-0.487497955560684,25.0737915039063
87,-0.0597546510398388,24.9932746887207,4,-0.0128161115571856,17.3640441894531
88,-0.0536166839301586,25.0467948913574,3,0.811552286148071,24.5885467529297
89,NaN,13.035454750061,1,NaN,NaN
90,NaN,16,1,NaN,NaN
91,0.044510442763567,7,2,0.145029708743095,7.5
92,-0.00132957007735968,17.7550888061523,44,-0.583719491958618,25.2167491912842
93,-0.0172772910445929,34.3611068725586,19,-0.770930230617523,25.23948097229
94,0.00174550758674741,14,51,0.188086211681366,20.1014232635498
95,0.00616624904796481,18.4544296264648,19,-0.529047906398773,26.4564228057861
96,0.00409064022824168,14.4222049713135,83,1.23018193244934,22.7651805877686
97,-0.0614575296640396,18.7692317962646,3,1.36552941799164,17.7094058990479
98,-0.00180890830233693,19,21,1.04484629631042,21.8526458740234
99,1.0871887070607e-06,17.6776695251465,75,-0.352102607488632,22.8871231079102
100,0.00547986384481192,15.7823028564453,34,0.823909401893616,21.7241058349609
101,-0.000350634247297421,16.5469017028809,29,0.575727820396423,21.791389465332
102,NaN,13.4350271224976,1,NaN,NaN
103,-0.0215728804469109,17,6,-0.9954554438591,17.2477321624756
104,NaN,18.7414855957031,1,NaN,NaN
105,-0.0220910161733627,15,23,-0.799597680568695,19.2593441009521
106,-0.013532467186451,18.3847751617432,25,-0.578677773475647,24.7818088531494
107,-0.00254964828491211,27.5771636962891,84,0.235044926404953,20.0776138305664
108,-0.00680506974458694,28.15891456604,49,-0.00346986949443817,19.8952808380127
109,-0.217020273208618,33.093807220459,4,-2.13812518119812,17.5809993743896
110,-0.0055314083583653,18.7829704284668,54,-0.62170672416687,24.8341045379639
111,-0.0120789352804422,16.2634544372559,33,0.652094066143036,21.5646114349365
112,-0.00191656744573265,16.0863056182861,35,-0.219459176063538,22.3710231781006
113,0.0080480445176363,16.2498874664307,12,0.730380594730377,28.2657108306885
114,0.0321456044912338,19.7278785705566,3,-0.642632365226746,21.5148906707764
115,-0.00585277890786529,21.9134635925293,26,-0.486984044313431,22.4328536987305
116,-0.00127343193162233,16.7600708007813,27,-1.01599252223969,22.0575103759766
117,-0.0148819470778108,19,17,0.336003333330154,22.6371822357178
118,-0.00393772125244141,21.1962547302246,15,-0.249340817332268,25.7268543243408
119,-0.00376158952713013,30.3881587982178,80,0.432952105998993,23.3660526275635
120,-0.0620817095041275,21.35595703125,3,1.68088448047638,18.1968746185303
121,0.00341839133761823,18.8854389190674,79,1.8118257522583,24.151834487915
122,0.0120149189606309,18,3,-0.110724553465843,23.8507480621338
