Channel_img,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ColorToGray,ExecutionTime_06CorrectIlluminationCalculate,ExecutionTime_07CorrectIlluminationApply,ExecutionTime_08ImageMath,ExecutionTime_09Watershed,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11TrackObjects,ExecutionTime_12MeasureObjectSizeShape,ExecutionTime_13MeasureObjectNeighbors,ExecutionTime_14SaveImages,FileName_img,Frame_img,Group_Index,Group_Number,Height_img,ImageNumber,ImageSet_ImageSet,MD5Digest_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05ColorToGray,ModuleError_06CorrectIlluminationCalculate,ModuleError_07CorrectIlluminationApply,ModuleError_08ImageMath,ModuleError_09Watershed,ModuleError_10IdentifySecondaryObjects,ModuleError_11TrackObjects,ModuleError_12MeasureObjectSizeShape,ModuleError_13MeasureObjectNeighbors,ModuleError_14SaveImages,PathName_img,ProcessingStatus,Scaling_img,Series_img,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_img,Width_img
-2,92.0,92.0,95.0,0.0,0.0,0.484375,0.0,0.140625,0.046875,0.015625,0.015625,0.875,1.109375,1.296875,0.453125,0.59375,0.140625,kt2440_t010xy1c1.tif,0,11,1,862,11,b'eLtzrJ1OG02IgzEhGhgaVFQaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBAK9oGQQ=',065cf707131ca8e41e36550eefac1b66,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t010xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8680555820465088,0.8680556,-12.766040083763428,1.6604226778372406e-06,23,2,4,10,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t010xy1c1.tif,915
-2,82.0,82.0,85.0,0.0,0.0,0.6875,0.0,0.1875,0.09375,0.015625,0.03125,1.140625,1.09375,1.125,0.46875,0.671875,0.140625,kt2440_t011xy1c1.tif,0,12,1,862,12,b'eLtzrJ1OG02IgzEhGhgaVlQaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBALElGQU=',15c6b53a7c24e583d3fa12e47d6f43a7,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t011xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8680555820465088,0.8680556,-12.756962906033378,1.6633031552985668e-06,17,3,4,10,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t011xy1c1.tif,915
-2,84.0,84.0,86.0,0.0,0.0,0.46875,0.0,0.15625,0.046875,0.015625,0.0,1.203125,1.1875,1.09375,0.515625,0.71875,0.15625,kt2440_t012xy1c1.tif,0,13,1,862,13,b'eLtzrJ1OG02IgzEhGhgaVVQaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBALLiGQY=',ab1792daf8d7a625bd6d75d11f4e10f8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t012xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8693090677261353,0.86930907,-12.88485513748712,1.578899196713721e-06,11,2,11,10,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t012xy1c1.tif,915
-2,92.0,92.0,94.0,0.0,0.0,0.328125,0.0,0.125,0.09375,0.015625,0.0,1.015625,0.96875,1.234375,0.71875,0.765625,0.140625,kt2440_t013xy1c1.tif,0,14,1,862,14,b'eLtzrJ1OG02IgzEhGhgaV1QaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBALSfGQc=',39022056686355356578e38a79a5fe5d,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t013xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8693090677261353,0.86930907,-12.81227438354518,1.6761904320902634e-06,11,3,18,11,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t013xy1c1.tif,915
-2,92.0,92.0,94.0,0.0,0.0,0.484375,0.0,0.140625,0.046875,0.015625,0.0,1.078125,1.0,1.09375,0.6875,0.703125,0.125,kt2440_t014xy1c1.tif,0,15,1,862,15,b'eLtzrJ1OG02IgzEhAoubikrDZEO9ksw0cFEG8xkw6EAuxiwiQQyw1+xsECVNUGoalYo6kBvANoNocNQAGWBv4CzjaFLkKoDipbggMTmVXNOAAYRcYkPNttFHFrSBlOO6Rjb60BJdH9U3QAEcvgYlfDsAtlwZCA==',2a79d6a08822bb338b61d9c5839932b5,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t014xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8705422878265381,0.8705423,-12.858743132012702,1.4823636584671506e-06,16,4,20,8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t014xy1c1.tif,915
-2,84.0,84.0,86.0,0.0,0.0,0.4375,0.0,0.15625,0.0625,0.015625,0.015625,0.828125,0.828125,0.953125,0.40625,0.515625,0.109375,kt2440_t015xy1c1.tif,0,16,1,862,16,b'eLtzrJ1OG02IgzEhGhiaVlQaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBALgZGQk=',f2b03a6bd097c9e376a816577520ffcf,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t015xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8706163167953491,0.8706163,-12.85290868519715,1.5292816595682672e-06,16,2,7,10,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t015xy1c1.tif,915
-2,90.0,90.0,92.0,0.0,0.0,0.390625,0.0,0.21875,0.125,0.015625,0.015625,0.75,0.96875,0.984375,0.421875,0.609375,0.140625,kt2440_t016xy1c1.tif,0,17,1,862,17,b'eLtzrJ1OG02IgzEhAgOuotIw2VCvJDMNXJTBfAYMOpCLMYtIEAPsNTsbREkTlJpGpaIO5AawzSAaHDVABtgbOMs4mhS5CqB4KS5ITE4l1zRgACGX2FCzbfSRBW0g5biukY0+tETXR/UNUACHr0EJ3w4AudYZCg==',169d73164469ce0cc80802b11d395145,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t016xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.870669960975647,0.87066996,-12.819562200192351,1.5940034144940265e-06,11,2,15,12,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t016xy1c1.tif,915
-2,93.0,93.0,95.0,0.0,0.0,0.4375,0.0,0.109375,0.046875,0.015625,0.0,0.75,0.75,0.9375,0.609375,0.78125,0.171875,kt2440_t017xy1c1.tif,0,18,1,862,18,b'eLtzrJ1OG02IgzEhGhiaV1QaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBALuTGQs=',1e1f763a05300026884c41a7684ca206,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t017xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8705703616142273,0.87057036,-12.95015637028851,1.444610190083365e-06,9,8,18,8,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t017xy1c1.tif,915
-2,95.0,95.0,96.0,0.0,0.0,0.46875,0.0,0.15625,0.046875,0.015625,0.015625,1.21875,0.859375,1.171875,0.484375,0.53125,0.109375,kt2440_t018xy1c1.tif,0,19,1,862,19,b'eLtzrJ1OG02IgzEhGhhaVFQaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBAL1QGQw=',5acd02be6f5482ecb0faa7af2df3ab04,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t018xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8705703616142273,0.87057036,-12.950066979860939,1.5101706083535309e-06,10,6,16,7,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t018xy1c1.tif,915
-2,90.0,90.0,91.0,0.0,0.0,0.53125,0.0,0.171875,0.078125,0.015625,0.0,0.859375,0.875,1.046875,0.421875,0.578125,0.140625,kt2440_t019xy1c1.tif,0,20,1,862,20,b'eLtzrJ1OG02IgzEhGhhaVlQaJhvqlWSmgYsymM+AQQdyMWYRCWKAvWZngyhpglLTqFTUgdwAthlEg6MGyAB7A2cZR5MiVwEUL8UFicmp5JoGDCDkEhtqto0+sqANpBzXNbLRh5bo+qi+AQrg8DUo4dsBAL8NGQ0=',0a4e08d3c06564ef9d3dd9c914c621ba,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t019xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Administrator\Documents\GitHub\article\CellProfiler\kt2440\1. Raw Images\1. raw images,Done,255,0,0.8705703616142273,0.87057036,-12.972503906916781,1.566615429742479e-06,12,4,10,6,file:///C:/Users/Administrator/Documents/GitHub/article/CellProfiler/kt2440/1.%20Raw%20Images/1.%20raw%20images/kt2440_t019xy1c1.tif,915
