CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,24.17652702331543,24.17652702331543,0.0,1,NaN,2.2896263819008333
1.0,2.0,23.742691040039062,23.742691040039062,-0.438,2.0,0.007,1.8736811662580528
2.0,3.0,24.6657657623291,24.6657657623291,-0.6,2.0,0.009,1.8925468995516332
3.0,4.0,26.487150192260742,26.487150192260742,-0.704,2.0,0.007,1.837048370133847
4.0,5.0,26.879358291625977,26.879358291625977,0.283,3.0,0.013,1.892546832972606
5,6,27.195587158203125,27.195587158203125,0.0,1,NaN,1.8925468995516332
6.0,7.0,28.776723861694336,28.776723861694336,-1.185,2.0,0.021,1.8925468662621197
7,8,30.8551025390625,30.8551025390625,0.0,1,NaN,1.8313987069078395
8,9,34.19196701049805,34.19196701049805,0.0,1,NaN,2.2597206807558976
9,10,31.30654525756836,31.30654525756836,0.0,1,NaN,1.8925468995516332
10,11,37.0134162902832,37.0134162902832,0.0,1,NaN,2.239085776260664
11,12,34.18231201171875,34.18231201171875,0.0,1,NaN,1.8736811662580528
12,13,38.59737777709961,38.59737777709961,0.0,1,NaN,2.221873033766182
13,14,35.10127639770508,35.10127639770508,0.0,1,NaN,1.8925468662621197
14,15,41.398075103759766,41.398075103759766,0.0,1,NaN,2.2083450409559338
15,16,37.947322845458984,37.947322845458984,0.0,1,NaN,1.8925468995516332
16,17,43.010719299316406,43.010719299316406,0.0,1,NaN,2.1975391982539096
17,18,37.94732666015625,37.94732666015625,0.0,1,NaN,1.8925468662621197
18,19,48.412696838378906,48.412696838378906,0.0,1,NaN,2.2296023261979188
19,20,41.96714782714844,41.96714782714844,0.0,1,NaN,1.9513027246539383
20,21,51.22351837158203,51.22351837158203,0.0,1,NaN,2.2531128454591927
21,22,45.15315246582031,45.15315246582031,0.0,1,NaN,2.0214576781701092
22,23,55.57897186279297,55.57897186279297,0.0,1,NaN,2.259720747334925
23,24,49.230751037597656,49.230751037597656,0.0,1,NaN,2.0564183919591517
24,25,57.8947639465332,57.8947639465332,0.0,1,NaN,2.259720747334925
25,26,51.09740447998047,51.09740447998047,0.0,1,NaN,2.0844023227719726
26,27,64.95357513427734,64.95357513427734,0.0,1,NaN,2.252094519237374
27,28,56.590572357177734,56.590572357177734,0.0,1,NaN,2.1077070795495247
