TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,0.2186689113788277,1.0,105.34706115722656,57.688232421875,33.949623107910156,8.351822853088379,0.0,,,,
2.0,1.0,0.2310906770065275,2.0,102.30327606201172,53.3360595703125,35.67287063598633,8.417195320129395,0.0,,,,
3.0,2.0,0.19739556394651794,3.0,99.25,50.25,37.85041809082031,8.629110336303711,0.0,,,,
4.0,3.0,0.20539538361073653,4.0,97.8793716430664,49.07903289794922,37.078880310058594,8.688450813293457,0.0,,,,
5.0,4.0,0.20401798005019076,5.0,94.91790008544922,50.89680862426758,40.993865966796875,9.083484649658203,0.0,,,,
6.0,5.0,0.19739556394651794,6.0,94.80768585205078,52.4615364074707,41.380496978759766,8.43299388885498,0.0,,,,
7.0,6.0,0.21866894466834133,7.0,95.32353210449219,52.79411697387695,46.53158950805664,8.568753242492676,0.0,,,,
8.0,7.0,0.21109333327625876,8.0,95.1341552734375,54.20732116699219,48.26153564453125,8.730379104614258,0.0,,,,
9.0,8.0,0.23554499702200996,9.0,95.4916763305664,52.618003845214844,53.59798812866211,8.984859466552734,0.0,,,,
10.0,9.0,0.2208287516676388,10.0,96.53329467773438,50.07890319824219,55.755210876464844,8.920833587646484,0.0,,,,
11.0,10.0,0.22266095656334287,11.0,97.18505859375,51.39095687866211,61.07668685913086,9.145861625671387,0.0,,,,
12.0,11.0,0.22810262690821537,12.0,96.76005554199219,49.0335807800293,64.01210021972656,9.39307975769043,0.0,,,,
13.0,12.0,0.24497867926188402,13.0,79.85294342041016,43.588233947753906,34.440059661865234,9.45888900756836,0.0,40.0,17.0,0.639,0.632
13.0,13.0,3.141592653589793,14.0,113.0,52.0,36.0,8.0,0.0,,,,
14.0,12.0,0.15499674110142506,13.0,83.06387329101562,44.29123306274414,37.6370849609375,10.065372467041016,0.0,40.0,17.0,0.973,0.365
14.0,14.0,3.141592653589793,15.0,110.0,52.0,38.0,8.0,0.0,,,,
15.0,12.0,0.10487693155824489,13.0,85.72328186035156,43.12876892089844,42.50202178955078,10.677847862243652,0.0,40.0,17.0,0.574,0.097
15.0,15.0,3.141592653589793,16.0,108.5,51.5,43.0,9.0,0.0,,,,
16.0,12.0,0.09966866231578259,13.0,86.29208374023438,43.07920455932617,45.373695373535156,10.64689826965332,0.0,40.0,17.0,,
16.0,16.0,0.0,17.0,107.5,51.5,45.0,9.0,0.0,,,,
17.0,17.0,3.141592653589793,13.0,107.0,43.0,14.0,6.0,12.0,,,,
17.0,18.0,3.141592653589793,18.0,90.5,53.0,25.0,6.0,0.0,,,0.4,-0.241
17.0,19.0,3.141592653589793,19.0,117.5,52.0,23.0,8.0,0.0,,,0.0,-0.059
17.0,40.0,0.32175053946722293,13.0,76.25,42.75,26.879358291625977,7.589465141296387,12.0,41.0,21.0,5.306,2.451
18.0,18.0,3.141592653589793,18.0,88.5,54.0,27.0,6.0,0.0,,,2.863,-2.173
18.0,19.0,3.141592653589793,19.0,116.5,53.5,23.0,7.0,0.0,,,0.8,-0.191
18.0,40.0,0.08673834111079695,13.0,89.25047302246094,44.36960220336914,53.40715408325195,9.1827392578125,12.0,41.0,21.0,-6.881,4.227
19.0,18.0,0.35877067572722365,18.0,77.59589385986328,50.91096496582031,41.31552505493164,14.864226341247559,0.0,,,,
19.0,19.0,3.141592653589793,19.0,114.5,55.5,27.0,7.0,0.0,,,0.4,0.313
19.0,40.0,0.0,13.0,111.5,46.5,19.0,5.0,12.0,41.0,21.0,9.148,-3.35
20.0,19.0,3.141592653589793,19.0,114.5,59.0,29.0,6.0,0.0,,,,
20.0,20.0,0.1767088443233254,20.0,81.28369140625,58.21138381958008,31.9235782623291,7.55899715423584,0.0,,,,
20.0,40.0,0.12219516852140754,13.0,91.58187103271484,49.40478515625,64.74169158935547,10.204042434692383,12.0,41.0,21.0,,
21.0,21.0,3.141592653589793,13.0,111.0,54.5,38.0,15.0,40.0,44.0,25.0,0.2,0.268
21.0,22.0,0.1911844730732079,21.0,76.65396118164062,57.287864685058594,37.05426788330078,8.741006851196289,0.0,,,,
21.0,41.0,0.3217505727567366,13.0,72.70000457763672,46.900001525878906,34.152591705322266,7.589465618133545,40.0,42.0,32.0,0.19,0.137
22.0,21.0,3.141592653589793,13.0,111.5,56.5,39.0,15.0,40.0,44.0,25.0,0.6,0.582
22.0,23.0,0.2153577033269913,22.0,75.24884033203125,58.64818572998047,38.068572998046875,8.853157043457031,0.0,,,,
22.0,41.0,0.3217505727567366,13.0,72.20000457763672,48.89999771118164,35.10127639770508,8.538147926330566,40.0,42.0,32.0,0.957,-0.081
23.0,21.0,3.141592653589793,13.0,114.0,58.0,42.0,16.0,40.0,44.0,25.0,,
23.0,24.0,0.2573237458501895,23.0,72.10492706298828,59.50130081176758,43.212955474853516,9.670744895935059,0.0,,,,
23.0,41.0,0.34097892872224494,13.0,70.9865951538086,49.94685745239258,39.8859748840332,9.393877029418945,40.0,42.0,32.0,0.309,-0.08
24.0,25.0,0.1767088443233254,13.0,79.77688598632812,61.54945373535156,62.68694305419922,13.324930191040039,21.0,45.0,26.0,,
24.0,41.0,0.35877067572722365,13.0,69.7602767944336,50.97260284423828,41.43256759643555,9.714415550231934,40.0,42.0,32.0,1.147,-0.588
