lable,NumberOfDivision
2196.0,1.0
151.0,0.0
2197.0,0.0
2198.0,0.0
2200.0,0.0
155.0,1.0
156.0,0.0
2066.0,2.0
158.0,2.0
159.0,0.0
160.0,2.0
2201.0,0.0
162.0,0.0
2202.0,0.0
164.0,0.0
165.0,0.0
2205.0,0.0
2208.0,2.0
2209.0,1.0
169.0,0.0
2069.0,2.0
171.0,0.0
172.0,0.0
2215.0,0.0
2216.0,0.0
179.0,0.0
181.0,2.0
2229.0,2.0
2230.0,0.0
184.0,0.0
2072.0,0.0
186.0,1.0
187.0,4.0
2232.0,1.0
2233.0,0.0
2234.0,0.0
191.0,2.0
192.0,0.0
193.0,0.0
194.0,1.0
195.0,4.0
2074.0,0.0
197.0,0.0
198.0,2.0
199.0,0.0
200.0,0.0
201.0,0.0
202.0,0.0
203.0,58.0
204.0,0.0
2075.0,0.0
2247.0,0.0
2251.0,0.0
208.0,2.0
2253.0,0.0
215.0,0.0
2263.0,0.0
2264.0,0.0
220.0,0.0
222.0,7.0
224.0,0.0
225.0,38.0
226.0,20.0
227.0,0.0
228.0,0.0
230.0,8.0
231.0,0.0
233.0,2.0
234.0,1.0
235.0,2.0
237.0,0.0
239.0,0.0
242.0,1.0
243.0,0.0
246.0,2.0
247.0,0.0
251.0,0.0
253.0,0.0
258.0,0.0
262.0,2.0
269.0,1.0
270.0,0.0
278.0,2.0
279.0,0.0
280.0,2.0
281.0,0.0
286.0,0.0
288.0,0.0
294.0,0.0
303.0,0.0
306.0,0.0
318.0,0.0
324.0,0.0
327.0,2.0
328.0,0.0
331.0,0.0
335.0,0.0
341.0,39.0
350.0,0.0
353.0,0.0
354.0,1.0
356.0,0.0
358.0,0.0
364.0,0.0
365.0,1.0
368.0,0.0
371.0,25.0
374.0,0.0
375.0,0.0
377.0,0.0
382.0,6.0
383.0,0.0
386.0,0.0
387.0,1.0
388.0,0.0
389.0,0.0
391.0,0.0
392.0,2.0
393.0,0.0
395.0,0.0
398.0,0.0
399.0,0.0
403.0,1.0
405.0,0.0
406.0,1.0
407.0,0.0
408.0,4.0
409.0,0.0
410.0,0.0
411.0,0.0
414.0,0.0
418.0,0.0
426.0,0.0
429.0,0.0
430.0,1.0
434.0,0.0
435.0,0.0
440.0,0.0
448.0,0.0
451.0,0.0
454.0,0.0
456.0,1.0
457.0,0.0
462.0,0.0
468.0,0.0
474.0,0.0
477.0,2.0
478.0,0.0
480.0,0.0
482.0,0.0
484.0,1.0
488.0,2.0
489.0,11.0
496.0,0.0
501.0,0.0
502.0,1.0
505.0,0.0
512.0,0.0
513.0,0.0
514.0,0.0
522.0,0.0
523.0,0.0
525.0,16.0
529.0,1.0
530.0,0.0
534.0,0.0
542.0,0.0
546.0,8.0
547.0,0.0
551.0,0.0
553.0,0.0
555.0,0.0
556.0,0.0
565.0,0.0
568.0,1.0
578.0,0.0
582.0,25.0
584.0,3.0
585.0,0.0
587.0,0.0
590.0,2.0
592.0,0.0
593.0,1.0
595.0,15.0
596.0,24.0
599.0,1.0
601.0,1.0
602.0,2.0
603.0,2.0
604.0,0.0
605.0,0.0
2155.0,1.0
607.0,0.0
2156.0,0.0
609.0,0.0
610.0,0.0
611.0,7.0
612.0,1.0
613.0,1.0
614.0,4.0
616.0,2.0
618.0,0.0
620.0,1.0
622.0,0.0
623.0,0.0
626.0,0.0
627.0,0.0
628.0,0.0
629.0,21.0
630.0,2.0
631.0,0.0
632.0,0.0
633.0,0.0
2160.0,0.0
635.0,0.0
636.0,0.0
2161.0,1.0
638.0,4.0
644.0,2.0
646.0,0.0
649.0,0.0
653.0,0.0
657.0,0.0
659.0,0.0
660.0,13.0
662.0,23.0
664.0,0.0
665.0,0.0
666.0,3.0
668.0,0.0
2168.0,0.0
676.0,0.0
680.0,0.0
687.0,0.0
688.0,9.0
690.0,1.0
698.0,0.0
705.0,0.0
706.0,0.0
708.0,0.0
2176.0,0.0
710.0,0.0
711.0,0.0
722.0,0.0
2179.0,0.0
725.0,0.0
728.0,0.0
735.0,0.0
737.0,0.0
739.0,0.0
740.0,0.0
742.0,0.0
743.0,0.0
747.0,0.0
750.0,0.0
751.0,2.0
759.0,0.0
763.0,0.0
768.0,1.0
772.0,0.0
774.0,0.0
776.0,0.0
777.0,0.0
781.0,0.0
783.0,1.0
787.0,0.0
788.0,0.0
790.0,0.0
794.0,1.0
797.0,0.0
802.0,0.0
804.0,0.0
806.0,0.0
807.0,3.0
813.0,9.0
819.0,0.0
821.0,1.0
822.0,0.0
825.0,1.0
827.0,0.0
833.0,0.0
835.0,0.0
838.0,0.0
839.0,0.0
849.0,0.0
850.0,0.0
851.0,0.0
853.0,1.0
854.0,0.0
864.0,0.0
866.0,2.0
867.0,1.0
869.0,0.0
870.0,0.0
874.0,1.0
875.0,0.0
876.0,0.0
878.0,0.0
2210.0,1.0
887.0,5.0
888.0,0.0
889.0,0.0
891.0,0.0
893.0,0.0
905.0,0.0
906.0,1.0
912.0,1.0
913.0,0.0
914.0,0.0
915.0,0.0
919.0,0.0
921.0,7.0
924.0,0.0
925.0,0.0
927.0,0.0
930.0,0.0
931.0,3.0
936.0,1.0
937.0,19.0
947.0,0.0
948.0,0.0
952.0,0.0
955.0,0.0
956.0,0.0
961.0,0.0
966.0,0.0
970.0,0.0
972.0,0.0
973.0,2.0
981.0,0.0
983.0,14.0
984.0,0.0
986.0,0.0
987.0,2.0
989.0,1.0
990.0,0.0
991.0,0.0
992.0,0.0
993.0,0.0
995.0,0.0
997.0,0.0
1001.0,0.0
1002.0,0.0
1004.0,0.0
1007.0,8.0
1008.0,0.0
1009.0,0.0
1010.0,6.0
1011.0,0.0
1012.0,0.0
1018.0,0.0
1020.0,0.0
1021.0,1.0
1023.0,0.0
1026.0,0.0
1027.0,1.0
1029.0,1.0
2240.0,1.0
1032.0,0.0
1037.0,1.0
1038.0,0.0
1039.0,8.0
1040.0,0.0
1041.0,0.0
1042.0,0.0
2243.0,0.0
1048.0,0.0
1050.0,0.0
1053.0,3.0
1056.0,0.0
1057.0,4.0
1058.0,1.0
1059.0,0.0
1062.0,0.0
1064.0,4.0
1066.0,0.0
1070.0,0.0
1072.0,0.0
1073.0,2.0
1074.0,0.0
1078.0,0.0
1087.0,0.0
1091.0,0.0
1092.0,0.0
1093.0,0.0
1095.0,0.0
1101.0,0.0
1106.0,0.0
1109.0,0.0
1113.0,0.0
1114.0,0.0
1115.0,0.0
1117.0,0.0
1118.0,0.0
1122.0,0.0
1124.0,0.0
1125.0,0.0
1126.0,0.0
1127.0,0.0
1130.0,0.0
1131.0,4.0
1133.0,5.0
1165.0,5.0
1168.0,5.0
1169.0,10.0
1176.0,2.0
1183.0,0.0
1193.0,0.0
1195.0,5.0
1196.0,2.0
1198.0,0.0
1200.0,1.0
1201.0,1.0
1202.0,2.0
1205.0,0.0
1207.0,12.0
1208.0,1.0
1209.0,1.0
1210.0,6.0
1211.0,1.0
1213.0,0.0
1214.0,0.0
1215.0,0.0
1217.0,10.0
1218.0,0.0
1219.0,0.0
1224.0,0.0
1225.0,0.0
1227.0,5.0
1228.0,5.0
1229.0,0.0
1231.0,0.0
1233.0,0.0
1240.0,12.0
1241.0,0.0
1245.0,8.0
1246.0,0.0
1247.0,0.0
1248.0,5.0
1251.0,0.0
1252.0,0.0
1253.0,0.0
1254.0,0.0
1257.0,0.0
1268.0,3.0
1270.0,1.0
1271.0,0.0
1272.0,1.0
1273.0,1.0
1275.0,1.0
1278.0,0.0
1279.0,0.0
1280.0,4.0
1281.0,0.0
1283.0,0.0
1284.0,0.0
1285.0,0.0
1286.0,0.0
1287.0,1.0
1288.0,14.0
1289.0,3.0
1290.0,0.0
1292.0,2.0
1293.0,2.0
1295.0,3.0
1297.0,0.0
1301.0,0.0
1304.0,0.0
1316.0,4.0
1318.0,2.0
1325.0,7.0
1328.0,0.0
1333.0,0.0
1335.0,0.0
1352.0,0.0
1353.0,0.0
1356.0,0.0
1365.0,0.0
1366.0,1.0
1367.0,0.0
1368.0,0.0
1372.0,4.0
1378.0,0.0
1381.0,0.0
1382.0,1.0
1383.0,11.0
1385.0,0.0
1387.0,0.0
1391.0,0.0
1393.0,0.0
1396.0,0.0
1397.0,0.0
1398.0,0.0
1399.0,4.0
1401.0,0.0
1407.0,0.0
1414.0,0.0
1416.0,1.0
1419.0,0.0
1421.0,1.0
1422.0,0.0
1427.0,0.0
1429.0,4.0
1430.0,0.0
1431.0,0.0
1434.0,0.0
1435.0,0.0
1437.0,1.0
1438.0,0.0
1443.0,0.0
1444.0,0.0
1452.0,0.0
1457.0,0.0
1458.0,0.0
1460.0,0.0
1461.0,0.0
1463.0,0.0
1466.0,0.0
1468.0,0.0
1471.0,0.0
1478.0,4.0
1479.0,0.0
1480.0,0.0
1482.0,2.0
1485.0,1.0
1486.0,15.0
1488.0,1.0
1492.0,0.0
1493.0,0.0
1494.0,0.0
1496.0,1.0
1499.0,0.0
1501.0,0.0
1507.0,0.0
1508.0,0.0
1509.0,5.0
1512.0,0.0
1513.0,7.0
1514.0,1.0
1515.0,0.0
1518.0,0.0
1521.0,2.0
1530.0,0.0
1533.0,0.0
1536.0,0.0
1538.0,0.0
1539.0,1.0
1540.0,3.0
1541.0,0.0
1543.0,0.0
1544.0,0.0
1546.0,0.0
1547.0,0.0
1550.0,2.0
1551.0,0.0
1552.0,0.0
1554.0,0.0
1558.0,0.0
1560.0,3.0
1562.0,1.0
1567.0,0.0
1568.0,0.0
1569.0,0.0
1577.0,3.0
1579.0,0.0
1581.0,0.0
1588.0,1.0
1589.0,0.0
1592.0,2.0
1595.0,1.0
1602.0,0.0
1604.0,0.0
1605.0,2.0
1606.0,0.0
1610.0,0.0
1611.0,0.0
1612.0,0.0
1616.0,2.0
1620.0,0.0
1621.0,5.0
1627.0,0.0
1631.0,0.0
1633.0,0.0
1635.0,1.0
1637.0,1.0
1638.0,0.0
1644.0,0.0
1648.0,0.0
1649.0,4.0
1652.0,3.0
1654.0,0.0
1656.0,0.0
1659.0,0.0
1660.0,0.0
1662.0,2.0
1663.0,1.0
1667.0,0.0
1668.0,0.0
1669.0,0.0
1672.0,0.0
1674.0,0.0
1676.0,0.0
1678.0,1.0
1679.0,0.0
1680.0,1.0
1681.0,0.0
1684.0,0.0
1688.0,2.0
1692.0,2.0
1693.0,4.0
1694.0,7.0
1699.0,0.0
1700.0,0.0
1701.0,0.0
1702.0,0.0
1704.0,1.0
1706.0,0.0
1708.0,0.0
1709.0,1.0
1711.0,0.0
1712.0,0.0
1713.0,0.0
1714.0,0.0
1718.0,0.0
1721.0,0.0
1724.0,0.0
1728.0,0.0
1729.0,0.0
1731.0,0.0
1733.0,0.0
1736.0,0.0
1737.0,0.0
1739.0,0.0
1744.0,0.0
1749.0,0.0
1753.0,0.0
1756.0,0.0
1757.0,0.0
1758.0,1.0
1760.0,1.0
1761.0,0.0
1774.0,0.0
1776.0,5.0
1779.0,3.0
1782.0,0.0
1784.0,0.0
1785.0,0.0
1786.0,0.0
1787.0,0.0
1789.0,0.0
1791.0,0.0
1793.0,0.0
1798.0,0.0
1802.0,0.0
1803.0,0.0
1804.0,0.0
1806.0,0.0
1808.0,0.0
1812.0,0.0
1814.0,0.0
1815.0,0.0
1816.0,0.0
1823.0,4.0
1824.0,0.0
1827.0,1.0
1828.0,0.0
1833.0,0.0
1834.0,0.0
1836.0,1.0
1837.0,0.0
1838.0,0.0
1840.0,0.0
1841.0,0.0
1842.0,0.0
1847.0,0.0
1849.0,0.0
1852.0,0.0
1853.0,0.0
1854.0,0.0
1859.0,1.0
1861.0,0.0
1862.0,0.0
1863.0,0.0
1865.0,0.0
1869.0,1.0
1870.0,1.0
1871.0,0.0
1872.0,0.0
1874.0,0.0
1881.0,0.0
1885.0,0.0
1887.0,0.0
1891.0,0.0
1892.0,0.0
1894.0,1.0
1896.0,0.0
1897.0,1.0
1898.0,0.0
1900.0,0.0
1903.0,0.0
1904.0,0.0
1905.0,0.0
1910.0,1.0
1911.0,0.0
1914.0,0.0
1916.0,0.0
1920.0,0.0
1921.0,0.0
1924.0,0.0
1934.0,0.0
1935.0,0.0
1936.0,0.0
1940.0,0.0
1941.0,0.0
1942.0,0.0
1944.0,1.0
1945.0,1.0
1946.0,0.0
1948.0,0.0
1949.0,0.0
1953.0,1.0
1955.0,0.0
1964.0,0.0
1968.0,0.0
1970.0,1.0
1971.0,2.0
1972.0,0.0
1974.0,0.0
1975.0,0.0
1976.0,0.0
1977.0,0.0
1978.0,0.0
1983.0,1.0
1996.0,0.0
2004.0,0.0
2013.0,0.0
2014.0,0.0
2015.0,0.0
2019.0,0.0
2024.0,2.0
2025.0,2.0
2029.0,0.0
2041.0,1.0
2047.0,0.0
