TimeStep,NumberOfCells
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,2
17,1
18,2
19,1
20,2
21,2
22,2
23,1
24,2
25,2
26,2
27,2
28,2
29,4
30,4
31,3
32,4
33,6
34,7
35,7
36,7
37,7
38,9
39,9
40,10
