ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,137,294,142,64,121,50,130.54014598540147,56.14598540145985,1.711660358410529,151,0.9609921465665908,13.207339536360731,1,0.46598639455782315,0.5842280538229053,25.323771362072605,23.323807579381203,3.605551275463989,1.849936787596129,2.0,6.410486691557943,7.003938710989176,-60.40236181719571,54.284271247461895,0.9072847682119205,130.54014598540147,56.14598540145985,0,90.1227175456188,24.934508660603043,2,1.0,4.545454545454546,31.30356823787082,4,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
1,2,136,150,119,64,94,58,105.99264705882354,60.52205882352941,1.699889216680549,140,0.9683074339300969,13.159049284959082,1,0.9066666666666666,0.5882736299443946,26.440265614493427,24.020824298928627,3.0,1.8670208430770316,2.0,5.0,6.603755451933889,89.14096309101403,53.89949493661166,0.9714285714285714,105.99264705882354,60.52205882352941,0,51.38624945333995,24.934508660603043,1,1.0,1.7543859649122806,40.062284765656194,4,2,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
1,3,135,320,86,98,66,82,75.6,89.91851851851852,1.641433119453503,145,0.9575982285871734,13.110581167104948,1,0.421875,0.6092237253826942,24.61920216527,22.67156809750927,3.605551275463989,1.8832008843746841,2.0,6.4031242374328485,7.092964014983851,52.17515335383149,52.76955262170047,0.9310344827586207,75.6,89.91851851851852,0,97.95222202290925,23.68216413431506,5,1.0,2.985074626865672,42.28315075584286,2,3,0.0,0.0,nan,0.0,3,1,nan,0.0,0,0.0,0.0
1,4,270,1118,158,101,115,75,136.1,86.95185185185186,3.3409107124346407,329,0.9919829819772316,18.5411616971131,1,0.24150268336314848,0.2993195826150243,54.48140330605154,47.41307836451879,3.1622776601683795,1.8212081433973566,2.0,6.672505798962811,6.884898264960607,61.22315825696966,106.46803743153546,0.8206686930091185,136.1,86.95185185185186,0,38.491033001041245,31.30356823787082,1,0.0,0.0,40.062284765656194,2,4,0.0,0.0,nan,0.0,4,1,nan,0.0,0,0.0,0.0
1,5,127,260,96,120,83,100,89.55118110236221,109.05511811023622,1.659036073363906,146,0.9562238323980302,12.716187407449045,1,0.48846153846153845,0.6027596482410253,23.82165027303063,21.470910553583888,3.605551275463989,1.833378262468598,2.0,6.260990336999411,6.971078711601232,25.36282650398777,51.4558441227157,0.8698630136986302,89.55118110236221,109.05511811023622,0,54.8079771453145,23.68216413431506,3,1.0,3.278688524590164,51.24236183593097,2,5,0.0,0.0,nan,0.0,5,1,nan,0.0,0,0.0,0.0
2,1,141,315,142,65,121,50,130.8368794326241,56.673758865248224,1.6780033696292571,154,0.9608647942842368,13.398760233979036,1,0.44761904761904764,0.5959463598818295,25.652817822370093,23.323807579381203,3.605551275463989,1.8779291160688591,2.0,6.516946235415336,7.1062864896654645,-58.37705145318963,54.526911934581186,0.9155844155844156,130.8368794326241,56.673758865248224,0,89.36590260451221,24.507017156789527,2,1.0,4.411764705882353,30.710779555391817,3,1,0.6054713599996318,0.6054713599996318,nan,0.6054713599996318,1,2,1.0,1.0,1,0.2967334472226355,0.5277734637883711
2,2,152,175,119,65,94,58,106.71710526315789,61.01315789473684,1.568066461015406,157,0.957189180910855,13.911592676604096,1,0.8685714285714285,0.6377280713933815,25.877777841940606,24.08318915758459,4.0,2.052633348725168,2.0,6.0,7.4906611553910984,89.27677815392728,54.72792206135785,0.9681528662420382,106.71710526315789,61.01315789473684,0,51.798127965006344,24.507017156789527,1,1.0,6.779661016949152,39.077965349184495,3,2,0.8752245355154051,0.8752245355154051,nan,0.8752245355154051,2,2,1.0,1.0,2,0.7244582043343541,0.49109907120742946
2,3,283,1144,158,101,114,75,135.9399293286219,86.95759717314488,3.467933288412667,340,0.9920019544806147,18.982275710779543,1,0.24737762237762237,0.28835618128563173,55.687958527839015,48.76474136094644,3.605551275463989,1.8398036382649223,2.0,6.731656556895932,7.029073963030673,61.32073021798513,111.05382386916237,0.8323529411764706,135.9399293286219,86.95759717314488,0,38.83596943048145,30.710779555391817,1,0.0,0.0,39.077965349184495,2,3,0.1601737448903337,0.1601737448903337,nan,0.1601737448903337,4,2,1.0,1.0,4,-0.16007067137809372,0.005745321293019856
2,4,139,336,87,98,66,82,75.89928057553956,90.06474820143885,1.7173298654776237,156,0.958732423501494,13.303394180365686,1,0.41369047619047616,0.5822993124980564,25.17495503606365,22.80350850198276,3.605551275463989,1.8859838587311613,2.0,6.4,7.157489873640369,53.72823850804883,54.76955262170047,0.8910256410256411,75.89928057553956,90.06474820143885,0,97.81821026405305,24.081268355557395,5,1.0,2.9411764705882355,42.35248774068933,2,4,0.33309455573796687,0.33309455573796687,nan,0.33309455573796687,3,2,1.0,1.0,3,0.2992805755395693,0.14622968292032112
2,5,134,294,97,121,83,100,89.88059701492537,109.67164179104478,1.675259424923327,148,0.9583904911155,13.061933202803933,1,0.4557823129251701,0.5969224736913614,24.726305818465594,22.360679774997898,3.605551275463989,1.8495498920771485,2.0,6.260990336999411,7.058382300248672,27.530847191744837,53.11269837220809,0.9054054054054054,89.88059701492537,109.67164179104478,0,99.24187582863443,24.081268355557395,4,1.0,3.0303030303030303,51.355524689048565,3,5,0.6990109387180942,0.6990109387180942,nan,0.6990109387180942,5,2,1.0,1.0,5,0.3294159125631637,0.6165236808085552
