TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,0.44441923467520333,1.0,105.86968994140625,46.723663330078125,29.96636962890625,7.953771591186523,0.0,,,,
1.0,1.0,0.4636475906407117,2.0,97.20000457763672,52.60000228881836,10.733125686645508,5.366562843322754,0.0,,,,
2.0,2.0,0.3217505727567366,3.0,94.3499984741211,48.45000076293945,10.435514450073242,5.0596442222595215,0.0,,,,
2.0,3.0,0.4636475906407117,4.0,103.00000762939453,42.500003814697266,30.857742309570312,8.049844741821289,0.0,,,,
3.0,4.0,0.4636475906407117,5.0,90.9000015258789,45.20000457763672,10.733126640319824,4.919349670410156,0.0,,,,
3.0,5.0,0.4636475906407117,6.0,98.70000457763672,39.60000228881836,33.09380340576172,7.602630138397217,0.0,,,,
4.0,6.0,0.4636475906407117,7.0,89.00000762939453,44.00000762939453,10.733126640319824,4.472135543823242,0.0,,,,
4.0,7.0,0.4636475906407117,8.0,96.69999694824219,38.599998474121094,33.98823165893555,7.602630615234375,0.0,,,,
5.0,8.0,0.4636475906407117,9.0,86.30000305175781,45.900001525878906,10.28591251373291,4.919349670410156,0.0,,,,
5.0,9.0,0.4636475906407117,10.0,93.30001068115234,39.90000534057617,36.224300384521484,7.602630138397217,0.0,,,,
6.0,10.0,3.141592653589793,11.0,86.0,47.5,10.0,5.0,0.0,,,,
6.0,11.0,0.4808872976412307,12.0,92.73180389404297,41.555721282958984,37.58348846435547,8.249094009399414,0.0,,,,
7.0,12.0,0.24497867926188402,13.0,84.85294342041016,47.58823776245117,10.6715669631958,4.6081767082214355,0.0,,,,
7.0,13.0,0.4636475906407117,14.0,92.0,42.0,41.143653869628906,8.049844741821289,0.0,,,,
8.0,14.0,0.19739556394651794,15.0,84.92308807373047,48.88461685180664,10.394155502319336,4.510671138763428,0.0,,,,
8.0,15.0,0.4636475906407117,16.0,91.90000915527344,43.70000076293945,41.59086608886719,8.497057914733887,0.0,,,,
9.0,16.0,0.24497867926188402,17.0,81.08824157714844,37.14706039428711,21.10059928894043,7.033533096313477,0.0,,,0.013,-1.192
9.0,17.0,0.24497867926188402,18.0,84.47059631347656,47.617645263671875,9.45888900756836,4.365641117095947,0.0,,,0.013,-0.742
9.0,18.0,0.6435010789344459,19.0,102.06000518798828,47.920005798339844,21.600000381469727,7.40000057220459,0.0,,,0.013,-0.278
10.0,16.0,0.24497867926188402,17.0,80.47059631347656,34.117652893066406,22.313274383544922,6.790997505187988,0.0,,,0.011,-0.435
10.0,17.0,0.24497867926188402,18.0,84.85293579101562,44.588233947753906,10.6715669631958,4.6081767082214355,0.0,,,-0.003,0.442
10.0,18.0,0.6435010789344459,19.0,102.82000732421875,45.24000549316406,22.800003051757812,7.0,0.0,,,0.018,0.56
