TimeStep,NumberOfCells
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,3
10,3
11,3
12,3
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,3
21,3
22,4
23,4
24,4
25,4
26,4
27,3
28,6
29,7
30,9
31,7
32,8
33,9
34,12
35,16
36,16
37,17
38,17
39,19
40,20
