ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilteredNuclei,Parent_IdentifyPrimaryObjects,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
21,3,192,253,199,66,176,55,186.91145833333334,60.411458333333336,1.3257194918206827,208,0.9006673995089413,15.635280380893438,1,0.758893280632411,0.7543073826474752,23.86969502774788,22.135943621178654,5.0,2.485260434947033,2.0,9.452853306994896,10.371601831929617,82.9456007133292,56.55634918610404,0.9230769230769231,186.91145833333334,60.411458333333336,0,3,3,3,0.534921427865143,0.534921427865143,nan,0.534921427865143,23.0,2,1.0,20.0,2,-0.5306469298245418,-0.06748903508771775
21,4,173,200,218,68,198,58,207.07514450867052,62.46820809248555,1.1836905452845352,179,0.8734503472802737,14.841510746523857,1,0.865,0.8448153987405723,21.343043511058315,19.6468827043885,5.0,2.474800306586018,2.0,9.0,10.392210194538595,-88.28990820370885,50.72792206135786,0.9664804469273743,207.07514450867052,62.46820809248555,0,4,4,4,0.04756636285148957,0.04756636285148957,nan,0.04756636285148957,24.0,2,1.0,20.0,4,0.016320979258750867,0.04467868072084258
21,5,231,364,250,116,236,90,242.37662337662337,102.14285714285714,1.4312080054923484,248,0.9218807353258294,17.14987856615383,1,0.6346153846153846,0.6987104572937257,27.693044322913728,26.0,5.0990195135927845,2.538478465454665,2.23606797749979,9.823049816238727,10.73032783620689,-17.276078745563144,64.4558441227157,0.9314516129032258,242.37662337662337,102.14285714285714,0,5,5,5,0.9921202280129422,0.10425623011941543,nan,3.231781058140718,14.0,13,0.30698868833141835,20.0,5,0.008658008658017025,-0.10389610389610482
21,6,247,406,243,144,229,115,235.5668016194332,128.61133603238866,1.5915103782866482,268,0.9459426282527197,17.733870630789692,1,0.6083743842364532,0.6283339484575382,31.41443341249745,29.410882339705484,5.0,2.445484207620067,2.23606797749979,9.458889376416986,10.18876887054297,-15.241035896150828,70.2842712474619,0.9216417910447762,235.5668016194332,128.61133603238866,0,6,6,6,4.1930350670719445,0.41386660419237437,nan,4.524863158469724,15.0,13,0.9266656073838039,20.0,6,0.007130837540188395,0.4138051681911463
21,7,287,600,128,189,108,159,117.11846689895471,173.45644599303137,1.6548535523532069,307,0.9535582395584118,19.115955360352558,1,0.47833333333333333,0.604283079054335,34.99135596987398,32.2490309931942,5.0,2.546093641133265,2.23606797749979,9.391485505499118,10.539701006407148,-28.32381453940391,77.25483399593904,0.9348534201954397,117.11846689895471,173.45644599303137,0,7,7,7,1.7599200869227338,0.12712978975750772,nan,4.217233868879293,5.0,21,0.4173162176065002,20.0,7,-0.011357662448801875,0.12662143162785355
21,8,256,504,247,205,219,187,232.75390625,195.5859375,1.6196800983561055,274,0.9511294588130249,18.0540666735282,1,0.5079365079365079,0.6174058698473545,32.65251172801893,30.01666203960727,5.0,2.4491557599076232,2.23606797749979,9.22721569239401,10.082847794569805,62.485831550273424,72.18376618407356,0.9343065693430657,232.75390625,195.5859375,0,8,8,8,1.9440201717219965,0.08102279093394621,nan,2.995039536824514,6.0,21,0.6490799696698297,20.0,8,0.07686344844358928,0.025626215953309384
21,9,312,455,300,233,265,220,281.70512820512823,225.42307692307693,1.6680576172386385,335,0.9573072138807144,19.931149940667517,1,0.6857142857142857,0.5994996753502049,37.367058299001364,34.713109915419565,5.0990195135927845,2.6324034159200145,2.23606797749979,10.323759005323593,10.801788184267634,81.10245262927754,80.8700576850888,0.9313432835820895,281.70512820512823,225.42307692307693,0,9,9,9,1.7355867543643022,0.3325788207178328,nan,3.01362317256136,7.0,21,0.575913661059747,20.0,9,-0.3246731193750634,0.07208354559350028
21,10,230,384,274,264,250,248,261.4347826086956,255.48695652173913,1.327457069684124,243,0.9073055171288352,17.112717355495807,1,0.5989583333333334,0.7533200303328497,26.558384767031544,24.698178070456937,5.385164807134504,2.592185257345512,2.23606797749979,10.285912696499032,11.167057027233396,-64.25472116012644,61.941125496954285,0.9465020576131687,261.4347826086956,255.48695652173913,0,10,10,10,5.9745234455245715,0.4463274540334416,nan,7.010867999596775,12.0,14,0.8521802786571065,20.0,10,-0.38299516908216447,0.22917874396134152
21,11,275,513,297,274,270,255,282.5527272727273,264.45454545454544,1.4834024038774118,295,0.9305908375039186,18.712051592547777,1,0.5360623781676414,0.6741259130942058,31.055944312614283,29.5296461204668,5.830951894845301,2.6691996039967094,2.23606797749979,10.73312629199899,11.368371618882968,60.481728924025376,71.59797974644667,0.9322033898305084,282.5527272727273,264.45454545454544,0,11,11,11,3.7952235943226738,0.22915329074975213,nan,5.316707134706919,13.0,14,0.7138297254606791,20.0,11,-0.15315508021387814,-0.17045454545456096
21,12,268,434,162,291,131,277,145.26492537313433,284.0634328358209,1.7925878209588806,300,0.9496107111341408,18.47236308621676,1,0.6175115207373272,0.5578527245962688,33.713316153385286,31.622776601683793,5.656854249492381,2.42938309034388,2.23606797749979,11.12620567984381,10.566825583633731,75.65624084471132,77.698484809835,0.8933333333333333,145.26492537313433,284.0634328358209,0,12,12,12,2.7574364662620416,0.4113826582557781,nan,2.8957678404319203,18.0,5,0.952229811990299,20.0,12,-0.09803758982863542,-0.3995301271420999
21,13,274,360,140,298,110,286,124.46715328467154,291.13138686131384,1.482910981012848,297,0.929729010777431,18.677998695187732,1,0.7611111111111111,0.674349312132672,30.993943334411735,29.154759474226502,6.0,2.681056270116825,2.53224755112299,11.0,11.413347261454842,-87.01772632473138,71.45584412271572,0.9225589225589226,124.46715328467154,291.13138686131384,0,13,13,13,7.16279981367445,0.23760851634874264,nan,27.55932141923448,9.0,21,0.25990479608381495,20.0,13,0.14008561549860588,-0.1919214093628625
21,14,226,380,158,308,138,289,148.5929203539823,296.96017699115043,1.3150571195298792,251,0.8178667815446972,16.96325844612841,1,0.5947368421052631,0.7604232433321912,23.27480192972237,22.67156809750927,6.324555320336759,2.654199429442189,2.23606797749979,13.571909272886973,13.392498353847234,46.343288425183225,61.11269837220809,0.900398406374502,148.5929203539823,296.96017699115043,0,14,14,14,1.4935882783716548,0.48772835579704266,nan,3.1997017542739314,19.0,5,0.4667898426397482,20.0,14,0.4788852662630063,-0.09245458779690807
21,15,207,264,140,306,116,295,127.91787439613526,300.6231884057971,1.4017633929711448,224,0.9205968667263571,16.23454913941803,1,0.7840909090909091,0.7133871557884126,26.323931510051377,23.769728648009426,5.0,2.447628897571019,2.0,9.526315391141889,10.279871365665253,-84.84119027169211,60.384776310850235,0.9241071428571429,127.91787439613526,300.6231884057971,0,15,15,15,11.195026029788583,0.3328498592712712,nan,25.995919442138554,9.0,21,0.43064551168141424,20.0,15,0.2983622010133047,-0.14754330151993145
22,1,284,493,146,64,117,47,130.43661971830986,55.070422535211264,1.490790843039017,309,0.9248380016043078,19.015783725757565,1,0.5760649087221096,0.6707849090094177,30.997520242548003,29.546573405388315,5.830951894845301,2.7262262546429565,2.8284271247461903,11.19208531608957,11.790255150575138,68.94305004770935,72.94112549695427,0.919093851132686,130.43661971830986,55.070422535211264,0,1,1,1,5.025600890941694,2.962730799672297,nan,5.124182168415879,20.0,5,0.9807615587748199,21.0,1,2.705170955058975,1.2082317224904173
22,2,224,250,170,65,145,55,156.77678571428572,59.669642857142854,1.2849901806182233,229,0.9160669126788406,16.88803298257901,1,0.896,0.7782160635024375,26.767739780563456,24.331050121192877,5.0,2.620138204337057,2.23606797749979,9.0,10.73454488922638,89.64277683615173,60.14213562373095,0.9781659388646288,156.77678571428572,59.669642857142854,0,2,2,2,8.301576213145756,4.274824335029189,nan,8.598946511172322,21.0,5,0.9654178220971368,21.0,2,3.841901993355492,-1.8745431893687723
22,3,197,230,199,66,176,56,186.68527918781726,60.54822335025381,1.254496948563963,205,0.894411967045046,15.837556323903858,1,0.8565217391304348,0.7971322697474166,23.762915052040846,22.090722034374522,5.0,2.558463692455652,2.23606797749979,9.0,10.627822180290135,85.00956575258267,55.727922061357845,0.9609756097560975,186.68527918781726,60.54822335025381,0,3,3,3,0.7599900459705952,0.2643135935203539,nan,0.7992350213854968,23.0,3,0.9508968271349404,21.0,3,-0.22617914551608465,0.13676501692047083
22,4,179,220,219,68,197,58,207.20111731843576,62.55865921787709,1.2751434193569011,191,0.8834882789704356,15.09668435477122,1,0.8136363636363636,0.7842255112796132,22.162467930014813,21.213203435596427,5.0,2.4640228492314535,2.0,9.0,10.382080448853728,-88.19393847707161,53.55634918610404,0.93717277486911,207.20111731843576,62.55865921787709,0,4,4,4,0.19623350094919292,0.155082413202618,nan,0.20264877605410758,24.0,3,0.9683428874833088,21.0,4,0.12597280976524416,0.09045112539154587
22,5,239,364,250,116,236,90,242.26359832635984,102.30543933054393,1.4011376503551471,255,0.9225764263686558,17.44431859350499,1,0.6565934065934066,0.7137057517129237,28.195859019067537,26.570660511172846,5.0990195135927845,2.577503871886168,2.23606797749979,10.086167222030836,10.878367927910945,-16.823681282917402,64.8700576850888,0.9372549019607843,242.26359832635984,102.30543933054393,0,5,5,5,0.7941828122347042,0.1980091657981966,nan,3.429790223938914,14.0,14,0.2315543401726277,21.0,5,-0.1130250502635306,0.16258218768679455
22,6,250,406,243,144,229,115,235.32,128.972,1.5987321177838567,270,0.9450046489049483,17.841241161527712,1,0.6157635467980296,0.62549565926416,31.48247018438763,28.861739379323623,5.0,2.4606030982281246,2.23606797749979,9.458889376416986,10.29655899265111,-15.19284197596833,70.87005768508881,0.9259259259259259,235.32,128.972,0,6,6,6,4.616529916651931,0.43702349695183074,nan,4.961886655421555,15.0,14,0.930398100006522,21.0,6,-0.24680161943319945,0.36066396761134456
22,7,297,620,128,189,108,158,117.36700336700336,173.34343434343435,1.6582174119717183,316,0.9541249154801199,19.44613444328572,1,0.4790322580645161,0.6030572304815814,35.65249082249262,33.12099032335839,5.385164807134504,2.5843349531518065,2.23606797749979,9.838699100999074,10.674670455274825,-28.82745432495562,78.66904755831213,0.939873417721519,117.36700336700336,173.34343434343435,0,7,7,7,1.7410101874791406,0.27302382477494225,nan,4.490257693654235,5.0,22,0.3877305727775018,21.0,7,0.24853646804865548,-0.11301164959701282
22,8,264,551,248,206,219,187,232.81060606060606,195.71969696969697,1.6697071800131125,284,0.9531439467739009,18.333991376950163,1,0.4791288566243194,0.5989074084188504,33.506660841337684,30.886890422961002,5.0,2.4627093820071533,2.23606797749979,9.257807859824418,10.136339027828347,62.6174679261972,74.42640687119285,0.9295774647887324,232.81060606060606,195.71969696969697,0,8,8,8,2.0878271166124285,0.14528063964746873,nan,3.140320176471983,6.0,22,0.6648453021621553,21.0,8,0.05669981060606233,0.13375946969696884
22,9,318,455,300,233,265,220,281.8553459119497,225.52830188679246,1.6843470590152587,345,0.9571110396351324,20.12188299403865,1,0.6989010989010989,0.5937018707917849,37.801654994720806,34.713109915419565,5.0990195135927845,2.647888635318472,2.53224755112299,10.44949242269173,10.951946332207298,80.61827107222442,82.04163056034261,0.9217391304347826,281.8553459119497,225.52830188679246,0,9,9,9,1.878531305954649,0.1834057044686401,nan,3.1970288770299997,7.0,22,0.5875865931182271,21.0,9,0.15021770682147917,0.10522496371552847
22,10,236,408,274,265,250,248,261.2457627118644,255.9915254237288,1.353457340898098,254,0.9071035473685426,17.334489682638438,1,0.5784313725490197,0.7388485545739044,26.897404025754216,25.059928172283335,5.385164807134504,2.61907926358445,2.23606797749979,10.493979012062963,11.321320068927099,-60.16392349992877,63.35533905932738,0.9291338582677166,261.2457627118644,255.9915254237288,0,10,10,10,6.218258518061291,0.5388119321740606,nan,7.549679931770836,12.0,15,0.8236453166568547,21.0,10,-0.189019896831212,0.5045689019896713
22,11,279,532,297,274,269,255,282.2652329749104,264.5483870967742,1.5204660335189357,299,0.9316125822674987,18.847647942942654,1,0.5244360902255639,0.65769308748425,31.401350085754004,29.966648127543394,5.656854249492381,2.6759509089973776,2.23606797749979,11.039091378439553,11.412911149636187,61.85789243816076,73.01219330881976,0.9331103678929766,282.2652329749104,264.5483870967742,0,11,11,11,4.051550823006565,0.30242226289313306,nan,5.619129397600052,13.0,15,0.7210282120815719,21.0,11,-0.2874942978168633,0.09384164222876734
22,12,276,448,163,291,131,277,145.18840579710144,284.1159420289855,1.74062875368471,303,0.9494821532270978,18.746042631630413,1,0.6160714285714286,0.5745050447334709,34.08342786849505,32.01562118716424,5.830951894845301,2.4970828036482944,2.23606797749979,11.050931043268568,10.696096539159456,76.08485220972639,77.698484809835,0.9108910891089109,145.18840579710144,284.1159420289855,0,12,12,12,2.733357286658035,0.09280334521477195,nan,2.988571185646692,18.0,6,0.9146033729380845,21.0,12,-0.07651957603289361,0.052509193164610224
22,13,278,360,139,298,109,286,123.86330935251799,291.2158273381295,1.50989427168279,306,0.9291672937382843,18.81384047546846,1,0.7722222222222223,0.6622980289113167,31.231740205013125,29.154759474226502,6.0,2.6886821755884895,2.23606797749979,11.0,11.54510922781287,-87.03517394098057,72.62741699796952,0.9084967320261438,123.86330935251799,291.2158273381295,0,13,13,13,7.772454697459538,0.6097193522625937,nan,28.169040771497073,9.0,22,0.2759218803546949,21.0,13,-0.603843932153552,0.0844404768156437
22,14,228,380,158,309,138,290,148.53070175438597,297.17105263157896,1.3286307100042547,248,0.8415413611124563,17.03815178355966,1,0.6,0.7526545882691493,24.083549810066458,24.041630560342615,6.324555320336759,2.661710609788107,2.23606797749979,12.931724873222493,13.009757449817458,47.29519443817845,61.698484809834994,0.9193548387096774,148.53070175438597,297.17105263157896,0,14,14,14,1.2848876759707077,0.21986288877813878,nan,3.41956464305207,19.0,6,0.37574598233765355,21.0,14,-0.0622185995963207,0.2108756404285259
22,15,210,275,141,306,116,295,128.34285714285716,300.6380952380952,1.4086764307186934,228,0.9253771770127567,16.351767622932517,1,0.7636363636363637,0.7098862295082267,26.76328482533369,24.515301344262525,5.0,2.4660899592022343,2.0,9.552357026015896,10.14455878224421,-84.14500870882684,60.97056274847714,0.9210526315789473,128.34285714285716,300.6380952380952,0,15,15,15,11.078907542232908,0.425244104792118,nan,26.42116354693067,9.0,22,0.4193194414982507,21.0,15,0.42498274672189496,0.014906832298095196
23,1,292,522,147,65,118,47,131.91780821917808,55.66095890410959,1.4997713063825913,315,0.9286142546818518,19.281751659604673,1,0.5593869731800766,0.6667683237732915,31.820827605594523,30.083217912982647,5.830951894845301,2.7437273132586673,2.8284271247461903,11.19208531608957,11.807009318943361,68.41144959302295,74.18376618407356,0.926984126984127,131.91780821917808,55.66095890410959,0,1,1,1,6.612484786449224,1.594569715658707,nan,6.718751884074586,20.0,6,0.9841835061840509,22.0,1,1.4811885008682282,0.5905363688983272
23,2,217,286,172,66,146,55,158.46082949308754,59.42857142857143,1.4005323830790684,232,0.9240366032010016,16.622063085174787,1,0.7587412587412588,0.7140141935179689,27.0629946044097,25.495097567963924,5.0990195135927845,2.505427040194129,2.23606797749979,9.883716976506172,10.346291355721508,-84.10934242175048,61.798989873223334,0.9353448275862069,158.46082949308754,59.42857142857143,0,2,2,2,9.980508485221536,1.7012110047241602,nan,10.300157515896482,21.0,6,0.9689665881146358,22.0,2,1.684043778801822,-0.2410714285714235
23,3,195,220,198,66,176,56,186.33333333333334,60.64102564102564,1.222287702945342,200,0.8930131122611024,15.756957549709801,1,0.8863636363636364,0.8181379863270355,23.56456779824547,21.587033144922902,5.0,2.5607572239855223,2.23606797749979,9.0,10.604777642527052,85.0458397608232,54.72792206135785,0.975,186.33333333333334,60.64102564102564,0,3,3,3,1.1205554688712764,0.3639754794775517,nan,1.1632105008630487,23.0,4,0.9633299115163385,22.0,3,-0.35194585448391535,0.09280229077183577
23,4,181,220,219,68,197,58,207.12154696132598,62.591160220994475,1.2887904994387647,194,0.8879574779580431,15.180789096653193,1,0.8227272727272728,0.7759213001922922,22.530280001863723,21.213203435596427,5.0,2.446344692112643,2.0,9.0,10.362251563464845,-89.12663122067715,54.14213562373095,0.9329896907216495,207.12154696132598,62.591160220994475,0,4,4,4,0.1789813317475425,0.08595206183806856,nan,0.28860083789217617,24.0,4,0.6201691341395603,22.0,4,-0.07957035710978744,0.0325010031173818
23,5,236,364,250,116,236,90,242.2584745762712,102.2457627118644,1.4189487221816957,251,0.9273382930393911,17.334489682638438,1,0.6483516483516484,0.7047471021098326,28.475442128130048,26.570660511172846,5.0990195135927845,2.544897843583595,2.23606797749979,9.803060746521975,10.656197206305531,-18.20899376156675,64.8700576850888,0.9402390438247012,242.2584745762712,102.2457627118644,0,5,5,5,0.842195549391778,0.05989617376755505,nan,3.4896863977064694,14.0,15,0.24133846237452602,22.0,5,-0.005123750088642964,-0.05967661867953211
23,6,250,464,244,144,228,115,235.788,129.084,1.6285049320609208,273,0.9460859461361179,17.841241161527712,1,0.5387931034482759,0.6140601605267911,31.63797896828988,29.154759474226502,5.0,2.449345986789894,2.23606797749979,9.714415217278837,10.248038192846824,-20.28618408247956,71.5269119345812,0.9157509157509157,235.788,129.084,0,6,6,6,4.580178205689216,0.48121512860675464,nan,5.443101784028309,15.0,15,0.841464735994618,22.0,6,0.46800000000001774,0.11199999999999477
23,7,300,620,128,189,108,158,117.38,173.15333333333334,1.6661741894264972,319,0.9553958448568148,19.544100476116796,1,0.4838709677419355,0.6001773442092531,36.096760287785614,33.54101966249684,5.385164807134504,2.5764760819275043,2.23606797749979,9.838699100999074,10.660393314274689,-28.07697906755538,79.25483399593904,0.9404388714733543,117.38,173.15333333333334,0,7,7,7,1.5768247531480382,0.19054476248555402,nan,4.680802456139789,5.0,23,0.3368706045433991,22.0,7,0.01299663299663223,-0.1901010101010172
23,8,264,551,248,206,219,187,233.15530303030303,195.85227272727272,1.6960940764398713,286,0.9546704480782389,18.333991376950163,1,0.4791288566243194,0.5895899371920549,33.86696914178657,30.886890422961002,5.0,2.4317981466814076,2.23606797749979,9.211082276108911,10.081004733128022,63.22475230580574,75.01219330881975,0.9230769230769231,233.15530303030303,195.85227272727272,0,8,8,8,2.3247958652453757,0.36931332553139384,nan,3.5096335020033766,6.0,23,0.6624041695289068,22.0,8,0.34469696969696884,0.13257575757575069
23,9,324,468,300,233,264,220,281.66975308641975,225.56172839506172,1.710640044318971,354,0.9588546314378122,20.310825007719227,1,0.6923076923076923,0.5845765176145595,38.54666724941118,35.6931365951495,5.0990195135927845,2.6490274977288197,2.53224755112299,10.605454996164742,10.94330282280449,80.63360821203058,83.4558441227157,0.9152542372881356,281.66975308641975,225.56172839506172,0,9,9,9,1.8624270453146046,0.1885789711056648,nan,3.3856078481356646,7.0,23,0.5501012311098515,22.0,9,-0.18559282552996592,0.03342650826925819
23,10,236,391,273,265,250,248,261.0593220338983,256.04237288135596,1.343110148149061,253,0.9071041968013408,17.334489682638438,1,0.6035805626598465,0.7445405735174433,26.86851364037796,25.059928172283335,5.656854249492381,2.621684497452524,2.23606797749979,10.705978588064236,11.309122282701065,-58.993239467986385,63.11269837220809,0.932806324110672,261.0593220338983,256.04237288135596,0,10,10,10,6.4102435485444245,0.19325007205072717,nan,7.742930003821563,12.0,16,0.8278834427510795,22.0,10,-0.18644067796611807,0.0508474576271567
23,11,284,532,297,274,269,255,281.98591549295776,264.49295774647885,1.5177616751287064,304,0.9331986685430762,19.015783725757565,1,0.5338345864661654,0.6588649696370807,31.826203853333748,30.01666203960727,5.830951894845301,2.6883865424620894,2.23606797749979,10.73312629199899,11.437092754648209,62.158137750210514,73.59797974644665,0.9342105263157895,281.98591549295776,264.49295774647885,0,11,11,11,4.336211898485469,0.2847642333554895,nan,5.903893630955541,13.0,16,0.7344664673072127,22.0,11,-0.2793174819526598,-0.05542935029535556
23,12,202,299,153,290,130,277,141.0891089108911,283.2227722772277,1.4283091963120773,225,0.8733482885512588,16.03728119216293,1,0.6755852842809364,0.7001285173980675,23.33457917475357,22.847319317591726,5.830951894845301,2.495389732721047,2.118033988749895,11.050931043268568,11.366186253764848,71.3184624320656,60.21320343559643,0.8977777777777778,141.0891089108911,283.2227722772277,0,12,12,12,6.119381792303295,4.195472222140062,nan,7.1840434077867545,18.0,7,0.8518018955273186,22.0,12,-4.09929688621034,-0.8931697517577959
23,13,84,120,163,292,151,282,156.11904761904762,286.76190476190476,1.029825329720674,90,0.7104722672625006,10.341765891652821,1,0.7,0.9710384578239459,12.456573738223396,11.704699910719626,4.123105625617661,1.9590783842947228,2.0,7.98489954161323,8.766004848218362,70.5011876629216,32.97056274847714,0.9333333333333333,156.11904761904762,286.76190476190476,0,13,13,13,9.980109825056116,11.24633493293155,nan,14.234906118578241,18.0,7,0.7011012044561986,22.0,12,10.930641821946182,2.6459627329192585
23,14,281,372,140,298,109,286,123.8185053380783,291.2775800711744,1.5525148562342062,309,0.9342365750080777,18.91508160359296,1,0.7553763440860215,0.6441162195546449,31.99091515720621,30.14962686336267,6.0,2.66210951745848,2.23606797749979,11.0,11.409685441672282,-86.82752719742597,74.04163056034261,0.9093851132686084,123.8185053380783,291.2775800711744,0,14,14,14,7.826328851323013,0.07629416588721902,nan,28.245334937384293,9.0,23,0.27708394567360667,22.0,13,-0.044804014439691286,0.06175273304489792
23,15,233,380,158,309,138,290,148.79828326180257,297.2360515021459,1.300119321377554,252,0.8344631734239738,17.22396045987371,1,0.6131578947368421,0.7691601713452273,24.199270529521772,23.430749027719962,6.4031242374328485,2.685578414390065,2.23606797749979,13.571909272886973,13.335339791148991,46.82242717379367,61.698484809834994,0.9246031746031746,148.79828326180257,297.2360515021459,0,15,15,15,1.2326657320185443,0.27536288109750384,nan,3.694927524149574,19.0,7,0.3336102600015829,22.0,14,0.2675815074165939,0.06499887056696707
23,16,213,260,141,306,115,296,128.31924882629107,300.67605633802816,1.3888359176099796,224,0.927057149079663,16.46815177937675,1,0.8192307692307692,0.7200274613583442,27.03652636159684,25.317977802344327,5.0,2.4901542655602693,2.0,9.0,10.136535759366968,-85.02892733672117,60.97056274847714,0.9508928571428571,128.31924882629107,300.67605633802816,0,16,16,16,11.122078160276743,0.044703441916739126,nan,26.46586698884741,9.0,23,0.42024235083488987,22.0,15,-0.023608316566082976,0.03796109993294294
24,1,292,522,148,65,119,47,132.62328767123287,56.0958904109589,1.4761791634813453,312,0.9251143854488768,19.281751659604673,1,0.5593869731800766,0.6774245462465758,31.471650336022012,29.546573405388315,5.830951894845301,2.7623047466659973,2.8284271247461903,11.271943090298489,11.94942440500518,66.84804102378304,73.59797974644667,0.9358974358974359,132.62328767123287,56.0958904109589,0,1,1,1,7.438440885471277,0.8287741989961657,nan,7.547526083070752,20.0,7,0.98554689359151,23.0,1,0.7054794520547887,0.4349315068493098
24,2,233,336,175,66,147,54,159.75107296137338,59.047210300429185,1.4896004325950765,252,0.9316829494370448,17.22396045987371,1,0.6934523809523809,0.6713209650844897,28.75502715798656,27.459060435491963,5.0990195135927845,2.5029482004426766,2.23606797749979,9.838699100999074,10.445909513754453,-83.36678042797652,66.04163056034261,0.9246031746031746,159.75107296137338,59.047210300429185,0,2,2,2,11.32592853481081,1.3454235457699526,nan,11.645581061666434,21.0,7,0.9725516034654709,23.0,2,1.290243468285837,-0.3813611281422453
24,3,199,240,198,66,174,56,185.77386934673368,60.55778894472362,1.3247183037051093,207,0.8996425332395013,15.91774699517169,1,0.8291666666666667,0.7548774688196702,24.187978250297025,23.021728866442675,5.0,2.536913439892008,2.23606797749979,9.0,10.561129233889348,84.61666461841679,57.55634918610404,0.961352657004831,185.77386934673368,60.55778894472362,0,3,3,3,1.6700979213811362,0.5656220468769473,nan,1.728832547739996,23.0,5,0.966026422607765,23.0,3,-0.5594639865996669,-0.08323669630202346
24,4,184,220,219,68,197,58,207.0,62.61413043478261,1.2677776108609589,196,0.8973024166783998,15.306079714651624,1,0.8363636363636363,0.7887818742286286,23.136828631016233,21.213203435596427,5.0,2.455405605936881,2.0,9.0,10.21297389388667,-89.74568742086426,54.14213562373095,0.9387755102040817,207.0,62.61413043478261,0,4,4,4,0.19947169620757996,0.12369840148138872,nan,0.4122992393735649,24.0,5,0.483803211741674,23.0,4,-0.12154696132597564,0.022970213788134686
24,5,241,390,251,116,236,90,242.4688796680498,102.06224066390041,1.425226210708577,257,0.9256619249087111,17.517155313611116,1,0.617948717948718,0.7016430040974562,28.670860547105892,26.570660511172846,5.0990195135927845,2.5634890845946967,2.23606797749979,9.955557351145425,10.847668520853826,-19.903528663000067,65.698484809835,0.9377431906614786,242.4688796680498,102.06224066390041,0,5,5,5,1.1107012814822692,0.27919642679528844,nan,3.768882824501758,14.0,16,0.2947030547783354,23.0,5,0.2104050917785969,-0.18352204796399008
24,6,255,480,244,145,228,115,235.67843137254903,129.1529411764706,1.6792424840474343,279,0.9477250506194471,18.01877032173579,1,0.53125,0.5955066105698602,32.20489527296546,29.832867780352597,5.0990195135927845,2.4566364531669382,2.23606797749979,9.803060746521975,10.276199492656936,-20.522081404202364,73.35533905932738,0.9139784946236559,235.67843137254903,129.1529411764706,0,6,6,6,4.675646672800287,0.12945335041875541,nan,5.5725551344470645,15.0,16,0.8390489748405562,23.0,6,-0.10956862745098306,0.06894117647058806
24,7,298,620,128,189,108,158,117.22818791946308,173.1006711409396,1.677356566536742,318,0.9559996585773548,19.47884453275087,1,0.4806451612903226,0.5961761619145247,36.102869497849404,33.54101966249684,5.0,2.5654881016743465,2.23606797749979,9.391485505499118,10.591418581322761,-27.45796201365143,79.25483399593904,0.9371069182389937,117.22818791946308,173.1006711409396,0,7,7,7,1.4625324314664725,0.16068669610350952,nan,4.841489152243298,5.0,24,0.30208317843463717,23.0,7,-0.15181208053691364,-0.052662192393739815
24,8,266,570,249,206,219,187,233.24812030075188,195.8421052631579,1.7207281112079855,289,0.9544714848635334,18.403307281560924,1,0.4666666666666667,0.5811493364271129,33.90755820555097,31.38470965295043,5.0,2.44977795271702,2.23606797749979,9.257807859824418,10.114698189599,63.641747847576845,75.84062043356595,0.9204152249134948,233.24812030075188,195.8421052631579,0,8,8,8,2.35257484997244,0.0933724960579979,nan,3.6030059980613744,6.0,24,0.6529478028174978,23.0,8,0.09281727044884747,-0.010167464114829272
