Channel_OrigGray,Count_FilteredNuclei,Count_IdentifyPrimaryObjects,Count_IdentifySecondaryObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07ImageMath,ExecutionTime_08EnhanceOrSuppressFeatures,ExecutionTime_09IdentifyPrimaryObjects,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11TrackObjects,ExecutionTime_12Tile,ExecutionTime_13MeasureObjectSizeShape,ExecutionTime_14SaveImages,FileName_OrigGray,Frame_OrigGray,Group_Index,Group_Number,Height_OrigGray,ImageNumber,ImageSet_ImageSet,MD5Digest_OrigGray,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07ImageMath,ModuleError_08EnhanceOrSuppressFeatures,ModuleError_09IdentifyPrimaryObjects,ModuleError_10IdentifySecondaryObjects,ModuleError_11TrackObjects,ModuleError_12Tile,ModuleError_13MeasureObjectSizeShape,ModuleError_14SaveImages,PathName_OrigGray,ProcessingStatus,Scaling_OrigGray,Series_OrigGray,Threshold_FinalThreshold_IdentifyPrimaryObjects,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifyPrimaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifyPrimaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifyPrimaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_OrigGray,Width_OrigGray
-1,9.0,9.0,9.0,0.0,0.0,1.984375,0.0,0.125,0.0,0.0,0.96875,0.265625,0.21875,0.28125,0.015625,0.125,0.34375,SuperSegger_controlagaint001xy1c1.tif,0,1,1,331,1,b'eLtGc+q1sxlN3UM4dQNTbqVhsqFeSWYaOD3DAgAYuCCPgRK8M0rKBzEQqR8cvEAG2GZQTvB1tQMAuqqp6w==',a2ff3c4ae9cdd08611449fcfd74ee678,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint001xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16331861019134522,0.8400993347167969,0.20414826,0.84009933,-11.006281938183033,-9.492781203253902,1.266888874706732,0.0019013805663392462,0,0,9,0,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint001xy1c1.tif,362
-1,9.0,9.0,9.0,0.0,0.0,0.734375,0.0,0.265625,0.0,0.046875,1.3125,0.171875,0.1875,0.171875,0.015625,0.125,0.375,SuperSegger_controlagaint002xy1c1.tif,0,2,1,331,2,b'eLtGc+q1sxlN3UM4dRsYVVQaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAuvyp7A==',99183ea1c4a12c69213642bb2b75bfb7,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint002xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.1626543164253235,0.8378646373748779,0.2033179,0.83786464,-10.9856469173303,-9.615453346981878,1.2565849730901497,0.0018967611187958244,0,0,0,0,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint002xy1c1.tif,362
-1,11.0,11.0,11.0,0.0,0.0,0.375,0.0,0.1875,0.0,0.0,1.21875,0.171875,0.171875,0.1875,0.015625,0.140625,0.375,SuperSegger_controlagaint003xy1c1.tif,0,3,1,331,3,b'eLtGc+q1sxlN3UM4dRsYV1QaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAu06p7Q==',76ccb9f6280f8b8d07951a14254eff0a,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint003xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16040019989013674,0.8385556936264038,0.20050025,0.8385557,-11.040802438203514,-9.739554071619384,1.2586819418615978,0.001902796872347446,0,0,0,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint003xy1c1.tif,362
-1,11.0,11.0,11.0,0.0,0.0,0.421875,0.0,0.171875,0.0,0.0,1.140625,0.140625,0.15625,0.15625,0.015625,0.109375,0.359375,SuperSegger_controlagaint004xy1c1.tif,0,4,1,331,4,b'eLtGc+q1sxlN3UM4dRuYVFQaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAu6Cp7g==',73abc1209a95a5c1848097ff61524cca,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint004xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16416056156158448,0.8382654190063477,0.2052007,0.8382654,-11.02383478836655,-9.775052070150913,1.278186662457511,0.001928986805676587,0,0,0,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint004xy1c1.tif,362
-1,11.0,11.0,11.0,0.0,0.0,0.375,0.0,0.09375,0.03125,0.0,1.25,0.140625,0.21875,0.203125,0.0,0.125,0.375,SuperSegger_controlagaint005xy1c1.tif,0,5,1,331,5,b'eLtGc+q1sxlN3UM4dRuYVlQaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAu/Kp7w==',6dd044ceb65231718d4f9ef668aca177,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint005xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16245614290237428,0.837799072265625,0.20307018,0.8377991,-10.945416894996853,-9.703007336445161,1.2819735246968265,0.001954502038053948,0,0,0,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint005xy1c1.tif,362
-1,14.0,14.0,14.0,0.0,0.0,0.40625,0.0,0.140625,0.0,0.0,1.28125,0.140625,0.203125,0.171875,0.0,0.140625,0.375,SuperSegger_controlagaint006xy1c1.tif,0,6,1,331,6,b'eLtGc+q1sxlN3UM4dRuYVVQaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAvESp8A==',cb9e5c79239590b91e57b4f1e10a6793,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint006xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16045590639114382,0.8379909992218018,0.20056988,0.837991,-11.102108743465656,-9.74534048553385,1.292073465904438,0.0019622215658010424,0,0,2,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint006xy1c1.tif,362
-1,12.0,12.0,12.0,0.0,0.0,0.28125,0.0,0.046875,0.0,0.0,0.921875,0.140625,0.171875,0.171875,0.015625,0.125,0.34375,SuperSegger_controlagaint007xy1c1.tif,0,7,1,331,7,b'eLtGc+q1sxlN3UM4dRuYV1QaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAvJap8Q==',c543525cc19e4d98b43ba42866b75101,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint007xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16377792358398438,0.8385606408119202,0.2047224,0.83856064,-11.061443504761707,-9.712750098924044,1.2957205834198209,0.0020090380202622492,2,0,0,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint007xy1c1.tif,362
-1,13.0,13.0,13.0,0.0,0.0,0.265625,0.0,0.0625,0.0,0.0,0.953125,0.15625,0.1875,0.203125,0.0,0.140625,0.40625,SuperSegger_controlagaint008xy1c1.tif,0,8,1,331,8,b'eLtGc+q1sxlN3UM4dRtYVFQaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAvOip8g==',a48e68e942867eed5755bf6663aa6c11,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint008xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16166493892669678,0.836860179901123,0.20208117,0.8368602,-11.064007148425116,-9.833902236024954,1.3032861860991516,0.001990037598320559,0,1,2,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint008xy1c1.tif,362
-1,15.0,15.0,15.0,0.0,0.0,0.1875,0.0,0.046875,0.0,0.0,0.921875,0.171875,0.203125,0.203125,0.015625,0.15625,0.375,SuperSegger_controlagaint009xy1c1.tif,0,9,1,331,9,b'eLtGc+q1sxlN3UM4dRtYVlQaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAvTqp8w==',fa21d951f05677b39b8462046a9e7a71,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint009xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16293915510177615,0.8392165303230286,0.20367394,0.83921653,-11.027008046787671,-9.751504132099921,1.299299627561523,0.0020436787184155633,0,0,2,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint009xy1c1.tif,362
-1,15.0,15.0,15.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0,0.890625,0.15625,0.203125,0.1875,0.0,0.125,0.34375,SuperSegger_controlagaint010xy1c1.tif,0,10,1,331,10,b'eLtGc+q1sxlN3UM4dRsaVFQaJhvqlWSmgdMzLACAgQvyGCjBO6OkfBADkfrBwQtkgG0G5QRfVzsAuqup6w==',63302870a53c52285e58cfed66947038,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint010xy1c1.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\SuperSegger sample images set\1. Raw Images\1. raw images,Done,65535,0,0.16002265214920045,0.8380939960479736,0.20002832,0.838094,-11.090934743375337,-9.876681751352708,1.3246296570699896,0.002033683507761088,0,0,0,1,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/SuperSegger%20sample%20images%20set/1.%20Raw%20Images/1.%20raw%20images/SuperSegger_controlagaint010xy1c1.tif,362
