StepNumber,NumberOfCells
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,3
13,4
14,4
15,4
16,4
17,4
18,6
19,8
20,7
21,7
22,8
23,7
24,9
25,8
26,11
27,11
28,13
29,11
30,10
31,11
