TimeStep,CellId,Center_X,Center_Y,Major_axis,label,parent,daughter1,daughter2,checked,InstantaneousGrowthRate,InstantaneousVelocity
13,4,77.8458404541016,74.0552291870117,54.1767425537109,2,2,16,15,True,0.045,-0.184
13,3,107.315803527832,55.0714149475098,37.9567985534668,2,2,9,10,True,0.088,-2.342
14,6,33.8473663330078,119.777961730957,47.5201988220215,1,1,8,7,True,0.03,-0.607
14,5,58.4548492431641,112.380752563477,33.8749771118164,1,1,19,20,True,0.012,-1.575
14,4,77.246955871582,74.2814407348633,58.2626495361328,2,2,16,15,True,0.046,-1.358
14,3,103.393730163574,54.9909820556641,45.8927688598633,2,2,9,10,True,0.052,-1.23
15,6,33.4057998657227,118.955657958984,50.20458984375,1,1,8,7,True,-0.003,-0.073
15,5,56.034912109375,110.965911865234,34.9977226257324,1,1,19,20,True,0.033,-1.455
15,4,74.4974746704102,74.178092956543,62.446159362793,2,2,16,15,True,-0.014,-0.526
15,3,101.966888427734,53.7431602478027,50.5901069641113,2,2,9,10,True,0.06,-1.63
16,6,33.0899124145508,118.929512023926,49.9777526855469,1,1,8,7,True,0.033,0.209
16,5,53.1489868164062,109.957077026367,38.0045051574707,1,1,19,20,True,0.077,0.109
16,4,72.7421569824219,74.8041000366211,61.1896209716797,2,2,16,15,True,0.016,-0.325
16,3,98.9241638183594,54.2410125732422,56.0263137817383,2,2,9,10,True,0.01,-0.532
17,6,31.9384803771973,119.56827545166,52.991886138916,1,1,8,7,True,,
17,5,51.7061653137207,110.823875427246,44.9366989135742,1,1,19,20,True,0.006,-3.391
17,4,71.6325836181641,75.1962356567383,62.6668357849121,2,2,16,15,True,-0.001,-0.979
17,3,97.9437484741211,54.3657646179199,56.8964576721191,2,2,9,10,True,,
18,8,21.9822578430176,119.50902557373,29.8384380340576,1,6,27,28,True,0.024,0.593
18,7,47.6216850280762,115.399429321289,24.6782493591309,1,6,21,22,True,-0.007,0.488
18,5,47.5937919616699,107.108032226562,45.454719543457,1,1,19,20,True,0.026,-0.002
18,4,71.1700668334961,73.604133605957,62.5753173828125,2,2,16,15,True,-0.011,0.205
18,10,117.002227783203,45.9666290283203,21.2802047729492,2,3,11,12,True,,
18,9,92.9825134277344,55.0536842346191,47.4963645935059,2,3,13,14,True,,
19,8,21.9454212188721,120.419967651367,31.9933490753174,1,6,27,28,True,0.023,0.397
19,7,48.0432319641113,116.016876220703,24.0518550872803,1,6,21,22,True,0.009,2.02
19,5,46.9276275634766,107.399078369141,47.7940826416016,1,1,19,20,True,0.01,1.423
19,4,70.6826553344727,74.4959945678711,61.5459175109863,2,2,16,15,True,,
19,12,122.248016357422,40.4011268615723,15.0406093597412,2,10,0,0,False,,
19,11,114.933372497559,43.679615020752,12.3622579574585,2,10,0,0,False,,
19,14,90.2502670288086,56.3443298339844,36.4000778198242,2,9,17,18,True,,
19,13,104.586280822754,53.6700401306152,12.3707838058472,2,9,0,0,False,,
20,8,22.9579467773438,120.836639404297,34.0384941101074,1,6,27,28,True,0.011,-0.09
20,7,51.1324424743652,117.998954772949,24.8685245513916,1,6,21,22,True,0.005,0.298
20,5,48.5331153869629,109.024436950684,48.6698837280273,1,1,19,20,True,,
20,16,60.005184173584,79.8588943481445,42.3810806274414,2,4,25,26,True,-0.01,0.375
20,15,86.4111175537109,68.2144470214844,27.3551597595215,2,4,32,31,True,0.022,0.372
20,18,73.8831024169922,62.3995208740234,6.4976372718811,2,14,0,0,False,,
20,17,91.2348251342773,57.6265296936035,28.2230052947998,2,14,40,39,True,0.019,0.602
21,8,24.1734676361084,120.46208190918,35.0520935058594,1,6,27,28,True,0.006,-0.012
21,7,52.3650932312012,117.945571899414,25.3207397460938,1,6,21,22,True,,
21,20,63.8626022338867,113.660987854004,21.5872993469238,1,5,29,30,True,0.009,2.534
21,19,38.8059921264648,105.297515869141,30.3538284301758,1,5,24,23,True,0.037,-0.214
21,16,59.9678535461426,80.5887832641602,41.4854698181152,2,4,25,26,True,0.036,0.271
21,15,86.5868835449219,68.8919448852539,29.3465213775635,2,4,32,31,True,0.049,0.411
21,17,92.5889129638672,57.1642036437988,29.9287357330322,2,14,40,39,True,0.085,3.357
22,8,25.4212436676025,120.186737060547,35.6078872680664,1,6,27,28,True,0.016,1.365
22,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
22,21,44.8320503234863,112.448348999023,12.6219940185547,1,7,0,0,False,,
22,20,68.4743118286133,115.386817932129,22.3773536682129,1,5,29,30,True,0.08,-0.826
22,19,37.9316215515137,105.274711608887,33.7037925720215,1,5,24,23,True,0.012,1.335
22,16,60.8385696411133,80.442985534668,44.7678413391113,2,4,25,26,True,0.023,0.93
22,15,85.9490814208984,70.6607360839844,33.7223052978516,2,4,32,31,True,0.024,0.963
22,17,98.8277359008789,56.5212211608887,37.5811195373535,2,14,40,39,True,0.009,0.263
23,8,25.3313636779785,122.297927856445,37.039665222168,1,6,27,28,True,0.009,0.543
23,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
23,20,64.6160736083984,116.174339294434,29.6121673583984,1,5,29,30,True,0.01,0.601
23,19,38.2296829223633,107.294784545898,34.741943359375,1,5,24,23,True,,
23,16,61.202823638916,81.9135589599609,46.8499908447266,2,4,25,26,True,,
23,15,85.1390533447266,73.857536315918,35.8881378173828,2,4,32,31,True,0.014,0.59
23,17,97.8544006347656,58.9573173522949,38.3763122558594,2,14,40,39,True,-0.012,-4.049
24,8,23.9669914245605,123.402053833008,37.8246574401855,1,6,27,28,True,0.038,0.08
24,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
24,20,66.0059585571289,116.428016662598,30.4887924194336,1,5,29,30,True,0.037,0.704
24,24,31.5347423553467,107.519012451172,14.7254781723022,1,19,0,0,False,,
24,23,51.1192283630371,105.883499145508,22.8960723876953,1,19,0,0,False,0.004,0.162
24,26,54.7637176513672,88.2870788574219,32.6403388977051,2,16,33,34,True,0.01,0.066
24,25,71.2807388305664,70.5129470825195,16.6465015411377,2,16,37,38,True,0.148,-2.33
24,15,84.9511337280273,75.4133377075195,37.1701583862305,2,4,32,31,True,0.07,0.1
24,17,92.5880279541016,55.9306144714355,37.286979675293,2,14,40,39,True,-0.014,-0.625
25,8,23.9807929992676,123.520919799805,41.2526168823242,1,6,27,28,True,,
25,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
25,20,67.5110549926758,116.783744812012,33.7979774475098,1,5,29,30,True,,
25,23,52.1428337097168,105.654167175293,23.236421585083,1,19,0,0,False,0.051,-1.176
25,26,53.3976516723633,89.235237121582,33.518684387207,2,16,33,34,True,-0.001,0.87
25,25,71.7740783691406,64.9062347412109,29.9623966217041,2,16,37,38,True,-0.002,0.285
25,15,83.3129653930664,77.4386825561523,43.4402313232422,2,4,32,31,True,,
25,17,92.7241058349609,53.8619995117188,36.0354461669922,2,14,40,39,True,0.036,0.134
26,28,18.2429676055908,129.879867553711,27.5705146789551,1,8,0,0,False,0.01,-0.691
26,27,26.3338203430176,115.610000610352,22.8871974945068,1,8,0,0,False,-0.016,-1.674
26,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
26,30,75.2328491210938,120.597953796387,15.621753692627,1,20,0,0,False,0.044,-0.448
26,29,53.5815467834473,116.98503112793,23.1036834716797,1,20,0,0,False,0.026,-0.908
26,23,51.1268539428711,104.187812805176,27.8469772338867,1,19,0,0,False,-0.005,-0.517
26,26,50.1537780761719,92.5843353271484,33.3998641967773,2,16,33,34,True,-0.002,-0.733
26,25,69.7726593017578,67.6694107055664,29.8205280303955,2,16,37,38,True,0.036,-0.311
26,32,85.4038391113281,71.4792709350586,34.5213356018066,2,15,35,36,True,0.011,-0.748
26,31,75.1513748168945,86.6427154541016,9.06133937835693,2,15,0,0,False,0.0,0.0
26,17,90.926887512207,57.2222671508789,39.298641204834,2,14,40,39,True,0.021,0.123
27,28,18.7739372253418,128.757278442383,28.4449901580811,1,8,0,0,False,0.034,-1.165
27,27,25.0621223449707,113.321907043457,21.4681949615479,1,8,0,0,False,0.032,-0.679
27,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
27,30,75.3093185424805,119.756370544434,19.6093235015869,1,20,0,0,False,0.031,0.563
27,29,52.199893951416,116.115791320801,25.4212245941162,1,20,0,0,False,0.036,-0.854
27,23,52.3083190917969,102.730171203613,27.3963432312012,1,19,0,0,False,-0.048,0.968
27,26,48.7219047546387,92.1034469604492,33.2598266601562,2,16,33,34,True,,
27,25,69.1220321655273,67.6686630249023,33.0603294372559,2,16,37,38,True,-0.026,-1.64
27,32,84.3830718994141,70.9502792358398,35.5069313049316,2,15,35,36,True,,
27,31,75.1513748168945,86.6427154541016,9.06133937835693,2,15,0,0,False,0.0,0.0
27,17,92.017822265625,55.807731628418,41.1747436523438,2,14,40,39,True,0.019,0.897
28,28,20.7376041412354,126.685188293457,31.4699077606201,1,8,0,0,False,0.024,0.181
28,27,26.0538349151611,112.053108215332,24.3560085296631,1,8,0,0,False,0.021,-0.598
28,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
28,30,76.947395324707,119.715232849121,22.3566436767578,1,20,0,0,False,0.034,1.034
28,29,49.661750793457,115.830673217773,28.6899795532227,1,20,0,0,False,-0.009,0.762
28,23,56.4700698852539,102.165252685547,23.03835105896,1,19,0,0,False,,
28,34,35.0755844116211,96.6867065429688,22.2598743438721,2,26,0,0,False,0.014,0.733
28,33,55.9949989318848,87.5860595703125,20.0625438690186,2,26,0,0,False,,
28,25,68.6482086181641,64.6108245849609,30.7395210266113,2,16,37,38,True,,
28,36,92.313606262207,63.3586959838867,11.2031307220459,2,32,0,0,False,,
28,35,79.7676086425781,72.4165344238281,24.541784286499,2,32,0,0,False,0.037,1.767
28,31,75.1513748168945,86.6427154541016,9.06133937835693,2,15,0,0,False,0.0,0.0
28,17,94.445556640625,54.3437461853027,42.9238014221191,2,14,40,39,True,0.016,0.38
29,28,21.1562728881836,126.891571044922,33.6356468200684,1,8,0,0,False,0.029,-0.289
29,27,28.7052249908447,110.476638793945,26.2337551116943,1,8,0,0,False,0.079,0.502
29,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
29,30,77.7984466552734,121.011161804199,25.3976860046387,1,20,0,0,False,0.017,-1.454
29,29,49.8912734985352,116.976425170898,27.8594055175781,1,20,0,0,False,0.001,-0.382
29,34,32.5253295898438,98.7331237792969,23.4799499511719,2,26,0,0,False,0.026,-0.233
29,38,75.2377319335938,56.4258728027344,18.4713439941406,2,25,0,0,False,0.043,-0.494
29,37,63.1034851074219,74.4324645996094,22.2264099121094,2,25,0,0,False,,
29,35,75.3650360107422,80.6557693481445,27.9131526947021,2,32,0,0,False,0.006,-3.0
29,31,75.1513748168945,86.6427154541016,9.06133937835693,2,15,0,0,False,0.0,0.0
29,17,94.4830474853516,55.4151725769043,44.4016494750977,2,14,40,39,True,0.051,0.13
30,28,19.2533092498779,126.756332397461,36.2257690429688,1,8,0,0,False,0.027,-1.182
30,27,27.0315189361572,111.673492431641,33.3705215454102,1,8,0,0,False,0.02,-0.722
30,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,0.0,0.0
30,30,75.0635452270508,120.162117004395,26.9658126831055,1,20,0,0,False,0.004,-0.711
30,29,49.281909942627,116.612442016602,27.9351081848145,1,20,0,0,False,0.072,-1.024
30,34,27.9128532409668,99.7719192504883,25.7928771972656,2,26,0,0,False,0.021,-0.402
30,38,76.1008682250977,53.9851531982422,22.3617858886719,2,25,0,0,False,-0.012,-0.928
30,35,71.8853454589844,77.7467956542969,28.4271049499512,2,32,0,0,False,-0.031,-1.806
30,31,75.1513748168945,86.6427154541016,9.06133937835693,2,15,0,0,False,0.0,0.0
30,17,95.1193389892578,54.7082328796387,49.0000686645508,2,14,40,39,True,,
31,28,19.2716445922852,124.959983825684,38.6245536804199,1,8,0,0,False,,
31,27,25.4194660186768,110.940467834473,35.1315231323242,1,8,0,0,False,,
31,22,52.7983665466309,118.268424987793,11.7211112976074,1,7,0,0,False,,
31,30,75.8237457275391,118.419059753418,27.2978534698486,1,20,0,0,False,,
31,29,47.0805435180664,115.862335205078,34.3823356628418,1,20,0,0,False,,
31,34,24.7418746948242,99.9845886230469,27.7126522064209,2,26,0,0,False,,
31,38,76.5212173461914,50.9149589538574,21.2540721893311,2,25,0,0,False,,
31,35,68.1563110351562,77.4615783691406,25.6196365356445,2,32,0,0,False,,
31,31,75.1513748168945,86.6427154541016,9.06133937835693,2,15,0,0,False,,
31,40,106.801689147949,49.4613075256348,39.2814140319824,2,17,0,0,False,,
31,39,81.1549530029297,57.5116882324219,17.1189422607422,2,17,0,0,False,,
