TimeStep,CellId,Center_X,Center_Y,Major_axis,label,parent,daughter1,daughter2,checked,InstantaneousGrowthRate,InstantaneousVelocity
1,1,106.723434448242,48.1468124389648,29.402645111084,1,0,2,3,True,0.012,-2.721
2,1,104.000534057617,44.1909065246582,30.4559116363525,1,0,2,3,True,0.024,-3.482
3,1,99.7655258178711,40.7767105102539,32.6135597229004,1,0,2,3,True,0.014,-1.616
4,1,97.6415634155273,39.5642509460449,33.8831405639648,1,0,2,3,True,0.04,-1.732
5,1,94.224235534668,40.9908409118652,37.4626159667969,1,0,2,3,True,0.015,-0.134
6,1,93.2838363647461,42.6078414916992,38.8422431945801,1,0,2,3,True,0.02,-0.347
7,1,92.451789855957,43.1677169799805,40.6033668518066,1,0,2,3,True,0.024,0.907
8,1,93.0446395874023,45.0899505615234,42.7946090698242,1,0,2,3,True,0.015,-0.067
9,1,93.3103179931641,44.3029594421387,44.1824150085449,1,0,2,3,True,0.048,-1.891
10,1,91.8642501831055,40.6524391174316,48.511661529541,1,0,2,3,True,0.039,0.04
11,1,91.3283462524414,41.9861373901367,52.0403060913086,1,0,2,3,True,-0.0,-1.28
12,1,90.375732421875,39.4166526794434,52.019718170166,1,0,2,3,True,,
13,3,77.6892623901367,32.0945930480957,24.8870124816895,1,1,0,0,False,0.072,1.951
13,2,99.5542602539062,44.868824005127,35.826976776123,1,1,4,5,True,-0.019,0.25
14,3,80.6798095703125,32.5130233764648,31.3512802124023,1,1,0,0,False,-0.008,0.177
14,2,99.7289733886719,45.3924217224121,34.1362190246582,1,1,4,5,True,0.045,-1.843
15,3,81.335205078125,31.5773830413818,30.6174201965332,1,1,0,0,False,0.019,0.351
15,2,97.3557586669922,43.9300842285156,38.2229232788086,1,1,4,5,True,0.016,-0.506
16,3,81.8921585083008,31.5962028503418,32.3287124633789,1,1,0,0,False,0.001,-0.932
16,2,96.503173828125,43.9720993041992,39.7040405273438,1,1,4,5,True,0.048,-1.543
17,3,80.2677536010742,31.9091911315918,32.461254119873,1,1,0,0,False,-0.013,-1.067
17,2,94.1427917480469,43.5665054321289,44.0247611999512,1,1,4,5,True,0.035,-0.827
18,3,78.3860702514648,32.2915496826172,31.2475662231445,1,1,0,0,False,-0.118,-1.157
18,2,92.3269577026367,44.5065307617188,47.1656455993652,1,1,4,5,True,0.044,-1.043
19,3,77.6943893432617,29.314624786377,20.6172389984131,1,1,0,0,False,,
19,2,89.789421081543,46.093635559082,51.1393661499023,1,1,4,5,True,0.033,-3.266
20,2,86.712028503418,41.2652320861816,54.1005020141602,1,1,4,5,True,0.082,-0.107
21,2,86.5995407104492,41.1268272399902,61.5152893066406,1,1,4,5,True,-0.051,-1.443
22,2,84.0712890625,41.3821182250977,56.9550399780273,1,1,4,5,True,0.005,-1.466
23,2,81.0757675170898,42.4241638183594,57.4179039001465,1,1,4,5,True,,
24,5,103.284133911133,51.2203941345215,21.5263156890869,1,2,8,9,True,0.038,0.674
24,4,72.1044616699219,41.080394744873,41.6953315734863,1,2,6,7,True,0.006,-0.962
25,5,104.890296936035,50.232307434082,24.9209098815918,1,2,8,9,True,0.137,1.985
25,4,71.1899108886719,39.763973236084,42.2496795654297,1,2,6,7,True,0.079,0.981
26,5,108.799705505371,48.8818778991699,37.2749214172363,1,2,8,9,True,0.055,-0.831
26,4,74.4375839233398,36.7459182739258,49.3527450561523,1,2,6,7,True,-0.001,-1.522
27,5,107.81559753418,48.0280723571777,42.2599296569824,1,2,8,9,True,-0.038,1.784
27,4,72.2687683105469,35.9823036193848,49.23583984375,1,2,6,7,True,,
28,5,109.866371154785,49.9928817749023,38.8457489013672,1,2,8,9,True,-0.016,-2.317
28,7,63.8571243286133,36.5572776794434,31.6322059631348,1,4,0,0,False,0.032,-0.996
28,6,87.6563110351562,39.7817039489746,14.5951919555664,1,4,0,0,False,,
29,5,107.50936126709,46.7424583435059,37.3743324279785,1,2,8,9,True,-0.068,-1.509
29,7,63.6721992492676,33.7976875305176,34.486270904541,1,4,0,0,False,-0.065,-1.531
30,5,106.314117431641,43.7603034973145,31.2834739685059,1,2,8,9,True,,
30,7,61.1029205322266,33.7204933166504,28.6769428253174,1,4,0,0,False,-0.03,-0.898
31,9,107.426666259766,41.639518737793,33.8383407592773,1,5,10,11,True,-0.03,2.146
31,8,91.6058349609375,37.6425285339355,13.0135173797607,1,5,0,0,False,,
31,7,58.878719329834,34.8955535888672,25.9770736694336,1,4,0,0,False,-0.035,0.005
32,9,110.095169067383,43.6510314941406,31.1140079498291,1,5,10,11,True,0.01,-0.752
32,7,57.3956184387207,37.2994956970215,22.7863330841064,1,4,0,0,False,0.027,-1.515
33,9,109.744400024414,41.4304809570312,32.0477905273438,1,5,10,11,True,0.133,-0.917
33,7,55.4322166442871,36.1496353149414,25.2185554504395,1,4,0,0,False,0.005,-0.591
34,9,108.464920043945,40.9243812561035,44.0187683105469,1,5,10,11,True,0.063,0.202
34,7,54.549488067627,35.8806304931641,25.6442546844482,1,4,0,0,False,-0.01,-2.084
35,9,108.68359375,41.200984954834,49.6622543334961,1,5,10,11,True,0.028,-0.714
35,7,51.3083724975586,35.100025177002,24.7302055358887,1,4,0,0,False,0.025,1.081
36,9,108.214485168457,39.3895072937012,52.1764907836914,1,5,10,11,True,,
36,7,53.3125495910645,35.0230598449707,26.975736618042,1,4,0,0,False,0.052,1.69
