CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.36,26,10,1.15740663492747,33.6,-0.895224969062581
2,0.386666666666667,32,15,0.802986843293393,40.9333333333333,-0.455588190613933
3,0.466666666666667,24,6,2.27363691735298,27.5,-1.40639297670475
4,0.628571428571429,20,7,1.3901125884222,29.4285714285714,-1.46665915174758
5,0.555555555555556,22,9,1.65119183719444,33.3333333333333,-0.931923938462454
6,0.72,22,5,1.26888501091867,30.4,-1.42162766261287
7,0.342857142857143,24,7,1.82340439063794,29.7142857142857,-1.1627105279169
8,0.52,40,5,1.5098793680698,46.8,-1.32952486670088
9,0.571428571428571,38,7,2.25008964012887,45.1428571428571,-1.22192140749398
10,0.48,30,5,1.26403538923903,35.6,0.305482585758545
11,0.493333333333333,31,15,1.03683332833723,52.5333333333333,-1.16640692793659
12,0.633333333333333,22,6,0.244356394188838,32.1666666666667,-1.0468322483796
13,0.685714285714286,22,7,0.868090612715406,33.4285714285714,-1.28074381054601
14,0.55,32,8,0.520743344474471,41.25,-1.21798840143093
15,0.24,30,10,1.27801278519555,33.9,-1.24881752744712
16,0.9,28,6,0.286189510086049,38.1666666666667,-1.14305463277341
17,0.48,29,5,1.46642376687117,35,1.38268688231816
18,0.4,24,10,1.33523344653294,32.9,-1.24168838198039
19,0.68,26,10,2.04956912766008,40.3,-1.30112223711217
20,0.628571428571429,30,7,3.00729540841863,41,-1.36212023947229
21,0.7,31,6,3.73088235948936,41.1666666666667,0.954679271194983
22,0.5,23,6,-0.263197424612125,31.6666666666667,-0.306862357690656
23,0.6,23,6,0.143495636891063,33.1666666666667,-1.00714166683238
24,0.44,28,5,1.54180485636602,33.2,-1.24281873667404
25,0.56,28,5,1.10627172151635,34.4,-1.36343544194332
26,0.52,27,5,2.33356415515456,33.4,-1.4789024692521
27,0.28,22,5,1.49354579139094,25.2,-1.25623328767458
28,0.36,22,5,2.58645648423487,26.2,-1.19575011053941
29,0.6,31,4,0.106652302186441,37,-0.205877498100967
30,0.55,31,4,0.545869516281447,36.25,-0.973500749356736
31,0.3,31,2,0.389142449226986,32.5,-0.871302167633091
32,0.3,28,2,3.18284518764973,29.5,-1.38797039565363
33,0.2,28,2,10.5081910310348,29,1.36630888924844
34,0,28,2,12.7645483358562,28,1.44917609766628
35,0,28,1,NaN,NaN,NaN
36,0,28,1,NaN,NaN,NaN
