1	0	27	0
2	0	32	0
3	0	32	0
4	0	30	0
5	0	29	0
6	0	31	0
7	28	53	0
8	30	50	5
9	31	53	4
10	32	52	6
11	33	62	2
12	33	52	3
13	51	72	8
14	53	70	12
15	53	72	10
16	54	72	31
17	54	71	7
18	54	72	9
19	55	72	42
20	56	72	33
21	56	72	38
22	57	71	35
23	63	72	11
24	70	72	36
25	71	72	40
26	71	72	14
27	71	72	50
28	71	72	45
29	72	72	17
30	72	72	22
31	28	53	0
32	54	72	31
33	33	55	2
34	56	72	33
35	33	56	3
36	57	69	35
37	70	72	36
38	31	55	4
39	56	72	38
40	30	70	5
41	71	72	40
42	32	54	6
43	55	72	42
44	54	72	7
45	51	70	8
46	71	72	45
47	54	72	9
48	53	72	10
49	63	72	11
50	53	70	12
51	71	72	50
52	71	72	14
53	72	72	17
54	72	72	22
