TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-2.5353974051518273,1,86.57300275482093,72.7107438016529,,,True,58.19822983542215,10.66414016211801,0
2,2,-2.265166730791374,1,74.31372549019608,62.94117647058823,0.016,-2.9,False,33.95749843210816,7.965816744801801,1
2,3,-2.5352702367591498,1,95.89375,75.8875,0.012,-3.56,False,25.46809041504064,8.178829110044738,1
3,2,-2.2723324403927063,1,70.95652173913044,60.17391304347826,0.007,-1.449,False,35.38712976925286,7.741609727583093,1
3,3,-2.4581957085435233,1,92.0470588235294,72.14117647058823,0.012,-1.642,False,26.56481435433865,8.403281298958111,1
4,2,-2.2692842650567697,1,69.02403846153847,59.09134615384615,0.02,0.177,False,36.015933116567254,7.662232720536753,1
4,3,-2.4430712275320254,1,89.9702380952381,70.79761904761905,0.016,-1.022,False,27.64101074868208,8.033873218787424,1
5,2,-2.2524552567998715,1,67.13270142180095,61.62559241706161,0.02,0.108,False,37.82311413218077,7.408602166122199,1
5,3,-2.3989219527225294,1,87.09550561797752,71.92134831460675,0.02,-0.012,False,29.05285530050348,8.144836751610063,1
6,2,-2.2481304344317254,1,66.07762557077625,62.990867579908674,0.043,0.372,False,39.648940772357214,7.521707140794058,1
6,3,-2.395363869620067,1,85.9945652173913,73.20652173913044,0.03,-0.784,False,30.895944545586936,8.181175430827032,1
7,2,-2.2472929896486216,1,65.82008368200837,64.06276150627615,0.001,0.694,False,43.54296228259791,7.363726809527761,1
7,3,-2.3543298269084025,1,84.89583333333333,72.68229166666667,0.008,0.329,False,33.63215046361196,8.072989536353765,1
8,2,-2.2515817596795458,1,65.77876106194691,65.58849557522124,0.038,-0.214,False,43.65046776010212,6.960881976329276,1
8,3,-2.3375000303923237,1,84.48958333333333,73.90625,0.021,-1.243,False,34.337340715460144,7.977343217677481,1
9,2,-2.246872201386807,1,65.9139344262295,64.99590163934427,0.026,-0.753,False,47.09911880695192,7.127420569546654,1
9,3,-2.3346196810293858,1,83.73195876288659,71.93298969072166,0.011,-1.312,False,36.24963753341347,7.724650798981307,1
10,2,-2.248399831180467,1,66.58091286307054,62.67634854771784,0.045,1.798,False,49.48229468138945,6.947026535697105,1
10,3,-2.342432043374861,1,83.80310880829016,68.78756476683938,0.033,-0.4,False,37.21871692501416,7.3825817129472595,1
11,2,-2.2698237653124376,1,67.7007874015748,65.40944881889764,0.021,-0.823,False,53.49876881997782,6.783721620235955,1
11,3,-2.3675711369265566,1,82.90155440414507,68.93782383419689,0.011,-1.891,False,40.16077093978247,6.819221111234745,1
12,2,-2.271290491274216,1,67.67293233082707,63.65037593984962,0.072,0.645,False,55.35152469155695,7.003758178077039,1
12,3,-2.364295643396382,1,81.72727272727273,65.89393939393939,0.034,-1.325,False,41.15075432807563,6.705410178980953,1
13,2,-2.288834983373519,1,68.59136212624584,64.08637873754152,0.021,0.382,False,61.79212597668614,7.775408560121681,1
13,3,-2.373520177923763,1,80.55555555555556,64.17777777777778,0.007,-0.34,False,44.22813238403626,7.067415029760098,1
14,2,-2.29643699657159,1,68.72222222222223,64.7843137254902,,,True,63.68323381987,8.041325243373286,1
14,3,-2.3709031670170835,1,79.94907407407408,64.12037037037037,0.044,-0.815,False,44.874910508444174,6.741703696002668,1
15,4,-2.1294550332335813,1,59.68354430379747,53.33544303797469,,,False,32.711169834800415,6.935106023015065,2
