CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1,1,58.19822983542215,,,1,NaN,-2.5353974051518273
2.0,1.0,33.95749843210816,46.22562408166144,-0.151,13.0,0.025,-2.2636847804538194
3.0,1.0,25.46809041504064,36.71037928541994,-0.936,15.0,0.018,-2.3891895537496857
4,1,32.711169834800415,,,1,NaN,-2.1294550332335813
5.0,1.0,35.55599015558505,62.16446749092021,-3.088,3.0,0.161,-2.393135937232033
6.0,1.0,26.31946990163395,31.834009864392172,0.11,6.0,0.022,-2.3149461436117202
7.0,1.0,25.40768056043186,38.86944622347085,0.751,10.0,0.031,-2.7072400344553884
8.0,1.0,37.42505294574492,47.786066963585334,-0.491,9.0,0.029,-2.0343726687989183
9.0,1.0,43.888852960245295,56.497308932137635,-0.137,7.0,0.04,-2.7093622540561393
10.0,1.0,19.52240225717505,32.50753421667681,-0.39,13.0,0.027,-1.7599109994520659
11.0,1.0,18.805720215113148,27.981582519878373,0.145,10.0,0.025,-2.723059102872269
12.0,1.0,41.8210445931965,52.85757349181996,-0.079,7.0,0.037,-2.290178770134942
13.0,1.0,31.585699796361283,48.48489209287016,0.191,11.0,0.042,-2.7893958273083195
14.0,1.0,29.29097933998437,36.25713859804267,0.333,6.0,0.025,-1.184784304862711
15.0,1.0,41.74692586018875,45.846716939036405,-0.266,4.0,0.022,-2.2119234931914153
16.0,1.0,31.00123714437053,41.543404673667936,0.025,8.0,0.031,-0.49901278508554475
17.0,1.0,31.014121259811063,43.125271986143154,-0.276,9.0,0.036,-2.817685642622697
18.0,1.0,30.515611137165,43.27360116562183,0.546,8.0,0.047,-1.5271023850885492
19.0,1.0,27.171869514593823,29.674358106039712,0.517,10.0,0.004,-0.4576290764312397
20.0,1.0,26.54087357131241,28.76589616231268,0.45,9.0,-0.002,-1.5370456562103745
21.0,1.0,39.87905231452665,44.14695581119412,0.704,3.0,0.029,-2.6036168192988107
22.0,1.0,21.564004958544896,30.124088657474843,-0.134,8.0,0.025,-1.1983485984121622
23.0,1.0,22.23439585175026,28.80615177582821,0.411,8.0,0.02,-1.0369242256004498
24.0,1.0,20.538414576331565,27.09031497225936,0.177,6.0,0.024,-0.4281936970380222
25.0,1.0,23.79109388118328,30.72564489408749,0.813,8.0,0.023,-2.609834973032388
26.0,1.0,27.70856804302301,34.49039234357226,0.446,6.0,0.026,-2.902185703537745
27,1,26.98060906677225,,,1,NaN,-0.21868597189436498
28.0,1.0,25.746085150516105,38.40899461260057,1.094,4.0,0.075,-2.781965518789555
29.0,1.0,23.886178934072696,28.62821039247808,0.204,5.0,0.022,-0.08969611203651204
30.0,1.0,26.752353310476984,34.45660649513251,0.787,5.0,0.031,-1.8839334084731458
31.0,1.0,22.87562915641631,32.2640920827772,1.134,5.0,0.061,-1.3609715314164526
32,1,50.99778088666757,,,1,NaN,-2.8131112436033336
33.0,1.0,26.089968070983787,29.06515895479211,0.115,3.0,0.014,-0.13491068067628206
34.0,1.0,32.630537574446166,37.85913813498877,0.699,5.0,0.02,-2.6293905253782786
35.0,1.0,30.237097497408023,42.25516429872097,-0.384,5.0,0.085,-2.635172137127225
36,1,22.650602573604857,,,1,NaN,-0.41366270962565516
37.0,1.0,25.21085845848036,27.148956744009535,0.035,4.0,0.015,-0.32605722752028576
38.0,2.0,30.67372429391885,35.247970307722994,0.253,4.0,0.028,-2.6365405279476297
39.0,3.0,19.199965004909664,21.50378481508586,-0.201,3.0,0.015,-0.9703008341487721
40.0,1.0,27.82399508492349,29.033488419236612,-0.067,2.0,0.013,-1.5846141374233376
41.0,1.0,29.2984615178118,31.819316520508295,0.6,2.0,0.028,-0.9503846182988454
42,1,54.63563506341568,,,1,NaN,-0.05749001389651636
43.0,1.0,35.73284111165063,36.297712964334956,0.748,2.0,0.006,-0.1685168706623244
44,1,37.41323085436403,,,1,NaN,-0.252804691942477
45,1,29.22138159822564,,,1,NaN,-2.437107285807635
