ImageNumber,ObjectNumber,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Watershed
27,7,1,244.62765957446808,96.77659574468085,0,7,7
27,8,1,240.0,106.0,0,8,8
27,9,1,36.70967741935484,126.29032258064517,0,9,9
27,10,1,234.6860465116279,131.90697674418604,0,10,10
27,11,1,44.0,135.0,0,11,11
27,12,1,44.0,137.0,0,12,12
27,13,1,46.0,137.5,0,13,13
27,14,1,51.0,149.0,0,14,14
27,15,1,41.4375,157.5625,0,15,15
27,16,1,117.4702380952381,173.0297619047619,0,16,16
27,17,1,44.0,166.0,0,17,17
27,18,1,45.75,168.0,0,18,18
27,19,1,54.76190476190476,180.9047619047619,0,19,19
27,20,1,233.840490797546,196.13496932515338,0,20,20
27,21,1,280.6631016042781,225.44919786096256,0,21,21
27,22,1,258.7251908396947,257.3587786259542,0,22,22
27,23,1,286.0,266.8131868131868,0,23,23
27,24,1,144.52380952380952,283.42857142857144,0,24,24
27,25,1,158.66666666666666,288.0,0,25,25
27,26,1,117.46428571428571,290.875,0,26,26
27,27,1,151.02702702702703,297.27027027027026,0,27,27
27,28,1,128.83333333333334,301.75,0,28,28
27,29,1,119.53846153846153,302.2307692307692,0,29,29
28,1,1,127.62295081967213,54.39344262295082,0,1,1
28,2,1,157.93650793650792,59.46031746031746,0,2,2
28,3,1,184.47058823529412,60.917647058823526,0,3,3
28,4,1,139.83333333333334,60.833333333333336,0,4,4
28,5,1,209.03191489361703,62.92553191489362,0,5,5
28,6,1,327.39572192513367,87.16042780748663,0,6,6
28,7,1,244.8842105263158,96.98947368421052,0,7,7
28,8,1,239.0,108.0,0,8,8
28,9,1,36.74242424242424,126.03030303030303,0,9,9
28,10,1,234.91764705882352,131.81176470588235,0,10,10
28,11,1,44.5,135.5,0,11,11
28,12,1,51.0,148.0,0,12,12
28,13,1,39.375,155.25,0,13,13
28,14,1,43.285714285714285,159.28571428571428,0,14,14
28,15,1,117.47904191616766,172.78443113772454,0,15,15
28,16,1,45.1,166.1,0,16,16
28,17,1,54.46938775510204,180.0,0,17,17
28,18,1,227.60256410256412,193.2948717948718,0,18,18
28,19,1,240.3846153846154,199.15384615384616,0,19,19
28,20,1,280.34594594594597,225.42162162162163,0,20,20
28,21,1,258.99236641221376,257.17557251908397,0,21,21
28,22,1,286.0344827586207,266.8735632183908,0,22,22
28,23,1,276.0,262.0,0,23,23
28,24,1,278.0,263.0,0,24,24
28,25,1,144.0,283.72727272727275,0,25,25
28,26,1,159.125,287.875,0,26,26
28,27,1,117.29310344827586,290.7241379310345,0,27,27
28,28,1,151.4878048780488,298.0243902439024,0,28,28
28,29,1,128.84,301.76,0,29,29
28,30,1,118.77777777777777,302.1111111111111,0,30,30
29,1,1,127.93798449612403,54.44186046511628,0,1,1
29,2,1,158.66101694915255,59.03389830508475,0,2,2
29,3,1,183.95180722891567,61.59036144578313,0,3,3
29,4,1,140.83333333333334,61.333333333333336,0,4,4
29,5,1,208.97916666666666,63.0,0,5,5
29,6,1,327.63684210526316,87.03157894736842,0,6,6
29,7,1,244.81914893617022,96.41489361702128,0,7,7
29,8,1,239.5,107.0,0,8,8
29,9,1,36.96825396825397,126.25396825396825,0,9,9
29,10,1,234.7912087912088,131.82417582417582,0,10,10
29,11,1,45.5,137.0,0,11,11
29,12,1,51.666666666666664,149.33333333333334,0,12,12
29,13,1,39.2,154.8,0,13,13
29,14,1,43.125,158.875,0,14,14
29,15,1,117.51234567901234,172.87037037037038,0,15,15
29,16,1,45.0,165.0,0,16,16
29,17,1,46.0,168.0,0,17,17
29,18,1,55.08695652173913,180.45652173913044,0,18,18
29,19,1,234.4878048780488,196.39634146341464,0,19,19
29,20,1,280.1459459459459,225.5027027027027,0,20,20
29,21,1,258.703125,257.2734375,0,21,21
29,22,1,286.85,267.275,0,22,22
29,23,1,278.0,263.0,0,23,23
29,24,1,144.42105263157896,283.57894736842104,0,24,24
29,25,1,159.66666666666666,288.44444444444446,0,25,25
29,26,1,117.06896551724138,291.13793103448273,0,26,26
29,27,1,151.9,298.65,0,27,27
29,28,1,129.56521739130434,301.7391304347826,0,28,28
29,29,1,119.2,302.3,0,29,29
29,30,1,156.0,304.0,0,30,30
30,1,1,129.07299270072994,55.14598540145985,0,1,1
30,2,1,159.54237288135593,58.779661016949156,0,2,2
30,3,1,183.2054794520548,62.23287671232877,0,3,3
30,4,1,209.24752475247524,63.10891089108911,0,4,4
30,5,1,327.26630434782606,87.40760869565217,0,5,5
30,6,1,245.0222222222222,96.4888888888889,0,6,6
30,7,1,240.0,107.0,0,7,7
30,8,1,37.38461538461539,127.13846153846154,0,8,8
30,9,1,239.0,121.0,0,9,9
30,10,1,235.01098901098902,131.62637362637363,0,10,10
30,11,1,45.5,137.5,0,11,11
30,12,1,52.8,150.6,0,12,12
30,13,1,39.5,154.75,0,13,13
30,14,1,43.3,158.7,0,14,14
30,15,1,117.34545454545454,173.23636363636365,0,15,15
30,16,1,46.0,166.5,0,16,16
30,17,1,55.734693877551024,180.87755102040816,0,17,17
30,18,1,234.80124223602485,196.6024844720497,0,18,18
30,19,1,280.0168539325843,225.42134831460675,0,19,19
30,20,1,258.3984375,257.421875,0,20,20
30,21,1,287.1666666666667,267.31944444444446,0,21,21
30,22,1,144.125,283.9375,0,22,22
30,23,1,160.0,288.6666666666667,0,23,23
30,24,1,116.91379310344827,291.0,0,24,24
30,25,1,152.63636363636363,299.45454545454544,0,25,25
30,26,1,129.29166666666666,301.5833333333333,0,26,26
30,27,1,118.8,302.0,0,27,27
31,1,1,128.3464566929134,54.91338582677165,0,1,1
31,2,1,160.32075471698113,58.37735849056604,0,2,2
31,3,1,141.3846153846154,61.07692307692308,0,3,3
31,4,1,182.75324675324674,62.74025974025974,0,4,4
31,5,1,208.90625,63.3125,0,5,5
31,6,1,327.4021164021164,87.41798941798942,0,6,6
31,7,1,245.57777777777778,95.88888888888889,0,7,7
31,8,1,239.5,106.5,0,8,8
31,9,1,37.65,127.73333333333333,0,9,9
31,10,1,235.0421052631579,131.78947368421052,0,10,10
31,11,1,53.888888888888886,152.55555555555554,0,11,11
31,12,1,40.0,155.5,0,12,12
31,13,1,43.083333333333336,159.41666666666666,0,13,13
31,14,1,117.67948717948718,172.64743589743588,0,14,14
31,15,1,46.666666666666664,168.0,0,15,15
31,16,1,56.01960784313726,181.8235294117647,0,16,16
31,17,1,235.14102564102564,196.71794871794873,0,17,17
31,18,1,280.30167597765364,225.53631284916202,0,18,18
31,19,1,258.312,257.48,0,19,19
31,20,1,287.0821917808219,267.3013698630137,0,20,20
31,21,1,280.0,265.0,0,21,21
31,22,1,144.125,283.9375,0,22,22
31,23,1,116.55932203389831,290.8474576271187,0,23,23
31,24,1,160.28571428571428,288.85714285714283,0,24,24
31,25,1,152.6341463414634,298.780487804878,0,25,25
31,26,1,129.0,301.6666666666667,0,26,26
31,27,1,118.5,302.0,0,27,27
31,28,1,154.0,306.0,0,28,28
32,1,1,128.38095238095238,54.976190476190474,0,1,1
32,2,1,162.88888888888889,57.44444444444444,0,2,2
32,3,1,142.16666666666666,61.416666666666664,0,3,3
32,4,1,155.1818181818182,61.27272727272727,0,4,4
32,5,1,182.48,62.61333333333334,0,5,5
32,6,1,209.09708737864077,63.25242718446602,0,6,6
32,7,1,327.15343915343914,87.5079365079365,0,7,7
32,8,1,245.89361702127658,95.54255319148936,0,8,8
32,9,1,238.66666666666666,106.66666666666667,0,9,9
32,10,1,235.03092783505156,131.76288659793815,0,10,10
32,11,1,37.903225806451616,128.3548387096774,0,11,11
32,12,1,54.75,153.5,0,12,12
32,13,1,40.0,155.75,0,13,13
32,14,1,117.41566265060241,173.15060240963857,0,14,14
32,15,1,43.55555555555556,160.88888888888889,0,15,15
32,16,1,56.15909090909091,182.54545454545453,0,16,16
32,17,1,235.15662650602408,196.6144578313253,0,17,17
32,18,1,280.0561797752809,225.6011235955056,0,18,18
32,19,1,258.00763358778624,257.6564885496183,0,19,19
32,20,1,287.2,267.62666666666667,0,20,20
32,21,1,144.66666666666666,283.8333333333333,0,21,21
32,22,1,160.5,289.0,0,22,22
32,23,1,116.34426229508196,291.0163934426229,0,23,23
32,24,1,152.4516129032258,297.51612903225805,0,24,24
32,25,1,129.66666666666666,302.04761904761904,0,25,25
32,26,1,118.71428571428571,302.42857142857144,0,26,26
32,27,1,157.0,304.0,0,27,27
33,1,1,127.832,54.896,0,1,1
33,2,1,163.07692307692307,57.743589743589745,0,2,2
33,3,1,141.5625,60.75,0,3,3
33,4,1,155.63636363636363,61.36363636363637,0,4,4
33,5,1,182.35714285714286,62.8,0,5,5
33,6,1,209.44554455445544,63.42574257425743,0,6,6
33,7,1,335.264367816092,82.59770114942529,0,7,7
33,8,1,319.26881720430106,92.52688172043011,0,8,8
33,9,1,246.73563218390805,94.74712643678161,0,9,9
33,10,1,238.14285714285714,105.85714285714286,0,10,10
33,11,1,235.13978494623655,131.3763440860215,0,11,11
33,12,1,38.339285714285715,129.0,0,12,12
33,13,1,44.0,135.0,0,13,13
33,14,1,54.75,153.5,0,14,14
33,15,1,117.53757225433526,172.53757225433526,0,15,15
33,16,1,43.5,160.0,0,16,16
33,17,1,56.26829268292683,183.85365853658536,0,17,17
33,18,1,227.41666666666666,193.41666666666666,0,18,18
33,19,1,242.25263157894736,199.1263157894737,0,19,19
33,20,1,270.74468085106383,224.11702127659575,0,20,20
33,21,1,291.75949367088606,227.53164556962025,0,21,21
33,22,1,258.2132352941176,257.5367647058824,0,22,22
33,23,1,287.9864864864865,267.8243243243243,0,23,23
33,24,1,145.0,284.0,0,24,24
33,25,1,161.42857142857142,289.2857142857143,0,25,25
33,26,1,116.0,291.03333333333336,0,26,26
33,27,1,152.4516129032258,297.741935483871,0,27,27
33,28,1,129.8095238095238,301.95238095238096,0,28,28
33,29,1,119.0,302.5,0,29,29
33,30,1,156.0,305.4,0,30,30
34,1,1,127.984,54.928,0,1,1
34,2,1,161.94,58.08,0,2,2
34,3,1,142.0,60.0,0,3,3
34,4,1,181.8450704225352,63.267605633802816,0,4,4
34,5,1,209.57522123893804,63.663716814159294,0,5,5
34,6,1,143.6,62.8,0,6,6
34,7,1,336.1066666666667,81.6,0,7,7
34,8,1,247.0,94.5,0,8,8
34,9,1,319.22727272727275,92.56818181818181,0,9,9
34,10,1,238.84615384615384,104.92307692307692,0,10,10
34,11,1,38.1578947368421,129.08771929824562,0,11,11
34,12,1,238.3448275862069,125.10344827586206,0,12,12
34,13,1,233.39344262295083,136.0,0,13,13
34,14,1,55.714285714285715,154.14285714285714,0,14,14
34,15,1,117.72254335260115,172.01734104046244,0,15,15
34,16,1,43.07692307692308,160.92307692307693,0,16,16
34,17,1,59.0,162.0,0,17,17
34,18,1,54.0,180.66666666666666,0,18,18
34,19,1,57.206896551724135,185.55172413793105,0,19,19
34,20,1,236.18857142857144,196.6742857142857,0,20,20
34,21,1,269.7263157894737,223.90526315789472,0,21,21
34,22,1,291.875,227.4090909090909,0,22,22
34,23,1,258.030303030303,257.4166666666667,0,23,23
34,24,1,288.8787878787879,267.95454545454544,0,24,24
34,25,1,280.0,267.5,0,25,25
34,26,1,144.88888888888889,283.6666666666667,0,26,26
34,27,1,161.75,289.5,0,27,27
34,28,1,115.90625,290.96875,0,28,28
34,29,1,153.41379310344828,298.0344827586207,0,29,29
34,30,1,119.5,302.2,0,30,30
34,31,1,129.66666666666666,302.06666666666666,0,31,31
34,32,1,155.5,307.5,0,32,32
35,1,1,130.5095541401274,55.910828025477706,0,1,1
35,2,1,161.43636363636364,58.30909090909091,0,2,2
35,3,1,181.6969696969697,63.06060606060606,0,3,3
35,4,1,208.86021505376345,63.45161290322581,0,4,4
35,5,1,326.77837837837836,87.64324324324325,0,5,5
35,6,1,244.88888888888889,97.27777777777777,0,6,6
35,7,1,235.48453608247422,129.81443298969072,0,7,7
35,8,1,38.88709677419355,129.70967741935485,0,8,8
35,9,1,42.225806451612904,157.41935483870967,0,9,9
35,10,1,55.40909090909091,155.04545454545453,0,10,10
35,11,1,117.56172839506173,171.8148148148148,0,11,11
35,12,1,47.166666666666664,166.83333333333334,0,12,12
35,13,1,49.0,172.0,0,13,13
35,14,1,56.0,182.56363636363636,0,14,14
35,15,1,236.6086956521739,196.64492753623188,0,15,15
35,16,1,269.78205128205127,223.5,0,16,16
35,17,1,289.9186046511628,226.82558139534885,0,17,17
35,18,1,258.528,257.032,0,18,18
35,19,1,286.5625,267.175,0,19,19
35,20,1,275.0,264.0,0,20,20
35,21,1,145.6875,284.4375,0,21,21
35,22,1,160.72727272727272,289.0,0,22,22
35,23,1,116.96428571428571,290.69642857142856,0,23,23
35,24,1,154.73584905660377,300.47169811320754,0,24,24
35,25,1,119.8,301.6,0,25,25
35,26,1,130.15,301.95,0,26,26
36,1,1,129.64,55.57333333333333,0,1,1
36,2,1,161.96296296296296,58.24074074074074,0,2,2
36,3,1,180.4262295081967,63.39344262295082,0,3,3
36,4,1,208.13131313131314,63.333333333333336,0,4,4
36,5,1,143.33333333333334,62.0,0,5,5
36,6,1,326.73262032085563,87.6470588235294,0,6,6
36,7,1,245.20192307692307,96.8173076923077,0,7,7
36,8,1,235.08163265306123,130.80612244897958,0,8,8
36,9,1,38.86363636363637,129.54545454545453,0,9,9
36,10,1,40.5,152.5,0,10,10
36,11,1,55.6875,154.9375,0,11,11
36,12,1,42.5,158.22222222222223,0,12,12
36,13,1,117.44848484848485,171.63030303030303,0,13,13
36,14,1,58.5,161.0,0,14,14
36,15,1,47.25,166.25,0,15,15
36,16,1,50.0,172.0,0,16,16
36,17,1,56.627906976744185,183.93023255813952,0,17,17
36,18,1,236.98026315789474,196.69078947368422,0,18,18
36,19,1,269.2,223.675,0,19,19
36,20,1,292.11267605633805,227.22535211267606,0,20,20
36,21,1,282.75,225.75,0,21,21
36,22,1,258.3937007874016,257.1653543307087,0,22,22
36,23,1,286.92753623188406,267.6811594202899,0,23,23
36,24,1,145.53333333333333,284.6,0,24,24
36,25,1,116.56666666666666,290.78333333333336,0,25,25
36,26,1,162.57142857142858,289.7142857142857,0,26,26
36,27,1,154.55555555555554,298.97222222222223,0,27,27
36,28,1,119.4,301.8,0,28,28
36,29,1,130.85,302.05,0,29,29
36,30,1,157.1818181818182,306.45454545454544,0,30,30
37,1,1,129.2027027027027,55.54054054054054,0,1,1
37,2,1,176.0,53.0,0,2,2
37,3,1,165.3125,56.65625,0,3,3
37,4,1,158.11111111111111,60.666666666666664,0,4,4
37,5,1,160.0,58.0,0,5,5
37,6,1,143.53846153846155,61.84615384615385,0,6,6
37,7,1,180.01639344262296,63.39344262295082,0,7,7
37,8,1,208.12,63.35,0,8,8
37,9,1,335.06976744186045,82.38372093023256,0,9,9
37,10,1,247.13483146067415,94.50561797752809,0,10,10
37,11,1,318.7368421052632,92.73684210526316,0,11,11
37,12,1,238.52941176470588,104.94117647058823,0,12,12
37,13,1,234.94897959183675,131.1530612244898,0,13,13
37,14,1,38.98529411764706,129.51470588235293,0,14,14
37,15,1,40.2,152.5,0,15,15
37,16,1,56.526315789473685,156.3684210526316,0,16,16
37,17,1,117.50617283950618,171.46913580246914,0,17,17
37,18,1,42.55555555555556,159.44444444444446,0,18,18
37,19,1,47.0,166.0,0,19,19
37,20,1,51.0,174.0,0,20,20
37,21,1,57.48780487804878,185.2439024390244,0,21,21
37,22,1,237.59509202453987,196.68098159509202,0,22,22
37,23,1,269.24719101123594,223.73033707865167,0,23,23
37,24,1,292.2435897435897,227.39743589743588,0,24,24
37,25,1,284.0,227.0,0,25,25
37,26,1,258.2651515151515,257.32575757575756,0,26,26
37,27,1,280.0,262.0,0,27,27
37,28,1,287.64179104477614,268.02985074626866,0,28,28
37,29,1,147.2,284.9,0,29,29
37,30,1,116.80952380952381,290.95238095238096,0,30,30
37,31,1,162.0,289.0,0,31,31
37,32,1,164.0,290.5,0,32,32
37,33,1,155.89583333333334,301.0,0,33,33
37,34,1,131.35294117647058,302.05882352941177,0,34,34
37,35,1,119.5,302.3333333333333,0,35,35
38,1,1,130.01923076923077,55.98076923076923,0,1,1
38,2,1,166.17857142857142,56.42857142857143,0,2,2
38,3,1,208.30769230769232,63.63461538461539,0,3,3
38,4,1,179.27118644067798,63.76271186440678,0,4,4
38,5,1,157.75,62.25,0,5,5
38,6,1,335.5,81.9875,0,6,6
38,7,1,245.8148148148148,96.11111111111111,0,7,7
38,8,1,317.4736842105263,93.3578947368421,0,8,8
38,9,1,234.57647058823528,132.0705882352941,0,9,9
38,10,1,39.16417910447761,129.11940298507463,0,10,10
38,11,1,52.0,149.0,0,11,11
38,12,1,40.333333333333336,152.0,0,12,12
38,13,1,57.0,157.0,0,13,13
38,14,1,121.41772151898734,162.26582278481013,0,14,14
38,15,1,42.8421052631579,159.78947368421052,0,15,15
38,16,1,45.0,164.0,0,16,16
38,17,1,113.57971014492753,181.02898550724638,0,17,17
38,18,1,51.0,175.0,0,18,18
38,19,1,54.0,179.0,0,19,19
38,20,1,58.2,186.28571428571428,0,20,20
38,21,1,229.06410256410257,194.39743589743588,0,21,21
38,22,1,246.28735632183907,198.8505747126437,0,22,22
38,23,1,268.79787234042556,223.80851063829786,0,23,23
38,24,1,292.51724137931035,227.60919540229884,0,24,24
38,25,1,257.8134328358209,257.44776119402985,0,25,25
38,26,1,289.280701754386,268.0701754385965,0,26,26
38,27,1,281.5,269.0,0,27,27
38,28,1,147.25,285.0,0,28,28
38,29,1,116.2063492063492,291.0,0,29,29
38,30,1,164.71428571428572,291.0,0,30,30
38,31,1,155.44117647058823,299.1470588235294,0,31,31
38,32,1,131.33333333333334,302.25,0,32,32
38,33,1,120.0,302.5,0,33,33
38,34,1,157.5,305.5,0,34,34
38,35,1,160.0,307.5,0,35,35
38,36,1,157.0,308.0,0,36,36
39,1,1,128.61428571428573,55.22142857142857,0,1,1
39,2,1,166.64,55.92,0,2,2
39,3,1,143.9090909090909,62.36363636363637,0,3,3
39,4,1,207.74766355140187,63.6822429906542,0,4,4
39,5,1,158.0,62.2,0,5,5
39,6,1,178.76363636363635,63.63636363636363,0,6,6
39,7,1,335.7922077922078,82.0,0,7,7
39,8,1,247.61627906976744,94.0,0,8,8
39,9,1,317.72527472527474,93.43956043956044,0,9,9
39,10,1,238.3181818181818,104.77272727272727,0,10,10
39,11,1,234.25581395348837,132.48837209302326,0,11,11
39,12,1,39.36231884057971,129.44927536231884,0,12,12
39,13,1,40.5,152.0,0,13,13
39,14,1,121.33333333333333,161.66666666666666,0,14,14
39,15,1,57.791666666666664,158.875,0,15,15
39,16,1,42.81818181818182,159.4090909090909,0,16,16
39,17,1,118.0,173.0,0,17,17
39,18,1,113.6376811594203,181.1159420289855,0,18,18
39,19,1,58.0,179.0,0,19,19
39,20,1,57.95454545454545,185.86363636363637,0,20,20
39,21,1,238.0,196.66060606060606,0,21,21
39,22,1,268.5,223.69565217391303,0,22,22
39,23,1,292.89156626506025,227.74698795180723,0,23,23
39,24,1,258.0735294117647,257.4852941176471,0,24,24
39,25,1,280.0,263.0,0,25,25
39,26,1,289.462962962963,268.3703703703704,0,26,26
39,27,1,279.0,268.0,0,27,27
39,28,1,138.5,281.0,0,28,28
39,29,1,146.4,284.6,0,29,29
39,30,1,115.91525423728814,291.1864406779661,0,30,30
39,31,1,165.0,291.0,0,31,31
39,32,1,155.35294117647058,298.8529411764706,0,32,32
39,33,1,119.58333333333333,302.3333333333333,0,33,33
39,34,1,131.41176470588235,302.4117647058824,0,34,34
39,35,1,158.1818181818182,307.0,0,35,35
40,1,1,128.02380952380952,55.142857142857146,0,1,1
40,2,1,166.8846153846154,55.84615384615385,0,2,2
40,3,1,208.21428571428572,63.776785714285715,0,3,3
40,4,1,144.0,61.0,0,4,4
40,5,1,178.71929824561403,63.78947368421053,0,5,5
40,6,1,144.0,63.5,0,6,6
40,7,1,157.5,63.0,0,7,7
40,8,1,146.0,64.0,0,8,8
40,9,1,335.94202898550725,82.08695652173913,0,9,9
40,10,1,248.09876543209876,93.4320987654321,0,10,10
40,11,1,316.3854166666667,94.08333333333333,0,11,11
40,12,1,238.54166666666666,104.625,0,12,12
40,13,1,238.27272727272728,124.5,0,13,13
40,14,1,38.56716417910448,128.9402985074627,0,14,14
40,15,1,232.33928571428572,136.58928571428572,0,15,15
40,16,1,53.333333333333336,149.66666666666666,0,16,16
40,17,1,39.3,151.4,0,17,17
40,18,1,121.57894736842105,161.05263157894737,0,18,18
40,19,1,57.5,158.5,0,19,19
40,20,1,42.875,158.125,0,20,20
40,21,1,117.0,169.0,0,21,21
40,22,1,113.67142857142858,181.27142857142857,0,22,22
40,23,1,57.0,179.66666666666666,0,23,23
40,24,1,56.5,183.0,0,24,24
40,25,1,59.17142857142857,187.82857142857142,0,25,25
40,26,1,229.46835443037975,195.0506329113924,0,26,26
40,27,1,248.11764705882354,198.9294117647059,0,27,27
40,28,1,268.53061224489795,223.78571428571428,0,28,28
40,29,1,293.1547619047619,227.82142857142858,0,29,29
40,30,1,257.6861313868613,257.54014598540147,0,30,30
40,31,1,290.50943396226415,268.39622641509436,0,31,31
40,32,1,278.0,268.0,0,32,32
40,33,1,283.0,269.0,0,33,33
40,34,1,139.5,281.0,0,34,34
40,35,1,147.57142857142858,284.85714285714283,0,35,35
40,36,1,112.70270270270271,291.2432432432432,0,36,36
40,37,1,122.16666666666667,290.77777777777777,0,37,37
40,38,1,166.0,291.5,0,38,38
40,39,1,155.9090909090909,299.42424242424244,0,39,39
40,40,1,131.35294117647058,302.52941176470586,0,40,40
40,41,1,119.5,302.5,0,41,41
40,42,1,160.0,307.22222222222223,0,42,42
41,1,1,127.34677419354838,54.95967741935484,0,1,1
41,2,1,167.0,55.92,0,2,2
41,3,1,140.0,57.0,0,3,3
41,4,1,144.46153846153845,62.30769230769231,0,4,4
41,5,1,208.16964285714286,63.892857142857146,0,5,5
41,6,1,178.29090909090908,63.78181818181818,0,6,6
41,7,1,158.66666666666666,62.666666666666664,0,7,7
41,8,1,335.8378378378378,82.10810810810811,0,8,8
41,9,1,246.6509433962264,95.5,0,9,9
41,10,1,316.21276595744683,94.19148936170212,0,10,10
41,11,1,238.3684210526316,124.78947368421052,0,11,11
41,12,1,38.986111111111114,129.23611111111111,0,12,12
41,13,1,232.53703703703704,136.55555555555554,0,13,13
41,14,1,53.4,149.8,0,14,14
41,15,1,39.0,150.71428571428572,0,15,15
41,16,1,121.83116883116882,160.01298701298703,0,16,16
41,17,1,43.125,158.5,0,17,17
41,18,1,57.8,159.35,0,18,18
41,19,1,113.71212121212122,181.4848484848485,0,19,19
41,20,1,57.333333333333336,181.0,0,20,20
41,21,1,59.6875,188.09375,0,21,21
41,22,1,229.1578947368421,194.93421052631578,0,22,22
41,23,1,248.7764705882353,198.68235294117648,0,23,23
41,24,1,239.0,197.0,0,24,24
41,25,1,267.9896907216495,223.27835051546393,0,25,25
41,26,1,293.13253012048193,227.79518072289156,0,26,26
41,27,1,257.6014492753623,257.2971014492754,0,27,27
41,28,1,279.0,263.0,0,28,28
41,29,1,267.5,264.5,0,29,29
41,30,1,290.52941176470586,268.3921568627451,0,30,30
41,31,1,284.0,270.0,0,31,31
41,32,1,139.5,281.0,0,32,32
41,33,1,148.0,285.0,0,33,33
41,34,1,112.73170731707317,291.0975609756098,0,34,34
41,35,1,122.0,291.1111111111111,0,35,35
41,36,1,165.71428571428572,291.0,0,36,36
41,37,1,157.28,301.9,0,37,37
41,38,1,119.15384615384616,302.3076923076923,0,38,38
41,39,1,131.66666666666666,302.6666666666667,0,39,39
42,1,1,126.77678571428571,54.401785714285715,0,1,1
42,2,1,167.4516129032258,55.806451612903224,0,2,2
42,3,1,139.0,59.0,0,3,3
42,4,1,143.86666666666667,62.666666666666664,0,4,4
42,5,1,208.44347826086957,63.982608695652175,0,5,5
42,6,1,178.09615384615384,63.73076923076923,0,6,6
42,7,1,336.05333333333334,82.16,0,7,7
42,8,1,248.61111111111111,93.25555555555556,0,8,8
42,9,1,315.84375,94.36458333333333,0,9,9
42,10,1,238.56,104.76,0,10,10
42,11,1,38.61971830985915,128.95774647887325,0,11,11
42,12,1,238.76923076923077,124.6923076923077,0,12,12
42,13,1,232.43859649122808,136.17543859649123,0,13,13
42,14,1,39.333333333333336,150.66666666666666,0,14,14
42,15,1,53.5,151.0,0,15,15
42,16,1,122.05263157894737,159.60526315789474,0,16,16
42,17,1,41.0,157.0,0,17,17
42,18,1,58.388888888888886,159.88888888888889,0,18,18
42,19,1,119.0,170.0,0,19,19
42,20,1,113.4931506849315,181.54794520547946,0,20,20
42,21,1,57.285714285714285,180.42857142857142,0,21,21
42,22,1,59.94285714285714,188.31428571428572,0,22,22
42,23,1,228.51315789473685,194.56578947368422,0,23,23
42,24,1,237.0,196.5,0,24,24
42,25,1,249.32584269662922,198.7865168539326,0,25,25
42,26,1,267.88775510204084,223.1326530612245,0,26,26
42,27,1,293.1744186046512,227.7906976744186,0,27,27
42,28,1,257.62406015037595,257.16541353383457,0,28,28
42,29,1,268.0,264.0,0,29,29
42,30,1,283.0,266.0,0,30,30
42,31,1,290.49056603773585,268.50943396226415,0,31,31
42,32,1,283.0,269.0,0,32,32
42,33,1,141.0,282.0,0,33,33
42,34,1,148.0,285.0,0,34,34
42,35,1,112.43181818181819,291.27272727272725,0,35,35
42,36,1,121.85,290.9,0,36,36
42,37,1,161.2,289.4,0,37,37
42,38,1,166.85714285714286,292.2857142857143,0,38,38
42,39,1,156.78787878787878,299.8181818181818,0,39,39
42,40,1,118.92307692307692,302.38461538461536,0,40,40
42,41,1,131.78571428571428,303.0,0,41,41
42,42,1,158.5,307.0,0,42,42
42,43,1,161.375,308.375,0,43,43
42,44,1,158.0,309.0,0,44,44
42,45,1,160.0,311.0,0,45,45
43,1,1,126.94782608695652,54.530434782608694,0,1,1
43,2,1,167.96,55.6,0,2,2
43,3,1,144.12,62.8,0,3,3
43,4,1,208.04424778761063,63.85840707964602,0,4,4
43,5,1,177.59615384615384,63.71153846153846,0,5,5
43,6,1,335.83098591549293,82.05633802816901,0,6,6
43,7,1,245.96116504854368,96.01941747572816,0,7,7
43,8,1,315.8723404255319,94.1063829787234,0,8,8
43,9,1,239.10526315789474,124.42105263157895,0,9,9
43,10,1,39.070422535211264,129.22535211267606,0,10,10
43,11,1,232.47368421052633,135.87719298245614,0,11,11
43,12,1,39.09090909090909,149.36363636363637,0,12,12
43,13,1,54.0,151.5,0,13,13
43,14,1,121.8108108108108,159.77027027027026,0,14,14
43,15,1,42.0,155.0,0,15,15
43,16,1,44.0,159.0,0,16,16
43,17,1,58.5625,161.3125,0,17,17
43,18,1,113.67123287671232,181.3972602739726,0,18,18
43,19,1,56.8,180.9,0,19,19
43,20,1,60.5,188.5,0,20,20
43,21,1,228.65277777777777,194.40277777777777,0,21,21
43,22,1,249.0568181818182,198.6818181818182,0,22,22
43,23,1,268.8673469387755,223.23469387755102,0,23,23
43,24,1,291.94565217391306,226.83695652173913,0,24,24
43,25,1,257.2142857142857,257.3412698412698,0,25,25
43,26,1,268.0,264.42857142857144,0,26,26
43,27,1,289.55357142857144,268.14285714285717,0,27,27
43,28,1,278.0,268.0,0,28,28
43,29,1,140.6,281.8,0,29,29
43,30,1,150.0,285.0,0,30,30
43,31,1,161.28571428571428,289.2857142857143,0,31,31
43,32,1,112.15555555555555,291.24444444444447,0,32,32
43,33,1,122.1875,291.0,0,33,33
43,34,1,167.28571428571428,291.85714285714283,0,34,34
43,35,1,157.2,299.9,0,35,35
43,36,1,119.0,302.5,0,36,36
43,37,1,131.78571428571428,303.0,0,37,37
43,38,1,159.64285714285714,308.2857142857143,0,38,38
44,1,1,126.86666666666666,54.523809523809526,0,1,1
44,2,1,168.54545454545453,55.27272727272727,0,2,2
