ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,Parent_FilteredNuclei,Parent_Watershed,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,11,116,208,292,270,276,257,283.30172413793105,263.13793103448273,1.3306349486663,123,0.9131455940873237,12.153015559492998,1,0.5576923076923077,0.7515209193943865,19.124366615275477,18.439088914585774,4.242640687119285,1.9793980455211544,2.0,7.0710678118654755,7.79573375780388,51.38404246707201,44.04163056034261,0.943089430894309,1,283.30172413793105,263.13793103448273,0,56.589547982112386,18.35583252834984,10,2.0,51.75644028103044,39.56080176189979,9,11,11,11,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,12,42,65,154,286,141,281,147.21428571428572,283.0,1.413520742635031,45,0.9472742510210955,7.312732791431452,1,0.6461538461538462,0.7074533608440995,12.972049580397785,12.36931687685298,2.0,1.344887651767585,1.0,3.7262065676254967,4.156555075042903,-76.17026144154276,27.31370849898476,0.9333333333333333,1,147.21428571428572,283.0,0,58.71471557601567,15.21971347135998,14,5.0,100.0,24.105980114359042,15,12,12,12,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,13,95,200,138,293,113,285,123.47368421052632,288.2105263157895,2.368782207342823,128,0.9836790518016657,10.998079684646791,1,0.475,0.4221578484084226,28.20829303573939,24.515301344262525,3.0,1.439702599203433,1.0,5.253267266770968,5.075574458858725,-79.96409408915818,53.17766952966369,0.7421875,1,123.47368421052632,288.2105263157895,0,76.04556105798858,10.829980402282985,15,5.0,70.61310782241014,24.305673087734846,12,13,13,13,0.0,0.0,nan,0.0,13.0,1,nan,0.0,0,0.0,0.0
1,14,74,130,155,304,142,294,149.05405405405406,298.1081081081081,1.2409774757570835,83,0.7948054738631536,9.706684619910241,1,0.5692307692307692,0.8058163983918641,12.911167240024424,13.0,3.605551275463989,1.7514228659303959,1.4142135623730951,7.211102550927978,7.835326257640467,60.076724116035834,33.970562748477136,0.891566265060241,1,149.05405405405406,298.1081081081081,0,82.52913913038398,15.21971347135998,12,4.0,65.92592592592592,20.777158268966,15,14,14,14,0.0,0.0,nan,0.0,14.0,1,nan,0.0,0,0.0,0.0
1,15,36,75,138,301,123,296,128.27777777777777,297.9166666666667,1.5994692192765456,50,0.9673697356550912,6.770275002573076,1,0.48,0.6252074050242173,15.265261950980243,14.142135623730951,2.0,1.207924482617738,1.0,3.6380343755449944,3.867742479656901,-82.17656531407327,26.899494936611664,0.72,1,128.27777777777777,297.9166666666667,0,116.86122851365174,10.829980402282985,13,2.0,75.44910179640719,20.777158268966,14,15,15,15,0.0,0.0,nan,0.0,15.0,1,nan,0.0,0,0.0,0.0
2,1,156,330,138,59,116,44,126.58974358974359,51.17307692307692,1.6639140796923344,176,0.9491827242131576,14.093451279891855,1,0.4727272727272727,0.6009925705928907,25.38289481020361,23.021728866442675,4.123105625617661,2.0025441328104265,2.0,7.155417527999327,7.9886448939014665,63.00488625490449,57.112698372208094,0.8863636363636364,1,126.58974358974359,51.17307692307692,0,19.174026416802665,16.027341736679645,2,4.0,67.77163904235728,69.09433747127188,3,1,1,1,3.524099594817908,3.524099594817908,nan,3.524099594817908,1.0,2,1.0,1.0,1,-3.271500429395161,-1.3101766654398261
2,2,48,80,147,62,137,54,141.02083333333334,58.145833333333336,1.1660646775524115,55,0.8292420258677095,7.817640190446719,1,0.6,0.8575853631884434,10.65483641754442,10.0,2.8284271247461903,1.5339502354290657,1.4142135623730951,5.366563145999495,5.954878002652976,60.26946836635318,26.520815280171306,0.8727272727272727,1,141.02083333333334,58.145833333333336,0,155.25379079717524,16.027341736679645,1,3.0,100.0,54.21227828423562,3,2,2,2,12.514041834191431,12.514041834191431,nan,12.514041834191431,1.0,2,1.0,1.0,1,11.15958931419459,5.66257974481659
2,3,174,240,211,64,181,56,195.22413793103448,59.132183908045974,2.066094003011509,200,0.9760417035266636,14.884343478431232,1,0.725,0.48400508328392333,32.37236008487499,29.068883707497267,3.1622776601683795,1.8900072279918927,2.0,6.576866458564679,7.0436924151373566,87.17290224622948,67.21320343559643,0.87,1,195.22413793103448,59.132183908045974,0,131.61844901346132,54.21227828423562,2,5.0,75.83333333333333,68.21671004361855,5,3,3,3,0.28383857735880874,0.28383857735880874,nan,0.28383857735880874,2.0,2,1.0,1.0,2,-0.2203065134099802,0.1789675337769694
2,4,191,384,342,93,318,77,328.9476439790576,84.15183246073299,1.5386110495345322,203,0.945900818998238,15.594510349620345,1,0.4973958333333333,0.6499368377099103,27.494452249104604,25.942243542145693,4.47213595499958,2.2210669954884756,2.0,8.373983252050243,8.92073765512679,-59.1058465072355,60.76955262170047,0.9408866995073891,1,328.9476439790576,84.15183246073299,0,27.289987173247745,93.28249085903522,5,3.0,51.46771037181996,136.0439593788554,3,4,4,4,0.2016314493672168,0.2016314493672168,nan,0.2016314493672168,3.0,2,1.0,1.0,3,-0.14913021449081043,0.1357034284749261
2,5,203,444,246,131,234,94,239.5960591133005,110.94581280788178,2.8397677112469024,243,0.9876464600222933,16.07692842495848,1,0.4572072072072072,0.3521414783468025,41.854116171823065,37.36308338453881,3.605551275463989,1.7795460644604182,2.0,6.437827532807559,6.558483914218547,-11.96083365293927,85.11269837220809,0.8353909465020576,1,239.5960591133005,110.94581280788178,0,134.0463043161413,68.21671004361855,3,5.0,100.0,82.9662444049412,9,5,5,5,0.08389938998018112,0.08389938998018112,nan,0.08389938998018112,4.0,2,1.0,1.0,4,-0.011784023954390932,0.08306770984256673
2,6,124,168,49,148,41,127,44.193548387096776,136.46774193548387,1.2958015657904323,137,0.9166938416584671,12.565098628628435,1,0.7380952380952381,0.7717230989684791,20.081174602108966,20.223748416156685,4.0,2.038471316521964,2.0,7.0,8.02424240297845,7.29507047384873,44.9350288425444,0.9051094890510949,1,44.193548387096776,136.46774193548387,0,58.96395622803838,31.38635278572764,7,3.0,71.3097713097713,80.44846863496085,8,6,6,6,0.39010924588541845,0.39010924588541845,nan,0.39010924588541845,5.0,2,1.0,1.0,5,-0.1935483870967758,-0.3387096774193594
2,7,127,200,52,179,42,159,46.77165354330709,167.748031496063,1.4669114220409536,143,0.9304494419589433,12.716187407449045,1,0.635,0.6817044198951514,21.356359197418982,19.924858845171276,4.123105625617661,1.9579686930299178,2.0,7.58946638440411,7.825403535464168,14.792471931480724,48.38477631085024,0.8881118881118881,1,46.77165354330709,167.748031496063,0,98.3284782661109,31.38635278572764,6,3.0,70.96018735362998,69.66642561191635,8,7,7,7,0.1902841885605453,0.1902841885605453,nan,0.1902841885605453,6.0,2,1.0,1.0,6,-0.17322834645668905,-0.07874015748032548
2,8,147,320,125,183,109,163,116.29931972789116,172.14285714285714,1.5074385790899516,155,0.9466613969944034,13.680870333281758,1,0.459375,0.6633769454167115,24.162456659925866,22.47220505424423,4.123105625617661,2.0186667859527136,2.0,7.488452649040593,7.78586940460311,-35.78829483317485,52.76955262170047,0.9483870967741935,1,116.29931972789116,172.14285714285714,0,22.70756550585074,69.66642561191635,7,8.0,100.0,80.44846863496085,6,8,8,8,0.41405072570251467,0.41405072570251467,nan,0.41405072570251467,7.0,2,1.0,1.0,7,-0.19392351535208263,0.36583011583010716
2,9,128,266,242,201,223,187,231.8203125,193.546875,1.5355588415500083,138,0.9485409238527894,12.766152972845846,1,0.48120300751879697,0.6512287077130761,22.757283566518254,21.095023109728988,3.605551275463989,1.8903320192159956,2.0,6.65640235470275,7.206197808871075,58.90513360831073,49.698484809834994,0.927536231884058,1,231.8203125,193.546875,0,24.74206939564279,57.45294507439924,10,5.0,100.0,78.0165554753738,11,9,9,9,0.19779670158081505,0.19779670158081505,nan,0.19779670158081505,8.0,2,1.0,1.0,8,0.03125,0.1953125
2,10,149,207,293,229,270,220,280.73825503355704,223.6778523489933,1.4985562219714665,161,0.9434092393407207,13.773623058786647,1,0.7198067632850241,0.6673089640136576,24.131455098020645,22.561028345356956,4.0,2.0668200331989444,2.0,7.533332045188024,8.002734473079757,82.05861203146941,52.970562748477136,0.9254658385093167,1,280.73825503355704,223.6778523489933,0,112.31498441369526,35.295875897003,11,4.0,81.81818181818181,57.45294507439924,9,10,10,10,0.15456226638836407,0.15456226638836407,nan,0.15456226638836407,9.0,2,1.0,1.0,9,-0.15215592534707412,0.027167417486452905
2,11,244,759,292,271,259,248,275.0245901639344,258.5081967213115,2.4304268673415166,301,0.9811187014439816,17.625846048215095,1,0.3214756258234519,0.41145035608244157,42.5543706484461,37.21558813185679,4.242640687119285,2.0133307437034507,2.0,8.257068066055481,8.23029402487543,59.13563271494077,86.32590180780451,0.8106312292358804,1,275.0245901639344,258.5081967213115,0,42.942946190661964,35.295875897003,10,4.0,59.732824427480914,78.0165554753738,9,11,11,11,8.873325746021484,8.873325746021484,nan,8.873325746021484,10.0,2,1.0,1.0,10,7.632923497267768,4.524863387978172
2,12,149,492,154,293,113,281,131.51677852348993,286.7046979865772,4.107599076872031,229,0.9952502464245345,13.773623058786647,1,0.30284552845528456,0.24345121840895628,51.69900540169342,41.23105625617661,3.0,1.4244997019392294,1.0,5.097285382546267,5.032878126028076,-78.14146705721582,87.698484809835,0.6506550218340611,1,131.51677852348993,286.7046979865772,0,47.0781547014079,11.229092499175042,15,7.0,79.01234567901234,12.604051035497406,14,12,12,12,8.18284089325254,8.18284089325254,nan,8.18284089325254,13.0,2,1.0,1.0,13,8.043094312963618,-1.5058283292123065
2,13,68,104,155,303,142,295,148.85294117647058,298.1617647058824,1.1780520607977487,74,0.8157299300028652,9.304852983362556,1,0.6538461538461539,0.8488589199723685,12.580855496300689,12.649110640673518,3.605551275463989,1.730291849429175,1.4142135623730951,7.0,7.27718139796225,64.96569089651051,31.727922061357855,0.918918918918919,1,148.85294117647058,298.1617647058824,0,28.29491483968176,12.90533975211993,15,4.0,66.05166051660517,20.779964228583548,12,13,13,13,0.2081475919020367,0.2081475919020367,nan,0.2081475919020367,14.0,2,1.0,1.0,14,-0.2011128775834834,0.053656597774249803
2,14,27,40,133,301,123,297,126.48148148148148,298.25925925925924,0.9587036445197638,31,0.9313001637468343,5.863230142835039,1,0.675,1.0430752044349665,10.072619513604025,9.219544457292887,2.0,1.2312089143377511,1.0,3.0,3.66897851581703,-80.00966766854793,18.035533905932738,0.8709677419354839,1,126.48148148148148,298.25925925925924,0,58.916958048371114,9.60145450801128,15,3.0,74.4047619047619,12.604051035497406,12,14,14,14,1.828674402015585,1.828674402015585,nan,1.828674402015585,15.0,2,1.0,1.0,15,-1.7962962962962905,0.3425925925925526
2,15,1,1,137,298,136,297,136.0,297.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,136.0,297.0,0,74.00488725022099,9.60145450801128,14,3.0,100.0,11.229092499175042,12,15,15,15,7.776438376735241,7.776438376735241,nan,7.776438376735241,15.0,2,1.0,1.0,15,7.7222222222222285,-0.9166666666666856
3,1,205,558,147,62,116,44,129.73658536585367,52.79024390243902,2.2327496467381667,228,0.9776356811750856,16.15593100600236,1,0.3673835125448029,0.4478782479983388,35.88181822555163,33.1058907144937,4.123105625617661,1.9531936566841581,2.0,7.602631123499285,7.546149827791201,63.63959657645044,75.84062043356595,0.8991228070175439,1,129.73658536585367,52.79024390243902,0,129.99753581281942,66.12426981727818,2,3.0,68.90459363957598,119.66493563561353,5,1,1,1,0.3313349252357024,3.538056274709433,nan,7.062155869527341,1.0,3,0.046916965776043984,2.0,1,3.1468417761100795,1.6171669793621035
3,2,174,240,211,64,181,56,195.54597701149424,59.235632183908045,2.066094003011509,198,0.9750142028264153,14.884343478431232,1,0.725,0.48400508328392333,31.995809496157396,29.068883707497267,3.605551275463989,1.901766437102776,2.0,6.554728598887688,7.107630117826899,86.30519572432215,67.21320343559643,0.8787878787878788,1,195.54597701149424,59.235632183908045,0,135.88823419374953,66.12426981727818,1,4.0,75.83333333333333,68.03026814112788,4,2,2,2,0.30011256505817,0.33805611884718767,nan,0.6218946962059964,2.0,3,0.48257778509620985,2.0,3,0.3218390804597675,0.10344827586207117
3,3,185,384,342,93,318,77,328.65945945945947,84.41621621621621,1.588511948438355,199,0.9457677721779643,15.347615963921077,1,0.4817708333333333,0.6295199736980807,27.10406741731061,25.942243542145693,4.242640687119285,2.184189411329567,2.0,8.06225774829855,8.804581025918942,-60.286786810395974,60.76955262170047,0.9296482412060302,1,328.65945945945947,84.41621621621621,0,27.395179972241053,93.03330619372488,4,3.0,51.46771037181996,135.47420795720814,2,3,3,3,0.5927174127852539,0.3910870587214812,nan,0.592718508088698,3.0,3,0.9999981520680912,2.0,4,-0.28818451959813274,0.2643837554832231
3,4,201,456,246,132,234,94,239.54228855721394,111.12437810945273,2.8680241063836873,241,0.9884303872763431,15.99753570059363,1,0.4407894736842105,0.34867210417589806,42.53911705378452,38.07886552931954,3.605551275463989,1.7523439618876018,2.0,6.275716324421889,6.452129537616159,-11.78793977331604,85.11269837220809,0.8340248962655602,1,239.54228855721394,111.12437810945273,0,134.40013576332322,68.03026814112788,2,5.0,100.0,82.88925073061218,8,4,4,4,0.2697206622149182,0.1864854944144032,nan,0.2703848843945843,4.0,3,0.9975434197027938,2.0,5,-0.05377055608656178,0.17856530157095563
3,5,123,168,49,148,41,127,44.2520325203252,136.52845528455285,1.4994629129240575,132,0.9156392282502656,12.514330345744634,1,0.7321428571428571,0.666905457534745,19.938040148439377,20.396078054371138,4.0,2.020497803674673,2.0,7.0,8.015112069982047,8.900103850325678,48.14213562373095,0.9318181818181818,1,44.2520325203252,136.52845528455285,0,58.85786289535627,31.499387003830844,6,3.0,71.81628392484342,80.42768510661448,7,5,5,5,0.3090700749818854,0.08430008656372535,nan,0.4744093324491438,5.0,3,0.6514839693104423,2.0,6,0.058484133228425605,0.060713349068976186
3,6,130,210,52,179,42,158,46.723076923076924,167.93076923076924,1.6055013242669525,148,0.9369815736539164,12.865501965161373,1,0.6190476190476191,0.6228584087008366,22.16363646446935,20.8806130178211,4.123105625617661,1.9280888799388298,2.0,7.58946638440411,7.7435042276800585,15.770774134581472,51.21320343559643,0.8783783783783784,1,46.723076923076924,167.93076923076924,0,98.34286042265725,31.499387003830844,5,3.0,70.76566125290023,69.57326567222576,7,6,6,6,0.24497538512229883,0.1890840229066374,nan,0.3793682114671827,6.0,3,0.6457456837906158,2.0,7,-0.048576620230164735,0.18273773470625088
3,7,143,320,125,183,109,163,116.13986013986013,172.5944055944056,1.6545347910330437,160,0.9537601426200036,13.493452297211721,1,0.446875,0.6043994997383095,24.713281073568695,23.021728866442675,4.123105625617661,1.9268462715642702,2.0,7.2,7.428040694340967,-35.030679882140504,54.526911934581186,0.89375,1,116.13986013986013,172.5944055944056,0,22.799276681986488,69.57326567222576,6,7.0,100.0,80.42768510661448,5,7,7,7,0.8904983661784668,0.4788771912618496,nan,0.8929279169643642,7.0,3,0.9972791187958855,2.0,8,-0.15945958803102656,0.45154845154846157
3,8,123,266,242,201,223,187,231.8780487804878,193.65853658536585,1.5605317767229094,134,0.9485608415913047,12.514330345744634,1,0.462406015037594,0.6408072010555166,22.31784021612923,20.591260281974,3.605551275463989,1.861162347837181,2.0,6.516946235415336,7.065714359493314,59.79772884804274,49.11269837220809,0.917910447761194,1,231.8780487804878,193.65853658536585,0,24.80342152152673,57.288779823143834,9,5.0,100.0,77.937548662568,10,8,8,8,0.3196117131790619,0.12570516191064515,nan,0.3235018634914602,8.0,3,0.9879748751045417,2.0,9,0.057736280487802105,0.11166158536585158
3,9,146,184,293,228,270,220,280.7054794520548,223.62328767123287,1.5153696802609549,154,0.9483964006083703,13.63425735166143,1,0.7934782608695652,0.659904980960022,24.403537219353886,22.561028345356956,4.0,2.040526390302651,2.0,7.0,7.738048321468471,82.65441752255077,52.72792206135786,0.948051948051948,1,280.7054794520548,223.62328767123287,0,112.37481858126664,35.357215688500666,10,4.0,82.01438848920863,57.288779823143834,8,9,9,9,0.18694991868431185,0.06365173054919836,nan,0.21821399693756244,9.0,3,0.8567274386977286,2.0,10,-0.032775581502221485,-0.05456467776042473
3,10,238,782,293,271,259,248,275.07563025210084,258.52941176470586,2.6576516149410456,296,0.9827698452789239,17.407785949022028,1,0.30434782608695654,0.3762720419704758,43.400590363959545,38.07886552931954,4.242640687119285,1.955349177064162,2.0,7.938223013709341,8.021884015589047,59.51654630597836,89.1543289325507,0.8040540540540541,1,275.07563025210084,258.52941176470586,0,42.82175989720663,35.357215688500666,9,4.0,59.38697318007663,77.937548662568,8,10,10,10,8.92805272646108,0.05527358018312478,nan,8.928599326204608,10.0,3,0.9999387810200058,2.0,11,0.05104008816641681,0.02121504339436342
3,11,140,504,155,293,113,281,131.9857142857143,286.6642857142857,4.590839833086102,226,0.9958281258647991,13.351162356249091,1,0.2777777777777778,0.21782506825723202,53.144998876429426,42.20189569201838,3.0,1.364692644872909,1.0,5.0990195135927845,4.849417441956825,-78.0573188022914,89.8700576850888,0.6194690265486725,1,131.9857142857143,286.6642857142857,0,28.286357028092315,12.335722557694309,14,7.0,79.4478527607362,13.28518253272848,13,11,11,11,8.651330302250829,0.470673879501192,nan,8.65351477275373,13.0,3,0.9997475626308768,2.0,12,0.46893576222436195,-0.04041227229146216
3,12,67,108,155,304,143,295,149.11940298507463,298.1641791044776,1.1827387871760386,74,0.8126775529792447,9.23618154310838,1,0.6203703703703703,0.8454952275537068,12.426851289964672,12.083045973594572,3.605551275463989,1.7210466761351761,1.4142135623730951,7.155417527999327,7.241295841058834,62.083279369647606,31.556349186104043,0.9054054054054054,1,149.11940298507463,298.1641791044776,0,36.66409561321939,17.13979448928061,14,3.0,66.04477611940298,20.635184429327687,11,12,12,12,0.08610713918949475,0.2664727467586838,nan,0.4746203386607205,14.0,3,0.1814231969756524,2.0,13,0.2664618086040491,0.0024143985952491676
3,13,27,36,131,301,122,297,125.70370370370371,298.3703703703704,1.0258956996584394,29,0.876876772217131,5.863230142835039,1,0.75,0.9747579606123108,8.495170196342816,8.06225774829855,2.0,1.3052829884118253,1.0,3.0,4.083757641738574,-81.27702347933439,18.65685424949238,0.9310344827586207,0,125.70370370370371,298.3703703703704,0,67.49058903806863,6.327699465150183,14,2.0,73.83720930232558,13.28518253272848,11,13,13,13,2.6137529320069044,0.7856742013183844,nan,2.614348603333969,15.0,3,0.9997721530608791,2.0,14,-0.7777777777777715,0.11111111111114269
3,14,1,1,133,300,132,299,132.0,299.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,132.0,299.0,0,84.22305393383907,6.327699465150183,13,3.0,100.0,12.335722557694309,11,14,14,14,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
4,1,201,558,147,63,116,45,130.19402985074626,53.233830845771145,2.348080939208144,232,0.9797132305145491,15.99753570059363,1,0.3602150537634409,0.4258796974593369,36.43167421419759,33.12099032335839,4.0,1.904806995147241,2.0,7.155417527999327,7.3010734851607095,63.82390138273944,77.01219330881976,0.8663793103448276,1,130.19402985074626,53.233830845771145,0,130.23397156112193,65.44625785036712,2,3.0,68.97163120567376,119.74147198644572,5,1,1,1,0.8210436217560172,0.637200779231619,nan,7.69935664875896,1.0,4,0.10663795161227647,3.0,1,0.4574444848925907,0.44358694333212156
