CellLifeId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.0055684694887722,22,2,10.3451254061231,24
2,0.0112493893079085,7,8,2.4680958683772,17.625
3,0,6,1,9.37547176353259,6
4,0.00969135421963095,10,9,2.08237885530684,19.1111111111111
5,0.0066890231820717,36,2,0.728830806952892,40
6,0.00778716170605018,19,2,-0.939347434966888,21.5
7,0.00820247518786978,20,5,3.89031426270327,27.6
8,0.00514216641082646,17,5,-0.362546862547666,25
9,0,18,1,9.08659858679963,18
10,0.00774014876151591,24,3,5.00227108038297,28.3333333333333
11,0,25,1,-0.446483281022293,25
12,0.0120968497896456,32,2,8.09709180413314,39
13,0,6,1,-0.070804778067432,6
14,0.00264411177712647,25,7,-0.225566502488277,25.4285714285714
15,0.0118891647979577,28,2,-0.173712053517275,34
16,0.00580424095010461,22,5,4.53378007810106,24.6
17,0.0107075130420609,21,3,6.43382291539872,26
18,-0.00577622650466621,8,8,2.54508617547338,17.125
19,0.0024716807802272,17,3,6.20966896593468,17
20,-0.0141330837048888,17,3,1.09647798860878,14
21,0,27,1,9.48422663590969,27
22,0.0105420426457252,17,4,0.623368797072705,23.75
23,0.0115524530093324,16,4,0.37869274021418,23.5
24,0,6,1,8.83364774990531,6
25,-0.00610340160371172,18,12,0.225160785347509,17.75
26,0,24,12,-0.36725474722538,25.8333333333333
27,0.0231049060186648,12,2,8.50519896664874,18
28,0.0111304895429276,20,4,0.161123659941373,28.25
29,0.0115524530093324,20,4,2.86736143747047,29.5
30,0.00753308539571762,21,4,-0.108602564744423,26.75
31,0.0122172097583221,20,5,2.41608623679568,32.8
32,0.00868828206055477,19,4,0.841095799710196,24.75
33,0,8,1,8.12159972160148,8
34,0,6,1,7.90718986121094,6
35,0.0101818180387162,19,4,-0.241900897387464,25.25
36,0.0235749324596725,9,3,5.02554065120467,19
37,-0.000867277840246505,30,11,-0.484013869078551,27.9090909090909
38,0.0202170439974309,11,4,1.73313722384863,24.75
39,0,7,1,4.29833008835973,7
40,-0.0102688471194066,16,9,1.03726168267246,15.8888888888889
41,0,8,1,3.19135180739995,8
42,0.0189905713864727,8,4,1.92523858777017,15.25
43,-0.00607738522646516,6,2,3.78201301259051,5.5
44,-0.00626671505660981,8,5,1.43863020501186,8.4
45,0.0109779000946513,12,7,0.820795569202173,23.1428571428571
46,-0.000537821009479759,32,8,0.296507549418344,30.625
47,-0.000663793768071755,35,9,-0.278756001817856,34.1111111111111
48,0.00743811837714032,32,2,-2.71364287879586,36
49,0.00171886072868067,17,10,0.173204009831874,22.5
50,0,20,1,-0.512912078118349,20
51,0.00127018697422107,17,3,-0.311031661453247,17.3333333333333
52,0,6,1,0.175995841562457,6
53,0.0054490514056207,6,12,-0.0110752955511029,14.25
54,-0.00675775180180274,9,4,-0.256808359654976,8.5
55,0,8,1,-0.547455794558143,8
56,0.00311486468242007,19,5,-1.20017575426168,28
57,-0.00127172754880498,16,7,-0.0658947789765513,13.7142857142857
58,0.0101618673606253,7,5,-0.260995782195572,14
59,0,10,1,-3.06390737422494,10
60,0,15,1,-2.74770003545742,15
61,0.00607738522646516,25,2,-4.1071295052945,27.5
62,0.0182181235456023,22,2,-3.29855915527685,30
63,-0.00534878238476995,19,8,-0.555610183691946,24.875
64,0.000931746282501059,20,10,-0.997211367373973,21.3
65,0.0199279000251873,11,2,-4.15062607018614,15.5
66,0.00607738522646516,20,2,0.470435631908473,22
67,-0.00339275647699808,31,2,-0.270239751916766,29.5
68,0,5,1,-4.43175383155338,5
69,0,6,1,-4.48624069183604,6
70,0,5,1,-1.91679195494272,5
71,0,32,1,-1.42747281710573,32
72,0.00774014876151591,24,3,2.27209139827633,28.6666666666667
73,0.0135471141828525,13,6,-0.832476789679163,29.3333333333333
74,0.00525779602190514,19,7,-0.0459217433207111,20.7142857142857
75,0.00945816610699154,18,8,-0.52293696719946,34.125
76,0.00832652109869801,22,3,2.11660679937528,27
77,0.00747716081380473,25,3,1.12168053211808,29.6666666666667
78,0.00810318030195354,25,3,-2.36759618850675,30
79,0,33,1,-2.3342228316879,33
80,0.00942189681750101,25,4,0.785500646950582,32.75
81,0.00803873522722959,22,2,-4.06623538426928,25
82,0.00803873522722959,22,2,0.982786422575581,25
83,0.00349878204633553,23,8,0.478465848216391,32.75
84,0.00681100831687987,21,5,-1.53248821577224,29.2
85,0.00639293494337291,24,3,-3.01358061956178,26
86,0.00607738522646516,25,2,-5.71300644304703,27.5
87,0.00512474499579935,25,4,-2.36815432525184,30
88,0.00291515849408324,20,6,0.0556078041035701,23.3333333333333
89,0.0183102048111352,8,4,-2.94867841122812,15
90,0,22,3,-2.842485155965,21.3333333333333
91,0,5,1,-5.87925928906753,5
92,-0.00560787061035354,14,4,-3.03045042599761,13.25
93,0.00196305059427306,16,4,-2.61613406434993,17
