ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_FilterObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,Parent_FilteredNuclei,Parent_Watershed,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
9,22,9,12,206,243,202,240,203.66666666666666,241.22222222222223,0.5135799486995236,10,0.5612111506528393,3.385137501286538,1,0.75,1.947116515222565,3.7817431280582214,3.1622776601683795,1.4142135623730951,1.0460237291525663,1.0,2.0,3.1300454222715657,-82.37244064847111,7.621320343559642,0.9,0,203.66666666666666,241.22222222222223,0,15.369190109492814,3.0834584559196982,23,6.0,100.0,9.78913481845189,26,22,22,22,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,23,4,6,206,246,203,244,204.25,244.25,0.2046241954335606,5,0.9128709291752769,2.256758334191025,1,0.6666666666666666,4.887007608661263,3.4641016151377544,2.23606797749979,1.0,1.0,1.0,0.8944271909999159,1.4142135623730951,71.56505117707799,3.2071067811865475,0.8,0,204.25,244.25,0,157.79368008486261,3.0834584559196982,22,4.0,100.0,6.864765108872991,26,23,23,23,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,24,1,1,250,246,249,245,249.0,245.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,249.0,245.0,0,173.171850318423,2.877112750272021,25,3.0,100.0,6.009252125773315,20,24,24,24,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,25,6,16,251,250,247,246,248.5,247.83333333333334,0.3887851339973608,7,0.9728783841900691,2.763953195770684,1,0.375,2.5721148072672664,5.587348418115473,4.242640687119285,1.0,1.0,1.0,0.7071067811865476,1.292449822419197,41.544386440487656,5.414213562373096,0.8571428571428571,0,248.5,247.83333333333334,0,144.64584425661195,2.877112750272021,24,8.0,100.0,3.503966006938098,28,25,25,25,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,26,1,1,209,251,208,250,208.0,250.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,208.0,250.0,0,157.1935045083939,3.7267799624996387,29,4.0,100.0,6.864765108872991,23,26,26,26,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,27,4,8,250,255,248,251,248.25,252.5,0.13670057478067724,6,0.9290823598794103,2.256758334191025,1,0.5,7.315258195544552,4.498013405747752,3.0,1.0,1.0,1.0,1.0,1.6636933015774003,6.6202599575936025,2.621320343559643,0.6666666666666666,0,248.25,252.5,0,46.33221985386964,2.3048861143232218,28,7.0,100.0,4.673358297603308,25,27,27,27,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,28,1,1,251,252,250,251,250.0,251.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,250.0,251.0,0,105.25511870305773,2.3048861143232218,27,3.0,100.0,3.503966006938098,25,28,28,28,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,29,6,16,211,256,207,252,208.66666666666666,253.66666666666666,0.07730191561285325,10,0.7564887143856367,2.763953195770684,1,0.375,12.936290026863533,4.863996811572777,3.605551275463989,1.0,1.0,1.0,2.1213203435596424,3.181086731729841,33.400704743175915,2.414213562373095,0.6,0,208.66666666666666,253.66666666666666,0,170.03474163017228,3.7267799624996387,26,7.0,100.0,6.583133171332114,32,29,29,29,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,30,257,629,208,290,191,253,199.1400778210117,271.08949416342415,2.7068037817938224,304,0.982018091180893,18.089294154193436,1,0.40858505564387915,0.36943941290686805,42.476637537099734,37.94733192202055,4.0,1.9921179405038771,2.0,7.741616678568269,8.019029908535035,19.427850900713832,93.49747468305833,0.8453947368421053,1,199.1400778210117,271.08949416342415,0,51.990573040247405,16.306927006264768,32,9.0,100.0,16.53655321071232,42,30,30,30,0.0,0.0,nan,0.0,89.0,1,nan,0.0,0,0.0,0.0
9,31,1,1,267,257,266,256,266.0,256.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,266.0,256.0,0,137.44325642987624,2.4037008503093156,33,3.0,100.0,13.101551549702046,21,31,31,31,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,32,19,35,214,264,209,257,210.94736842105263,259.8421052631579,0.9468348699292172,25,0.9214119897042534,4.918490759365935,1,0.5428571428571428,1.0561503718961653,8.35771158868419,6.708203932499369,1.4142135623730951,1.0654021414273307,1.0,2.6832815729997477,3.247699026562191,24.8340450706975,15.035533905932738,0.76,0,210.94736842105263,259.8421052631579,0,3.598974331251173,6.583133171332114,29,5.0,100.0,10.27394844353908,26,32,32,32,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
9,33,3,6,266,259,263,257,264.0,257.3333333333333,0.03865095780642663,4,0.97372313034591,1.9544100476116797,1,0.5,25.872580053727066,3.677088528342677,2.23606797749979,1.0,1.0,1.0,0.4472135954999579,0.8374020402130087,61.84503376298989,1.2071067811865475,0.75,0,264.0,257.3333333333333,0,36.31851773019089,2.4037008503093156,31,6.0,100.0,14.960723672127308,21,33,33,33,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,34,1,1,248,260,247,259,247.0,259.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,247.0,259.0,0,12.094757077012089,2.0,35,4.0,100.0,4.772607021092137,36,34,34,34,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,35,1,1,248,262,247,261,247.0,261.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,247.0,261.0,0,159.4439547804167,2.0,34,3.0,100.0,2.8480012484391946,36,35,35,35,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,36,6,9,250,266,247,263,248.0,263.6666666666667,0.23475019175492784,8,0.6682645840291155,2.763953195770684,1,0.6666666666666666,4.25984742557301,3.548054573070009,2.8284271247461903,1.0,1.0,1.0,1.7888543819998317,2.639481824539156,-54.21747441146101,4.207106781186548,0.75,0,248.0,263.6666666666667,0,8.461288142571313,2.8480012484391946,35,8.0,100.0,4.772607021092137,34,36,36,36,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,37,1,1,229,265,228,264,228.0,264.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,228.0,264.0,0,6.009005957494655,2.8480012484391946,38,8.0,100.0,5.5901699437494745,39,37,37,37,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,38,3,6,231,268,228,266,229.0,266.6666666666667,0.05305164769729846,4,0.8164965809277259,1.9544100476116797,1,0.5,18.849555921538755,3.265986323710904,2.0,1.0,1.0,1.0,1.0,1.8856180831641272,90.0,1.4142135623730951,0.75,0,229.0,266.6666666666667,0,167.82081894747552,2.773886162848857,39,5.0,100.0,2.8480012484391946,37,38,38,38,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
9,39,2,2,232,270,230,269,230.5,269.0,0.0,2,1.0,1.5957691216057308,1,1.0,inf,2.0,1.0,1.0,1.0,1.0,0.0,0.0,90.0,0.0,1.0,0,230.5,269.0,0,6.170175095029822,2.773886162848857,38,5.0,100.0,5.5901699437494745,37,39,39,39,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,40,2,2,218,272,216,271,216.5,271.0,0.0,2,1.0,1.5957691216057308,1,1.0,inf,2.0,1.0,1.0,1.0,1.0,0.0,0.0,90.0,0.0,1.0,0,216.5,271.0,0,26.56505117707799,2.692582403567252,42,6.0,100.0,6.020797289396148,43,40,40,40,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,41,220,945,267,307,240,272,253.02727272727273,289.0772727272727,3.7926403693067905,282,0.9905424870212702,16.73656774376801,1,0.2328042328042328,0.26366855346814166,47.40526685798891,42.20189569201838,3.1622776601683795,1.6436834956365896,1.4142135623730951,6.618020011643579,6.5043034507206405,-36.33217781617596,102.39696961966999,0.7801418439716312,1,253.02727272727273,289.0772727272727,0,134.7788214701466,17.78272777611477,45,7.0,100.0,18.8459637917425,44,41,41,41,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
9,42,2,4,217,275,215,273,215.5,273.5,0.0,2,1.0,1.5957691216057308,1,0.5,inf,2.8284271247461903,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,-45.0,0.0,1.0,0,215.5,273.5,0,135.0,2.692582403567252,40,4.0,100.0,3.8078865529319543,43,42,42,42,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,43,1,1,218,278,217,277,217.0,277.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,217.0,277.0,0,18.434948822922017,3.8078865529319543,42,6.0,100.0,6.020797289396148,40,43,43,43,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,44,1,1,237,282,236,281,236.0,281.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,236.0,281.0,0,1.4060274053500712,13.200378782444085,39,5.0,100.0,15.951314818673847,38,44,44,44,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
9,45,334,1428,276,327,242,285,258.9341317365269,305.8502994011976,3.3052144647093056,411,0.9907780072602077,20.62188177498708,1,0.2338935574229692,0.30255222790450614,58.34864883807135,50.21951811795888,3.605551275463989,1.9884742208032726,2.0,7.7620104590272065,7.905959929118145,-38.68355193367429,117.78174593052023,0.8126520681265207,1,258.9341317365269,305.8502994011976,0,96.23479281298555,17.78272777611477,41,3.0,75.10245901639344,31.86496454404286,48,45,45,45,34.77809177499382,13.732277487247893,nan,92.31102182501354,8.0,9,0.3767490716430353,8.0,7,-4.7150829231589455,12.897419820045798
9,46,27,32,228,299,224,291,225.40740740740742,294.51851851851853,1.3388885124303034,30,0.8692078624674795,5.863230142835039,1,0.84375,0.7468881768093112,8.598314102847807,7.280109889280518,2.0,1.224854363402425,1.0,3.0,4.251409361284609,0.7880685607784934,21.31370849898476,0.9,0,225.40740740740742,294.51851851851853,0,63.71795547841107,17.17420626311958,44,6.0,100.0,19.431494806056634,43,46,46,46,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,47,353,656,223,337,207,296,214.6317280453258,317.08781869688386,2.1366578259658247,395,0.9738296182769605,21.200319792199185,1,0.538109756097561,0.468020657237419,45.16540514944971,41.0,5.0990195135927845,2.499099284976234,2.23606797749979,10.001922892047386,10.265161105994363,12.13900767342158,97.35533905932738,0.8936708860759494,1,214.6317280453258,317.08781869688386,0,73.7714851797553,15.7811590304487,48,4.0,60.678642714570856,25.009769616203048,46,47,47,47,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
9,48,209,385,237,335,226,300,230.20574162679426,319.6363636363636,2.7337541705144646,258,0.9775431391268253,16.312788383647018,1,0.5428571428571428,0.365797338614324,37.238742055265845,34.92849839314596,4.123105625617661,1.9462245918019503,2.0,8.219949365267864,7.847521408635997,9.213082154191934,84.73401871576772,0.810077519379845,1,230.20574162679426,319.6363636363636,0,69.89136682009757,15.7811590304487,47,4.0,84.40251572327044,25.57205808387337,46,48,48,48,0.0,0.0,nan,0.0,106.0,1,nan,0.0,0,0.0,0.0
10,1,173,273,268,183,255,162,261.0115606936416,172.59537572254337,1.444659701814882,194,0.8888965269897614,14.841510746523857,1,0.6336996336996337,0.6922045369880052,22.162946037138127,20.615528128088304,5.0,2.3313917291755235,2.0,9.29681500465451,10.153023479251537,15.438553184054362,56.04163056034261,0.8917525773195877,1,261.0115606936416,172.59537572254337,0,74.97203807933195,16.61115738791996,4,4.0,59.599528857479385,17.567080691955603,2,1,1,1,0.0,0.0,nan,0.0,107.0,1,nan,0.0,0,0.0,0.0
10,2,233,390,251,203,241,164,245.40772532188842,180.66523605150215,3.114712670952928,294,0.9813257340851279,17.22396045987371,1,0.5974358974358974,0.3210569017571871,40.89395458383422,38.118237105091836,4.123105625617661,1.8996069066163046,2.0,8.93883343295671,7.866088347468039,-0.41093802928046896,95.49747468305833,0.7925170068027211,1,245.40772532188842,180.66523605150215,0,179.5246565296571,17.567080691955603,1,6.0,85.38011695906432,19.820117109161203,3,2,2,2,4.448068924637613,4.448068924637613,nan,4.448068924637613,62.0,2,1.0,9.0,2,2.533127251148869,-3.6563073568579796
10,3,297,608,237,211,221,173,227.87878787878788,189.9158249158249,2.4136432739335523,342,0.9758989339967794,19.44613444328572,1,0.48848684210526316,0.4143114315191591,42.525006011702615,38.600518131237564,5.0,2.239341845887437,2.0,8.97381812634432,9.279933694612957,-15.13401819368715,94.91168824543142,0.868421052631579,1,227.87878787878788,189.9158249158249,0,103.67420701900458,19.820117109161203,2,3.0,72.57709251101322,29.134545160451733,7,3,3,3,12.839888812916131,12.839888812916131,nan,12.839888812916131,61.0,2,1.0,9.0,1,1.5237154150197512,12.749158249158256
10,4,108,150,270,197,260,182,264.55555555555554,188.82407407407408,1.2957471808067003,123,0.8304326892238824,11.726460285670077,1,0.72,0.7717554896607413,15.9362243360461,14.560219778561036,4.123105625617661,2.0239608053520737,2.0,8.282364455613491,8.878372915455264,3.5742250224436254,41.9350288425444,0.8780487804878049,1,264.55555555555554,188.82407407407408,0,172.16954361005054,15.12448161917182,5,4.0,100.0,16.61115738791996,1,4,4,4,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,5,92,133,270,215,263,196,265.7391304347826,203.90217391304347,1.9791796549331648,112,0.9451739380368219,10.823032759612019,1,0.6917293233082706,0.5052598421307889,19.605474391234008,18.24828759089466,3.1622776601683795,1.6141314444919883,1.4142135623730951,6.0,6.402507600409887,-1.8395296860757304,47.83452377915607,0.8214285714285714,1,265.7391304347826,203.90217391304347,0,135.56370340308777,15.12448161917182,4,6.0,100.0,22.954856761920844,9,5,5,5,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
10,6,115,153,287,233,278,216,282.24347826086955,224.2173913043478,1.4911055012038972,128,0.893657437479822,12.100518486599809,1,0.7516339869281046,0.6706433576917357,18.24615680872565,17.08800749063506,4.123105625617661,1.9439960942882255,2.0,7.809496481471622,8.187959247897615,9.43125512771101,46.42031021678297,0.8984375,1,282.24347826086955,224.2173913043478,0,52.939645574704095,15.904669928038402,16,6.0,100.0,19.138227661777524,18,6,6,6,0.0,0.0,nan,0.0,110.0,1,nan,0.0,0,0.0,0.0
10,7,6,12,237,221,234,217,235.0,218.16666666666666,0.3887851339973607,8,0.8624663809913528,2.763953195770684,1,0.5,2.5721148072672673,4.330376161565604,3.1622776601683795,1.0,1.0,1.0,1.5811388300841898,2.1916655435763697,11.239717198551553,5.414213562373095,0.75,0,235.0,218.16666666666666,0,4.59514142680193,5.9184269681882435,10,6.0,100.0,8.084621890423279,12,7,7,7,0.0,0.0,nan,0.0,nan,1,nan,0.0,0,0.0,0.0
10,8,406,1376,224,262,192,219,207.2167487684729,240.935960591133,2.5900439339456076,451,0.9845503713353009,22.736210219877808,1,0.29505813953488375,0.3860938368240825,55.4074132372198,49.92995093127971,5.0,2.3771014836300894,2.23606797749979,9.70725343394151,9.701926073825964,-34.538099073157504,114.95331880577405,0.9002217294900222,1,207.2167487684729,240.935960591133,0,13.657697960250776,18.455966686906294,22,8.0,72.70935960591133,22.066108629299357,25,8,8,8,31.216473223105343,31.216473223105343,nan,31.216473223105343,89.0,2,1.0,9.0,30,8.076670947461224,-30.15353357229114
10,9,2,2,252,223,251,221,251.0,221.5,0.0,2,1.0,1.5957691216057308,1,1.0,inf,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,251.0,221.5,0,19.79185567333059,2.692582403567252,11,6.0,100.0,9.505846154399466,14,9,9,9,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,10,1,1,237,225,236,224,236.0,224.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,236.0,224.0,0,34.69515353123396,2.23606797749979,12,4.0,100.0,5.303300858899107,13,10,10,10,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,11,1,1,253,225,252,224,252.0,224.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,252.0,224.0,0,152.7582584826428,2.692582403567252,9,4.0,100.0,7.031674369909661,14,11,11,11,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,12,1,1,238,227,237,226,237.0,226.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,237.0,226.0,0,125.13419305691565,2.23606797749979,10,6.0,100.0,3.69120576505835,13,12,12,12,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,13,4,6,237,231,235,228,235.25,229.25,0.2046241954335606,5,0.9128709291752769,2.256758334191025,1,0.6666666666666666,4.887007608661263,3.4641016151377544,2.23606797749979,1.0,1.0,1.0,0.8944271909999159,1.4142135623730951,18.43494882292201,3.2071067811865475,0.8,0,235.25,229.25,0,140.38931175997334,3.69120576505835,12,4.0,100.0,4.957380082659657,15,13,13,13,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,14,9,18,253,234,250,228,251.33333333333334,231.0,0.6260005113464743,13,0.9325316965091067,3.385137501286538,1,0.5,1.597442784589879,6.6359732923270744,5.0990195135927845,1.0,1.0,1.0,1.7650452162436563,2.3961711627718794,-10.900704743175906,8.414213562373096,0.6923076923076923,0,251.33333333333334,231.0,0,170.50891485286783,5.174724898753344,17,6.0,100.0,7.031674369909661,11,14,14,14,2.0982797186690383,2.0982797186690383,2.0,2.0982797186690383,nan,2,1.0,9.0,17,2.083333333333343,-0.25
10,15,9,16,239,237,235,233,236.22222222222223,234.11111111111111,0.5709224258135164,12,0.39683121863055215,3.385137501286538,1,0.5625,1.751551445146132,3.9832874398803426,3.605551275463989,1.4142135623730951,1.0460237291525663,1.0,2.6832815729997477,3.656226069668842,-9.217474411461007,8.035533905932738,0.75,0,236.22222222222223,234.11111111111111,0,27.83765924378492,3.8952329206573535,19,8.0,100.0,4.275973645531963,20,15,15,15,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,16,92,136,288,250,280,233,283.5869565217391,240.06521739130434,1.945051434139721,118,0.9283608406802415,10.823032759612019,1,0.6764705882352942,0.5141252218054024,18.582875844794255,16.76305461424021,3.1622776601683795,1.6459380714775165,1.4142135623730951,7.0,6.906886471087083,0.01601253833866525,47.420310216782966,0.7796610169491526,1,283.5869565217391,240.06521739130434,0,102.00380702962798,12.762369365977806,23,5.0,100.0,15.885489330409072,18,16,16,16,22.46024922489792,18.54457363345496,10.0,80.17182262723172,2.0,10,0.28015141091814116,9.0,21,4.6419727029688715,-17.95420008442383
10,17,1,1,251,237,250,236,250.0,236.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,250.0,236.0,0,5.469094970112075,5.174724898753344,14,6.0,100.0,12.165525060596439,11,17,17,17,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,18,1,1,269,238,268,237,268.0,237.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,268.0,237.0,0,80.51117139985794,15.885489330409072,16,7.0,100.0,15.91558309091963,24,18,18,18,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,19,1,1,237,239,236,238,236.0,238.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,236.0,238.0,0,86.72951207681633,2.0,20,3.0,100.0,3.8952329206573535,15,19,19,19,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,20,1,1,239,239,238,238,238.0,238.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,238.0,238.0,0,65.43282867939875,2.0,19,5.0,100.0,4.275973645531963,15,20,20,20,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,21,308,495,305,283,294,238,299.6525974025974,259.538961038961,3.2020776788538607,380,0.9857282196368407,19.802974013476614,1,0.6222222222222222,0.3122972333256875,50.044184271281196,44.04543109109048,4.123105625617661,2.0428805868642645,2.0,8.9581501219977,8.424664120122348,3.569334868850926,111.32590180780451,0.8105263157894737,1,299.6525974025974,259.538961038961,0,126.78634538496196,5.034504196171153,28,8.0,81.02189781021897,17.231344114875466,23,21,21,21,0.0,0.0,nan,0.0,122.0,1,nan,0.0,0,0.0,0.0
10,22,24,36,227,253,223,244,224.25,248.04166666666666,1.0581187729102093,30,0.8926485471578481,5.527906391541368,1,0.6666666666666666,0.9450734885362995,8.727198681790904,8.246211251235321,2.0,1.110702260395516,1.0,3.0,3.933813932742113,6.830488371775043,17.86396103067893,0.8,0,224.25,248.04166666666666,0,123.34320470868063,6.005350623494953,25,8.0,100.0,15.45631163778876,19,22,22,22,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,23,23,40,287,258,282,250,283.7826086956522,252.82608695652175,1.0328993789284264,32,0.8316243307961697,5.4115163798060095,1,0.575,0.9681485151413707,8.093971095664855,7.615773105863909,2.0,1.133524687472412,1.0,4.0,4.494894662537218,15.86889971489007,17.27817459305202,0.71875,0,283.7826086956522,252.82608695652175,0,163.77632140046063,4.846704881067005,27,4.0,100.0,12.762369365977806,16,23,23,23,28.80570857609416,7.097414763922694,10.0,68.72466375769946,2.0,10,0.41914659164653906,9.0,21,4.837624876881932,-5.193330519206427
10,24,11,20,270,256,266,251,267.54545454545456,252.9090909090909,0.5421477528959248,13,0.8063010176019961,3.742410318509555,1,0.55,1.844515622647925,5.046689819234928,4.123105625617661,1.4142135623730951,1.0753115567951084,1.0,2.5298221281347035,2.985144411529655,13.282525588538995,8.65685424949238,0.8461538461538461,0,267.54545454545456,252.9090909090909,0,2.676492490386413,12.634237885292046,30,7.0,100.0,15.100763485706269,32,24,24,24,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,25,1,1,226,255,225,254,225.0,254.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,225.0,254.0,0,166.47887350241896,6.005350623494953,22,3.0,100.0,13.362237189784107,29,25,25,25,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,26,277,640,225,297,209,257,216.65342960288808,276.8050541516246,2.6388189847756958,329,0.9834505928255636,18.77997214831907,1,0.4328125,0.3789574069950849,44.93011245028794,40.26164427839479,4.0,2.0662066819115616,2.0,7.761140001162655,8.140281425846917,14.155326445450152,95.84062043356595,0.8419452887537994,1,216.65342960288808,276.8050541516246,0,14.75012148343886,14.5543668728103,34,7.0,100.0,16.64294089381674,29,26,26,26,17.896948600350328,17.896948600350328,2.0,17.896948600350328,nan,2,1.0,9.0,32,5.706061181835452,16.962948888466656
10,27,4,4,284,259,282,257,282.5,257.5,0.3183098861837907,4,0.0,2.256758334191025,1,1.0,3.141592653589793,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,2.0,45.0,4.0,1.0,0,282.5,257.5,0,88.27926845518039,4.846704881067005,23,6.0,100.0,15.64336524003251,24,27,27,27,31.191940439867764,3.592761411908277,10.0,65.22001040568503,2.0,10,0.47825721348165956,9.0,21,3.555016181229746,-0.5194174757281758
10,28,1,1,305,258,304,257,304.0,257.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,304.0,257.0,0,41.95061449738437,5.034504196171153,21,1.0,93.52331606217616,20.64375114284312,23,28,28,28,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,29,18,40,233,271,228,263,229.72222222222223,266.5,0.8245537665371013,26,0.9266250478489066,4.787307364817192,1,0.45,1.2127771900184563,8.741186096045114,8.06225774829855,1.4142135623730951,1.0460237291525663,1.0,2.785430072655778,3.28656997149269,25.27943643000173,13.65685424949238,0.6923076923076923,0,229.72222222222223,266.5,0,20.70938114456274,4.50856523672744,34,7.0,100.0,10.418703504565688,41,29,29,29,0.7412035591181401,0.7412035591181401,2.0,0.7412035591181401,nan,2,1.0,9.0,38,0.7222222222222285,-0.16666666666668561
10,30,2,4,268,267,266,265,266.5,265.5,0.0,2,1.0,1.5957691216057308,1,0.5,inf,2.8284271247461903,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,-45.0,0.0,1.0,0,266.5,265.5,0,17.65012421993013,2.5495097567963922,32,7.0,100.0,4.527692569068709,33,30,30,30,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
10,31,1,1,247,268,246,267,246.0,267.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,246.0,267.0,0,2.0638197284571205,4.272001872658765,35,7.0,100.0,6.5,37,31,31,31,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
