TimeStep,CellId,Center_X,Center_Y,Orientation,Major_axis,Minor_axis,lable,parent
1,1,72.6137390136719,361.806213378906,-62.7694702148438,46.620361328125,14.6049346923828,1,0
1,2,264.666625976563,208.587600708008,81.3710479736328,51.1689567565918,13.7919788360596,2,0
1,3,308.862976074219,181.083267211914,73.2717742919922,46.8458518981934,12.2715406417847,3,0
1,4,236.0244140625,213.793319702148,-87.4632873535156,84.1273040771484,13.876259803772,4,0
1,5,254.454193115234,233.282043457031,-87.9341888427734,135.869903564453,13.5176801681519,5,0
1,6,298.984252929688,241.676071166992,80.2648620605469,51.4357719421387,14.6226663589478,6,0
2,1,70.0703887939453,373.576538085938,-63.4142303466797,51.2417793273926,14.4414672851563,1,0
2,2,265.543365478516,212.490600585938,82.0172882080078,47.6036376953125,13.5251331329346,2,0
2,8,318.722930908203,173.772705078125,70.8607025146484,26.6075267791748,15.2495460510254,3,3
2,7,236.85661315918,257.766265869141,-87.2664947509766,15.2861890792847,10.3402433395386,3,3
2,4,229.666275024414,228.153060913086,-85.8568115234375,80.3937454223633,13.6553258895874,4,0
2,10,250.254531860352,214.206787109375,-86.8153228759766,64.5752944946289,14.025731086731,5,5
2,9,260.34912109375,253.768859863281,-88.9897003173828,48.2623252868652,13.8849897384644,5,5
2,6,293.429809570313,241.208618164063,80.5734405517578,40.2850074768066,15.2369499206543,6,0
3,1,119.703765869141,363.531982421875,-70.5661010742188,58.0640983581543,14.4253520965576,1,0
3,2,263.411956787109,218.005416870117,83.1473693847656,41.9738807678223,13.1238832473755,2,0
3,4,226.550354003906,231.314041137695,-84.1074523925781,86.0078353881836,13.1946926116943,4,0
3,10,256.738555908203,206.219436645508,-88.1597900390625,65.5426330566406,18.9434356689453,5,5
3,9,300.682220458984,210.016387939453,81.7037353515625,45.5383453369141,17.2616653442383,5,5
3,6,280.500671386719,255.970565795898,83.4600219726563,38.3573684692383,13.7147302627563,6,0
4,1,119.867652893066,360.046997070313,-70.875732421875,70.5757217407227,14.4143333435059,1,0
4,2,276.568969726563,193.071624755859,78.488037109375,64.6587982177734,14.0381126403809,2,0
4,4,215.453247070313,240.177703857422,-81.7578125,88.5133819580078,13.8215036392212,4,0
4,10,247.148803710938,216.477340698242,-85.8446350097656,70.7350311279297,16.9939651489258,5,5
4,9,329.209228515625,162.220474243164,72.9818572998047,48.1468505859375,16.144998550415,5,5
4,6,238.831390380859,288.976684570313,-88.4488372802734,45.9444580078125,15.1322431564331,6,0
5,1,149.422058105469,347.450286865234,-75.9019470214844,77.3546829223633,13.9203805923462,1,0
5,2,277.171417236328,174.664627075195,75.2217254638672,81.0341186523438,14.2723846435547,2,0
5,12,249.471984863281,179.829483032227,87.9233856201172,51.7397537231445,14.0726871490479,4,4
5,11,241.666702270508,230.536590576172,-88.2594451904297,23.6482391357422,15.0996599197388,4,4
5,10,254.12646484375,204.046783447266,-88.0592498779297,74.6006088256836,14.0564041137695,5,5
5,9,349.365692138672,114.999061584473,65.2217407226563,54.5648345947266,19.4911212921143,5,5
5,14,204.379013061523,318.535430908203,-82.4639892578125,38.3125381469727,14.5125570297241,6,6
5,13,214.95051574707,290.608856201172,-85.1179351806641,11.1640186309814,8.5516996383667,6,6
6,1,144.471832275391,349.063140869141,-74.9635314941406,89.9487152099609,13.587329864502,1,0
6,2,278.995239257813,160.743392944336,73.2330017089844,85.6551361083984,15.8476867675781,2,0
6,12,265.757232666016,156.990646362305,82.9980773925781,54.4400367736816,13.6484937667847,4,4
6,16,274.10302734375,164.428726196289,85.6893310546875,52.7674980163574,16.2050170898438,5,10
6,15,168.271697998047,292.012512207031,-69.6341552734375,13.731409072876,9.16469669342041,5,10
6,18,351.646575927734,146.57893371582,66.364990234375,17.561954498291,14.1561450958252,5,9
6,17,367.207641601563,52.5666122436523,56.882568359375,40.549373626709,17.0506439208984,5,9
6,14,155.955261230469,346.152923583984,-74.6308441162109,39.1499137878418,15.3413515090942,6,6
7,1,140.692886352539,349.578887939453,-74.3187103271484,100.990516662598,12.6626319885254,1,0
7,20,313.237518310547,88.4807510375977,56.9566192626953,52.7171363830566,14.4441480636597,2,2
7,19,246.885116577148,188.477676391602,85.2577819824219,32.7030296325684,13.6088333129883,2,2
7,12,262.197998046875,164.316696166992,84.6641235351563,56.0580062866211,14.4655838012695,4,4
7,16,254.160980224609,200.277313232422,-87.3741455078125,51.2524719238281,16.4145622253418,5,10
7,22,314.923706054688,190.310913085938,80.3013305664063,33.5907402038574,17.7210178375244,5,17
7,21,242.589202880859,273.307403564453,-85.3171081542969,22.641284942627,11.4884729385376,5,17
7,24,194.530624389648,335.215698242188,-80.6835784912109,27.7704811096191,15.9342641830444,6,14
