TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.6090150548669878,1,74.94,153.32666666666665,0.713,-0.09,False,19.919270085629563,9.587024293872355,0
1,2,-0.7186693947010236,2,68.74566473988439,167.36994219653178,0.888,-0.151,False,21.4379697731792,10.30339030694002,0
2,1,-0.5386870089568857,1,76.37640449438203,152.1123595505618,0.336,-0.063,False,23.485150778067627,9.684990317942276,0
2,2,-0.6388986426478335,2,72.57352941176471,164.92156862745097,0.383,-0.074,False,25.87818569156485,10.090631840929593,0
3,1,-0.550529914199748,1,76.6086956521739,151.6413043478261,0.048,0.193,False,25.16275184249788,9.384377631542486,0
3,2,-0.6338456591933879,2,74.24882629107981,163.76525821596243,0.498,0.152,False,27.793564380021984,9.830127308109496,0
4,1,-0.5664316843518796,1,79.30890052356021,151.33507853403142,-0.185,0.173,False,25.40323961669312,9.641827000268597,0
4,2,-0.6173113927246857,2,78.02597402597402,162.84415584415584,0.438,0.105,False,30.28603109377229,9.838622170489051,0
5,1,-0.5729145219466629,1,81.42937853107344,151.1864406779661,0.119,0.18,False,24.47914328218716,9.25349173563684,0
5,2,-0.6243043984315428,2,80.68032786885246,162.13114754098362,0.302,0.189,False,32.47712880890776,9.696101780445694,0
6,1,-0.5881149975377045,1,84.58695652173913,150.47826086956522,0.374,-0.622,False,25.07526563720334,9.379342941679884,0
6,2,-0.6107793622095905,2,84.52529182879377,161.2295719844358,1.42,-0.667,False,33.98943912964273,9.756009183437811,0
7,1,-0.6021687292565485,1,81.13065326633166,148.83417085427135,0.106,-0.172,False,26.94614808679478,9.435633839822623,0
7,2,-0.5906749305883269,2,82.5728476821192,158.48675496688742,0.595,-0.142,False,41.08890582557051,9.542421664105673,0
8,1,-0.6168939618121939,1,81.26794258373205,147.7799043062201,0.183,0.449,False,27.47508309257095,9.736227693473706,0
8,2,-0.5986877368081935,2,83.5925925925926,157.14814814814815,0.799,0.408,False,44.0614470982065,9.582741490911344,0
9,1,-0.6545261771077259,1,83.75829383886256,148.96208530805688,0.199,0.276,False,28.392328439920476,9.529620668299907,0
9,2,-0.6337729679039705,2,86.6798866855524,157.79603399433427,1.025,0.285,False,48.0580941888414,9.613549672003838,0
10,1,-0.6832418303047905,1,85.57142857142857,149.52232142857142,-0.03,0.174,False,29.38782417969541,9.78966873611674,0
10,2,-0.6498061909898871,2,89.23958333333333,158.00260416666666,,,True,53.1835709577555,9.589800253220291,0
11,1,-0.6768797171497627,1,86.80645161290323,149.81566820276498,0.437,-0.272,False,29.237214967300783,9.565964233152192,0
11,3,-0.6592800881207134,2,101.0721153846154,149.90865384615384,2.259,-0.33,False,28.773864013174272,9.446303465358218,2
11,4,-0.5768417540078254,2,80.83091787439614,165.2463768115942,1.971,-0.485,False,27.436792991186,9.736456054481035,2
12,3,-1.0788241190372239,2,103.13829787234044,146.4822695035461,0.929,0.172,False,40.06683842002836,9.479195048516456,2
12,1,-0.5774850838670869,1,85.98305084745763,148.72033898305085,0.237,-0.163,False,31.42242318506938,9.664846535394757,0
12,4,-0.5542858272862917,2,78.75272727272727,163.56,0.598,-0.142,False,37.29315970166167,9.626987280268793,2
13,3,-1.1487075930529238,2,102.5112540192926,147.967845659164,0.966,0.295,False,44.71228571601825,9.526845376878777,2
13,1,-0.5758590838422692,1,86.24691358024691,147.6255144032922,0.072,0.085,False,32.60965773176888,9.566315223479643,0
13,4,-0.581611516745659,2,79.01736111111111,162.64236111111111,0.869,0.078,False,40.28085574027543,9.396288522156723,2
14,3,-1.1870484019018737,2,106.121387283237,147.21965317919074,,,True,49.54349062609997,9.540671553444426,2
