2	0	10	0
3	0	10	0
6	11	11	2
7	11	15	2
8	11	14	3
9	11	13	3
10	12	20	6
11	12	29	6
12	14	20	9
13	14	24	9
14	15	22	8
15	15	21	8
16	16	19	7
17	16	19	7
20	20	23	16
21	20	30	16
22	20	26	17
23	20	26	17
24	21	29	10
25	21	29	10
26	21	30	12
27	21	30	12
28	22	29	15
29	22	29	15
30	22	22	0
31	23	28	14
32	23	30	14
33	24	28	20
34	24	30	20
35	25	30	13
36	25	28	13
37	27	30	22
38	27	30	22
39	27	30	23
40	27	30	23
43	28	30	0
44	29	30	33
45	29	30	33
46	29	30	0
47	29	30	36
48	29	30	36
49	29	30	31
50	29	30	31
51	30	30	24
52	30	30	24
53	30	30	11
54	30	30	11
55	30	30	25
56	30	30	25
57	30	30	28
58	30	30	28
59	30	30	29
60	30	30	29
