2	0	30	0
3	0	10	0
4	10	11	0
5	11	15	3
6	11	12	0
7	12	14	0
8	13	13	0
9	13	15	6
10	15	22	7
11	15	20	0
12	15	24	7
13	16	20	5
14	16	20	0
15	16	19	0
16	16	20	0
17	20	26	15
18	20	24	15
19	20	20	0
20	21	25	0
21	21	26	13
22	21	29	11
23	21	27	0
24	21	23	19
25	21	30	16
26	21	29	16
27	23	30	10
28	23	26	0
29	24	26	0
30	24	29	24
31	25	26	0
32	25	30	12
33	25	30	0
34	25	30	18
35	26	30	20
36	26	30	0
37	27	30	21
38	27	30	21
39	27	28	0
40	27	28	0
41	27	30	0
42	27	27	0
43	28	30	0
44	28	30	23
45	28	30	0
46	29	29	0
47	29	29	0
48	29	29	0
49	29	30	40
50	29	30	0
51	29	30	0
52	30	30	0
53	30	30	0
54	30	30	0
55	30	30	0
56	30	30	0
57	30	30	0
58	30	30	0
59	30	30	0
