TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,width,height
2,16,16,71.5650482177734,365.350006103516,257.550048828125,43.9556579589844,6.32455492019653,6.32455492019653,43.9556579589844
2,17,17,14.036244392395,466.352996826172,262.588287353516,7.76113939285278,4.36564111709595,7.76113939285278,4.36564111709595
2,21,21,79.6951522827148,245.199981689453,290.099975585938,24.6861934661865,5.27712059020996,5.27712059020996,24.6861934661865
2,22,22,59.0362396240234,423.279388427734,297.632354736328,13.5483884811401,4.45896339416504,4.45896339416504,13.5483884811401
2,23,23,74.7448806762695,357.919250488281,302.203826904297,17.2780418395996,5.26234817504883,5.26234817504883,17.2780418395996
2,25,25,90,520.5,330.5,19,5,5,19
2,26,26,33.0238647460938,356.04833984375,337.656372070313,31.9027824401855,6.49793815612793,31.9027824401855,6.49793815612793
2,27,27,18.4349460601807,81.5,389.5,39.8446922302246,6.32455444335938,6.32455444335938,39.8446922302246
2,28,28,71.5650482177734,401.650054931641,464.950012207031,8.22192192077637,4.74341583251953,4.74341583251953,8.22192192077637
2,29,29,70.0168914794922,392.675170898438,459.481719970703,26.9122638702393,6.83486127853394,6.83486127853394,26.9122638702393
2,30,30,33.6900634765625,140.230758666992,469.153778076172,19.9692077636719,6.65640306472778,6.65640306472778,19.9692077636719
2,31,31,33.6900672912598,403.038421630859,477.692260742188,26.348258972168,7.21110248565674,26.348258972168,7.21110248565674
2,32,32,35.5376777648926,428.932464599609,491.094604492188,27.2019462585449,6.27737236022949,27.2019462585449,6.27737236022949
2,35,35,36.8698959350586,519.680053710938,527.760009765625,20.8000011444092,6.40000057220459,20.8000011444092,6.40000057220459
2,36,36,36.8698997497559,309.800048828125,153.100021362305,15.8000020980835,4.80000019073486,15.8000020980835,4.80000019073486
2,37,37,63.4349517822266,202.500015258789,192.500030517578,22.8078937530518,6.70820379257202,6.70820379257202,22.8078937530518
2,38,38,75.9637603759766,523,200.500045776367,8.48874568939209,4.36564111709595,4.36564111709595,8.48874568939209
2,39,39,63.4349517822266,528.299987792969,208.100036621094,8.49705791473389,4.02492237091064,4.02492237091064,8.49705791473389
2,40,40,26.5650501251221,145.300003051758,210.900039672852,16.5469017028809,5.81377696990967,5.81377696990967,16.5469017028809
2,41,41,18.4349479675293,297.800018310547,264.099975585938,26.2469024658203,4.74341583251953,26.2469024658203,4.74341583251953
2,42,42,90,297,272,12,4,4,12
2,43,43,56.309928894043,508.923065185547,283.384582519531,8.32050323486328,4.4376015663147,4.4376015663147,8.32050323486328
2,44,44,63.4349517822266,402.700042724609,310.900024414063,20.1246089935303,5.81377696990967,5.81377696990967,20.1246089935303
2,45,45,26.5650501251221,25.1000175476074,313.300018310547,18.3357563018799,5.81377649307251,5.81377649307251,18.3357563018799
2,46,46,75.9637603759766,95.7058868408203,351.323547363281,23.5259552001953,5.82085514068604,5.82085514068604,23.5259552001953
2,47,47,45,221.5,353,21.9203109741211,6.3639612197876,6.3639612197876,21.9203109741211
2,48,48,0,232.5,357,10,5,5,10
2,49,49,56.3099365234375,347.307678222656,367.461547851563,9.98460388183594,5.54700231552124,5.54700231552124,9.98460388183594
2,50,50,90,201,424.5,12,3,3,12
2,51,51,45,149.000015258789,472.000061035156,8.48528099060059,4.24264049530029,4.24264049530029,8.48528099060059
2,52,52,45,155.000030517578,479.000061035156,14.1421356201172,5.65685367584229,5.65685367584229,14.1421356201172
2,53,53,90,191.5,492,19,6,6,19
2,54,54,11.3099327087402,215.538467407227,493.807739257813,9.60969066619873,4.11843919754028,9.60969066619873,4.11843919754028
2,55,55,26.5650501251221,362.700042724609,490.600067138672,26.8328151702881,5.81377649307251,26.8328151702881,5.81377649307251
2,56,56,49.7636451721191,371.262054443359,507.855133056641,25.4853591918945,6.57686710357666,25.4853591918945,6.57686710357666
3,2,2,5.71059322357178,229.415863037109,63.8415870666504,27.2640190124512,6.36823844909668,27.2640190124512,6.36823844909668
3,3,3,33.6900672912598,115.269226074219,63.8461494445801,32.1726112365723,5.82435131072998,5.82435131072998,32.1726112365723
3,4,4,33.6900634765625,106.88459777832,60.4230690002441,20.8012580871582,6.37905216217041,6.37905216217041,20.8012580871582
3,5,5,45,71.0000076293945,24.5000019073486,7.77817440032959,3.5355339050293,3.5355339050293,7.77817440032959
3,6,6,26.5650501251221,255.20002746582,117.100006103516,21.0190372467041,7.15541696548462,21.0190372467041,7.15541696548462
3,8,8,77.47119140625,250.176483154297,176.29411315918,28.8517513275146,6.0740532875061,6.0740532875061,28.8517513275146
3,9,9,32.47119140625,224.5,181,25.8467216491699,6.21241617202759,25.8467216491699,6.21241617202759
3,11,11,19.9831047058105,402.912384033203,197.740844726563,36.395637512207,6.57855415344238,36.395637512207,6.57855415344238
3,14,14,22.6198654174805,404.674560546875,208.281066894531,30.8461570739746,5.69230842590332,30.8461570739746,5.69230842590332
3,15,15,90,191,216.5,18,5,5,18
3,16,16,73.1416015625,365.394866943359,253.653030395508,49.6202659606934,6.52516603469849,6.52516603469849,49.6202659606934
3,21,21,82.8749847412109,246.107711791992,285.861572265625,26.5434341430664,5.70559787750244,5.70559787750244,26.5434341430664
3,25,25,6.34019088745117,524.98779296875,327.609771728516,20.4298362731934,6.29459762573242,20.4298362731934,6.29459762573242
3,26,26,18.4349498748779,352.349975585938,328.950012207031,14.5464754104614,5.3758716583252,14.5464754104614,5.3758716583252
3,28,28,71.5650482177734,404.100036621094,459.799987792969,11.0679712295532,4.74341583251953,4.74341583251953,11.0679712295532
3,29,29,68.1985931396484,396.137939453125,453.344848632813,31.1968154907227,6.6850323677063,6.6850323677063,31.1968154907227
3,30,30,33.6900634765625,144.538467407227,461.192260742188,23.5747585296631,6.65640306472778,6.65640306472778,23.5747585296631
3,31,31,35.5376777648926,404.243194580078,472.459442138672,33.0143280029297,6.74236297607422,33.0143280029297,6.74236297607422
3,32,32,40.9143867492676,428.323608398438,483.780456542969,31.2351493835449,6.09589195251465,31.2351493835449,6.09589195251465
3,35,35,26.5650501251221,524.300048828125,523.900085449219,23.702320098877,5.81377696990967,23.702320098877,5.81377696990967
3,37,37,60.9453964233398,204.080215454102,188.844345092773,27.2931327819824,6.99325799942017,6.99325799942017,27.2931327819824
3,38,38,71.5650482177734,526.900024414063,196.200012207031,12.9653377532959,4.74341583251953,4.74341583251953,12.9653377532959
3,40,40,38.1572265625,149.727142333984,204.39274597168,26.5663261413574,6.3467116355896,6.3467116355896,26.5663261413574
3,44,44,61.3895416259766,404.366180419922,308.254760742188,22.9050960540771,7.66163492202759,7.66163492202759,22.9050960540771
3,45,45,35.5376777648926,24.5675735473633,312.905364990234,25.225736618042,6.39362049102783,6.39362049102783,25.225736618042
3,46,46,72.4744338989258,98.924430847168,346.7607421875,29.7116279602051,7.12677526473999,7.12677526473999,29.7116279602051
3,47,47,38.6598052978516,225.390228271484,346.51220703125,25.6124973297119,6.8716459274292,6.8716459274292,25.6124973297119
3,48,48,36.8698959350586,229.000015258789,356.000030517578,17.2000007629395,5.20000028610229,5.20000028610229,17.2000007629395
3,50,50,90,198.5,421.5,15,5,5,15
3,53,53,14.036244392395,197.058853149414,488.764739990234,25.223705291748,5.82085466384888,25.223705291748,5.82085466384888
3,55,55,32.47119140625,363.814697265625,485.291198730469,23.3157348632813,5.75223731994629,23.3157348632813,5.75223731994629
3,56,56,45,378.5,509.000030517578,9.1923885345459,4.94974708557129,9.1923885345459,4.94974708557129
3,57,5,26.5650501251221,113.800018310547,101.900009155273,16.5469017028809,5.36656284332275,16.5469017028809,5.36656284332275
3,58,6,45,275.500030517578,126.5,22.6274147033691,7.07106781005859,22.6274147033691,7.07106781005859
3,59,26,63.4349517822266,367.500030517578,342,12.0747671127319,5.36656284332275,12.0747671127319,5.36656284332275
3,60,55,45,364.25,495.750030517578,11.3137073516846,4.94974708557129,11.3137073516846,4.94974708557129
3,61,57,90,88,15.5,6,5,5,6
3,62,58,5.71059226989746,325.386169433594,58.6386184692383,35.3238220214844,5.3732008934021,35.3238220214844,5.3732008934021
3,63,59,46.9749298095703,298.359832763672,147.564117431641,26.9515724182129,5.31233501434326,26.9515724182129,5.31233501434326
3,64,60,63.4349517822266,326.600036621094,178.200012207031,11.6275539398193,5.36656284332275,11.6275539398193,5.36656284332275
3,65,61,82.8749847412109,180.969253540039,209.253860473633,24.4348411560059,6.44980573654175,6.44980573654175,24.4348411560059
3,66,62,45,162.5,204.500015258789,24.0416297912598,5.65685367584229,5.65685367584229,24.0416297912598
3,67,63,85.2363510131836,424.541412353516,293.996551513672,23.3357830047607,6.7266845703125,6.7266845703125,23.3357830047607
3,68,64,90,367,357.5,8,5,5,8
3,69,65,63.4349517822266,352.700012207031,361.400024414063,17.8885440826416,5.81377649307251,5.81377649307251,17.8885440826416
3,70,66,23.1985912322998,233.267272949219,365.543151855469,13.3932580947876,4.3331127166748,4.3331127166748,13.3932580947876
3,71,67,78.690071105957,356.480804443359,369.403839111328,9.41357421875,4.51067113876343,4.51067113876343,9.41357421875
3,72,68,23.1985912322998,212.922454833984,487.181030273438,24.1603870391846,5.12095165252686,24.1603870391846,5.12095165252686
4,2,2,3.57633447647095,229.391067504883,69.2432022094727,27.0097980499268,5.92593717575073,27.0097980499268,5.92593717575073
4,3,3,26.5650501251221,117.200012207031,66.6000061035156,13.416407585144,5.36656284332275,5.36656284332275,13.416407585144
4,4,4,33.6900672912598,106.269218444824,65.8461532592773,32.1726112365723,6.93375253677368,6.93375253677368,32.1726112365723
4,6,6,36.8698959350586,258.860015869141,124.520004272461,27.6000022888184,7,27.6000022888184,7
4,8,8,78.690071105957,248.807723999023,182.038467407227,29.8096542358398,6.66794872283936,6.66794872283936,29.8096542358398
4,9,9,32.7352256774902,228.759948730469,188.595672607422,34.127815246582,6.4290075302124,34.127815246582,6.4290075302124
4,11,11,23.1985893249512,395.0517578125,199.879318237305,17.8576774597168,5.51487112045288,17.8576774597168,5.51487112045288
4,14,14,26.5650501251221,394.800048828125,209.400039672852,16.9941158294678,5.36656284332275,16.9941158294678,5.36656284332275
4,15,15,88.0250701904297,190.495239257813,221.362213134766,37.0814094543457,6.40998411178589,6.40998411178589,37.0814094543457
4,16,16,70.9422912597656,366.988189697266,257.913116455078,64.5135269165039,7.42403888702393,7.42403888702393,64.5135269165039
4,21,21,81.2538375854492,252.017318725586,290.112701416016,14.4454326629639,4.33363008499146,4.33363008499146,14.4454326629639
4,25,25,14.036244392395,521.176574707031,332.294158935547,11.1566371917725,4.85071229934692,11.1566371917725,4.85071229934692
4,29,29,71.5650482177734,389.500030517578,461.000061035156,21.8197154998779,6.64078235626221,6.64078235626221,21.8197154998779
4,30,30,45,150.750015258789,457.250061035156,20.5060958862305,7.07106781005859,7.07106781005859,20.5060958862305
4,31,31,29.538782119751,405.007598876953,479.604339599609,42.5440788269043,7.01817846298218,42.5440788269043,7.01817846298218
4,32,32,45,431.25,490.25,21.9203128814697,5.65685510635376,21.9203128814697,5.65685510635376
4,35,35,22.3801364898682,523.789916992188,528.295837402344,25.8365936279297,5.38488960266113,25.8365936279297,5.38488960266113
4,37,37,60.6422462463379,201.267059326172,195.974792480469,32.7385559082031,6.86365699768066,6.86365699768066,32.7385559082031
4,38,38,75.9637603759766,529.500061035156,198.500030517578,11.3991737365723,4.60817670822144,4.60817670822144,11.3991737365723
4,40,40,43.2642936706543,151.828430175781,208.838531494141,32.5548248291016,6.89648246765137,6.89648246765137,32.5548248291016
4,44,44,77.0053787231445,410.789337158203,312.087066650391,29.5315494537354,7.12055110931396,7.12055110931396,29.5315494537354
4,45,45,41.1859283447266,22.1416015625,320.123870849609,35.3711051940918,6.39690208435059,6.39690208435059,35.3711051940918
4,46,46,69.2277450561523,95.2999038696289,353.472473144531,40.2693710327148,7.22204875946045,7.22204875946045,40.2693710327148
4,47,47,30.5792236328125,224.051330566406,351.643951416016,34.6327247619629,7.00481128692627,7.00481128692627,34.6327247619629
4,48,48,33.6900672912598,230.269226074219,357.846160888672,11.0940036773682,4.71495151519775,4.71495151519775,11.0940036773682
4,50,50,90,193.5,428,19,6,6,19
4,53,53,17.1027297973633,199.924331665039,495.745971679688,31.9083213806152,5.14650297164917,31.9083213806152,5.14650297164917
4,55,55,35.5376777648926,367.168914794922,492.263488769531,11.0435256958008,3.95241975784302,11.0435256958008,3.95241975784302
4,58,6,63.4349517822266,278.500030517578,134.500015258789,28.1744556427002,5.81377649307251,28.1744556427002,5.81377649307251
4,62,58,8.13010215759277,318.469970703125,62.7099952697754,17.2534065246582,4.66690492630005,17.2534065246582,4.66690492630005
4,63,59,57.7243537902832,295.026733398438,146.167327880859,38.0470008850098,6.00742149353027,38.0470008850098,6.00742149353027
4,65,61,83.6598129272461,182.88410949707,211.457305908203,30.368673324585,6.62589263916016,6.62589263916016,30.368673324585
4,66,62,45,162,211.000015258789,29.6984844207764,5.65685367584229,5.65685367584229,29.6984844207764
4,67,63,78.690071105957,420.519226074219,299.096130371094,31.9669303894043,6.66794872283936,6.66794872283936,31.9669303894043
4,69,65,63.4349517822266,352.700012207031,366.899993896484,21.0190372467041,5.81377649307251,5.81377649307251,21.0190372467041
4,70,66,23.9624900817871,234.257720947266,367.170166015625,16.1440048217773,5.07673120498657,5.07673120498657,16.1440048217773
4,72,68,19.6538238525391,210.214920043945,490.898254394531,31.9519538879395,5.85225248336792,31.9519538879395,5.85225248336792
4,73,58,14.036244392395,335.382385253906,65.4705963134766,11.1566371917725,4.12310552597046,11.1566371917725,4.12310552597046
4,74,3,90,108,80,8,8,8,8
4,75,11,21.8014068603516,418.103454589844,208.74137878418,24.1403942108154,6.12794589996338,24.1403942108154,6.12794589996338
4,76,14,20.5560474395752,415.561676025391,217.335632324219,20.248119354248,5.85205745697021,20.248119354248,5.85205745697021
4,77,21,90,238,292,10,4,4,10
4,78,30,30.9637565612793,137.352951049805,476.911743164063,20.0653343200684,7.37443876266479,7.37443876266479,20.0653343200684
4,79,35,26.5650501251221,530.100036621094,522.300048828125,12.0747671127319,4.91934967041016,12.0747671127319,4.91934967041016
4,80,69,51.3401947021484,84.2073287963867,33.134147644043,16.0858993530273,5.77842903137207,5.77842903137207,16.0858993530273
4,81,70,59.0362510681152,76.7941131591797,26.8235301971436,38.5871810913086,6.3454475402832,6.3454475402832,38.5871810913086
4,82,71,90,328.5,73,7,4,4,7
4,83,72,90,134.5,122.5,7,5,7,5
4,84,73,63.4349517822266,313.300018310547,163.100006103516,19.2301826477051,4.91934967041016,19.2301826477051,4.91934967041016
4,85,74,57.5288047790527,324.967651367188,164.520568847656,21.8585014343262,4.90857601165771,21.8585014343262,4.90857601165771
4,86,75,90,300.5,257.5,13,5,5,13
4,87,76,16.6992416381836,296.055053710938,263.816528320313,12.6433076858521,3.83130526542664,12.6433076858521,3.83130526542664
4,88,77,56.309928894043,531.115356445313,273.923095703125,10.8166542053223,4.4376015663147,4.4376015663147,10.8166542053223
4,89,78,45,22.0000190734863,333.000030517578,12.7279205322266,4.24264049530029,4.24264049530029,12.7279205322266
4,90,79,26.5650501251221,353.000061035156,334.500061035156,16.5469017028809,5.36656284332275,16.5469017028809,5.36656284332275
4,91,80,68.1985855102539,360.793121337891,373.482757568359,23.3976135253906,5.57085990905762,5.57085990905762,23.3976135253906
4,92,81,71.5650482177734,96.8499908447266,372.549987792969,20.554801940918,4.4271879196167,20.554801940918,4.4271879196167
4,93,82,66.0375061035156,90.0927810668945,376.958801269531,21.5253391265869,4.06138467788696,21.5253391265869,4.06138467788696
4,94,83,90,83.5,388.5,13,5,13,5
4,95,84,84.8055725097656,213.991836547852,425.409912109375,13.8519687652588,4.25517988204956,4.25517988204956,13.8519687652588
4,96,85,63.4349517822266,410.900054931641,451.800048828125,18.7829704284668,5.81377649307251,5.81377649307251,18.7829704284668
4,97,86,66.0375137329102,405.541229248047,463.5927734375,22.8452892303467,5.9905424118042,5.9905424118042,22.8452892303467
4,98,87,36.8698959350586,155.140029907227,464.980041503906,23,5.40000009536743,5.40000009536743,23
4,99,88,45,412.750030517578,473.250030517578,11.3137073516846,4.94974708557129,11.3137073516846,4.94974708557129
4,100,89,35.2175903320313,161.088882446289,470.415679931641,26.6235446929932,6.10323095321655,6.10323095321655,26.6235446929932
4,101,90,45,151.5,490,17.6776695251465,6.36396026611328,6.36396026611328,17.6776695251465
4,102,91,90,125.5,487,18,5,18,5
4,103,92,42.2736892700195,140.54753112793,488.997772216797,21.9963970184326,5.78498458862305,5.78498458862305,21.9963970184326
4,104,93,90,140,504.5,22,5,5,22
4,105,94,45,362.750030517578,499.750061035156,23.3345203399658,5.65685367584229,23.3345203399658,5.65685367584229
5,2,2,90,229.5,69.5,27,5,5,27
5,3,3,30.5792236328125,119.229721069336,65.2266540527344,31.3846836090088,6.26128339767456,6.26128339767456,31.3846836090088
5,4,4,32.47119140625,107.179412841797,67.4323577880859,51.0031700134277,7.66964960098267,7.66964960098267,51.0031700134277
5,6,6,26.5650501251221,256.5,122.500007629395,12.0747671127319,4.91934967041016,12.0747671127319,4.91934967041016
5,8,8,78.690071105957,249.596145629883,182.98078918457,29.4174213409424,6.47183227539063,6.47183227539063,29.4174213409424
5,9,9,45,219.000015258789,183.5,20.5060958862305,6.3639612197876,20.5060958862305,6.3639612197876
5,11,11,90,389.5,199.5,27,5,5,27
5,14,14,90,389,208.5,24,5,5,24
5,15,15,90,172.5,221.5,25,5,5,25
5,16,16,69.1455383300781,384.294067382813,252.459426879883,35.1100387573242,6.58591365814209,6.58591365814209,35.1100387573242
5,29,29,63.4349517822266,387.400054931641,462.300048828125,29.0688819885254,6.26099061965942,6.26099061965942,29.0688819885254
5,30,30,38.6598091125488,154.000045776367,453.000030517578,28.4236240386963,7.18399286270142,7.18399286270142,28.4236240386963
5,31,31,90,393.5,480,17,6,6,17
5,32,32,45,438.25,496.75,7.07106781005859,4.94974708557129,7.07106781005859,4.94974708557129
5,35,35,26.5650501251221,518.900024414063,528.200012207031,17.8885440826416,5.81377696990967,17.8885440826416,5.81377696990967
5,37,37,51.3401947021484,205.902435302734,194.378051757813,20.6149368286133,6.71547222137451,6.71547222137451,20.6149368286133
5,38,38,90,529,199,10,4,4,10
5,40,40,43.7811279296875,151.827133178711,209.376022338867,38.8670310974121,7.55079364776611,7.55079364776611,38.8670310974121
5,44,44,75.9637603759766,425.529479980469,308.11767578125,11.6417093276978,5.33578395843506,5.33578395843506,11.6417093276978
5,45,45,57.5288047790527,8.6500186920166,333.949981689453,22.1652870178223,6.28911304473877,6.28911304473877,22.1652870178223
5,46,46,56.3099365234375,106.499977111816,375.499969482422,8.59785270690918,4.16025161743164,8.59785270690918,4.16025161743164
5,47,47,29.7448825836182,229.923095703125,340.884582519531,24.1867713928223,6.69787549972534,6.69787549972534,24.1867713928223
5,48,48,29.0546054840088,232.033020019531,355.740600585938,20.1056175231934,5.24494361877441,5.24494361877441,20.1056175231934
5,50,50,80.5376739501953,195.256759643555,428.040557861328,35.0169868469238,7.06915664672852,7.06915664672852,35.0169868469238
5,53,53,18.4349479675293,193.100021362305,494.200012207031,19.2898902893066,4.74341535568237,19.2898902893066,4.74341535568237
5,55,55,45,367.750030517578,492.250061035156,9.89949417114258,4.94974708557129,9.89949417114258,4.94974708557129
5,58,6,60.9453964233398,286.839630126953,147.811325073242,21.0769004821777,5.73058652877808,21.0769004821777,5.73058652877808
5,63,59,45,287.000030517578,133.5,21.9203109741211,4.94974708557129,21.9203109741211,4.94974708557129
5,65,61,90,194.5,212,11,4,4,11
5,66,62,45,157.75,215.250015258789,17.6776695251465,5.65685367584229,5.65685367584229,17.6776695251465
5,67,63,72.0720825195313,417.556365966797,300.628845214844,41.7516250610352,6.35229110717773,6.35229110717773,41.7516250610352
5,69,65,59.0362396240234,349.058837890625,370.264709472656,22.4663162231445,5.31645631790161,5.31645631790161,22.4663162231445
5,70,66,33.6900634765625,229.999969482422,376.5,24.1294612884521,6.10170221328735,6.10170221328735,24.1294612884521
5,72,68,18.9704074859619,208.889083862305,490.868103027344,38.891357421875,6.20606803894043,38.891357421875,6.20606803894043
5,75,11,29.7448825836182,420.461547851563,210.192291259766,30.5125408172607,6.07770109176636,30.5125408172607,6.07770109176636
5,76,14,26.5650501251221,413.600036621094,216.800003051758,21.466251373291,5.36656332015991,21.466251373291,5.36656332015991
5,78,30,18.4349479675293,137.150009155273,479.549987792969,29.4091835021973,7.58946657180786,7.58946657180786,29.4091835021973
5,79,35,18.4349498748779,524.850036621094,521.450012207031,17.0762958526611,5.3758716583252,17.0762958526611,5.3758716583252
5,81,70,71.5650482177734,69.9000015258789,33.7000045776367,11.3841991424561,5.69209957122803,5.69209957122803,11.3841991424561
5,84,73,61.6992454528809,307.089477539063,153.951843261719,25.0595626831055,5.7569260597229,25.0595626831055,5.7569260597229
5,86,75,12.2647733688354,308.955780029297,259.403442382813,31.7794742584229,6.24543190002441,31.7794742584229,6.24543190002441
5,88,77,63.4349517822266,529.800048828125,275.100036621094,12.9691944122314,4.47213554382324,4.47213554382324,12.9691944122314
5,92,81,67.3801345825195,99.6804733276367,378.133117675781,33.0769309997559,5.00000095367432,33.0769309997559,5.00000095367432
5,93,82,65.5560455322266,91.2534103393555,377.657531738281,23.7522888183594,4.88287496566772,23.7522888183594,4.88287496566772
5,94,83,90,84.5,384.5,15,5,15,5
5,96,85,59.0362510681152,410.191162109375,453.985290527344,13.0338926315308,6.00245046615601,6.00245046615601,13.0338926315308
5,97,86,66.0375137329102,396.479431152344,467.953643798828,20.6115264892578,5.17826557159424,5.17826557159424,20.6115264892578
5,98,87,41.9872131347656,154.527633666992,467.02490234375,21.9271774291992,5.72336530685425,5.72336530685425,21.9271774291992
5,100,89,36.8698959350586,165.199996948242,466.400024414063,36.3999977111816,5.59999895095825,5.59999895095825,36.3999977111816
5,101,90,45,153.500030517578,489.500061035156,24.0416297912598,5.65685367584229,5.65685367584229,24.0416297912598
5,102,91,10.0079803466797,124.174499511719,491.177917480469,27.6318645477295,6.66177082061768,6.66177082061768,27.6318645477295
5,103,92,36.2538375854492,139.671966552734,493.492767333984,29.9982662200928,6.61252212524414,6.61252212524414,29.9982662200928
5,104,93,68.1985931396484,147.189651489258,506.22412109375,18.0124473571777,5.75655555725098,5.75655555725098,18.0124473571777
5,105,94,53.1301002502441,361.160003662109,498.380004882813,16.4000015258789,5.80000019073486,16.4000015258789,5.80000019073486
5,106,6,45,268.750030517578,136.250015258789,16.9705619812012,6.36396026611328,16.9705619812012,6.36396026611328
5,107,6,56.3099365234375,274.692291259766,130.038452148438,14.6995553970337,4.4376015663147,14.6995553970337,4.4376015663147
