CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
0,1,31.34473991394043,31.34473991394043,0.0,1,NaN,0.48447790458093
1,2,30.098020553588867,30.098020553588867,0.0,1,NaN,0.5028432299056845
2,3,33.60649108886719,33.60649108886719,0.0,1,NaN,0.5070985618534677
3,4,33.593360900878906,33.593360900878906,0.0,1,NaN,0.49394138093549933
4,5,36.319149017333984,36.319149017333984,0.0,1,NaN,0.5028432299056845
5,6,36.3025016784668,36.3025016784668,0.0,1,NaN,0.49394138093549933
6,7,39.92587661743164,39.92587661743164,0.0,1,NaN,0.5104883331574613
7,8,40.79838180541992,40.79838180541992,0.0,1,NaN,0.5104883331574613
8.0,9.0,17.486801147460938,17.486801147460938,4.409,2.0,0.153,0.5667292020843502
9,10,24.352798461914062,24.352798461914062,0.0,1,NaN,0.5404194674908075
10,11,47.66819763183594,47.66819763183594,0.0,1,NaN,0.5358112001195616
11,12,50.39780044555664,50.39780044555664,0.0,1,NaN,0.5317240467946169
12,13,56.26165008544922,56.26165008544922,0.0,1,NaN,0.5448639504550135
13,14,58.51544189453125,58.51544189453125,0.0,1,NaN,0.5619215971055118
14,15,63.763641357421875,63.763641357421875,0.0,1,NaN,0.5763752381316444
15,16,66.85016632080078,66.85016632080078,0.0,1,NaN,0.6010737269761754
16,17,73.53421783447266,73.53421783447266,0.0,1,NaN,0.5984188882645027
17,18,76.9258804321289,76.9258804321289,0.0,1,NaN,0.6107260214520315
18,19,85.22286987304688,85.22286987304688,0.0,1,NaN,0.650421369606044
19,20,87.24214935302734,87.24214935302734,0.0,1,NaN,0.6536359381998241
20.0,21.0,23.48202133178711,23.48202133178711,0.269,10.0,0.035,0.9505467747057146
21.0,22.0,72.42134094238281,72.42134094238281,-0.214,5.0,0.058,0.6240229850377154
22.0,22.0,25.938386917114258,25.938386917114258,-11.897,2.0,0.489,1.1071487694436986
23.0,22.0,85.55915832519531,85.55915832519531,0.807,3.0,0.061,0.8029402723397457
24.0,21.0,29.829191207885742,29.829191207885742,1.084,6.0,0.034,0.8960554361674398
25.0,22.0,87.18572998046875,87.18572998046875,0.866,3.0,0.077,0.6202494855101548
26,23,17.92516326904297,17.92516326904297,0.0,1,NaN,0.6947382343577256
27.0,24.0,21.562545776367188,21.562545776367188,-0.372,9.0,0.002,1.0636978315204562
28.0,25.0,20.71685791015625,20.71685791015625,-0.476,8.0,0.021,0.7086263531263798
29.0,22.0,71.02056884765625,71.02056884765625,-1.596,4.0,0.064,0.6007138673338785
30.0,22.0,19.032155990600586,19.032155990600586,2.331,5.0,0.021,0.9097531389181532
31,26,47.01811218261719,47.01811218261719,0.0,1,NaN,1.7359450046821898
32.0,27.0,53.22938919067383,53.22938919067383,0.369,3.0,0.042,0.5947592388735431
33,28,27.163606643676758,27.163606643676758,0.0,1,NaN,1.4464413512741916
34.0,29.0,50.481781005859375,50.481781005859375,0.336,2.0,0.021,1.7251151103065714
35.0,30.0,78.7536849975586,78.7536849975586,-3.268,2.0,0.175,0.4819382142968896
36,30,92.35012817382812,92.35012817382812,0.0,1,NaN,0.502090187817951
37,31,46.234710693359375,46.234710693359375,0.0,1,NaN,1.9601130607511654
38,32,16.26345443725586,16.26345443725586,0.0,1,NaN,0.7853981633974483
39,33,68.19998931884766,68.19998931884766,0.0,1,NaN,0.6435010789344459
40.0,21.0,31.015939712524414,25.863948822021484,-0.587,6.0,0.029,1.0121970231492585
41,22,74.37459564208984,74.99421691894531,0.0,1,NaN,0.6310794298200437
42.0,22.0,29.543601989746094,113.92664337158203,-0.379,4.0,0.03,0.7935279952571332
43.0,22.0,31.13691520690918,99.01390075683594,0.46,5.0,0.028,0.7931498929613691
44.0,22.0,23.187679290771484,102.01715850830078,1.042,5.0,0.02,0.8229745008511121
45.0,22.0,39.00774002075195,93.00030517578125,0.067,7.0,0.038,0.6223028492896331
46,30,31.087322235107422,110.32553100585938,0.0,1,NaN,0.7785017080176063
