TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-0.44481856790068713,1,100.6361386138614,79.89356435643565,0.062,-2.116,False,54.70053231391648,9.749724949788602,0
1,2,-3.1143352516310006,2,54.94615384615385,130.7923076923077,0.034,-2.882,False,36.94545455217472,9.166236785558851,0
2,1,-0.45600808299034057,1,100.50678733031674,74.8552036199095,0.025,-0.185,False,60.27048492694578,9.981945754634944,0
2,2,-3.1226508377395916,2,54.8046357615894,126.1523178807947,0.027,0.251,False,39.98918077183863,9.696867009611788,0
3,1,-0.46711928729832186,1,99.79470198675496,75.34216335540839,0.081,-2.413,False,62.490408265208586,10.03677473643674,0
3,2,-3.108782332187828,2,54.222591362126245,126.81395348837208,0.053,-4.063,False,42.39521627902592,9.282395193392553,0
4,1,-0.4806532851638779,1,100.71743486973948,67.81963927855712,0.043,-0.398,False,69.77616442054025,10.2207073126407,0
4,2,-3.106045668379446,2,54.25825825825826,120.14114114114116,0.024,-0.587,False,47.188318797882815,9.459084323129694,0
5,1,-0.49203072155330224,1,100.84038461538462,66.55961538461538,0.085,-0.821,False,73.62352632921869,10.315240254193313,0
5,2,-3.1098963579575165,2,54.0231884057971,119.28115942028984,0.049,-1.777,False,49.3136690673487,9.541454532994406,0
6,1,-0.5116415999004763,1,101.42397137745976,63.372093023255815,0.052,0.355,False,81.23861752432975,10.41486661590208,0
6,2,-0.020811815244434255,2,52.55840455840456,117.01709401709402,0.023,0.517,False,53.73652572745412,9.999233452369053,0
7,1,-0.5209284675951269,1,101.810147299509,63.75777414075287,,,True,85.88972846894967,10.902579211812812,0
7,2,-0.0524277856776901,2,51.96946564885496,118.12722646310432,0.072,-2.24,False,55.831619133717126,11.168460916512876,0
8,3,-0.6899357100916514,1,119.18361581920904,49.40395480225989,0.04,-0.444,False,51.48118826219889,9.46030649969198,1
8,4,-0.5076860739816931,1,82.42461538461538,70.31384615384616,-0.008,-0.495,False,45.24690406791658,9.75255324281598,1
8,2,-0.04599284864468756,2,51.220224719101125,114.78426966292136,0.02,0.19,False,62.29677886391502,12.621354612924188,0
9,3,-0.6921788600744124,1,118.27049180327867,49.86338797814208,0.661,-7.999,False,55.07900518033371,9.165332983005182,1
9,4,-0.5352330799232219,1,80.47151898734177,71.42721518987342,,,False,44.534295733148696,9.709255835630644,1
9,2,-0.04290430619690647,2,50.69634703196347,115.32876712328768,0.069,0.2,False,64.12252491865208,12.55858732029279,0
10,3,-0.5587165880588453,1,99.70780856423174,59.97229219143577,,,True,114.56194982241507,11.703516050815916,1
10,2,-0.04786211581279244,2,50.00804828973843,115.95573440643864,0.043,0.569,False,70.37135267278619,14.342227527412517,0
11,5,-0.6910006479360572,1,119.87981859410432,48.569160997732425,0.069,-0.186,False,63.58654742425235,9.536601019281608,3
11,6,-0.5652482010386022,1,75.2219451371571,75.26184538653366,0.068,-1.063,False,55.797638696390926,10.050753964103766,3
11,2,-0.05776380330289847,2,49.81765834932821,116.9654510556622,0.065,-1.18,False,74.27069346065416,15.226888215448575,0
12,5,-0.6074590404974778,1,121.11894273127751,44.58810572687225,0.04,-0.601,False,69.82130377974605,10.32514149537214,3
12,6,-0.4991428115392412,1,74.35981308411215,73.86915887850468,0.046,0.37,False,61.93481857583048,10.90375021772222,3
12,2,-0.09514170485118682,2,47.555350553505534,115.99261992619928,,,True,80.11270299046264,17.778073875522455,0
13,5,-0.5767653795367523,1,119.99367088607596,45.02742616033756,0.078,-1.548,False,73.45520590428848,11.51331127205163,3
13,6,-0.4758492972280477,1,75.27740492170022,73.72930648769575,0.072,0.522,False,66.114761897319,11.257437798329006,3
13,7,-2.795739583097393,2,64.86666666666666,114.27407407407408,0.062,-1.194,False,42.53045521121553,8.643558673955381,2
13,8,-0.40802209256636823,2,30.848275862068967,118.33793103448276,0.036,0.296,False,44.01099095225983,11.589946031063182,2
14,5,-0.5126842280627428,1,117.390756302521,45.34033613445378,0.059,-1.984,False,80.43994463351288,12.566850173709437,3
14,6,-0.42844600914956066,1,76.44292237442923,73.65296803652969,0.062,-0.49,False,72.63388059558048,11.36455676174432,3
14,7,-2.7759349197187304,2,62.98479087452471,113.27756653992397,0.034,-1.269,False,48.07167044194484,7.719399945053207,2
14,8,-0.2859240700296446,2,32.42253521126761,118.37676056338027,0.034,-0.568,False,47.227003236171385,14.11135359292397,2
15,5,-0.4854484963348874,1,114.375,44.882936507936506,,,True,85.78515866197029,12.483353594232016,3
15,6,-0.4146124026616406,1,76.86965811965813,72.13675213675214,0.13,0.938,False,78.18956357261632,11.324683497047635,3
15,7,-2.774708808116749,2,61.194945848375454,112.09025270758124,0.083,-1.035,False,51.17077800283509,7.65436221440911,2
15,8,-0.25730669339676016,2,31.601973684210527,117.71710526315788,,,True,50.298674805314725,15.046126992782462,2
16,9,-0.5451895378889429,1,128.1766917293233,36.61278195488722,0.027,-1.302,False,45.710423028890204,7.904794094871913,5
16,10,-0.18296324796256155,1,93.94520547945206,55.37899543378995,0.031,-0.221,False,50.66784138440699,6.233936633934168,5
16,6,-0.38560650267422447,1,79.37931034482759,71.48491379310344,,,True,89.86017135859426,11.641889695199064,3
16,11,-2.771325243065749,2,46.81060606060606,115.8030303030303,0.032,0.627,False,29.07475652559085,6.041039810749471,8
16,7,-2.7867325455231713,2,59.18532818532819,111.4092664092664,0.03,-0.63,False,58.63585346432379,6.671339740222217,2
16,12,-0.7130184045079591,2,21.66257668711657,120.2085889570552,0.014,0.216,False,28.456276417939023,7.400368618508232,8
17,9,-0.5195349806170659,1,125.85714285714286,37.58843537414966,0.064,-0.963,False,48.14777198871554,8.254884005995109,5
17,10,-0.18360061920177284,1,93.32575757575758,55.77272727272727,0.081,1.159,False,53.47482925714589,6.873982470214711,5
17,13,-0.2065389787576949,1,98.27009646302253,63.553054662379424,0.092,1.796,False,54.26006382261057,7.742422148639109,6
17,14,-0.6215189665460177,1,59.645418326693225,79.94422310756973,0.03,-0.918,False,37.97616383440327,9.174088262909615,6
17,7,-2.8046187919946752,2,56.44594594594594,111.76351351351352,,,True,61.3408732167211,7.265544869985555,2
17,11,-2.81473542308309,2,46.6258064516129,116.89032258064516,0.041,0.313,False,31.984854264913565,6.432340799594326,8
17,12,-0.7221758503528777,2,20.295081967213115,120.775956284153,0.02,-1.443,False,29.735926338387447,7.948207970954082,8
18,9,-0.4667543186799626,1,124.82770270270272,35.96621621621622,0.036,-0.479,False,53.93007954870698,7.855057305681605,5
18,10,-0.19517997448371505,1,96.7490494296578,53.30038022813688,0.01,0.544,False,60.79009145538343,6.036597180570158,5
18,13,-0.22849207185256454,1,103.228125,60.64375,0.023,0.982,False,62.52310578542277,7.310811288416202,6
18,14,-0.6252404673670582,1,60.05204460966543,77.90706319702602,0.014,0.294,False,40.69869749356968,9.420352342715358,6
18,15,-2.929630220010109,2,38.966887417218544,103.35761589403974,0.027,-0.094,False,32.01328577051412,6.357948834870902,7
