CellNumber,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,0.00689085746855908,2294.97205647795,10,27.4168267262513,2463.41433099587
2,-0.0122776211607324,1954.20181021609,10,22.0970868496651,2001.61638945333
3,0.00623768122603415,1928.27584008583,4,67.2560655741836,1954.54033436248
4,-0.0119416868216938,2029.47515622316,30,6.11772766219522,2842.33324752054
5,-0.00436585774937965,2129.68262639421,52,11.9814899575879,2718.34495544904
6,0.0140146953832268,2242.33664384366,25,-0.716471792012841,2787.81984424281
7,0.0055625035693831,3817.39982901796,7,33.5525353989079,3948.70484963969
8,0.011212009521137,2099.1831402896,21,3.38151351823774,2437.49172820761
9,NaN,NaN,18,13.6476346516617,NaN
10,0.00764748573403631,2047.5112910529,3,41.1187303915875,2088.40049103799
11,0.00719102461761621,1904.31760184033,3,32.47188888226,1923.67523259521
12,0.010679236048855,2469.8879735392,21,0.580720469935581,2927.76984405271
13,0.001317410928582,1820.9100937435,88,2.70737104380783,2043.88476313145
14,0.00996413868642191,2179.08324599988,24,11.616356189698,2596.77390704406
15,0.0143411681449639,2447.66553031647,22,1.62751844569445,2798.66211929524
16,0.00759840261757439,3390.99943671489,11,16.7159966573597,3618.3750501737
17,0.00849613095263753,3274.52366919182,7,52.9034449141646,3427.2056082441
18,0.000467250792400076,1852.35721678088,85,7.21684477673416,1881.16306306419
19,-0.00247168476876033,1943.74283485438,21,-22.5035222979772,1860.39641882033
20,0.0124599043811292,1803.49038642072,13,10.2638347367349,2013.98484937805
21,0.0134479029856719,1188.75727526054,48,4.46090400873274,1785.64937023498
22,0.00857538179950138,1869.75734672998,5,-16.6455099245359,1912.15782210782
23,0.00596776737729762,1436.65571994165,43,-15.6290223522632,2032.70332085444
24,0.0132993680399517,1689.24979537245,14,5.17335097562145,1885.74513298664
25,-0.014934882313203,2015.50169965801,7,34.9605217303352,9978.1108357337
26,0.0116215277390035,1320.06211322045,52,10.3705231032889,NaN
27,0.0182215782256815,1670.49309304616,32,5.47724490645942,2372.75702370934
