CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,-0.0101634455623727,37.274226760703,10,-0.132265729262288,39.4907400122303,0.508248599361606
2,NaN,15.4869420266304,1,NaN,NaN,NaN
3,0.0224709901664203,27.6716493224801,14,0.265374380558122,51.7966302108881,0.297243383231
4,0.0148678819693266,31.1962720683117,11,-0.058664449079808,53.1003380526788,0.195030481303208
5,NaN,30.924348360775,1,NaN,NaN,NaN
6,NaN,91.8391720476921,1,NaN,NaN,NaN
7,0.00376660934437298,42.782157699346,7,-0.656624129421071,41.2899660242724,0.22211655387317
8,0.0153671757256578,41.0197664807559,7,-0.432664752341996,48.5761885172906,0.158630871811068
9,0.0216115149616961,44.7046772039988,4,0.391938602127642,49.7496372304298,0.177778333254143
10,0.00658608735419704,35.6159696057338,3,0.203331647354452,36.9059393707485,0.247547963939544
11,0.0183963720467543,37.7569305731004,3,0.370336434636804,40.2717107751488,0.278425284647145
12,NaN,32.0101031654038,1,NaN,NaN,NaN
13,NaN,41.5192269313062,1,NaN,NaN,NaN
14,NaN,66.1372466499144,1,NaN,NaN,NaN
15,0.033001388774383,34.0902093514492,4,0.480319256183652,40.3615977117105,0.590614740419851
16,0.0164142465986266,33.4965517524943,5,0.119391428451848,37.7943952505391,0.28450820155686
17,NaN,42.3205996374054,1,NaN,NaN,NaN
18,0.0404636630709568,29.6867083200794,5,-0.195382062415869,40.8398631449526,0.185102430201271
19,0.014600726225512,47.8163778702385,5,0.700805473804977,58.7259456450393,0.356622983349359
20,0.00562392915520435,33.1488648460519,5,0.235447218832545,34.5377731065967,0.209919482677433
21,0.0121333127353699,25.445039916396,5,0.276312686055549,27.6424132207348,0.647027503434221
22,0.00938332904475018,37.2996533690133,2,1.35719922070112,38.3797577721699,-0.126271865632939
23,NaN,32.8870758310497,1,NaN,NaN,NaN
24,NaN,30.0478080924203,1,NaN,NaN,NaN
25,0.0122440569990228,39.8146854765119,4,0.0838023539028493,42.0847856999687,0.619657118380325
26,NaN,33.9568316885606,1,NaN,NaN,NaN
27,NaN,23.8612346075295,1,NaN,NaN,NaN
28,0.00235870944323091,30.6187670193725,4,0.263976591418648,30.4184143670155,0.378165214381704
29,0.00927879905839535,25.9158966829668,2,-0.421548457074759,26.657761103825,0.60144746849914
30,NaN,48.3759679556365,1,NaN,NaN,NaN
31,0.0111345782849337,31.6222552639888,2,0.277841635686642,32.7146401622422,-0.127918221276554
32,0.00191884944918138,27.1105771584619,2,-0.42312447320262,27.2675423504955,0.409972933060878
33,0.00692516575586695,42.4345223874626,2,-0.418353698446824,43.3346926694504,-0.108201430909173
34,NaN,39.2643944000672,1,NaN,NaN,NaN
35,0.00486525197048993,40.0461116368011,2,-0.259348194441363,40.6392297974279,0.24515064051631
36,0.0107908774724455,35.5281918050527,6,0.406714424253296,39.7663489724063,0.822824081746723
37,0.000422887596038738,24.1381197593585,2,-0.135463188307071,24.1687817769829,0.917442739309382
38,NaN,58.1528686191504,1,NaN,NaN,NaN
39,NaN,55.8254609820111,1,NaN,NaN,NaN
40,0.0388698025323476,27.1138477867319,5,0.421021538813768,36.2301525756441,-0.271457978939067
41,0.0173223529202509,31.3864769122954,4,0.0494424585714519,35.544699330071,0.773280629743107
42,-0.00937510356215717,32.3342633451538,4,0.0293656509349489,31.0493700728078,0.468301704323098
43,NaN,29.1880499525963,1,NaN,NaN,NaN
44,0.0109595333108024,39.1238138986999,3,0.163290500895629,41.7371231761231,-0.148397029446981
45,0.016859355783336,35.4311792443476,4,0.14381902946167,39.2526227094909,-0.0193919310860737
46,0.0112601300130278,28.9499492984767,3,-0.280054691386852,30.5383459037237,0.19218095648927
47,0.0248211428323273,29.3994883494463,4,0.214604194520985,34.1812805590194,-0.297787524466027
48,0.0350763252154312,21.1511247855112,4,-0.0947251662835562,27.3548128772939,-0.170221261512332
49,0.00601739748442676,25.0390273100834,4,0.0167601636707602,25.8574703217572,0.60523223529645
50,0.0149163350078792,24.2294927990776,4,-0.0711179990755184,27.0961089595955,0.948178631514079
51,NaN,37.1434629558828,1,NaN,NaN,NaN
52,NaN,27.901086431727,1,NaN,NaN,NaN
53,0.0157437516600367,35.3896840386048,3,-0.355890916456663,37.975147970978,-0.0876219997360829
54,0.0249919558677019,23.7441754665592,2,-0.37911730198654,25.6648200750307,-0.127744194261117
55,NaN,NaN,1,NaN,NaN,NaN
56,0.00461231348173323,34.7701434439802,2,-0.0897144470412551,35.2579748084734,0.266218309023818
57,NaN,49.3955685688339,1,NaN,NaN,NaN
58,NaN,30.1866502666619,1,NaN,NaN,NaN
59,NaN,38.9017072912725,1,NaN,NaN,NaN
60,NaN,23.1183135506172,1,NaN,NaN,NaN
61,NaN,23.5490705571648,1,NaN,NaN,NaN
