CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.00425751459392192,34.705107708827,2,-0.262101602079608,35.4598478036842,-0.128532567046174
2,0.00255963345880996,33.2334920621905,2,-0.214604936289641,33.6643100121545,-0.391784478590762
3,0.00824540150945782,38.6087370560856,9,-0.33694740116119,46.4933392518951,-0.13795173871008
4,0.0110897455434933,37.0528214031505,13,-0.216506760579604,52.695598922914,-0.421597983574848
5,0.0144422413011713,30.5013814243732,8,-0.0571277753717432,44.2719681911709,0.20741171422959
6,0.0128464027298169,26.6165822122455,12,-0.270606402769183,44.3035632974726,-0.108922342436745
7,0.00454976491744702,48.0757986489746,5,-0.171724858205619,53.6286650975098,-0.555899381567046
8,0.00420631892460049,39.0330958561477,12,-0.0367459424425164,42.4366141475706,-0.440836492695931
9,0.00774956848065831,31.4137889776452,18,-0.216317910274228,51.6476849004775,0.532701362210952
10,0.00798217512108227,34.858756714188,6,0.250756588647189,40.6087087775223,-0.109341693435882
11,0.0127298291495289,36.9119436936907,6,0.0214370464889214,46.9420526323546,-0.516316140667423
12,0.0115934023167127,31.5277833659799,6,0.533905710568989,40.9146162774158,-0.199304057799782
13,0.0166171663629299,30.5252255746133,8,-0.473093524589504,40.8188104138531,-0.313440387106286
14,0.0110313492186416,42.0777680476005,2,-0.0770825961222755,44.531492481411,0.339592811309508
15,-0.00635668838967763,40.8765745127856,11,0.357722009649057,33.0977618685069,-0.423235460202678
16,NaN,79.7166950171052,1,NaN,NaN,NaN
17,0.0120248406783984,27.0257628023439,10,0.225958200966182,39.9944935962026,-0.0203447670361537
18,0.0138214787811518,28.7186807080028,6,0.353712324654039,34.9434320857205,-0.471406690754777
19,0.0146451147445816,57.3747866466116,5,-0.152483833935415,69.2250718662825,0.373006752599231
20,0.00132362126855396,34.1194873461773,5,0.352293006918952,37.3597283944781,-0.213722656208971
21,0.00350721557275081,24.3801020151314,11,0.0416015461624185,33.5240673952924,-0.544741435142238
22,0.0130209897833459,25.8852086842416,12,-0.0369842706860908,45.1773589829973,-0.284035508319326
23,0.00200976087842869,26.618911773871,13,0.182755396181091,38.1021868851223,-0.374132894430142
24,0.0217084521103696,26.156950342039,8,0.111243594925958,37.7500068149657,-0.567242096293253
25,0.0102213100676894,28.3706100128237,10,0.113849091143966,35.7721619195118,-0.344077982832835
26,0.0177460919777903,33.2364236849839,5,0.00163030227142372,43.1010254628299,-0.564105547459887
27,0.00376475267298161,31.8064458948078,5,0.246424737941306,34.4985886897066,-0.466859025724682
28,0.0282134065107511,25.348516535802,3,-0.485199220452076,29.9931135426227,0.672589055025978
29,0.00904422899302689,69.6955970986718,3,0.0668393355596843,75.428356890899,0.344030513408435
30,0.00364469970603741,48.780897520012,7,0.365261700690689,49.8570344996575,-0.390623110027189
31,0.0166123821308702,22.6253338482049,8,-0.0209973839350042,32.2331606657777,0.260170668924898
32,0.00776011269068515,25.956053181272,8,0.619995447029341,30.9898329029114,-0.157341334940729
33,0.0118315326602101,22.0906309966334,5,0.142918420026091,25.4919758534212,-0.375056337142583
34,0.00784360301729068,24.2290057757936,6,-0.24998261767191,28.2350505091802,-0.221955869609485
