TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
1,1,-2.9323242141220613,1,108.09625668449198,56.57219251336898,0.262,0.127,False,26.693280283425533,9.121094957793602,0
1,2,-2.9539808535123333,2,104.27083333333331,64.31770833333333,0.21,0.17,False,26.37552446785763,9.325221029009866,0
1,3,-2.8842931117005617,3,93.69325153374233,71.02453987730061,0.151,0.144,False,20.455811434224778,10.141113121627187,0
1,4,-0.07315244512337464,4,111.03676470588236,74.43382352941177,0.276,0.244,False,17.27817144504539,10.305174691661117,0
2,1,-2.9230443590057544,1,108.96984924623116,56.2713567839196,0.139,0.493,False,28.00199912610021,9.235167167511992,0
2,2,-2.9453024021643683,2,105.37745098039215,64.13725490196079,0.207,0.427,False,27.426861223123527,9.501809946101275,0
2,3,-2.8801102147018685,3,94.63690476190476,70.9702380952381,0.171,0.388,False,21.209225439530258,10.07814382773694,0
2,4,-0.08217533043916858,4,112.53424657534246,74.38356164383562,0.199,0.594,False,18.660078737578168,10.222390956002178,0
3,1,-2.9230470496397705,1,111.6390243902439,56.46341463414634,,,False,28.69729436508924,9.268777997032686,0
3,2,-2.950656882160979,2,107.80382775119617,64.24401913875599,0.401,-3.948,False,28.462593608636453,9.437092470267611,0
3,3,-2.862032195044863,3,96.98823529411764,71.05294117647058,,,True,22.063182630924832,9.799974571713006,0
3,4,-0.07502214575479615,4,115.8987341772152,74.66455696202532,,,False,19.656777250858056,10.5926220246937,0
4,2,-2.9183845333781946,2,87.84186046511628,58.89302325581395,0.158,0.901,False,30.46544255161,9.20763556501336,0
4,5,-2.9215379710299483,3,84.036866359447,66.6405529953917,0.24,0.873,False,29.213262962482283,9.53569433062276,3
4,6,-2.843942053877903,5,72.45263157894736,73.37894736842105,0.272,0.753,False,22.943679018720523,10.545708597207938,0
4,7,-0.08469697018473193,3,92.77018633540372,77.19875776397515,0.162,0.997,False,20.859967209391435,10.03624827428742,3
5,2,-2.9053158340612937,2,92.57272727272728,59.9,1.256,0.53,False,31.25754855252202,9.198474845237335,0
5,5,-2.9320266170168097,3,88.83783783783784,67.57657657657657,0.855,0.431,False,30.41156891258019,9.399555169391768,3
5,6,-2.8332906173493924,5,77.06862745098039,74.05882352941177,0.264,0.412,False,24.304712390874723,10.718009462521042,0
5,7,-0.05518883105962112,3,98.45180722891568,78.1144578313253,0.985,0.755,False,21.667495315328317,9.87185896568666,3
6,2,-2.881213726259653,2,96.77011494252874,58.17624521072797,0.525,0.182,False,37.53509266113589,9.176657796054526,0
6,5,-2.8931550029779505,3,92.85546875,65.74609375,0.46,0.082,False,34.68849828976638,9.485112742852609,3
6,6,-2.934636879897989,5,81.28378378378379,72.54054054054055,0.063,0.071,False,25.626792813560407,11.062779676981098,0
6,7,-0.21911244272732036,3,103.77511961722487,77.38277511961722,0.453,0.122,False,26.593026795887397,10.121373778709549,3
7,2,-2.8826680691446356,2,98.875,56.37857142857143,,,True,40.159022083568765,9.23169376556828,0
7,5,-2.899475531640145,3,94.61940298507464,63.91417910447761,0.498,-0.321,False,36.989372571515446,9.395540478221315,3
