CellLifeId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength
1,-0.00327729163385317,26,141,-0.19061118506155,23.6950354609929
2,0.0213097831445764,24,9,12.091190045795,28.1111111111111
3,0.0190958210084785,27,11,11.3552894294467,31.5454545454545
4,0.0227033610562663,18,15,13.1810018813182,22.4666666666667
5,0.0225258393393425,20,12,11.1299992949491,24
6,0.0219457171739381,16,17,11.1352723089363,21.3529411764706
7,0.0291273865438943,17,13,11.6848747329336,23
8,0.026777742562366,18,11,15.5297212404553,22.6363636363636
9,0.0157044047541844,32,5,18.5452652351348,34.4
10,0.0256721177985165,18,18,5.17888218782898,25.7777777777778
11,0.0234299966131358,18,22,3.56459240553997,27.5
12,0,4,1,45.7479034678929,4
13,0,15,1,52.1112335583785,15
14,0.260919779749877,16,2,50.0317317779657,25.5
15,0.0208890501886994,15,15,21.3517356433979,20.8
16,0.0216849667087197,19,13,7.9880886066173,23.1538461538462
17,0.0283193860831759,16,14,7.82477293263785,22.5714285714286
18,0.0216369314867624,21,12,10.5001400406113,24.6666666666667
19,0.026777742562366,18,11,10.3554367526207,23
20,0.0276408461914199,14,13,12.7517592077968,17.8461538461538
21,0.0212844009902496,15,16,10.8156731706197,19.0625
22,0.0294129726732825,12,20,6.22866068282456,19.85
23,0.0211996255573332,18,20,6.743292569882,23.05
24,0.0260064295447081,15,16,9.68179254830797,19.9375
25,0.0222534369137607,17,16,8.88126224916064,22
26,0,5,1,38.4613804585851,5
27,0.021004460016968,16,22,9.05045308837052,22.9090909090909
28,0.0241949222872031,14,21,9.14391458951469,19.9047619047619
29,0.0228865180835087,16,13,14.2012378327438,19.2307692307692
30,0.0309803602924357,12,14,12.7989430404039,17.3571428571429
31,0.0288811325233311,14,16,7.19624742914505,19.6875
32,0,16,5,23.5243083406908,15.4
33,0.0265293556773909,15,22,5.81548940850062,23.7727272727273
34,0.0212844009902496,18,16,7.86094845190544,21.4375
35,0.0277699555615743,19,16,6.62719239023552,26.3125
36,0.0219457171739381,20,17,5.32695109546423,25.7058823529412
37,0.0274685678701777,15,16,6.59400507141205,20.8125
38,0.0261926827104415,15,14,7.81557240690865,19.9285714285714
