CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,18.5886096954346,18.5886096954346,0.0,1.0,0.0
2.0,3.3512921333313,3.3512921333313,0.0,1.0,0.0
3.0,12.2642765045166,12.2642765045166,0.0,1.0,0.0
4.0,27.9399585723877,27.9399585723877,0.0,1.0,0.0
5.0,16.856990814209,16.856990814209,0.0,1.0,0.0
6.0,16.6199741363525,16.6199741363525,0.0,1.0,0.0
7.0,14.1668539047241,14.1668539047241,0.0,1.0,0.0
9.0,30.1158866882324,30.1158866882324,0.0,1.0,0.0
12.0,3.92894005775452,3.92894005775452,0.0,1.0,0.0
13.0,8.99185943603516,8.99185943603516,0.0,1.0,0.0
15.0,7.53875207901001,7.53875207901001,0.0,1.0,0.0
16.0,4.09997844696045,4.09997844696045,0.0,1.0,0.0
17.0,16.6271915435791,16.6271915435791,0.0,1.0,0.0
18.0,9.4649715423584,9.4649715423584,0.0,1.0,0.0
19.0,8.4189624786377,8.4189624786377,0.0,1.0,0.0
20.0,20.6028652191162,17.085781097412134,-2.218,3.0,-0.083
21.0,39.4709625244141,39.4709625244141,0.0,1.0,0.0
22.0,9.72212219238281,9.72212219238281,0.0,1.0,0.0
24.0,20.5862903594971,18.84010124206545,-0.809,2.0,-0.062
25.0,5.13953113555908,5.13953113555908,0.0,1.0,0.0
26.0,22.1300888061523,22.1300888061523,0.0,1.0,0.0
27.0,7.47603845596313,7.47603845596313,0.0,1.0,0.0
28.0,11.1774120330811,11.1774120330811,0.0,1.0,0.0
30.0,8.28384017944336,8.28384017944336,0.0,1.0,0.0
31.0,30.2186946868896,30.2186946868896,0.0,1.0,0.0
32.0,51.2527503967285,51.2527503967285,0.0,1.0,0.0
33.0,37.4609298706055,37.4609298706055,0.0,1.0,0.0
34.0,10.6850471496582,10.6850471496582,0.0,1.0,0.0
35.0,12.3004846572876,12.3004846572876,0.0,1.0,0.0
36.0,15.990424156189,15.990424156189,0.0,1.0,0.0
37.0,7.57090711593628,7.57090711593628,0.0,1.0,0.0
38.0,12.4726514816284,12.4726514816284,0.0,1.0,0.0
39.0,5.48076581954956,5.48076581954956,0.0,1.0,0.0
40.0,15.6919422149658,15.993023872375499,-3.47,2.0,0.013
41.0,18.6447830200195,16.745328267415363,-0.733,3.0,-0.052
42.0,10.921573638916,10.921573638916,0.0,1.0,0.0
43.0,18.4977169036865,17.3436450958252,-1.396,2.0,-0.044
44.0,14.38551902771,14.07519054412845,-0.976,2.0,-0.015
45.0,6.70443153381348,6.70443153381348,0.0,1.0,0.0
46.0,3.59885716438293,3.59885716438293,0.0,1.0,0.0
47.0,26.1991672515869,26.1991672515869,0.0,1.0,0.0
48.0,13.7861881256104,13.7861881256104,0.0,1.0,0.0
49.0,10.1150817871094,10.1150817871094,0.0,1.0,0.0
51.0,8.35112285614014,8.35112285614014,0.0,1.0,0.0
52.0,11.3752527236938,11.3752527236938,0.0,1.0,0.0
53.0,8.61731338500977,8.61731338500977,0.0,1.0,0.0
54.0,5.589524269104,5.589524269104,0.0,1.0,0.0
55.0,5.17168521881104,5.17168521881104,0.0,1.0,0.0
57.0,26.6858673095703,26.6858673095703,0.0,1.0,0.0
58.0,11.7166986465454,11.7166986465454,0.0,1.0,0.0
59.0,14.0486545562744,14.0486545562744,0.0,1.0,0.0
60.0,8.13724422454834,8.13724422454834,0.0,1.0,0.0
61.0,15.5084810256958,15.5084810256958,0.0,1.0,0.0
62.0,8.92522144317627,8.92522144317627,0.0,1.0,0.0
63.0,15.1612901687622,15.1612901687622,0.0,1.0,0.0
64.0,5.68568134307861,5.68568134307861,0.0,1.0,0.0
65.0,4.25941371917725,4.25941371917725,0.0,1.0,0.0
66.0,24.8585987091064,24.8585987091064,0.0,1.0,0.0
67.0,28.1923732757568,28.1923732757568,0.0,1.0,0.0
68.0,12.9808177947998,12.9808177947998,0.0,1.0,0.0
69.0,6.48279476165771,6.48279476165771,0.0,1.0,0.0
70.0,5.83492565155029,5.83492565155029,0.0,1.0,0.0
71.0,10.4021787643433,10.4021787643433,0.0,1.0,0.0
72.0,22.3710346221924,18.401377105712903,-1.652,5.0,-0.055
74.0,9.88375186920166,9.88375186920166,0.0,1.0,0.0
75.0,16.0183925628662,16.0183925628662,0.0,1.0,0.0
76.0,10.6746273040771,10.6746273040771,0.0,1.0,0.0
77.0,6.04942989349365,6.04942989349365,0.0,1.0,0.0
78.0,9.58528900146484,9.58528900146484,0.0,1.0,0.0
79.0,8.28997707366943,8.28997707366943,0.0,1.0,0.0
82.0,23.0422439575195,23.0422439575195,0.0,1.0,0.0
83.0,18.9467372894287,18.9467372894287,0.0,1.0,0.0
84.0,4.18471240997314,4.18471240997314,0.0,1.0,0.0
86.0,30.9702758789063,30.9702758789063,0.0,1.0,0.0
87.0,10.7241287231445,10.7241287231445,0.0,1.0,0.0
88.0,11.8808879852295,11.8808879852295,0.0,1.0,0.0
90.0,5.02597379684448,5.02597379684448,0.0,1.0,0.0
91.0,19.2751884460449,19.2751884460449,0.0,1.0,0.0
92.0,17.6512756347656,17.6512756347656,0.0,1.0,0.0
93.0,14.3780832290649,13.7054314613342,-3.256,2.0,-0.033
94.0,9.28097820281982,9.28097820281982,0.0,1.0,0.0
95.0,19.5649528503418,19.5649528503418,0.0,1.0,0.0
97.0,6.68742370605469,6.68742370605469,0.0,1.0,0.0
98.0,21.4080009460449,21.4080009460449,0.0,1.0,0.0
100.0,15.7114973068237,15.7114973068237,0.0,1.0,0.0
102.0,11.7790870666504,11.7790870666504,0.0,1.0,0.0
103.0,18.5170154571533,18.5170154571533,0.0,1.0,0.0
104.0,3.22452235221863,3.22452235221863,0.0,1.0,0.0
105.0,12.6839094161987,12.6839094161987,0.0,1.0,0.0
106.0,12.029972076416,12.029972076416,0.0,1.0,0.0
109.0,11.5080251693726,11.5080251693726,0.0,1.0,0.0
110.0,14.4784421920776,14.4784421920776,0.0,1.0,0.0
111.0,16.3231582641602,16.3231582641602,0.0,1.0,0.0
113.0,16.1328563690186,15.471565246582033,-0.829,3.0,-0.024
114.0,11.1715965270996,11.1715965270996,0.0,1.0,0.0
115.0,12.108380317688,12.108380317688,0.0,1.0,0.0
117.0,5.06018304824829,5.06018304824829,0.0,1.0,0.0
118.0,26.9100151062012,26.9100151062012,0.0,1.0,0.0
119.0,3.32491207122803,3.32491207122803,0.0,1.0,0.0
120.0,15.7838954925537,15.3501296043396,-1.091,2.0,-0.019
121.0,11.7047138214111,11.7047138214111,0.0,1.0,0.0
122.0,7.6986026763916,7.6986026763916,0.0,1.0,0.0
123.0,14.9565315246582,14.9565315246582,0.0,1.0,0.0
124.0,11.9261274337769,11.9261274337769,0.0,1.0,0.0
125.0,16.4837608337402,16.4837608337402,0.0,1.0,0.0
126.0,14.0800104141235,14.0800104141235,0.0,1.0,0.0
127.0,18.2253608703613,16.1601454416911,-1.67,3.0,-0.058
129.0,7.20719766616821,7.20719766616821,0.0,1.0,0.0
130.0,10.2464895248413,10.2464895248413,0.0,1.0,0.0
131.0,11.9179954528809,11.9179954528809,0.0,1.0,0.0
133.0,6.06551694869995,6.06551694869995,0.0,1.0,0.0
134.0,14.5272836685181,14.5272836685181,0.0,1.0,0.0
136.0,20.5501117706299,20.5501117706299,0.0,1.0,0.0
137.0,21.271505355835,21.271505355835,0.0,1.0,0.0
139.0,6.90655565261841,6.90655565261841,0.0,1.0,0.0
141.0,57.0982284545898,57.0982284545898,0.0,1.0,0.0
142.0,9.256911277771,9.256911277771,0.0,1.0,0.0
143.0,4.74797391891479,4.74797391891479,0.0,1.0,0.0
144.0,7.17508220672607,7.17508220672607,0.0,1.0,0.0
145.0,35.1419868469238,35.1419868469238,0.0,1.0,0.0
146.0,22.351448059082,17.491563200950623,-2.549,8.0,-0.039
147.0,15.5617523193359,15.5617523193359,0.0,1.0,0.0
150.0,12.1448907852173,12.1448907852173,0.0,1.0,0.0
151.0,37.9815063476563,37.9815063476563,0.0,1.0,0.0
152.0,3.88978958129883,3.88978958129883,0.0,1.0,0.0
154.0,19.429780960083,19.429780960083,0.0,1.0,0.0
156.0,17.1297302246094,15.377928256988525,-0.884,4.0,-0.034
158.0,11.801287651062,11.801287651062,0.0,1.0,0.0
160.0,12.6361026763916,12.6361026763916,0.0,1.0,0.0
161.0,15.871129989624,15.00556802749635,-0.376,2.0,-0.038
162.0,8.40747833251953,8.40747833251953,0.0,1.0,0.0
164.0,21.2371864318848,16.8243211746216,-0.276,5.0,-0.06
165.0,31.2238388061523,31.2238388061523,0.0,1.0,0.0
166.0,9.56914806365967,9.56914806365967,0.0,1.0,0.0
167.0,3.87030673027039,3.87030673027039,0.0,1.0,0.0
169.0,11.9866619110107,11.9866619110107,0.0,1.0,0.0
170.0,15.8604068756104,15.8604068756104,0.0,1.0,0.0
171.0,5.64695167541504,5.64695167541504,0.0,1.0,0.0
172.0,10.4456119537354,10.4456119537354,0.0,1.0,0.0
173.0,10.4712381362915,10.4712381362915,0.0,1.0,0.0
174.0,17.8235549926758,17.8235549926758,0.0,1.0,0.0
175.0,29.6189804077148,29.6189804077148,0.0,1.0,0.0
176.0,12.3426141738892,12.3426141738892,0.0,1.0,0.0
178.0,6.98693370819092,6.98693370819092,0.0,1.0,0.0
179.0,10.5910320281982,10.5910320281982,0.0,1.0,0.0
180.0,15.2341222763062,15.09460639953615,0.057,2.0,-0.006
181.0,16.6031723022461,14.93216609954835,-0.998,2.0,-0.075
182.0,4.69694519042969,4.69694519042969,0.0,1.0,0.0
183.0,9.68701839447021,9.68701839447021,0.0,1.0,0.0
184.0,6.15306806564331,6.15306806564331,0.0,1.0,0.0
185.0,7.69477844238281,7.69477844238281,0.0,1.0,0.0
186.0,34.2812728881836,34.2812728881836,0.0,1.0,0.0
188.0,8.32749080657959,8.32749080657959,0.0,1.0,0.0
189.0,8.7030029296875,8.7030029296875,0.0,1.0,0.0
190.0,10.1284170150757,10.1284170150757,0.0,1.0,0.0
191.0,22.3847045898438,17.18468227386474,-1.249,10.0,-0.033
192.0,16.5012950897217,16.5012950897217,0.0,1.0,0.0
193.0,7.70251941680908,7.70251941680908,0.0,1.0,0.0
194.0,9.78586769104004,9.78586769104004,0.0,1.0,0.0
195.0,32.361385345459,22.946300745010376,-1.081,16.0,-0.036
196.0,5.89870500564575,5.89870500564575,0.0,1.0,0.0
197.0,20.3108615875244,16.912135505676282,-0.523,5.0,-0.053
200.0,20.856029510498,16.971624851226775,-1.177,4.0,-0.071
201.0,6.54259300231934,6.54259300231934,0.0,1.0,0.0
203.0,10.0983858108521,10.0983858108521,0.0,1.0,0.0
205.0,21.3998241424561,21.3998241424561,0.0,1.0,0.0
206.0,26.1734523773193,26.1734523773193,0.0,1.0,0.0
207.0,11.0458135604858,11.0458135604858,0.0,1.0,0.0
208.0,29.7358379364014,29.7358379364014,0.0,1.0,0.0
209.0,6.27075815200806,6.27075815200806,0.0,1.0,0.0
213.0,11.4787139892578,11.4787139892578,0.0,1.0,0.0
214.0,15.45130443573,15.45130443573,0.0,1.0,0.0
216.0,7.70436859130859,7.70436859130859,0.0,1.0,0.0
217.0,8.4210147857666,8.4210147857666,0.0,1.0,0.0
218.0,13.3266954421997,13.3266954421997,0.0,1.0,0.0
221.0,9.96982097625732,9.96982097625732,0.0,1.0,0.0
222.0,12.4938268661499,12.4938268661499,0.0,1.0,0.0
224.0,2.86316347122192,2.86316347122192,0.0,1.0,0.0
225.0,8.82861328125,8.82861328125,0.0,1.0,0.0
227.0,9.93049812316895,9.93049812316895,0.0,1.0,0.0
228.0,6.51165151596069,6.51165151596069,0.0,1.0,0.0
229.0,3.47462725639343,3.47462725639343,0.0,1.0,0.0
230.0,8.11874389648438,8.11874389648438,0.0,1.0,0.0
231.0,6.11426830291748,6.11426830291748,0.0,1.0,0.0
234.0,9.78077220916748,9.78077220916748,0.0,1.0,0.0
235.0,7.07310914993286,7.07310914993286,0.0,1.0,0.0
236.0,7.48516464233398,7.48516464233398,0.0,1.0,0.0
238.0,10.4544763565063,10.4544763565063,0.0,1.0,0.0
240.0,6.07606029510498,6.07606029510498,0.0,1.0,0.0
241.0,7.10272550582886,7.10272550582886,0.0,1.0,0.0
242.0,11.267502784729,11.267502784729,0.0,1.0,0.0
243.0,31.8317966461182,31.8317966461182,0.0,1.0,0.0
244.0,11.5027837753296,11.5027837753296,0.0,1.0,0.0
245.0,23.5223255157471,23.5223255157471,0.0,1.0,0.0
247.0,8.97760772705078,8.97760772705078,0.0,1.0,0.0
248.0,30.0407466888428,30.0407466888428,0.0,1.0,0.0
249.0,10.6376972198486,10.6376972198486,0.0,1.0,0.0
251.0,9.92150497436523,9.92150497436523,0.0,1.0,0.0
252.0,19.5609664916992,19.5609664916992,0.0,1.0,0.0
253.0,7.08218383789063,7.08218383789063,0.0,1.0,0.0
254.0,5.06202793121338,5.06202793121338,0.0,1.0,0.0
255.0,31.0339527130127,31.0339527130127,0.0,1.0,0.0
256.0,5.0626277923584,5.0626277923584,0.0,1.0,0.0
257.0,7.89056253433228,7.89056253433228,0.0,1.0,0.0
262.0,4.80918884277344,4.80918884277344,0.0,1.0,0.0
263.0,11.0966758728027,11.0966758728027,0.0,1.0,0.0
264.0,7.51159048080444,7.51159048080444,0.0,1.0,0.0
265.0,12.142463684082,12.142463684082,0.0,1.0,0.0
266.0,19.8780498504639,19.8780498504639,0.0,1.0,0.0
270.0,11.7606525421143,11.7606525421143,0.0,1.0,0.0
271.0,9.99556636810303,9.99556636810303,0.0,1.0,0.0
272.0,10.9664077758789,10.9664077758789,0.0,1.0,0.0
274.0,15.6087551116943,15.6087551116943,0.0,1.0,0.0
275.0,7.35077095031738,7.35077095031738,0.0,1.0,0.0
276.0,6.19161891937256,6.19161891937256,0.0,1.0,0.0
