TimeStep,NumberOfCells
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,4
19,4
20,4
21,4
22,4
23,5
24,5
25,6
26,6
27,8
28,8
29,8
30,9
31,11
32,11
33,12
34,15
35,18
36,19
37,16
38,20
39,23
40,21
