TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,0.8884798747096275,1.0,77.92235565185547,67.25059509277344,29.977399826049805,8.19770336151123,0.0,,,,
1.0,1.0,0.5404195007803211,2.0,98.42647552490234,79.95587921142578,22.6378116607666,8.060433387756348,0.0,,,,
2.0,2.0,0.8621700402475441,3.0,75.1176528930664,63.4705924987793,30.587196350097656,8.026427268981934,0.0,,,,
2.0,3.0,0.5880025994509304,4.0,95.26922607421875,75.34615325927734,23.574758529663086,7.488452911376953,0.0,,,,
3.0,4.0,0.8519663382679872,5.0,71.81416320800781,60.78761672973633,31.98451042175293,7.5257673263549805,0.0,,,,
3.0,5.0,0.6435011455134731,6.0,91.4000015258789,71.30000305175781,25.0,8.0,0.0,,,,
4.0,6.0,0.8685394560476593,7.0,70.10517883300781,59.98793029785156,32.884334564208984,7.45769739151001,0.0,,,,
4.0,7.0,0.6610431878767433,8.0,89.21923065185547,70.00384521484375,25.610090255737305,7.630404472351074,0.0,,,,
5.0,8.0,0.8884798081306003,9.0,68.44117736816406,63.235294342041016,33.42140579223633,7.082040309906006,0.0,,,,
5.0,9.0,0.7378150647268391,10.0,86.43438720703125,71.12217712402344,27.57958221435547,7.533934116363525,0.0,,,,
6.0,10.0,0.8760580924371709,11.0,67.3360595703125,64.30328369140625,34.954071044921875,7.298102855682373,0.0,,,,
6.0,11.0,0.7266422384266024,12.0,85.38966369628906,72.12413787841797,27.65414810180664,7.6401848793029785,0.0,,,,
7.0,12.0,0.8884798747096275,13.0,67.13999938964844,65.47999572753906,37.78704833984375,7.276068687438965,0.0,,,,
7.0,13.0,0.7853981633974483,14.0,84.0,71.5,28.991378784179688,7.77817440032959,0.0,,,,
8.0,14.0,0.9151006998080051,15.0,67.14498901367188,67.38848114013672,37.61915588378906,7.07264518737793,0.0,,,,
8.0,15.0,0.7531512773382238,16.0,83.56444549560547,72.49791717529297,31.142120361328125,7.7057366371154785,0.0,,,,
9.0,16.0,0.7853981633974483,17.0,82.75,70.75,31.819805145263672,8.485280990600586,0.0,,,,
9.0,17.0,0.9048270232708064,18.0,67.13249969482422,66.89590454101562,41.22554397583008,7.076864242553711,0.0,,,,
10.0,18.0,0.7853981633974483,19.0,83.25,67.25000762939453,33.23401641845703,8.485280990600586,0.0,,,,
10.0,19.0,0.8960554361674398,20.0,67.51219940185547,64.39025115966797,44.04100036621094,6.871645927429199,0.0,,,,
11.0,20.0,0.7853981633974483,21.0,76.00000762939453,61.5000114440918,16.26345443725586,6.363960266113281,0.0,,,,
11.0,21.0,0.7853981633974483,22.0,89.5,75.0,16.26345443725586,7.77817440032959,0.0,97.0,44.0,0.008,-1.553
11.0,22.0,0.869941876677695,23.0,68.66741943359375,67.12435150146484,46.860618591308594,7.069695949554443,0.0,,,,
12.0,21.0,0.7853981633974483,22.0,88.75,72.25,16.970561981201172,7.778173923492432,0.0,97.0,44.0,0.0,-0.469
12.0,23.0,0.7853981633974483,24.0,75.25000762939453,58.75000762939453,16.970561981201172,6.363960266113281,0.0,,,,
12.0,24.0,0.8645972452650423,25.0,68.43816375732422,64.97921752929688,48.91714096069336,7.227921485900879,0.0,,,,
13.0,21.0,0.7853981633974483,22.0,88.25000762939453,71.75000762939453,16.970561981201172,7.77817440032959,0.0,97.0,44.0,0.011,-0.301
13.0,25.0,0.7853981633974483,26.0,73.25000762939453,56.75,18.384775161743164,6.363960266113281,0.0,,,,
13.0,26.0,0.8301443962958779,27.0,69.44175720214844,65.46754455566406,53.74958801269531,8.03396987915039,0.0,,,,
14.0,21.0,0.6435010789344459,22.0,87.91999816894531,71.44000244140625,18.0,7.600000381469727,0.0,97.0,44.0,0.025,-0.268
14.0,27.0,0.7853981633974483,28.0,72.50000762939453,56.5,19.798988342285156,7.0710673332214355,0.0,,,,
14.0,28.0,0.8148014592027407,29.0,69.79084014892578,66.11149597167969,56.585670471191406,9.063685417175293,0.0,,,,
15.0,21.0,0.5880025328719031,22.0,88.19231414794922,70.46153259277344,20.246559143066406,7.211102485656738,0.0,97.0,44.0,0.015,0.118
15.0,29.0,0.7853981633974483,30.0,71.25000762939453,54.75,19.798988342285156,6.363960266113281,0.0,,,,
15.0,30.0,0.7853981633974483,31.0,71.25,65.75,60.81118392944336,10.60660171508789,0.0,,,,
16.0,21.0,0.6435010789344459,22.0,88.18000030517578,70.76000213623047,21.600000381469727,7.40000057220459,0.0,97.0,44.0,0.013,-0.318
16.0,31.0,0.8621699736685168,32.0,70.95882415771484,54.03529739379883,21.259185791015625,6.833309173583984,0.0,,,,
16.0,32.0,0.7853981633974483,33.0,71.75,65.75,61.51828384399414,11.31370735168457,0.0,,,,
17.0,21.0,0.5880025328719031,22.0,87.15383911132812,71.26922607421875,22.74271011352539,7.488452911376953,0.0,97.0,44.0,0.025,-0.262
17.0,33.0,0.844154021789267,34.0,68.37930297851562,53.051719665527344,23.335783004760742,6.477548122406006,0.0,,,,
17.0,34.0,0.7626748079753743,35.0,72.01974487304688,66.61886596679688,67.2381362915039,13.592225074768066,0.0,,,,
18.0,21.0,0.5667292020843502,22.0,85.87646484375,72.1941146850586,25.00305938720703,7.362864017486572,0.0,97.0,44.0,0.04,0.702
18.0,35.0,0.8379811472775995,36.0,67.19889831542969,53.22100067138672,24.82602310180664,6.838305473327637,0.0,98.0,41.0,0.031,0.368
18.0,36.0,1.0899091290222067,37.0,56.603275299072266,53.989601135253906,31.76286506652832,8.249094009399414,0.0,,,0.038,1.118
18.0,37.0,0.4636475906407117,38.0,82.30000305175781,80.39999389648438,38.460365295410156,9.391485214233398,0.0,,,,
19.0,21.0,0.4636475906407117,22.0,85.20001220703125,74.60000610351562,28.621667861938477,6.260990142822266,0.0,97.0,44.0,0.016,2.071
19.0,35.0,0.8224182996574491,36.0,66.61780548095703,54.81917953491211,27.584442138671875,6.804511070251465,0.0,98.0,41.0,0.016,1.287
19.0,36.0,1.0014832592419243,37.0,56.59534454345703,56.39897918701172,35.20694351196289,9.467130661010742,0.0,,,,
19.0,38.0,0.39852244960683225,39.0,77.95411682128906,81.79647064208984,44.3840217590332,7.8096466064453125,0.0,99.0,42.0,0.019,1.19
20.0,21.0,0.4266274876702246,22.0,86.11985778808594,78.23628997802734,30.042091369628906,6.9518890380859375,0.0,97.0,44.0,0.05,0.785
20.0,35.0,0.8156918871132086,36.0,66.37614440917969,58.08715057373047,28.999494552612305,7.453341960906982,0.0,98.0,41.0,0.033,-0.53
20.0,38.0,0.4110645734710468,39.0,77.48812103271484,84.67430877685547,46.093353271484375,7.427587509155273,0.0,99.0,42.0,0.054,-1.5
20.0,39.0,1.0191412822706676,40.0,56.519309997558594,59.21888732910156,35.50760269165039,9.95785140991211,0.0,,,,
21.0,21.0,0.38050639785904167,22.0,87.34483337402344,78.63793182373047,34.539337158203125,6.499337673187256,0.0,97.0,44.0,0.444,-11.778
21.0,35.0,0.8408967094599912,36.0,65.65538787841797,57.70307922363281,31.96693229675293,7.334743976593018,0.0,98.0,41.0,,
21.0,38.0,0.4434483460103013,39.0,75.17644500732422,83.73381042480469,50.99000930786133,7.497201919555664,0.0,99.0,42.0,0.02,0.775
21.0,40.0,1.0552473550655257,41.0,55.5605583190918,58.16569137573242,39.063995361328125,10.730273246765137,0.0,,,,
22.0,21.0,0.7022568707472373,22.0,71.57414245605469,69.63966369628906,74.51824951171875,18.673603057861328,0.0,97.0,44.0,0.061,0.747
22.0,38.0,0.4366271915102814,39.0,74.76095581054688,85.65512084960938,52.800270080566406,8.155649185180664,0.0,99.0,42.0,,
22.0,41.0,0.4636475906407117,36.0,71.80000305175781,66.40000915527344,15.205260276794434,6.260990142822266,35.0,,,0.02,0.994
22.0,98.0,1.1071487694436986,36.0,60.100006103515625,52.70000076293945,17.441329956054688,5.813776969909668,35.0,,,0.006,-0.229
