TimeStep,CellId,Orientation,label,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1.0,0.0,2.701750161116432,1.0,101.32862091064453,79.19830322265625,49.60535430908203,7.9836955070495605,0.0,,,,
1.0,1.0,3.141592653589793,2.0,55.0,131.0,32.0,8.0,0.0,,,,
2.0,2.0,2.677945096238595,3.0,101.10001373291016,74.20001220703125,53.66563034057617,8.497058868408203,0.0,,,,
2.0,3.0,3.141592653589793,4.0,55.0,126.5,34.0,7.0,0.0,,,,
3.0,4.0,2.659079329655501,5.0,100.29269409179688,75.01334381103516,55.933937072753906,9.237957000732422,0.0,,,,
3.0,5.0,0.07130746144503824,6.0,54.002532958984375,126.9644546508789,38.188419342041016,8.478399276733398,0.0,,,,
4.0,6.0,2.6344941583153525,7.0,101.49057006835938,67.28302764892578,63.133583068847656,10.295631408691406,0.0,,,,
4.0,7.0,0.03702011545405471,8.0,54.02397537231445,120.35274505615234,42.11927032470703,8.623717308044434,0.0,,,,
5.0,8.0,2.6279865910336895,9.0,101.16310119628906,66.56184387207031,65.97103881835938,10.87606430053711,0.0,,,,
5.0,9.0,0.03569911265196975,10.0,53.5439453125,119.26943969726562,45.007015228271484,8.851499557495117,0.0,,,,
6.0,10.0,2.610819055698712,11.0,102.20703125,63.20457077026367,73.56781768798828,11.473878860473633,0.0,,,,
6.0,11.0,3.1183409935864743,12.0,53.45783996582031,117.18701934814453,49.07975387573242,10.62503433227539,0.0,,,,
7.0,12.0,2.6011730862304447,13.0,102.51469421386719,63.69116973876953,77.34586334228516,10.975909233093262,0.0,,,,
7.0,13.0,3.095114633613512,14.0,52.851585388183594,118.3092269897461,50.17831039428711,11.42950439453125,0.0,,,,
8.0,14.0,2.4329663670424404,15.0,120.06471252441406,49.1588249206543,45.66386413574219,8.568753242492676,0.0,39.0,17.0,8.89,-2.379
8.0,15.0,2.6011730862304447,16.0,81.33824157714844,70.39705657958984,38.93017578125,8.574928283691406,0.0,,,,
8.0,16.0,3.080444477590756,17.0,51.323856353759766,115.1230239868164,55.26386642456055,12.751633644104004,0.0,42.0,19.0,0.422,0.081
9.0,14.0,2.576108745631164,15.0,101.59187316894531,59.720542907714844,90.11592864990234,11.918034553527832,0.0,39.0,17.0,,
9.0,16.0,3.082836928356029,17.0,51.241390228271484,115.60343933105469,57.371421813964844,13.799674987792969,0.0,42.0,19.0,1.2,0.076
10.0,16.0,3.054097425452439,17.0,50.148746490478516,116.49573516845703,63.370689392089844,14.191120147705078,0.0,42.0,19.0,0.442,0.159
10.0,17.0,2.586098862091297,15.0,77.17338562011719,73.16822814941406,47.814231872558594,9.37533950805664,14.0,,,,
10.0,39.0,2.3978370085773686,15.0,122.1893310546875,46.705806732177734,51.78010559082031,7.8891801834106445,14.0,40.0,18.0,10.889,-2.811
11.0,16.0,3.0385108756985866,17.0,49.97588348388672,117.43352508544922,65.5810546875,15.263373374938965,0.0,42.0,19.0,1.422,-0.196
11.0,39.0,2.575891231949132,15.0,99.34756469726562,61.33488464355469,106.2234115600586,11.926182746887207,14.0,40.0,18.0,,
12.0,16.0,3.004005895351084,17.0,48.18590545654297,117.12040710449219,72.69111633300781,19.21666717529297,0.0,42.0,19.0,,
12.0,18.0,2.697173385625076,15.0,75.08503723144531,73.57855224609375,55.977352142333984,11.350244522094727,39.0,,,,
12.0,40.0,2.582993349944155,15.0,121.65169525146484,44.34269332885742,63.06987762451172,11.235977172851562,39.0,41.0,20.0,10.533,-2.692
13.0,19.0,2.755709932701127,17.0,30.30553436279297,118.82901000976562,40.47500991821289,12.536251068115234,16.0,,,,
13.0,40.0,2.6176733665543033,15.0,99.48187255859375,59.699371337890625,115.73731231689453,16.89398956298828,39.0,41.0,20.0,,
13.0,42.0,0.33205943630983786,17.0,64.50585174560547,113.93306732177734,40.16205596923828,9.388531684875488,16.0,43.0,21.0,6.223,-1.414
14.0,20.0,2.7251540207760483,15.0,77.12387084960938,69.1279067993164,67.72837829589844,19.258005142211914,40.0,,,0.71,0.512
14.0,41.0,2.49809150807632,15.0,128.239990234375,39.31999969482422,45.20000076293945,9.199999809265137,40.0,,,6.436,-2.344
14.0,42.0,2.9996955691267906,17.0,46.810001373291016,114.67001342773438,71.27635955810547,23.900209426879883,16.0,43.0,21.0,,
15.0,20.0,2.72336837126515,15.0,78.8865966796875,70.9948501586914,71.27729797363281,12.285688400268555,40.0,,,1.822,-0.432
15.0,21.0,2.563690758363261,17.0,24.385942459106445,118.79177856445312,32.99457550048828,9.614314079284668,42.0,,,,
15.0,22.0,0.3805063312800144,18.0,46.896549224853516,110.25862121582031,20.79787826538086,13.92715072631836,0.0,44.0,23.0,5.688,-0.21
