CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.106876731923874,27.353476333229,3,0.0308006879747268,28.2045499754994,-1.48917574994116
2,0.628018177411092,30.7018484627591,7,0.0267399996751481,40.875404674777,-0.649708915898604
3,0.528539052759818,33.8784227640694,15,0.106476697790188,47.5394233989108,-0.444726768806484
4,0.438884848416103,24.9573001861822,30,0.0994786181139678,45.1634566381242,-1.13818209872102
5,0.235593202288116,21.3117461695758,20,-0.03786461329594,32.5196290287413,-1.34421310960957
6,0.407261880344573,22.9579833200143,6,0.0753682873274987,29.3862709940371,-1.13825417986353
7,0.242529539349,40.8968965588147,9,0.161296509245106,43.4016368816962,-1.25614861014034
8,-0.0847577887136172,40.2055710999608,15,0.0318186971823773,40.7349843818098,-1.27674373412957
9,0.710757504775191,32.0352114842924,11,-0.0538212007947415,41.6948113885547,0.627851962729463
10,0.570907894794458,25.0242459124802,6,-0.0429039033694996,33.9469668394248,-1.18821947078937
11,0.274848472177385,30.3648131600368,8,0.477613734043535,34.5615756919305,-1.2337100523607
12,0.664324782185153,24.2808815158409,10,0.461648652140446,43.5936456402586,-1.30894882032691
13,0.25172055191392,37.2756105451917,9,-0.0769612064889998,46.6905572362223,-1.20710487946083
14,0.138577891319719,31.5648043028488,2,-0.171111976349046,32.2576937594474,-0.966658753290423
15,0.541817550057776,33.7081824438693,5,0.295419041434184,40.2038360154496,-0.877870895218594
16,0.745227543813569,40.4312994859129,5,-0.232091043445532,53.9449998621403,0.815702093640147
17,NaN,29.4403835289229,1,NaN,NaN,NaN
18,0.366381799329452,38.0711033453145,5,0.0613428316699782,42.008964712915,-1.25011152593686
19,0.399475391287535,53.4492651195912,5,0.59327401385325,55.6282617584306,-1.52943047483852
20,0.708245525984819,31.2426261190351,5,0.209007896396069,40.2547654447959,-1.00024369080673
21,NaN,30.6897721447575,1,NaN,NaN,NaN
22,0.340514081427432,21.7872036126453,4,0.0244974325396406,24.9365891971739,-1.21266820781537
23,0.497929534746448,22.5809842524923,4,-0.067427248442138,27.3715513654579,-1.27834880345775
24,0.630831079503643,35.8340871265509,4,0.188085972657282,41.9496228356103,-1.47281721330852
25,0.816728714132985,35.2965321310087,4,-0.0919301020567751,43.1033415251137,-1.317815220999
26,0.806388994182613,32.3321139727157,4,0.0833157708738085,39.4097274266271,-0.173331680637671
27,0.602609347878169,36.1907160749414,3,0.200086739247645,41.4525079562098,-0.87960220226054
28,NaN,39.8477799981386,1,NaN,NaN,NaN
29,1.34231482195672,25.025114608259,2,-0.165598532663233,31.7366887180426,-1.37790351506408
30,NaN,12.4031475744919,1,NaN,NaN,NaN
31,NaN,8.42909336249347,1,NaN,NaN,NaN
32,-0.0291757299761279,48.9730629594617,2,0.645388598026744,48.827184309581,-0.0209715774609825
33,NaN,31.6486034713794,1,NaN,NaN,NaN
34,NaN,30.1074846763866,1,NaN,NaN,NaN
35,NaN,31.0260421760472,1,NaN,NaN,NaN
36,NaN,37.6901808117749,1,NaN,NaN,NaN
