TimeStep,CellId,Center_X,Center_Y,Major_axis,label,parent,daughter1,daughter2,checked,InstantaneousGrowthRate,InstantaneousVelocity
1,1,76.6775207519531,90.9531784057617,24.0922565460205,1,0,10,11,True,0.005,0.222
1,2,90.3994216918945,109.96036529541,24.3394451141357,2,0,14,15,True,-0.006,0.573
1,3,107.401123046875,61.7123222351074,25.6146144866943,3,0,8,9,True,-0.003,-0.23
1,4,137.125747680664,88.081169128418,49.762336730957,4,0,6,7,True,0.002,-0.454
1,5,131.351867675781,57.4817237854004,24.4299774169922,5,0,18,19,True,0.0,0.404
2,1,76.9902191162109,91.1242065429688,24.5269889831543,1,0,10,11,True,0.004,0.257
2,2,90.8341827392578,110.715782165527,23.7763004302979,2,0,14,15,True,-0.005,0.21
2,3,106.820106506348,62.0289535522461,25.369571685791,3,0,8,9,True,0.009,0.121
2,4,136.503402709961,87.7886810302734,49.9680938720703,4,0,6,7,True,0.028,0.007
2,5,131.870056152344,57.808464050293,24.4409561157227,5,0,18,19,True,0.013,0.14
3,1,76.2031326293945,92.2843475341797,24.8782005310059,1,0,10,11,True,-0.001,2.825
3,2,89.8489761352539,111.920700073242,23.3062686920166,2,0,14,15,True,0.017,1.333
3,3,106.316078186035,63.2441177368164,26.1382751464844,3,0,8,9,True,-0.001,1.524
3,4,135.678756713867,89.0766677856445,52.4855690002441,4,0,6,7,True,-0.004,1.1
3,5,131.543716430664,59.0636177062988,25.6081352233887,5,0,18,19,True,0.005,1.379
4,1,78.5620422363281,95.8308868408203,24.7873420715332,1,0,10,11,True,0.011,0.599
4,2,90.124870300293,114.256278991699,24.8042449951172,2,0,14,15,True,-0.002,0.087
4,3,107.249641418457,66.1143646240234,26.0842514038086,3,0,8,9,True,0.008,0.363
4,4,136.099319458008,91.4264755249023,52.1385917663574,4,0,6,7,True,,
4,5,132.18962097168,62.6000595092773,26.0640335083008,5,0,18,19,True,0.005,-0.462
5,1,78.4036102294922,97.1186447143555,25.8008899688721,1,0,10,11,True,0.011,0.609
5,2,89.2397766113281,115.113731384277,24.6032123565674,2,0,14,15,True,0.013,0.607
5,3,107.405609130859,66.8955841064453,26.7611026763916,3,0,8,9,True,0.0,0.657
5,7,124.135093688965,85.9199066162109,26.7945671081543,4,4,16,17,True,0.0,-0.159
5,6,147.201995849609,99.0479888916016,25.2682838439941,4,4,12,13,True,0.016,0.639
5,5,130.783798217773,63.9251823425293,26.5391330718994,5,0,18,19,True,0.008,0.32
6,1,79.6327667236328,97.2967376708984,26.7551612854004,1,0,10,11,True,-0.0,-0.215
6,2,90.1179351806641,115.583839416504,25.7365627288818,2,0,14,15,True,0.006,0.145
6,3,108.51976776123,66.9682235717773,26.766284942627,3,0,8,9,True,0.007,0.596
6,7,124.167915344238,85.4519271850586,26.7969779968262,4,4,16,17,True,0.003,-0.709
6,6,148.118927001953,99.4016952514648,26.7035675048828,4,4,12,13,True,-0.01,-0.253
6,5,130.594451904297,65.3892974853516,27.2226810455322,5,0,18,19,True,-0.007,-1.388
7,1,79.9064865112305,96.6543502807617,26.7146644592285,1,0,10,11,True,0.008,0.523
7,2,90.7845077514648,115.337852478027,26.23268699646,2,0,14,15,True,0.001,-0.028
7,3,110.109886169434,66.075325012207,27.4360027313232,3,0,8,9,True,0.011,0.828
7,7,123.696708679199,84.2577819824219,27.0427856445312,4,4,16,17,True,0.007,0.153
7,6,148.213989257812,98.5773468017578,25.8036823272705,4,4,12,13,True,0.019,0.141
7,5,127.236274719238,67.362678527832,26.5741634368896,5,0,18,19,True,0.002,0.526
8,1,80.0926132202148,97.5167465209961,27.4165992736816,1,0,10,11,True,0.009,0.272
8,2,90.3713150024414,115.607772827148,26.3146781921387,2,0,14,15,True,0.008,0.499
8,3,111.199645996094,66.6732406616211,28.4570617675781,3,0,8,9,True,0.011,0.283
8,7,123.320495605469,85.2108535766602,27.6415367126465,4,4,16,17,True,0.006,-0.063
8,6,148.125946044922,99.091423034668,27.5091209411621,4,4,12,13,True,-0.001,0.098
8,5,127.845642089844,67.8969039916992,26.7843360900879,5,0,18,19,True,0.006,0.121
9,1,80.5407562255859,97.6764831542969,28.2231178283691,1,0,10,11,True,0.006,0.646
9,2,90.8612213134766,116.174087524414,27.0145320892334,2,0,14,15,True,0.002,-0.309
9,3,111.695602416992,66.6705932617188,29.4227905273438,3,0,8,9,True,-0.005,-0.004
9,7,123.164192199707,85.2702331542969,28.1779193878174,4,4,16,17,True,0.007,-0.053
9,6,148.287017822266,99.1151657104492,27.4299621582031,4,4,12,13,True,0.006,-0.02
9,5,127.947196960449,68.0921401977539,27.3097763061523,5,0,18,19,True,0.008,0.08
10,1,81.1493759155273,98.4298324584961,28.7919082641602,1,0,10,11,True,0.008,-0.619
10,2,90.3523406982422,115.983741760254,27.2353248596191,2,0,14,15,True,0.009,-1.577
10,3,111.507720947266,66.9737014770508,29.0120315551758,3,0,8,9,True,0.018,-0.033
10,7,122.934005737305,85.4631271362305,28.7656497955322,4,4,16,17,True,0.019,-1.719
10,6,148.144088745117,99.2747268676758,27.9989433288574,4,4,12,13,True,0.016,-0.713
10,5,128.031936645508,68.1887588500977,28.0700836181641,5,0,18,19,True,0.015,0.067
11,1,82.737060546875,95.8754730224609,29.5304698944092,1,0,10,11,True,0.003,-0.246
11,2,90.701774597168,112.690071105957,28.0244159698486,2,0,14,15,True,0.015,-0.107
11,3,113.169624328613,64.0237579345703,30.6080341339111,3,0,8,9,True,0.002,0.071
11,7,122.35888671875,81.7281036376953,30.5192337036133,4,4,16,17,True,-0.002,-0.445
11,6,148.902969360352,96.1762847900391,29.3967456817627,4,4,12,13,True,0.004,-0.32
11,5,129.826309204102,64.9331130981445,29.3995170593262,5,0,18,19,True,-0.005,-0.24
12,1,83.1034774780273,95.0679397583008,29.8415222167969,1,0,10,11,True,0.01,-0.224
12,2,91.0913238525391,112.168830871582,29.3380947113037,2,0,14,15,True,0.002,-0.502
12,3,113.89427947998,62.9457778930664,30.7652397155762,3,0,8,9,True,0.012,-0.204
12,7,122.154830932617,80.8282852172852,30.3098773956299,4,4,16,17,True,0.008,-0.133
12,6,148.950073242188,95.2150955200195,29.7304744720459,4,4,12,13,True,0.004,-0.71
12,5,129.800506591797,64.1748352050781,28.9475440979004,5,0,18,19,True,0.008,-0.034
13,1,83.4296188354492,94.3345260620117,30.756290435791,1,0,10,11,True,0.007,0.803
13,2,90.9911193847656,111.279983520508,29.4834442138672,2,0,14,15,True,0.001,0.25
13,3,114.103118896484,61.928150177002,31.8029670715332,3,0,8,9,True,0.005,0.555
13,7,122.3408203125,80.1837539672852,31.0274543762207,4,4,16,17,True,-0.001,0.482
13,6,148.453796386719,94.0106353759766,30.0741214752197,4,4,12,13,True,0.016,0.107
13,5,130.303726196289,63.0294761657715,29.6308670043945,5,0,18,19,True,0.006,0.806
14,1,84.1485595703125,95.3063659667969,31.3540210723877,1,0,10,11,True,0.01,-0.367
14,2,91.1261825561523,111.65446472168,29.5869369506836,2,0,14,15,True,0.007,-0.627
14,3,114.539047241211,62.8678512573242,32.261833190918,3,0,8,9,True,0.005,-0.327
14,7,122.657272338867,81.0169677734375,30.9599800109863,4,4,16,17,True,0.009,-0.719
14,6,148.32746887207,94.5090866088867,31.493293762207,4,4,12,13,True,0.004,-0.393
14,5,131.452285766602,63.430835723877,30.1797142028809,5,0,18,19,True,0.009,-0.311
15,1,84.6475067138672,94.1247787475586,32.288631439209,1,0,10,11,True,0.006,-0.569
15,2,91.1511993408203,110.416549682617,30.1888847351074,2,0,14,15,True,0.008,-0.977
15,3,114.783912658691,61.3864250183105,32.7303771972656,3,0,8,9,True,0.007,-0.87
15,7,122.316963195801,79.5701522827148,31.7484397888184,4,4,16,17,True,0.002,-0.885
15,6,148.525054931641,93.0916900634766,31.822940826416,4,4,12,13,True,-0.0,-0.793
15,5,131.693969726562,61.8381996154785,31.0045146942139,5,0,18,19,True,0.008,-0.449
16,1,84.6870880126953,92.9383926391602,32.8307800292969,1,0,10,11,True,0.006,-0.334
16,2,90.8379821777344,108.772384643555,30.9032649993896,2,0,14,15,True,0.006,-1.103
16,3,114.100090026855,59.889892578125,33.357234954834,3,0,8,9,True,0.008,-0.517
16,7,121.789459228516,77.9385452270508,31.8989944458008,4,4,16,17,True,0.009,-0.669
16,6,148.256271362305,91.2692718505859,31.7949733734131,4,4,12,13,True,0.014,-0.724
