CellId,GrowthRate,birthLength,LifeHistory,AverageVelocity,AverageLength,AverageOrientation
1,0.042757163814086,30,7,0.224746703558089,39,-1.38322136310062
2,0.0463215337701985,29,6,1.59960317215644,35.6666666666667,0.932342201416231
3,0.0520631117809774,25,13,0.0663546166895755,44,-1.35538333875111
4,0.0418409953164363,23,8,2.57214200840972,29.375,1.09660771456481
5,0.0379721437468952,27,6,0.239531648241173,32.1666666666667,-1.31804251732497
6,0.0361580444927364,26,6,2.84693942535092,30,0.463845520071938
7,0.0325721923905843,23,8,-0.78163498795512,27.875,-1.3210853683447
8,0.0425688019804992,21,8,0.726157788984488,27.25,-1.26972956704711
9,0.053373789240597,18,9,1.97776813140426,26.8888888888889,0.953476040531493
10,0.0477099327309442,22,8,3.15223544026621,30,-1.36244526046766
11,0.0505360239106829,20,7,1.27676943140443,26.8571428571429,-0.881652871643915
12,0.0500449450158322,24,15,1.86679672911647,44.4666666666667,-1.2105884300532
13,0.0399454755442368,48,4,-1.32745174632828,54.25,-1.32878900341529
14,0.0213415588320468,31,13,3.05522425599566,36.8461538461538,-0.921095548626959
15,0.0419552203645038,21,9,-1.46297481724421,27.3333333333333,-0.969159756918112
16,0.0457333504893413,18,12,0.0767776461025752,27.5833333333333,-0.891941846458687
17,0.0450516786786849,20,12,-0.506863592999732,31.3333333333333,-1.26538319300238
18,0.0339393934623874,19,12,0.259265454932184,29.5833333333333,-1.1847560946534
19,0.0443317535728833,18,10,0.560598927395293,25.3,-1.36395499732109
20,0.0423411140026054,21,12,3.0001124792579,30.6666666666667,-1.18857559761253
21,0.0493111464129892,21,10,2.04194951040281,31,-1.1982661660833
22,0.0446265196963635,24,8,5.6161899114229,31.25,-1.04966907541307
23,0.0476928845630942,20,7,2.75270438803373,26.5714285714286,-1.18367653319887
24,0.0554210995666401,19,7,5.31608386462019,26.4285714285714,-1.03208009200458
25,0.0306099255526,31,5,-2.74839207387662,35.2,-1.14324009653308
26,0.0183717777261421,47,7,0.0656929111164749,51,-0.949800737452949
27,0,1,1,NaN,NaN,NaN
28,0,1,1,NaN,NaN,NaN
29,0.0373858040690237,30,6,5.03036881719185,35.6666666666667,-1.22366423989474
30,0.0339690422798793,21,7,-3.00923228348068,26,0.70980308495468
31,0.0423510305963282,25,7,-1.97265216269253,32,-0.598363974506062
32,0,1,1,NaN,NaN,NaN
33,0.0390442096486543,19,6,1.26229710940773,22.6666666666667,-0.00414984355389451
34,0.0408583089028131,18,6,4.21560725235321,21.6666666666667,-1.26392609847736
35,0.0422319117528589,43,3,2.23626059863585,47,-1.18499012637856
36,0.0297080385677198,41,4,10.8043451355713,44.5,-0.970486645695383
37,0,1,1,NaN,NaN,NaN
38,0.0390442096486543,19,6,7.04203971293768,22.5,-1.04245887982759
39,0.0373858040690237,20,6,10.0083957463783,24,-1.31706632532788
40,0,1,1,NaN,NaN,NaN
41,0.0358637102514501,21,6,7.85608390322162,25.3333333333333,-0.982079348760576
42,0.0341649666386623,25,6,11.9651898588643,29.8333333333333,-0.485782676511875
43,0,1,1,NaN,NaN,NaN
44,0.0418210078473389,19,5,-3.42784156615152,22.6,-0.430266584158092
45,0.0400139456600451,20,5,-2.08565733756055,23.8,-0.689173552287725
46,0.0438005422629381,18,5,-0.492901647924411,21.6,1.40052461818284
47,0.0438005422629381,18,5,1.26897698655971,21.4,-0.313395717163078
48,0.0441154257045137,33,4,1.59571561226663,38,-1.10195449527568
49,0.0371905918857016,20,4,0.662719576158771,22.5,-0.00325390251412783
50,0.0232936570625265,20,4,3.4727960976682,21.25,-1.49301178413478
51,0.121547704529303,25,2,5.31795432578781,30.5,-1.1595113511589
52,0.00653678552554693,25,4,7.19987167099664,25.5,-0.955896019221124
53,0.0315403332730881,24,4,8.18538519778301,27,-0.984493987523426
54,0.0303869261323258,25,4,13.6149350935031,27.5,-1.19038362732289
55,0,1,1,NaN,NaN,NaN
56,0.0353477099177083,29,3,-2.07739558465216,31.6666666666667,-1.1298325413138
57,0.0390868147697031,26,3,4.12323405320902,29,-1.17347385388851
58,0.0329822233596163,25,3,17.152958644478,27.6666666666667,-0.706050698588536
59,0.0437133987213454,23,3,25.3375627673367,25.6666666666667,-0.253964690053577
60,0.0130735710510939,25,2,-13.232856867414,25.5,-0.915239012311268
61,0.0229976238289839,28,2,-8.00892436335947,29,-1.30964168393196
62,0.0256536803787095,25,2,-10.0505112613383,26,-0.698213514070678
63,0.0136073315067516,24,2,-4.83846936051241,24.5,-1.51856470693169
64,0.0125801093276157,26,2,-9.49599117596804,26.5,-1.22558597556704
65,0.0130735710510939,25,2,-2.89872530848409,25.5,-1.12467952592562
66,0,30,2,6.65075938900914,30,-1.17097866823106
67,0.0215128403791904,30,2,18.9424629491525,31,-0.832621612339796
68,0,1,1,NaN,NaN,NaN
69,0.0113005172252271,29,2,15.6243979042218,29.5,0.00329600007516384
70,0,32,2,28.1385189850495,32,-0.584413864337496
71,0.0256536803787095,25,2,26.6670657681103,26,-1.16431770375408
72,0,28,1,NaN,NaN,NaN
73,0,19,1,NaN,NaN,NaN
