CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1.0,1.0,21.528214898786757,23.517518345549803,0.034,10.0,0.008
2.0,2.0,21.47266979585752,24.300680228235848,-0.235,12.0,0.014
3.0,3.0,29.746538719494023,32.744838595791755,0.207,8.0,0.015
4,4.0,24.54541127948466,NaN,NaN,1,NaN
5.0,5.0,17.147024850797276,17.256272779087887,0.132,4.0,-0.001
6.0,6.0,36.26979608291526,43.986655799407984,0.657,5.0,0.092
7.0,7.0,13.820494834270296,33.68049288678259,-2.032,8.0,0.1
8.0,8.0,21.8664913378752,29.333284629785606,0.275,29.0,0.013
9.0,9.0,23.751074603267224,28.122004149602475,0.066,29.0,0.01
10.0,10.0,37.146240122434136,31.739364152129504,-0.19,4.0,-0.017
11,11.0,25.03341041598734,NaN,NaN,1,NaN
12.0,12.0,31.150683255012805,29.44364790056581,0.466,17.0,-0.012
13.0,13.0,24.43692824597165,24.40150912915835,0.069,87.0,-0.004
14,14.0,20.12907356300322,NaN,NaN,1,NaN
15.0,15.0,20.45865787755363,21.814950784125276,0.129,6.0,0.013
16.0,16.0,28.82488506118455,35.34927542459692,2.014,3.0,0.112
17.0,17.0,29.990215876035244,37.05142811843771,0.036,18.0,0.016
18.0,19.0,36.985969320497645,38.49607089903664,0.364,6.0,0.013
19,20.0,33.98262799872183,NaN,NaN,1,NaN
20.0,23.0,33.75262877286949,43.07709888589791,-0.913,2.0,0.147
21,24.0,46.10980948632568,NaN,NaN,1,NaN
22.0,25.0,22.77358526243805,27.516820174426517,0.148,28.0,0.012
23.0,26.0,17.074661212916826,25.83124869773796,0.23,27.0,0.017
24.0,27.0,23.18293853775272,23.354687851137694,0.634,6.0,0.001
25.0,28.0,23.075841044330375,28.699462220369924,0.359,22.0,0.014
26.0,29.0,24.71185221244446,27.859512054262854,0.111,14.0,0.012
27.0,30.0,25.08211678014888,32.75769944978253,0.136,29.0,0.013
28.0,31.0,21.15450327738745,25.13127158485969,0.006,16.0,0.014
29.0,32.0,19.388207017049343,27.539342793943145,0.144,28.0,0.017
30.0,33.0,27.42428989924198,29.17343561049754,0.011,112.0,0.0
31.0,34.0,28.189559437471885,35.40343818239256,0.649,20.0,0.022
32.0,35.0,28.960730331729188,33.93362542276762,0.162,16.0,0.014
33.0,37.0,16.807360961747,26.873216339018725,-0.59,3.0,0.144
34.0,38.0,24.662243428913406,26.582261920224777,0.849,8.0,0.014
35.0,39.0,29.954511936094857,34.117280736175616,0.156,11.0,0.016
36.0,40.0,22.633564189396637,22.64941483084013,0.554,6.0,0.002
37.0,41.0,38.73980478382447,40.94848295920744,0.608,9.0,0.008
38.0,42.0,43.07258365056744,44.87798599711396,0.497,6.0,0.008
39.0,43.0,35.75564855429254,36.90172661453663,0.635,4.0,0.009
