StepNumber,NumberOfCells
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,3
10,3
11,3
12,3
13,3
14,4
15,4
16,4
17,4
18,5
19,4
20,4
21,5
22,5
23,10
24,8
25,9
26,9
27,9
28,9
29,11
30,13
31,16
32,16
33,16
34,18
35,20
36,18
37,20
38,20
39,23
40,25
