TimeStep,CellLifeId,label,Orientation,Center_X,Center_Y,Major_axis,Minor_axis,parent,daughter1,daughter2,InstantaneousGrowthRate,InstantaneousVelocity
1,1,1,0.863713897905669,77.0,67.5,32,8.09387889700141,0,5,6,0.021,-2.956
1,2,2,0.580627904407683,97.3896070979466,79.8695101418904,26,8.10005524806813,0,3,4,0.025,-3.345
2,1,1,0.880491813772761,74.5955260726905,63.5016139964196,33,8.00744299487883,0,5,6,0.02,-2.634
2,2,2,0.606576120778692,94.5141688147065,75.4457734533717,27,8.22651040806375,0,3,4,0.0,-3.463
3,1,1,0.871988239295166,71.2171952525358,61.3716528024421,34,8.26561490615404,0,5,6,0.019,-1.381
3,2,2,0.660536044072817,90.5916280353015,72.0328933430997,27,8.5038034983672,0,3,4,0.048,-1.82
4,1,1,0.872956705697554,69.53871808188,60.1468839221735,35,8.23328092303379,0,5,6,0.055,-0.158
4,2,2,0.691694011621739,88.3370739282596,70.4812452235247,29,8.01307010339071,0,3,4,0.0,-0.926
5,1,1,0.874683936233664,67.0357098565732,62.576949275406,38,8.0493315500978,0,5,6,0.017,0.881
5,2,2,0.735274813298701,85.3629902875336,71.9170741610511,29,8.38385360530257,0,3,4,0.023,0.085
6,1,1,0.881108260360206,67.2018517131308,64.3242777326078,39,7.97839032258057,0,5,6,0.033,0.319
6,2,2,0.747959459054783,84.6332444205121,72.9695452341757,30,8.23802220109946,0,3,4,0.043,-1.089
7,1,1,0.880437678595762,66.958406873636,65.2655088362429,41,8.24594183692975,0,5,6,0.016,0.643
7,2,2,0.77916598947632,83.230220685474,72.0959066170491,32,8.24056981022551,0,3,4,,
8,1,1,0.882385389141758,66.1777434619038,67.4153108210692,42,7.98768967935745,0,5,6,0.031,-0.171
8,3,2,0.891850281718873,77.2468959227018,67.7048690710381,17,7.43657689014068,2,8,9,0.074,-1.29
8,4,2,0.49645445783722,88.651482920027,78.957793945781,17,8.42532199942961,2,21,22,0.038,-0.622
9,1,1,0.880067286023138,66.4892182514792,66.7470992828023,44,8.12370435757748,0,5,6,0.03,-0.423
9,3,2,0.874812505342901,76.5557179687696,65.546858725971,19,7.08665645567074,2,8,9,-0.036,-1.426
9,4,2,0.534918809046726,88.4352694146005,77.7950406063188,18,8.16551313346528,2,21,22,0.0,-1.685
10,1,1,0.88044868068948,67.5573779534887,64.7523176037866,46,7.87017637803491,0,5,6,0.056,1.857
10,3,2,0.853176161586257,76.4757199543817,62.305423991215,18,7.63931129119684,2,8,9,0.036,-0.463
10,4,2,0.577361359205638,88.2370925464524,74.1489528873252,18,8.42601002232766,2,21,22,0.036,0.264
11,1,1,0.862866809852607,69.0654212394821,67.2001171297026,50,7.79863231670894,0,5,6,0.013,-1.056
11,3,2,0.753369986696668,74.9512055310838,63.0573372716002,19,7.76987681381641,2,8,9,0.034,-2.004
11,4,2,0.635148614077832,87.8008596570767,75.2758431901307,19,8.07346288151061,2,21,22,0.034,-1.44
12,1,1,0.859317415668026,69.1190802610066,64.8516531289856,51,7.94181780443038,0,5,6,0.062,0.638
12,3,2,0.741686433776585,73.9749034675139,59.5131328531166,20,7.47751616156057,2,8,9,0.033,-1.564
12,4,2,0.644065802321567,87.0497178126902,72.819435226782,20,7.75160239794554,2,21,22,0.033,-0.807
13,1,1,0.839444426075186,69.8353938533023,65.4878889442841,56,7.94674442169388,0,5,6,,
13,3,2,0.748273194322959,72.4431933225793,57.6726777051315,21,8.02641601636057,2,8,9,0.031,-0.552
13,4,2,0.677022746156011,86.6002793268912,71.4667623953743,21,8.0861596681462,2,21,22,0.0,0.346
14,3,2,0.792954440871545,71.5966985864094,57.4055287308693,22,7.81999793771264,2,8,9,0.03,-1.412
14,4,2,0.651524918163797,86.8607798389173,71.9656198253499,21,8.09573995017484,2,21,22,0.089,-0.403
14,5,1,0.951179266176524,59.5555373758576,54.733673002716,29,7.90022513837096,1,10,11,0.023,-0.799
14,6,1,0.688954074739194,78.3885396629866,76.1038227266762,31,7.3479580805258,1,13,14,0.062,1.275
15,3,2,0.797821088538513,70.7029477816774,55.1212158913352,23,7.77730222073373,2,8,9,0.056,-0.554
15,4,2,0.63414553853749,87.0072108750775,70.8337553024202,24,7.91962593570148,2,21,22,0.027,0.24
15,5,1,1.01147446986714,59.2970791057707,53.2368039474361,30,7.92969639584515,1,10,11,0.0,-0.056
15,6,1,0.635417177687105,80.6253854416467,76.5364049923403,34,7.70908278349977,1,13,14,0.038,0.621
16,3,2,0.811511739577908,69.8689329438852,54.8388726675373,25,7.46247374628054,2,8,9,0.026,-1.621
16,4,2,0.620045569796131,87.3269259890818,71.0105361241047,25,7.8551542421938,2,21,22,0.051,-0.569
16,5,1,1.01928605456636,59.0442916734707,53.392240026364,30,7.94439700461664,1,10,11,0.064,-0.549
16,6,1,0.603972255295032,81.4117519680471,77.0616737403112,36,7.6949341181622,1,13,14,0.053,1.058
17,3,2,0.851052369065611,67.7988333088419,53.5372176214693,26,7.82400204705782,2,8,9,0.025,-0.285
17,4,2,0.581616848485509,85.71,71.63,27,7.85632407594381,2,21,22,0.048,0.156
17,5,1,1.03422447190052,58.0949375160289,53.2114595411247,33,8.01224207035409,1,10,11,0.02,-0.228
17,6,1,0.525845704562005,81.9551384156155,78.7922493852551,39,7.59342788201689,1,13,14,0.033,0.145
18,3,2,0.868284040936001,66.7220994483117,54.197595073459,27,7.65121597159074,2,8,9,0.092,-0.133
18,4,2,0.565390034970501,85.19,72.61,29,7.55119149664193,2,21,22,0.044,0.855
18,5,1,1.04104456113339,56.7114753570258,54.1891720272458,34,8.14452619011281,1,10,11,0.038,1.22
18,6,1,0.487210729522741,81.6041133790398,79.4673001956487,41,7.77481486446891,1,13,14,0.077,-0.885
18,7,3,-0.0,125.19,40.61,5,2.99999998211861,0,0,0,,
19,3,2,0.813516948712736,65.3731113120604,55.5105399760299,31,7.59884246981702,2,8,9,0.021,1.495
19,4,2,0.45309144670304,84.6195490644629,75.2188735677063,31,7.78411451670815,2,21,22,0.021,1.794
19,5,1,0.971118682231849,56.6062060310095,56.9109409816,36,8.19884726287617,1,10,11,0.036,1.39
19,6,1,0.423889868830776,77.8473816892258,81.3229918032671,46,7.54459864078124,1,13,14,0.028,1.038
20,3,2,0.821407086045314,65.5045981537162,58.7702784447862,32,7.68613711221323,2,8,9,,
20,4,2,0.431263404405495,85.15,78.64,32,7.82149517549113,2,21,22,0.097,0.95
20,5,1,0.991163826994874,56.6400080230034,59.7831494988018,38,8.0529055897107,1,10,11,0.067,-1.46
20,6,1,0.430105030822332,77.3160674609003,83.9578439207563,48,7.5142794852921,1,13,14,0.066,-1.569
21,4,2,0.392384970301646,86.3611966062001,79.4280001539204,37,7.61640178111847,2,21,22,0.018,1.399
21,5,1,1.0323870405224,55.3380381964952,57.9990501988141,42,7.75164550910451,1,10,11,0.016,0.564
21,6,1,0.43255379024694,74.8776694101317,82.9962009981601,53,7.4536553004867,1,13,14,0.012,0.737
21,8,2,1.05212544842861,59.4878974554266,52.2036237174787,19,7.04832071711274,3,38,39,0.034,0.244
21,9,2,0.581428102827002,70.9775514525529,64.5332306152274,17,7.85805167601436,3,34,35,0.038,1.138
22,4,2,0.381626819136436,87.4024307473192,81.3919400135491,38,7.72344260867197,2,21,22,0.067,1.479
22,5,1,1.06677664400301,54.9652308149751,59.5103224078624,43,7.93492222524705,1,10,11,,
22,6,1,0.429467006333952,74.6972274594958,84.6383756201022,54,7.52553804625618,1,13,14,,
22,8,2,1.09796899561623,59.1294526358613,53.1574183484711,20,7.09665092627449,3,38,39,0.033,-0.494
22,9,2,0.566864663589248,71.2615051210513,66.7417943811602,18,7.66539092611117,3,34,35,0.07,0.767
23,4,2,0.369438665385118,88.1816380411136,83.8012047210479,42,7.93735323518826,2,21,22,0.031,0.638
23,8,2,1.20335000709322,57.5605116730251,53.77222620681,21,7.2815504226114,3,38,39,0.061,-0.005
23,9,2,0.531920624005793,70.6328104642465,69.0618345402815,20,7.76862529599558,3,34,35,0.033,0.515
