TimeStep,CellId,Center_X,Center_Y,Orientation,Major_axis,Minor_axis,lable,parent
1,35,419.32568359375,233.977432250977,62.1215362548828,35.2827224731445,7.27997303009033,35,0
1,36,353.513305664063,510.346740722656,80.6924591064453,25.4257431030273,5.8483190536499,36,0
1,37,308.079986572266,512.916442871094,86.4588012695313,29.9412212371826,6.19197225570679,37,0
1,38,478.965515136719,390.417144775391,67.9869842529297,26.6922664642334,6.20581960678101,38,0
1,39,524.036926269531,115.118072509766,48.1027984619141,35.3642158508301,6.13560009002686,39,0
1,40,344.024444580078,311.006774902344,85.0183563232422,26.0902881622314,6.82740211486816,40,0
1,41,191.054962158203,297.800842285156,-54.1802368164063,33.774486541748,7.28755712509155,41,0
1,42,163.491485595703,713.740783691406,-74.590576171875,20.7665634155273,6.83754396438599,42,0
1,43,621.502624511719,340.430603027344,58.6210784912109,33.9934883117676,7.14939785003662,43,0
1,44,155.613220214844,627.56591796875,-69.6029510498047,42.9509620666504,6.97794580459595,44,0
1,45,191.999221801758,654.624084472656,-74.2733001708984,37.7549858093262,6.62402248382568,45,0
1,46,756.783203125,377.879821777344,51.5122375488281,24.5479202270508,7.15035200119019,46,0
1,47,-2.53199481964111,869.346862792969,-64.5358123779297,23.3431625366211,7.08142709732056,47,0
1,48,298.848602294922,258.975463867188,-59.9873504638672,14.5539903640747,13.4893941879272,48,0
1,49,381.707122802734,-75.3690795898438,67.7363891601563,15.3692684173584,10.9090957641602,49,0
1,50,394.786285400391,733.9853515625,89.4857330322266,26.5298042297363,6.77065896987915,50,0
1,51,544.269653320313,287.343658447266,67.1794891357422,26.1113433837891,7.42998456954956,51,0
1,52,380.456115722656,144.371612548828,-81.1549224853516,43.6442413330078,6.13779449462891,52,0
1,53,29.0890407562256,711.080688476563,-57.2830963134766,38.1242256164551,7.86254262924194,53,0
1,54,734.208740234375,468.225189208984,61.2159881591797,60.3286361694336,6.99044895172119,54,0
1,55,618.413696289063,156.825042724609,53.9117126464844,23.2354278564453,7.58856678009033,55,0
1,56,-1.44016814231873,841.092346191406,-60.5471496582031,24.4647960662842,7.20281553268433,56,0
1,57,397.938293457031,145.03547668457,-80.0574340820313,27.1590423583984,5.87667798995972,57,0
1,58,404.545959472656,-129.535140991211,63.8804779052734,35.0265274047852,6.41044521331787,58,0
1,59,350.043365478516,334.858795166016,-64.2506713867188,48.8166046142578,7.00656270980835,59,0
1,60,415.137115478516,310.521667480469,-83.4563751220703,24.1145935058594,7.05545997619629,60,0
1,61,636.47021484375,346.817199707031,69.8856811523438,58.2460250854492,6.97755718231201,61,0
1,62,135.086929321289,1065.49108886719,-71.309814453125,32.0178184509277,6.87032508850098,62,0
1,63,890.026733398438,634.64697265625,62.0350341796875,29.0372066497803,7.44944763183594,63,0
1,64,537.141052246094,-23.4768695831299,64.03759765625,21.5006847381592,6.69819498062134,64,0
1,65,433.067016601563,252.891632080078,-70.3221740722656,28.9021816253662,6.41751003265381,65,0
1,66,397.787384033203,576.998657226563,-77.8689727783203,27.5687732696533,6.50234937667847,66,0
1,67,468.484954833984,-227.51708984375,52.4167785644531,26.031810760498,6.45241498947144,67,0
1,68,487.009094238281,274.258453369141,-83.7713470458984,23.5258731842041,6.88445901870728,68,0
1,69,189.741516113281,734.664916992188,-61.7251129150391,27.3751125335693,6.52391386032104,69,0
2,1,317.709289550781,509.748718261719,59.4931030273438,34.127986907959,9.10606575012207,1,0
2,2,234.557052612305,1022.36505126953,79.7122192382813,41.4075546264648,6.81319284439087,2,0
2,3,61.064453125,135.479187011719,86.7861328125,42.8522300720215,7.75571966171265,3,0
2,4,32.19970703125,156.40266418457,-87.3558197021484,23.8666687011719,6.81277894973755,4,0
2,5,-115.326454162598,371.209320068359,-61.9065551757813,42.6070022583008,7.01853275299072,5,0
2,6,267.073547363281,617.379089355469,72.8414001464844,33.9560089111328,7.75386381149292,6,0
2,7,-24.9253044128418,635.224365234375,-79.3134613037109,24.821891784668,6.4377875328064,7,0
2,9,130.372024536133,169.768447875977,78.8219451904297,21.7283020019531,6.08032417297363,9,0
2,10,-363.207336425781,566.970886230469,-48.0052642822266,36.1592063903809,6.40295553207397,10,0
2,11,300.073089599609,273.37060546875,59.1130981445313,36.2203369140625,7.25623941421509,11,0
2,12,274.256469726563,232.987335205078,58.5599517822266,27.0050735473633,6.87118101119995,12,0
2,13,150.619613647461,12.538818359375,63.0220336914063,22.7050838470459,7.01927995681763,13,0
2,14,-280.370788574219,731.318969726563,-59.3561706542969,24.5482292175293,6.47309637069702,14,0
2,16,505.660369873047,581.477172851563,60.3565673828125,30.3324813842773,6.60957050323486,16,0
2,17,185.506759643555,16.82151222229,81.8290710449219,51.1161270141602,6.48781871795654,17,0
2,18,169.398559570313,35.2351455688477,-85.3806457519531,22.2537155151367,7.3191933631897,18,0
2,19,293.881866455078,443.163360595703,77.3423767089844,43.1404991149902,7.12329387664795,19,0
2,21,249.83837890625,754.318115234375,86.1620178222656,43.6927452087402,7.46422338485718,21,0
2,22,240.536834716797,81.5925598144531,67.4614715576172,43.0237617492676,7.55132293701172,22,0
2,23,196.802200317383,-54.7609367370605,63.170166015625,36.6832275390625,6.37037563323975,23,0
2,24,119.545455932617,356.068115234375,-78.144775390625,27.367862701416,7.07463312149048,24,0
2,25,34.3643951416016,712.98486328125,-77.0109710693359,22.6057186126709,7.30383157730103,25,0
2,26,-68.9181442260742,506.467620849609,-59.0632781982422,23.5142593383789,6.84936189651489,26,0
2,27,196.987884521484,-68.9754104614258,61.2242431640625,30.3641662597656,6.09343576431274,27,0
2,28,243.582290649414,332.913421630859,86.8374481201172,32.6127777099609,7.17915678024292,28,0
2,29,179.848037719727,160.228012084961,-75.0979919433594,24.0464630126953,6.30498838424683,29,0
2,32,127.929222106934,503.403564453125,-76.1728668212891,38.7944068908691,6.66552114486694,32,0
2,33,170.646362304688,592.962890625,-82.9487609863281,35.8801155090332,6.45813989639282,33,0
2,34,202.920181274414,169.103363037109,-72.3059387207031,30.2018451690674,7.0567774772644,34,0
2,35,417.560546875,237.794097900391,62.6132049560547,36.6011581420898,7.33062362670898,35,0
2,36,356.281829833984,508.957611083984,80.413818359375,25.1776027679443,5.94744968414307,36,0
2,37,298.940490722656,519.759460449219,87.6872711181641,30.171854019165,6.52898788452148,37,0
2,38,481.983093261719,387.580810546875,67.6295776367188,28.0060920715332,6.25383281707764,38,0
2,39,525.008605957031,112.640205383301,47.8227844238281,37.29541015625,6.29779577255249,39,0
2,40,345.980590820313,308.462249755859,84.5633087158203,29.3652000427246,6.8611798286438,40,0
2,41,190.301742553711,298.305419921875,-54.0020599365234,34.5978012084961,7.26681804656982,41,0
2,42,128.150329589844,721.407897949219,-71.7181854248047,20.9472808837891,6.98858165740967,42,0
2,43,625.688659667969,333.725006103516,57.9969329833984,34.5152893066406,7.10564517974854,43,0
2,44,154.425277709961,628.255920410156,-69.520751953125,43.9719085693359,7.08582019805908,44,0
2,45,198.898788452148,653.321472167969,-74.8293151855469,37.4098281860352,6.60270690917969,45,0
2,46,742.135803222656,407.522888183594,53.7874298095703,24.6957263946533,7.27276420593262,46,0
2,47,-18.2874336242676,869.691162109375,-63.4898376464844,24.1167278289795,7.15125226974487,47,0
2,48,238.824157714844,322.088836669922,-46.7788696289063,13.1148881912231,11.4772462844849,48,0
2,50,400.155029296875,732.031860351563,89.1341552734375,25.5245513916016,7.57487964630127,50,0
2,51,546.193054199219,287.936614990234,67.2249145507813,26.2116374969482,7.18863582611084,51,0
2,52,383.157196044922,137.584762573242,-82.2416229248047,42.2952537536621,5.99657678604126,52,0
2,53,24.133996963501,711.906616210938,-56.8629455566406,40.7477035522461,7.76221227645874,53,0
2,54,736.585388183594,464.261047363281,60.9052124023438,61.9294700622559,7.11008405685425,54,0
2,55,539.034240722656,336.954711914063,71.5587463378906,23.8587169647217,7.10568571090698,55,0
2,56,-19.4070053100586,841.546997070313,-59.314697265625,25.1586742401123,7.29772567749023,56,0
2,57,401.730438232422,137.351013183594,-81.2254333496094,27.1760082244873,5.94719123840332,57,0
2,58,406.731781005859,-124.484466552734,64.5847625732422,37.7898597717285,6.18561029434204,58,0
2,59,350.846069335938,334.375305175781,-64.4156646728516,50.7100257873535,7.03972387313843,59,0
2,60,420.920318603516,303.352661132813,-84.4916076660156,24.7366371154785,6.91197729110718,60,0
2,61,636.420593261719,349.197509765625,70.0842590332031,52.8550872802734,7.44239187240601,61,0
2,62,122.135040283203,1067.89965820313,-70.5968322753906,31.3791236877441,6.80382585525513,62,0
2,63,908.84326171875,608.585083007813,60.3714904785156,29.9864635467529,7.34778738021851,63,0
2,64,538.003173828125,31.4386253356934,69.9031219482422,21.6736125946045,6.75439691543579,64,0
2,65,432.666320800781,255.095947265625,-70.1758575439453,28.695743560791,6.31699991226196,65,0
2,66,396.458953857422,578.628051757813,-77.7066040039063,29.0086078643799,6.54309511184692,66,0
2,67,464.362945556641,-236.905029296875,51.271240234375,26.5009899139404,6.22531461715698,67,0
2,68,452.078948974609,328.514678955078,-77.234130859375,23.3105144500732,6.73064231872559,68,0
2,69,192.051605224609,734.218627929688,-62.0070648193359,23.1760368347168,6.57386493682861,69,0
3,1,268.572601318359,537.296142578125,64.9464416503906,23.6781539916992,8.22396087646484,1,0
3,2,238.916259765625,1016.24731445313,79.3343353271484,35.3574295043945,8.21411418914795,2,0
3,3,61.491813659668,136.044815063477,86.1060638427734,45.7068252563477,7.4392671585083,3,0
3,4,26.1441745758057,155.049652099609,-85.6057434082031,28.7354869842529,8.58884716033936,4,0
3,5,-113.030693054199,372.024475097656,-62.4461059570313,42.8961143493652,7.27127265930176,5,0
3,6,247.89794921875,624.619506835938,74.6103363037109,21.5458927154541,7.45677518844604,6,0
3,9,133.860717773438,168.368667602539,77.5906372070313,22.4909286499023,6.42696380615234,9,0
3,10,-370.002838134766,563.738891601563,-47.4642639160156,38.4060707092285,6.42769718170166,10,0
3,11,304.939331054688,269.738128662109,58.1100921630859,37.256950378418,7.29529285430908,11,0
3,12,272.756866455078,236.83122253418,58.9622802734375,27.9338798522949,6.9066596031189,12,0
3,13,150.511520385742,14.5369348526001,63.1570281982422,22.4435081481934,7.08593320846558,13,0
3,14,-290.999572753906,728.404846191406,-58.6296539306641,24.7921543121338,6.43574333190918,14,0
3,16,596.953918457031,484.980529785156,50.410888671875,22.7435054779053,8.66081047058105,16,0
3,17,185.199600219727,17.0463714599609,81.4394226074219,53.0905609130859,6.5159649848938,17,0
3,19,297.614318847656,441.737945556641,76.767578125,43.5804328918457,7.36869668960571,19,0
3,21,227.863616943359,755.752136230469,87.6739501953125,35.3580055236816,8.03224086761475,21,0
3,22,240.448684692383,83.3091125488281,67.4052276611328,43.7795028686523,7.40624713897705,22,0
3,23,195.413864135742,-56.273998260498,62.5026092529297,32.5301704406738,8.39279270172119,23,0
3,24,115.987495422363,357.699462890625,-77.7361602783203,27.0234966278076,6.99256896972656,24,0
3,25,35.0730857849121,714.014404296875,-77.1524353027344,22.2067527770996,7.34464073181152,25,0
3,27,196.565734863281,-67.1244506835938,61.3864135742188,31.3825092315674,5.44166803359985,27,0
3,28,240.702362060547,335.200561523438,87.0668487548828,30.7517719268799,7.50724649429321,28,0
3,29,177.938995361328,161.884979248047,-74.8453521728516,23.5054035186768,6.34051752090454,29,0
3,32,121.814064025879,499.333801269531,-75.7418518066406,29.4957313537598,7.66761589050293,32,0
3,33,168.171264648438,589.242736816406,-82.6144561767578,25.930046081543,7.44559574127197,33,0
3,34,199.752456665039,156.027557373047,-74.4048309326172,23.2833137512207,10.0517206192017,34,0
3,35,416.915618896484,240.202880859375,62.7143859863281,36.1678123474121,7.49948787689209,35,0
3,37,308.950714111328,509.324829101563,86.5355682373047,19.9861431121826,7.30371904373169,37,0
3,38,481.160980224609,389.630798339844,67.6842803955078,26.7135257720947,6.27857446670532,38,0
3,39,525.807067871094,113.199562072754,47.7229156494141,37.3224411010742,6.27217483520508,39,0
3,40,338.324981689453,317.713134765625,85.8965606689453,33.5036430358887,6.65141248703003,40,0
3,41,186.572647094727,300.773223876953,-53.5575866699219,35.9287414550781,7.35595607757568,41,0
3,42,88.2339401245117,728.149475097656,-68.5961303710938,18.8417949676514,7.17923355102539,42,0
3,43,625.353698730469,336.761444091797,58.1312866210938,34.8871192932129,7.15674829483032,43,0
3,44,151.7119140625,622.943237304688,-69.5377502441406,31.8007850646973,7.97326946258545,44,0
3,45,185.999359130859,651.522583007813,-73.8398742675781,24.801908493042,7.57534265518188,45,0
3,46,726.322998046875,435.949401855469,55.8880157470703,25.4469318389893,7.26636505126953,46,0
3,47,-58.7854194641113,868.874694824219,-60.9178466796875,24.3912811279297,7.17254400253296,47,0
3,71,387.827880859375,136.611785888672,-80.4777069091797,15.9266195297241,5.37998676300049,48,48
3,70,388.285461425781,112.446426391602,-83.0220031738281,15.7699317932129,6.10993671417236,48,48
3,50,378.869171142578,744.091247558594,-89.2883605957031,26.5728130340576,7.19278001785278,50,0
3,51,545.225463867188,291.348052978516,67.4066925048828,25.7872657775879,7.23941516876221,51,0
3,52,380.4443359375,146.5029296875,-80.5101470947266,27.6789665222168,5.65988206863403,52,0
3,53,15.7625761032104,712.866577148438,-56.334716796875,38.9960823059082,7.96068716049194,53,0
3,54,738.593139648438,461.920379638672,60.6004638671875,64.7051010131836,7.06634187698364,54,0
3,55,556.383911132813,305.442504882813,68.1194000244141,23.5037593841553,8.47105884552002,55,0
3,56,-60.5679321289063,840.509094238281,-56.6173706054688,25.3747081756592,7.33796167373657,56,0
3,58,406.534698486328,-122.009963989258,64.73046875,36.9102897644043,6.32803821563721,58,0
3,59,338.966522216797,339.190032958984,-62.7192993164063,33.6943092346191,7.98200082778931,59,0
3,60,413.153594970703,314.390625,-83.2009887695313,25.0622062683105,7.12819242477417,60,0
3,61,638.13818359375,347.085968017578,69.7507476806641,52.9757041931152,7.61591482162476,61,0
3,62,119.235221862793,1069.30786132813,-70.5042114257813,32.6821594238281,6.76239013671875,62,0
3,63,920.266540527344,592.557983398438,59.2757568359375,30.2536907196045,7.36996793746948,63,0
3,64,533.0888671875,80.8193664550781,75.0205841064453,22.1894073486328,6.59645509719849,64,0
3,65,434.288391113281,251.471267700195,-70.8239135742188,29.1919708251953,6.16196775436401,65,0
3,67,459.924713134766,-244.249267578125,50.1792602539063,25.4678611755371,6.27063989639282,67,0
3,68,439.128936767578,345.077239990234,-75.2735595703125,24.0376987457275,6.6778998374939,68,0
4,2,245.648788452148,992.723205566406,78.9004974365234,29.6507911682129,7.73415756225586,2,0
4,3,61.5524101257324,132.588226318359,85.9378204345703,38.8774681091309,7.57372045516968,3,0
4,72,-24.2743530273438,154.539321899414,-67.2586212158203,21.1902370452881,8.75734615325928,4,4
4,5,-107.749961853027,376.995574951172,-63.2935180664063,44.4473876953125,6.99923658370972,5,0
4,10,-370.794677734375,567.134704589844,-47.4857482910156,36.6022338867188,6.20468616485596,10,0
4,11,310.691497802734,267.998321533203,57.4484252929688,37.3841514587402,7.11603498458862,11,0
4,12,319.05322265625,185.954147338867,45.6795959472656,30.8808555603027,7.42620658874512,12,0
4,14,-293.801666259766,730.262145996094,-58.4459533691406,24.5787334442139,6.26961612701416,14,0
4,16,585.386657714844,500.942413330078,51.5320281982422,18.7463607788086,8.52879238128662,16,0
4,74,180.994888305664,7.90484762191772,79.4731750488281,40.1310157775879,8.92068672180176,17,17
4,19,334.791900634766,405.151702880859,70.6885528564453,33.8139801025391,7.982017993927,19,0
4,22,234.890075683594,89.9710159301758,68.1697540283203,32.4603462219238,7.72488975524902,22,0
4,77,192.385635375977,-32.8312530517578,68.8202972412109,21.2924270629883,6.99926090240479,23,23
4,76,191.282104492188,-90.7754592895508,52.0524444580078,13.225513458252,6.75394678115845,23,23
4,24,118.856513977051,359.859191894531,-78.1035003662109,26.3765048980713,6.84411239624023,24,0
4,25,46.0680770874023,716.673156738281,-77.9802551269531,21.7970333099365,6.91935586929321,25,0
4,27,200.437240600586,-32.7083930969238,72.1950378417969,20.167854309082,7.2015962600708,27,0
4,29,179.363342285156,164.316207885742,-75.2543029785156,24.9820365905762,6.26172304153442,29,0
4,79,188.743881225586,155.897445678711,-75.1851348876953,11.9313669204712,7.38109588623047,34,34
4,78,143.385025024414,198.27180480957,-60.7297058105469,8.06583976745605,7.40842199325562,34,34
4,35,417.836669921875,243.711654663086,62.9339904785156,36.9620475769043,7.3195219039917,35,0
4,38,516.048889160156,342.472778320313,62.0821533203125,32.9743804931641,7.27766466140747,38,0
4,39,528.537658691406,112.544586181641,47.4865112304688,36.8935661315918,6.37562799453735,39,0
4,40,312.128845214844,336.364440917969,89.6674957275391,22.8146438598633,7.39032745361328,40,0
4,41,178.939788818359,307.900726318359,-52.2449340820313,35.9857749938965,7.3040828704834,41,0
4,43,626.475952148438,341.192993164063,58.3672332763672,35.2274894714355,7.15243577957153,43,0
4,46,702.48095703125,480.179595947266,59.3070678710938,24.1772079467773,7.22540044784546,46,0
4,47,-142.166427612305,861.393615722656,-55.4643402099609,25.0196437835693,7.08028888702393,47,0
4,51,536.803833007813,308.588653564453,69.0093383789063,19.4069175720215,7.50603485107422,51,0
4,52,367.362609863281,161.20133972168,-77.9616851806641,27.5182571411133,7.93051624298096,52,0
4,53,12.3077392578125,709.405883789063,-55.9250030517578,27.7315521240234,7.71483469009399,53,0
4,54,741.872436523438,462.760223388672,60.5182342529297,64.7942047119141,6.98164749145508,54,0
4,55,525.890075683594,362.409545898438,73.8332824707031,24.9569797515869,6.94826650619507,55,0
4,56,-80.9959869384766,835.914123535156,-55.2679290771484,24.9667301177979,7.17368364334106,56,0
4,58,407.245513916016,-120.735488891602,64.6366729736328,32.5277900695801,6.59565448760986,58,0
4,59,332.034118652344,320.039093017578,-62.517578125,27.0266304016113,7.691725730896,59,0
4,60,415.138946533203,315.798461914063,-83.4005126953125,24.9153118133545,7.23763704299927,60,0
4,61,643.105834960938,342.659820556641,69.1450958251953,49.8126907348633,7.92218399047852,61,0
4,62,105.631942749023,1074.04772949219,-69.7615509033203,33.7406234741211,6.80549001693726,62,0
4,63,939.864562988281,566.767639160156,57.5739440917969,30.0372505187988,7.53703451156616,63,0
4,65,434.206359863281,254.363403320313,-70.7682952880859,29.7537422180176,6.61491727828979,65,0
4,67,458.886962890625,-249.188781738281,49.3899230957031,27.31689453125,6.47009658813477,67,0
5,3,58.2398948669434,133.719009399414,86.103271484375,25.5635776519775,7.83691453933716,3,0
5,72,-39.3126220703125,149.852325439453,-61.9324951171875,20.0936164855957,8.73292064666748,4,4
5,5,-107.895072937012,377.440765380859,-63.4187622070313,42.7664413452148,7.21618270874023,5,0
5,10,-382.520751953125,559.150207519531,-46.4227142333984,37.0134086608887,6.12013483047485,10,0
5,11,310.908050537109,268.981262207031,57.4146881103516,37.8774185180664,6.89826250076294,11,0
5,12,316.136352539063,192.90625,46.4620971679688,32.6682815551758,6.83100080490112,12,0
5,14,-316.273651123047,721.996704101563,-56.7764282226563,24.6977252960205,6.19749355316162,14,0
5,16,602.61279296875,478.605743408203,49.2458953857422,17.1955947875977,8.19369029998779,16,0
5,74,179.193420410156,14.5520925521851,81.3545684814453,38.283763885498,8.46112060546875,17,17
5,80,339.434539794922,394.408508300781,68.6492004394531,15.4810495376587,7.73805093765259,19,19
5,22,232.049468994141,96.3025741577148,69.8521118164063,19.0958194732666,7.4413480758667,22,0
5,24,112.980888366699,362.660003662109,-77.3208465576172,26.5129566192627,7.00449419021606,24,0
5,25,45.3308753967285,716.9736328125,-78.0062103271484,21.8227977752686,6.84540843963623,25,0
5,29,182.5009765625,160.50553894043,-76.7421875,25.1249904632568,6.14825963973999,29,0
5,79,242.440048217773,-20.900369644165,61.5340576171875,21.2923030853271,5.95299339294434,34,34
5,35,416.046203613281,247.580276489258,63.2863006591797,37.7658195495605,7.48866653442383,35,0
5,38,502.59521484375,364.588073730469,64.4058990478516,30.6731472015381,6.8783597946167,38,0
5,39,528.840026855469,115.190933227539,47.6560974121094,38.5903701782227,6.46762895584106,39,0
5,41,179.438064575195,307.319732666016,-52.5494384765625,36.7232360839844,7.34396171569824,41,0
5,43,630.039794921875,335.672973632813,57.7624664306641,34.0270500183105,7.04629802703857,43,0
5,46,702.186950683594,482.138275146484,59.3729248046875,25.1751499176025,7.12601470947266,46,0
5,47,-168.813064575195,857.144592285156,-53.7683715820313,24.9517288208008,7.12600946426392,47,0
5,51,546.142700195313,292.636840820313,67.1968994140625,19.8620471954346,7.30483913421631,51,0
5,83,391.289245605469,50.9061660766602,86.1463012695313,17.8998908996582,8.44597911834717,52,52
5,82,399.522399902344,106.089378356934,-85.407470703125,19.0066661834717,6.75820875167847,52,52
5,85,721.563903808594,473.133422851563,61.257080078125,28.4070701599121,6.89455509185791,54,54
5,84,765.434204101563,445.281158447266,59.1142120361328,26.6280422210693,6.82057428359985,54,54
5,55,519.544311523438,372.101104736328,74.7752990722656,26.1017837524414,6.8740234375,55,0
5,58,406.408874511719,-123.67699432373,64.0617828369141,36.0658378601074,6.51838731765747,58,0
5,60,422.024291992188,306.240386962891,-84.8299407958984,25.2513904571533,7.02618169784546,60,0
5,87,602.965942382813,391.557403564453,73.6133575439453,23.6460933685303,7.17391443252563,61,61
5,86,580.218627929688,459.322204589844,79.8015289306641,26.877010345459,6.81595897674561,61,61
5,62,83.1847686767578,1076.76086425781,-68.61962890625,33.6168098449707,6.81574726104736,62,0
5,63,953.835388183594,543.436157226563,56.0989685058594,30.8125629425049,7.47837734222412,63,0
5,65,438.716949462891,245.949188232422,-72.0465087890625,30.4686374664307,6.51770687103271,65,0
5,67,450.466857910156,-262.971343994141,47.5121765136719,26.8832855224609,6.35345268249512,67,0
6,72,-45.9505424499512,147.166244506836,-58.9928283691406,20.0974998474121,9.14676856994629,4,4
6,5,-103.584823608398,379.067230224609,-63.9321594238281,44.8115348815918,7.72888612747192,5,0
6,10,-390.693664550781,553.740478515625,-45.5332946777344,40.1626052856445,6.5054235458374,10,0
6,11,315.967834472656,264.646148681641,56.6751556396484,38.6622581481934,7.40460109710693,11,0
6,12,-112.320808410645,348.792816162109,-57.0069885253906,20.6597652435303,7.76045656204224,12,0
6,14,-314.530975341797,723.131408691406,-56.8622894287109,26.6365242004395,6.34293222427368,14,0
6,16,564.042602539063,525.369689941406,53.2167053222656,16.3296985626221,9.54351997375488,16,0
6,74,180.197402954102,19.3310432434082,82.7776794433594,35.8926773071289,8.41463088989258,17,17
6,24,115.172523498535,362.861297607422,-77.5066833496094,27.922248840332,6.97257661819458,24,0
6,25,45.3949394226074,717.53466796875,-77.9168090820313,22.8761119842529,7.37318420410156,25,0
6,29,187.744293212891,155.337036132813,-78.3059692382813,24.8362350463867,6.28791952133179,29,0
6,35,415.946380615234,248.875427246094,63.5009765625,39.5315551757813,7.38764142990112,35,0
6,38,487.486145019531,387.392059326172,67.0433197021484,30.2535419464111,6.59569931030273,38,0
6,39,531.36279296875,106.748962402344,46.7940216064453,38.8648490905762,6.58128690719604,39,0
6,41,179.451553344727,308.444702148438,-52.4247436523438,38.2118339538574,7.19211053848267,41,0
6,43,629.039672851563,338.938629150391,58.0908813476563,34.4764289855957,7.38571739196777,43,0
6,46,700.415405273438,486.602569580078,59.765625,26.4262619018555,7.26800155639648,46,0
6,47,-192.845184326172,852.236328125,-52.1194610595703,25.4653186798096,7.21543884277344,47,0
6,51,541.482604980469,303.483367919922,68.3692016601563,21.4454727172852,7.31739854812622,51,0
6,85,730.915649414063,459.13916015625,60.1822357177734,27.1716651916504,7.27011060714722,54,54
6,84,766.345092773438,445.195098876953,59.13232421875,26.6499614715576,7.07989168167114,54,54
6,55,529.205200195313,359.033905029297,73.3459014892578,26.2243461608887,6.9446234703064,55,0
6,58,410.771362304688,-117.849624633789,64.9209747314453,38.0990219116211,6.45681619644165,58,0
6,60,423.627288818359,305.822448730469,-84.9390106201172,25.9734134674072,6.95558977127075,60,0
6,87,593.308410644531,407.380096435547,75.1299743652344,23.5882587432861,7.13464975357056,61,61
6,86,570.929443359375,473.144592285156,81.1621551513672,28.2558422088623,6.53113603591919,61,61
6,62,74.7866668701172,1078.2919921875,-68.1252593994141,35.367359161377,6.86091089248657,62,0
6,63,963.695678710938,527.163879394531,55.1559143066406,31.5970859527588,7.48538827896118,63,0
6,65,437.189575195313,251.044250488281,-71.4722290039063,30.1778125762939,6.17663717269897,65,0
6,67,458.161895751953,-251.569152832031,49.0096435546875,27.697717666626,6.06949234008789,67,0
7,72,-41.2612342834473,149.004135131836,-60.6192779541016,21.0691566467285,9.2897367477417,4,4
